@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute MOEX_Now numeric
@attribute Nifty_Now numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2007-1-25, -0.7, 0.03, 0.03, 0.03, 0.03, -0.0064, 3.73, 2.74, 4.29, 87.2, 80.2, 38.4, -0.023, -0.47, -0.43, 509.53, 565.31, 608.6, 69.44, 55.59, 53.7, 5.06, -1.9, 23.8, 12.14, 8.81, 6.3, 0.021, -0.004, 0.005, 34.87, 14.75, 19.25, 14.84, -0.595, -0.295, -0.54, 0.012, 0.012, 0.012, 0.012, 0.004, 0.004, 0.004, 0.004, -7.14, -2.84, -0.0019, -0.0015, -0.0021, 0.013, 0.013, 0.013, 0.013, 607.0, 420.0, 720.0, 528.3, 527.25, 394.47, 47.6, 8.18, 45.46, 87.97, 105.98, 22.02, 1.3, 2.76, -1.62, 2.91, -0.0153, -0.0144, 8.65, 9.0, 5.37, 9.77, -1.18, 172.1, 166.0, 111.1, -0.0137, 460.0, 360.0, 225.0, -2.89, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, -0.001, -0.0058, -4.15, -2.75, -3.85, 5.81, 7.67, 9.17, 99.86, 110.26, 119.26, 170.01, 0.0002, -0.0063, -0.0298, -0.55, -0.45, 0.016, -0.105, 35.77, 10.46, 22.37
2007-1-26, -11.03, 0.008, 0.008, 0.008, 0.008, -0.0028, -3.52, 1.51, -1.11, -45.5, 14.2, 34.5, 0.017, 0.06, -0.1, -137.19, -60.915, -85.33, -28.79, 11.47, 22.24, 18.99, 19.18, 57.8, -16.23, 0.55, -5.62, 0.051, 0.059, 0.063, -32.04, 26.26, 4.23, -10.26, -0.05, -0.42, -0.09, 0.004, 0.004, 0.004, 0.004, 0.065, 0.065, 0.065, 0.065, 0.17, -0.08, 0.0048, -0.0006, -0.0035, 0.004, 0.004, 0.004, 0.004, -244.0, -170.0, -110.0, -438.96, 115.55, -19.99, -19.0, 45.06, -1.47, -119.21, 11.06, -28.44, -0.95, 7.93, 10.52, 3.05, -0.0122, -0.0084, -9.84, 7.33, 0.58, -4.5, -1.63, -3.4, 45.4, 74.8, -0.0043, -109.0, 133.0, 216.0, -31.73, 0.035, 0.035, 0.035, 0.035, -0.0046, 0.0028, -0.05, -2.05, -0.65, 0.03, 0.07, -0.49, -83.45, 162.46, 16.47, 46.02, -0.0036, 0.0318, 0.0228, 0.05, -0.46, 0.221, 0.342, -26.6, 4.13, -5.51
2007-1-29, -8.23, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, -0.0018, -3.23, -6.91, -5.53, -41.3, -63.7, -35.7, -0.0265, 0.44, 0.42, -137.19, -60.915, -85.33, -29.24, -40.06, -44.45, -17.17, -11.64, -11.625, -1.72, -13.42, -5.38, -0.017, -0.032, -0.028, 1.25, -28.17, -27.07, -11.95, 0.565, 0.475, 0.02, 0.043, 0.043, 0.043, 0.043, -0.002, -0.002, -0.002, -0.002, 0.74, -0.15, -0.0034, 0.0012, 0.0047, 0.039, 0.039, 0.039, 0.039, -244.0, -170.0, -110.0, 146.37, -404.2, -198.0, -93.0, -86.54, -73.82, -15.54, -87.81, -70.1, 0.3, -8.47, -6.21, -2.97, 0.0007, -0.0011, 3.95, -9.69, -5.57, -3.75, 2.05, -121.9, -118.7, -113.1, -0.0039, -273.0, -263.0, -231.0, -14.75, 0.002, 0.002, 0.002, 0.002, 0.0002, -0.0029, 4.6, 4.1, 2.9, 3.715, 3.105, 3.585, 51.98, -62.04, -39.77, 5.48, 0.0131, -0.0333, -0.0222, 0.4, 0.98, -0.112, 0.008, -38.68, -54.84, -47.08
2007-1-30, 7.62, -0.016, -0.016, -0.016, -0.016, 0.004, 0.51, 0.16, 1.85, 11.9, -17.7, -10.4, -0.0005, 0.13, -0.01, -838.86, -251.9, -315.17, 35.67, 8.14, 23.93, -26.51, -27.84, -11.625, -1.56, -0.33, 1.5, -0.093, -0.091, -0.073, 5.6, -6.46, 8.39, 12.7, -0.08, -0.06, 0.36, 0.012, 0.012, 0.012, 0.012, 0.017, 0.017, 0.017, 0.017, -0.11, 0.04, 0.0029, 0.0002, 0.0011, 0.023, 0.023, 0.023, 0.023, -759.0, 130.0, -220.0, -211.66, -12.86, 125.8, 69.66, 13.87, -18.21, 3.76, 17.07, 31.49, 0.3, 1.53, -4.16, -1.22, -0.0018, -0.0007, 4.96, 3.14, 6.06, 8.86, 0.19, 91.6, 25.5, 14.2, -0.0005, 75.0, -73.0, 93.0, 5.78, 0.015, 0.015, 0.015, 0.015, -0.0005, 0.0018, -0.25, -0.15, 0.75, 3.715, 3.105, 3.585, -33.3, 12.48, 18.21, -1.26, -0.0148, -0.011, 0.0032, 0.19, 0.26, -0.12, -0.24, 15.3, 1.75, 7.71
2007-1-31, -10.49, 0.026, 0.026, 0.026, 0.026, 0.001, 2.52, 1.8, 0.66, 2.1, -3.6, -3.5, 0.0285, 0.16, 0.08, 470.74, -369.37, -46.79, 62.22, 61.77, 27.67, -12.0, 3.04, -20.875, 8.2, 1.88, 2.15, 0.021, 0.038, -0.006, 7.55, 12.02, -0.83, 6.11, 0.34, 0.26, 0.01, 0.03, 0.03, 0.03, 0.03, -0.019, -0.019, -0.019, -0.019, 2.56, 1.19, -0.0022, -0.0002, 0.0001, 0.023, 0.023, 0.023, 0.023, 373.0, -485.0, -210.0, 301.32, 117.32, 102.12, 36.24, 20.58, 68.98, 32.53, -61.68, 40.14, -0.05, 11.38, 9.3, -0.83, -0.0003, -0.0018, 4.87, 6.23, 3.11, 4.64, 1.95, 46.4, 51.7, 68.1, 0.0034, 31.0, -60.0, -157.0, 0.53, 0.006, 0.006, 0.006, 0.006, -0.0067, -0.0071, 2.3, 2.0, 0.5, 2.19, 3.07, 2.73, 68.64, -36.76, 9.13, -1.66, 0.0275, 0.0148, 0.0198, -0.13, 0.04, 0.129, 0.129, 20.81, 19.68, 8.65
2007-2-1, 22.67, 0.012, 0.012, 0.012, 0.012, 0.0069, -3.02, -0.61, 0.18, -38.9, 7.2, -15.0, 0.001, -0.14, 0.24, 597.37, 577.64, 316.0, 0.88, 3.82, 47.8, 18.16, 11.92, -20.875, 9.42, 12.79, 4.17, 0.033, 0.02, 0.029, 15.29, -3.33, 20.2, -3.66, -0.125, 0.005, 0.31, -0.019, -0.019, -0.019, -0.019, -0.061, -0.061, -0.061, -0.061, 4.15, -1.27, -0.0044, 0.0001, -0.0043, -0.01, -0.01, -0.01, -0.01, 556.0, 335.0, 210.0, 426.12, 467.8, 250.38, -11.89, 10.53, 0.67, 98.38, 147.48, -1.77, 1.1, -4.28, 2.48, 11.21, 0.0055, -0.0018, 2.37, 3.43, 5.22, 1.39, 0.84, -0.2, 16.2, -9.8, 0.001, -93.0, 83.0, 153.0, -8.26, 0.001, 0.001, 0.001, 0.001, 0.0005, -0.006, -1.2, 0.1, 1.9, -4.89, -3.81, -7.89, 19.52, 15.1, 39.95, 46.16, 0.0511, 0.0433, 0.0136, -0.95, -0.84, 0.195, 0.21600000000000005, -2.41, 8.61, 22.44
2007-2-2, 30.24, -0.062, -0.062, -0.062, -0.062, -0.0012, 5.78, 4.96, 5.16, 79.1, 43.0, 5.6, -0.0275, -0.31, -0.45, 173.41, 569.01, 817.88, 62.17, 69.68, 61.73, 51.32, 45.91, 54.5, 7.7, 5.03, 13.12, -0.065, -0.005, -0.028, 4.45, 30.75, 10.18, 24.95, -0.545, -0.215, -0.52, -0.005, -0.005, -0.005, -0.005, 0.029, 0.029, 0.029, 0.029, -3.55, 3.39, 0.0024, -0.0041, -0.0014, -0.008, -0.008, -0.008, -0.008, 243.0, 770.0, 1120.0, 281.27, 323.32, 487.49, 82.76, 93.26, 108.11, 51.99, 55.76, 102.55, 1.1, 5.73, 7.85, 1.9, -0.0056, 0.0035, 7.43, 4.99, 4.31, 8.69, 4.77, 18.3, 76.6, 120.9, 0.0035, 264.0, 188.0, 17.0, 14.07, -0.012, -0.012, -0.012, -0.012, -0.0066, -0.0015, -4.45, -4.25, -4.55, 11.63, 7.63, 10.01, 110.62, 123.72, 104.79, 63.6, -0.0411, -0.0022, 0.0244, 0.06, -0.52, 0.158, 0.08, 34.24, 35.78, 36.85
2007-2-5, 4.81, 0.03, 0.03, 0.03, 0.03, -0.0053, 1.19, 0.47, 1.44, 28.7, 28.7, 79.1, 0.006999999999999999, 0.06, 0.17, 182.82, -8.2, -45.01, 34.48, 30.11, 27.59, 2.37, -1.59, 46.3, 2.45, 2.69, 6.59, -0.108, -0.115, -0.13699999999999998, 7.5, 0.11, -2.97, 7.85, -0.015, -0.285, 0.01, -0.003, -0.003, -0.003, -0.003, -0.016, -0.016, -0.016, -0.016, -2.23, -2.02, 0.0064, 0.0067, 0.0043, -0.001, -0.001, -0.001, -0.001, 94.0, -10.0, -260.0, 90.31, 60.65, 256.55, 42.62, 11.92, 25.55, -20.19, -0.65, 19.14, -0.4, -4.62, -9.58, -2.53, 0.0022, -0.0016, 1.65, 5.93, 2.58, 4.85, -2.7, 59.7, -25.7, -25.6, -0.0005, 135.0, 113.0, 264.0, 9.05, -0.011, -0.011, -0.011, -0.011, -0.0009, -0.0028, 0.2, -0.3, 0.0, 4.075, 4.67, 5.13, -33.17, 86.92, -1.13, 68.33, -0.0236, -0.0245, -0.0307, 0.4, 0.53, -0.345, -0.315, 39.48, 26.59, 17.31
2007-2-6, 10.63, -0.015, -0.015, -0.015, -0.015, -0.0046, -0.59, -1.51, -0.52, 7.0, -0.1, 12.5, -0.0025, -0.23, -0.24, 288.34, 82.45, 253.37, -11.7, -13.75, 16.02, 8.82, 12.37, 31.85, -1.4, 0.05, -0.64, -0.005, -0.043, 0.011, -5.28, 0.84, 3.16, -0.38, -0.2, -0.1, -0.25, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -0.017, -0.017, -0.017, -0.017, -1.79, -2.44, -0.0029, -0.0007, 0.003, -0.037000000000000005, -0.037000000000000005, -0.037000000000000005, -0.037000000000000005, 277.0, 0.0, 160.0, 67.165, 66.885, 52.85, -2.55, -3.13, -0.88, 8.25, -59.59, 47.51, -1.75, 5.55, 4.63, 3.64, 0.0007, 0.0012, -2.73, 1.25, 0.14, -1.41, 4.06, -14.5, -5.3, 13.7, -0.006999999999999999, 100.0, 53.0, 42.0, -11.84, -0.043, -0.043, -0.043, -0.043, 0.0024, 0.0039, -1.45, -0.45, -1.45, 4.075, 4.67, 5.13, 55.12, -32.73, -0.79, 9.12, 0.039, 0.0043, 0.01, -0.8, -0.4, 0.188, 0.215, -2.84, -5.54, 3.47
2007-2-7, -2.29, -0.021, -0.021, -0.021, -0.021, 0.0059, 1.21, 2.47, 0.82, 28.4, 40.8, 23.2, -0.018000000000000002, -0.34, -0.36, 65.63, 199.42, 187.35, 1.64, 15.55, -2.0, 17.83, 17.1, -19.45, 1.01, 0.81, -0.45, 0.08, 0.052000000000000005, 0.078, 0.89, 0.75, -3.33, -11.58, -0.365, -0.365, -0.36, -0.021, -0.021, -0.021, -0.021, -0.041, -0.041, -0.041, -0.041, 2.67, -1.12, 0.0005, -0.002, 0.0002, -0.021, -0.021, -0.021, -0.021, 87.0, 290.0, 250.0, 67.165, 66.885, 52.85, 8.22, 41.85, 33.97, 4.57, 57.35, -44.06, -0.1, 8.39, 9.66, 5.55, 0.0014, 0.0007, 3.72, -2.0, -0.08, -1.06, -1.26, 86.5, 117.9, 85.6, 0.0109, -79.0, 77.0, 55.0, -7.25, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.0035, -0.0023, -2.8, -3.7, -2.9, -3.36, 3.06, -0.61, 16.64, 59.1, 45.36, 46.79, -0.0077, 0.0104, 0.0024, -0.24, -0.27, 0.115, 0.115, 25.65, 34.88, 20.09
2007-2-8, -2.71, -0.035, -0.035, -0.035, -0.035, 0.0037, 1.68, 0.53, 1.29, 23.2, 10.1, 20.3, 0.0245, 0.23, -0.24, -763.84, -60.55, -549.83, 39.86, 17.78, 22.89, -5.45, -6.39, 28.35, 2.02, 2.8, 3.04, -0.044, -0.009000000000000001, -0.052000000000000005, 19.01, 7.95, 17.03, 20.97, 0.025, -0.265, -0.29, -0.016, -0.016, -0.016, -0.016, -0.02, -0.02, -0.02, -0.02, -0.05, 3.64, 0.0023, 0.0013, 0.0006, -0.015, -0.015, -0.015, -0.015, -791.0, -140.0, -340.0, 56.36, 153.72, 88.52, 22.04, -14.96, -24.16, 0.56, 10.58, 3.12, 0.35, 5.0, 0.81, 4.02, 0.0006, 0.0015, 5.79, 3.96, 5.79, 5.11, -1.64, 151.4, 123.5, 63.4, -0.0007, 251.0, 43.0, 59.0, 3.62, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, 0.0047, -0.0004, 0.65, -1.05, -2.15, 6.23, 0.07, 0.1, -41.08, 6.54, 15.39, -50.13, -0.032, -0.0171, -0.0104, 0.58, 0.03, 0.037000000000000005, 0.02, 14.83, 14.92, 34.71
2007-2-9, 4.1, -0.015, -0.015, -0.015, -0.015, 0.002, -4.3, -1.17, -3.69, -23.1, -4.8, -8.1, -0.003, 0.16, 0.57, 303.98, -533.1, -418.66, -38.83, -6.42, -35.23, -38.45, -44.55, -0.85, -1.71, -2.54, -3.63, -0.003, -0.022, -0.033, -1.83, 0.77, -2.86, 2.14, 0.145, 0.245, 0.35, -0.002, -0.002, -0.002, -0.002, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -1.66, -2.66, -0.0024, 0.0021, 0.0005, 0.001, 0.001, 0.001, 0.001, 226.0, -730.0, -680.0, 73.5, -1.95, -90.98, -58.87, 13.03, -33.44, -29.24, -82.11, -12.97, -1.3, -12.41, -0.79, -10.14, 0.006, 0.0016, 0.19, 3.89, 0.7, 2.98, 0.13, -28.6, 25.7, 65.7, -0.0121, -381.0, 43.0, -200.0, -13.59, 0.023, 0.023, 0.023, 0.023, -0.0013, 0.0044, 1.4, 2.4, 3.4, -3.05, 1.86, 2.13, 42.05, -71.63, -52.62, -12.68, -0.0121, -0.0171, -0.026, 0.36, 0.57, 0.065, 0.08199999999999999, -39.08, -5.2, -41.74
2007-2-12, -13.39, -0.006, -0.006, -0.006, -0.006, -0.0034, 2.52, -0.05, 3.22, 36.4, 20.4, 16.3, -0.0025, -0.07, -0.08, -607.54, 158.38, 110.02, 34.38, 10.94, 40.79, 6.56, 15.45, -36.0, -10.25, 2.0, -9.37, 0.068, 0.07200000000000001, 0.083, -28.85, 7.15, 4.11, -24.27, -0.025, -0.115, -0.02, 0.025, 0.025, 0.025, 0.025, 0.046, 0.046, 0.046, 0.046, -1.83, -1.01, -0.0104, -0.0026, -0.0108, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, -600.0, 290.0, 300.0, -290.37, 54.52, -58.65, 62.73, 8.19, 58.7, -56.8, 58.71, -58.01, -0.8, 7.53, -4.68, 7.1, -0.0069, -0.001, -9.28, 0.93, 0.11, -8.78, -4.1, 49.5, 34.2, 92.8, -0.0077, 257.0, -119.0, 70.0, -11.0, 0.004, 0.004, 0.004, 0.004, -0.0012, -0.0021, -0.45, -0.65, -0.25, -2.21, -0.3, -1.3, -100.35, 38.55, 24.17, -25.71, -0.0424, -0.029, -0.0248, 0.64, 0.4, 0.147, 0.078, 12.98, -17.82, 23.15
2007-2-13, 4.15, 0.058, 0.058, 0.058, 0.058, -0.004, -3.53, -3.16, -4.53, -29.3, -12.3, -1.7, 0.045, 0.31, 0.18, -349.65, -586.16, -330.07, -51.66, -36.95, -46.25, -47.31, -55.63, -129.1, -4.69, -13.34, -2.0, -0.039, -0.005, 0.005, -9.44, -31.02, -35.89, -8.76, 0.39, 0.32, 0.14, 0.05, 0.05, 0.05, 0.05, 0.024, 0.024, 0.024, 0.024, -0.52, 0.7, 0.0031, -0.0088, -0.0006, 0.046, 0.046, 0.046, 0.046, -354.0, -580.0, -480.0, 65.34, -370.28, -237.66, -30.48, -36.86, -33.08, -28.28, -120.48, 18.19, -0.85, -14.03, -0.19, -8.91, -0.0021, -0.004, -1.32, -7.96, -8.7, -1.2, 0.31, -106.5, -93.0, -137.5, -0.0021, -293.0, -61.0, -67.0, -5.86, 0.062, 0.062, 0.062, 0.062, 0.0009, 0.0014, 3.1, 2.2, 1.7, -2.21, -0.3, -1.3, -43.41, -76.91, -80.45, -51.2, 0.0081, -0.0163, -0.0218, 0.25, 0.62, -0.2, -0.131, -18.04, -11.39, -25.18
2007-2-14, 17.66, 0.033, 0.033, 0.033, 0.033, 0.0072, 2.89, 1.5, 1.57, 28.3, -1.3, 8.8, -0.015, 0.18, 0.09, 1262.7, 733.29, 82.1, 35.89, 3.49, 21.68, 28.36, 39.27, -13.75, 10.89, 5.3, 1.78, 0.11, 0.081, 0.053, 9.5, -5.38, 3.93, 7.49, 0.24, 0.25, 0.2, 0.014, 0.014, 0.014, 0.014, 0.006, 0.006, 0.006, 0.006, 5.37, -0.52, -0.0086, 0.0005, -0.0047, 0.02, 0.02, 0.02, 0.02, 1165.0, 420.0, 150.0, 290.42, 303.24, 241.46, -21.57, 15.02, 3.77, 102.3, 97.25, 12.42, -0.2, 2.98, -7.24, 1.58, 0.0122, 0.0016, 6.74, -1.04, 4.22, 4.57, 2.1, 55.6, 20.9, 52.0, -0.0011, 199.0, -85.0, 31.0, -7.1, 0.013, 0.013, 0.013, 0.013, 0.0061, -0.0006, 1.9, 1.9, 1.0, 15.35, 5.11, 3.12, 131.22, -32.45, 42.92, 21.9, 0.0662, 0.0467, 0.0337, -0.81, -0.49, 0.202, 0.202, 27.3, 19.04, 14.07
2007-2-15, 7.53, 0.02, 0.02, 0.02, 0.02, 0.0092, 1.41, 1.64, 2.27, 39.4, 39.4, 25.1, -0.013, -0.13, 0.08, 798.15, 908.46, 1266.55, 65.84, 69.87, 41.84, 22.98, 12.09, 2.55, 11.04, 13.24, 10.69, -0.006999999999999999, -0.012, 0.049, 28.5, 12.79, 29.95, 15.87, -0.145, -0.015, 0.11, 0.012, 0.012, 0.012, 0.012, -0.07400000000000001, -0.07400000000000001, -0.07400000000000001, -0.07400000000000001, 3.42, 4.77, -0.0015, -0.008, -0.0016, 0.013, 0.013, 0.013, 0.013, 838.5, 1030.0, 1260.0, 277.04, 399.34, 389.98, 59.21, 11.64, 0.76, 87.01, 90.93, 74.02, 0.35, 22.14, 18.33, 3.81, 0.0033, 0.0121, 1.46, 5.62, 5.54, 4.75, 4.52, 81.1, 54.9, 34.2, 0.0154, 248.0, 261.0, 199.0, 23.63, -0.011, -0.011, -0.011, -0.011, 0.005, 0.0077, -1.15, 0.05, 0.85, 10.84, 11.1, 13.7, 32.7, 141.41, 86.99, 131.22, 0.0142, 0.0266, 0.0402, -0.37, -0.47, 0.052000000000000005, 0.052000000000000005, 19.74, 8.12, 22.56
2007-2-16, 5.18, -0.073, -0.073, -0.073, -0.073, 0.0017, -0.3, 0.54, -0.16, 12.1, 14.1, 18.6, 0.003, -0.42, -0.47, -40.53, 72.34, 536.17, -2.56, 7.05, 34.34, 4.96, -0.13, 99.1, 1.51, 0.32, 9.28, 0.08800000000000001, 0.094, 0.058, 8.72, 21.8, 3.86, 17.47, -0.39, -0.13, -0.43, -0.031, -0.031, -0.031, -0.031, -0.032, -0.032, -0.032, -0.032, 0.41, 1.34, -0.0021, -0.0017, -0.0023, -0.031, -0.031, -0.031, -0.031, 838.5, 1030.0, 1260.0, -40.94, -59.08, 132.44, 6.17, 36.44, 30.44, 23.15, 35.09, 58.64, 1.25, 8.13, 10.06, 22.13, -0.0011, 0.0028, 1.44, 1.72, -0.43, 0.28, -2.92, -28.8, 28.3, 33.6, -0.0096, -22.0, 55.0, 111.0, 39.41, -0.068, -0.068, -0.068, -0.068, -0.001, 0.0033, -3.65, -3.45, -3.95, -2.16, 4.02, 5.31, 83.7, 8.73, 35.5, 32.7, 0.0727, 0.0563, 0.0303, -1.56, -1.46, 0.006999999999999999, 0.006999999999999999, -3.09, 15.21, -2.81
2007-2-20, 4.15, -0.029, -0.029, -0.029, -0.029, -0.0005, -1.67, -0.68, -0.39, -13.8, 3.9, 10.1, 0.003, 0.3, 0.02, -106.04, -212.68, -119.88, -1.55, 6.58, -1.22, 2.15, 3.42, -19.625, -1.27, -1.2, -1.62, -0.019, -0.021, -0.01, -0.79, 1.64, -0.45, -2.85, 0.155, -0.135, 0.01, -0.048, -0.048, -0.048, -0.048, -0.014, -0.014, -0.014, -0.014, 1.36, 2.58, -0.0002, -0.0016, -0.0001, -0.049, -0.049, -0.049, -0.049, 24.66666667, -40.0, -106.6666667, -7.68, -93.24, -87.53, 30.95, 1.36, 9.67, 2.56, 1.04, 4.01, -2.1, -5.33, -1.93, -0.35, 0.0011, -0.0012, 2.72, 1.31, 0.82, -1.83, 1.06, -25.7, -75.9, -71.3, -0.0024, 3.0, -13.0, 37.0, 3.96, 0.0, 0.0, 0.0, 0.0, 0.004, 0.0005, 1.6, 1.0, 0.1, 1.09, 4.425, 2.025, 23.79, 91.83, 30.88, 74.72, 0.0042, 0.0292, 0.0554, 0.18, -0.19, 0.03, 0.03, -11.99, -9.93, 2.64
2007-2-21, -1.58, -0.02, -0.02, -0.02, -0.02, -0.0003, 1.92, 1.05, -0.88, -7.2, 8.9, -14.9, 0.008, 0.26, 0.43, 0.0, 0.0, 0.0, 25.84, 8.65, -4.95, -3.43, -11.78, -19.625, 4.14, 3.76, -2.37, -0.057, -0.028, -0.032, 16.73, 0.27, 16.3, -2.74, 0.235, 0.185, 0.27, 0.022, 0.022, 0.022, 0.022, -0.016, -0.016, -0.016, -0.016, 0.45, 2.0, 0.0073, 0.0064, 0.0017, 0.019, 0.019, 0.019, 0.019, 24.66666667, -40.0, -106.6666667, 98.59, 120.17, 54.6, -20.99, 22.24, 1.61, 19.07, 16.34, -10.82, 0.0, -3.57, 4.94, -5.16, 0.0003, 0.0031, 7.96, 1.24, 8.72, 2.01, 0.87, 34.9, 74.8, 59.0, 0.0051, -232.0, 31.0, -368.0, 12.12, 0.004, 0.004, 0.004, 0.004, 0.0038, 0.0063, 2.0, 1.8, 2.6, 1.09, 4.425, 2.025, 7.7, -89.42, -2.47, -78.5, -0.0255, -0.0236, -0.0151, 0.61, 0.55, -0.158, -0.158, 2.7, -3.19, -9.34
2007-2-22, 14.03, -0.019, -0.019, -0.019, -0.019, 0.0, 0.76, 1.7, 2.44, -55.2, -17.7, -40.3, -0.006999999999999999, 0.0, 0.07, 241.21, 129.73, -56.94, -41.25, 17.67, -13.72, 11.82, 14.73, -10.75, -2.05, -0.93, 2.82, 0.069, 0.031, -0.023, 5.38, 11.79, 4.2, 21.04, -0.01, 0.1, 0.08, -0.012, -0.012, -0.012, -0.012, 0.014, 0.014, 0.014, 0.014, -1.12, -1.14, -0.0096, -0.0007, -0.0043, -0.013, -0.013, -0.013, -0.013, 24.66666667, -40.0, -106.6666667, 126.3, 69.8, 69.73, -108.26, -1.32, -75.85, -48.23, -31.88, -12.25, 1.95, -4.21, -6.96, -1.45, 0.0088, 0.0013, 1.22, 7.46, 0.15, 9.63, 3.09, -97.3, 26.4, -71.2, -0.0011, -344.0, -184.0, -225.0, 10.09, -0.004, -0.004, -0.004, -0.004, 0.0048, 0.0001, 0.05, 0.75, 0.55, 6.58, -3.8, -5.51, 10.63, 88.78, 8.91, 37.51, -0.0636, -0.0118, -0.0532, 0.97, 0.18, 0.446, 0.446, -20.01, 0.38, -12.32
