@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2017-05-17, 2293.08, 1.57, 1.591, 1.601, 1.556, 162.06, 161.99, 162.6, 161.55, 68684.5, 68124.24, 1992.94, 2000.2, 2002.25, 1987.21, 1.131, 1.16, 1.168, 1.115, 143.3, 143.56, 143.93, 143.03, 2.326, 2.34, 2.3609999999999998, 2.306, 69290.0, 69290.0, 68665.0, 10982.4, 10959.8, 10991.2, 10928.3, 21787.9, 21685.29, 21828.77, 21645.87, 1116.06, 1118.11, 1120.33, 1113.95, 1432.81, 1432.07, 1436.27, 1430.75, 15543.33, 15650.01, 15700.55, 15542.57, 4014.85, 3998.62
2017-05-18, 2286.82, 1.456, 1.5490000000000002, 1.5490000000000002, 1.4409999999999998, 163.19, 161.86, 163.22, 161.71, 67540.25, 67163.37, 1994.35, 1989.02, 1999.56, 1982.97, 1.067, 1.095, 1.1179999999999999, 1.0659999999999998, 144.25, 143.3, 144.28, 143.17, 2.2230000000000003, 2.298, 2.306, 2.2119999999999997, 67973.0, 69000.0, 67635.0, 10786.1, 10925.9, 10965.9, 10761.3, 21283.72, 21617.93, 21703.29, 21214.22, 1123.06, 1116.07, 1123.26, 1115.07, 1419.73, 1426.14, 1427.05, 1418.51, 15273.68, 15501.58, 15501.58, 15273.68, 4001.49, 3943.98
2017-05-19, 2288.48, 1.445, 1.465, 1.4680000000000002, 1.4169999999999998, 163.91, 162.95, 164.62, 162.85, 61597.06, 60314.7, 1967.66, 1989.05, 1996.85, 1961.2, 1.0590000000000002, 1.068, 1.074, 1.03, 145.11, 144.26, 145.77, 144.2, 2.228, 2.2359999999999998, 2.25, 2.181, 61445.0, 61180.0, 57780.0, 10684.9, 10727.8, 10756.5, 10564.3, 21299.26, 21236.42, 21315.89, 20808.34, 1129.19, 1123.06, 1134.39, 1122.56, 1412.19, 1421.98, 1421.98, 1406.17, 15277.2, 15229.29, 15336.59, 15164.73, 3945.3, 3874.8
2017-05-22, 2304.03, 1.4709999999999999, 1.454, 1.4869999999999999, 1.454, 162.32, 163.73, 164.32, 161.86, 62639.31, 61596.81, 1962.4, 1969.73, 1977.03, 1954.32, 1.095, 1.078, 1.107, 1.074, 143.595, 145.105, 145.435, 143.345, 2.235, 2.231, 2.261, 2.224, 63083.0, 63240.0, 62000.0, 10835.4, 10711.8, 10843.6, 10689.9, 21567.52, 21399.71, 21572.72, 21339.67, 1117.62, 1129.19, 1131.97, 1115.76, 1416.89, 1423.03, 1423.125, 1413.02, 15458.46, 15347.04, 15469.89, 15334.91, 3953.59, 3920.98
2017-05-23, 2311.74, 1.4909999999999999, 1.4645, 1.5, 1.455, 162.06, 162.21, 162.69, 161.62, 61673.49, 60924.77, 1950.51, 1966.66, 1966.66, 1941.78, 1.088, 1.079, 1.103, 1.068, 143.36, 143.58, 143.89, 143.14, 2.252, 2.245, 2.256, 2.238, 61881.0, 62545.0, 61045.0, 10793.4, 10843.5, 10851.0, 10761.4, 21318.58, 21338.3, 21404.12, 21242.75, 1116.04, 1118.15, 1119.9, 1114.48, 1421.59, 1424.08, 1424.27, 1419.87, 15467.7, 15434.045, 15504.335, 15400.405, 3932.12, 3889.79
2017-05-24, 2317.34, 1.511, 1.475, 1.5130000000000001, 1.456, 163.34, 161.84, 163.5, 161.74, 62662.48, 61670.21, 1960.16, 1950.27, 1966.19, 1945.5, 1.081, 1.07, 1.088, 1.063, 144.51, 143.37, 144.65, 143.27, 2.282, 2.234, 2.29, 2.226, 63010.0, 62010.0, 61510.0, 10916.3, 10766.3, 10928.7, 10756.5, 21415.74, 21294.65, 21477.78, 21290.65, 1125.46, 1116.03, 1126.47, 1115.4, 1419.18, 1418.52, 1421.41, 1416.33, 15476.94, 15521.05, 15538.78, 15465.9, 3927.06, 3888.39
2017-05-25, 2342.93, 1.48, 1.5119999999999998, 1.5190000000000001, 1.4769999999999999, 162.44, 163.15, 163.81, 162.21, 63257.36, 62672.62, 1951.98, 1958.22, 1965.95, 1936.99, 1.075, 1.081, 1.09, 1.057, 143.7, 144.5, 144.93, 143.67, 2.252, 2.283, 2.2969999999999997, 2.248, 63546.0, 62885.0, 62725.0, 10907.4, 10931.2, 10942.8, 10882.3, 21369.73, 21373.24, 21424.83, 21289.91, 1119.23, 1125.46, 1128.81, 1118.9, 1418.55, 1421.32, 1421.93, 1415.17, 15419.49, 15470.49, 15470.49, 15326.91, 3913.5, 3890.61
2017-05-26, 2355.3, 1.462, 1.486, 1.4869999999999999, 1.453, 163.1, 162.26, 163.38, 162.04, 63226.79, 62761.8, 1947.26, 1955.83, 1960.95, 1939.97, 1.0390000000000001, 1.054, 1.06, 1.036, 143.795, 143.705, 144.065, 143.325, 2.255, 2.2569999999999997, 2.269, 2.2430000000000003, 63501.0, 63610.0, 63005.0, 10937.7, 10971.2, 10983.9, 10920.7, 21291.72, 21433.58, 21448.42, 21180.06, 1120.36, 1119.23, 1122.51, 1116.31, 1423.35, 1421.81, 1425.25, 1420.39, 15410.73, 15463.55, 15504.04, 15340.34, 3916.32, 3887.34
2017-05-29, 2352.97, 1.443, 1.453, 1.479, 1.425, 163.2, 162.92, 163.67, 162.5, 64085.41, 63227.51, 1934.25, 1944.16, 1945.03, 1930.76, 1.013, 1.034, 1.0490000000000002, 1.002, 143.565, 143.795, 144.085, 143.155, 2.25, 2.255, 2.255, 2.231, 64267.0, 63390.0, 63250.0, 10904.2, 10911.1, 10918.8, 10801.6, 21210.57, 21206.44, 21245.73, 21001.29, 1118.84, 1120.36, 1122.65, 1115.76, 1421.355, 1420.78, 1424.28, 1419.5100000000002, 15416.93, 15429.01, 15429.39, 15368.25, 3900.93, 3868.79
2017-05-30, 2343.68, 1.41, 1.446, 1.4469999999999998, 1.399, 163.67, 163.01, 163.83, 162.92, 63760.94, 63530.67, 1940.77, 1934.66, 1945.82, 1931.45, 1.015, 1.015, 1.015, 1.015, 143.965, 143.605, 144.105, 143.505, 2.2430000000000003, 2.2430000000000003, 2.247, 2.241, 63975.0, 64250.0, 63750.0, 10884.0, 10864.0, 10915.4, 10844.8, 20783.82, 21169.28, 21169.28, 20742.74, 1122.05, 1119.04, 1123.12, 1118.4, 1419.36, 1419.75, 1423.31, 1418.63, 15421.91, 15420.31, 15460.52, 15405.27, 3896.93, 3881.01
2017-05-31, 2347.38, 1.415, 1.4140000000000001, 1.433, 1.4040000000000001, 164.03, 163.45, 164.38, 163.41, 63962.26, 63720.09, 1932.91, 1938.06, 1939.74, 1927.28, 0.998, 0.99, 1.021, 0.99, 144.295, 143.965, 144.615, 143.925, 2.208, 2.245, 2.248, 2.208, 64229.0, 64040.0, 63710.0, 10876.9, 10812.5, 10918.5, 10788.7, 20814.48, 20660.82, 20832.18, 20572.22, 1124.49, 1122.06, 1126.9, 1121.76, 1419.9533333333334, 1419.406666666667, 1423.303333333333, 1417.426666666667, 15372.35, 15396.2, 15428.99, 15360.9, 3896.68, 3865.42
2017-06-01, 2344.61, 1.416, 1.433, 1.4340000000000002, 1.3980000000000001, 164.41, 163.81, 164.65, 163.4, 62711.47, 62672.65, 1900.38, 1934.03, 1936.65, 1893.39, 1.0490000000000002, 1.011, 1.0490000000000002, 0.986, 143.69, 144.3, 144.39, 143.45, 2.206, 2.22, 2.2319999999999998, 2.1959999999999997, 62921.0, 64005.0, 62770.0, 10880.0, 10885.0, 10957.8, 10856.2, 20731.68, 20852.62, 20937.49, 20694.45, 1119.65, 1124.49, 1125.16, 1117.56, 1420.5466666666666, 1419.063333333333, 1423.2966666666666, 1416.2233333333334, 15349.91, 15374.35, 15382.06, 15254.07, 3913.48, 3881.33
2017-06-02, 2371.72, 1.426, 1.425, 1.45, 1.409, 164.83, 164.26, 165.32, 164.08, 62288.52, 62165.21, 1869.66, 1900.89, 1904.82, 1862.6, 1.0759999999999998, 1.0490000000000002, 1.082, 1.04, 144.02, 143.68, 144.29, 143.54, 2.213, 2.213, 2.239, 2.208, 62454.0, 62785.0, 62285.0, 10881.0, 10891.6, 10909.1, 10836.4, 20936.07, 20781.43, 21007.78, 20732.27, 1122.13, 1119.65, 1124.22, 1118.4, 1421.14, 1418.72, 1423.29, 1415.02, 15469.91, 15363.07, 15493.9, 15337.53, 3907.66, 3886.41
2017-06-05, 2368.62, 1.401, 1.429, 1.429, 1.382, 164.19, 164.57, 165.0, 163.87, 62510.69, 62160.72, 1881.87, 1868.75, 1881.97, 1849.57, 1.037, 1.065, 1.065, 1.032, 143.595, 144.025, 144.305, 143.455, 2.1590000000000003, 2.217, 2.224, 2.144, 62607.0, 62685.0, 62265.0, 10905.9, 10960.0, 11007.7, 10879.6, 20928.24, 21035.63, 21156.26, 20862.98, 1118.39, 1122.13, 1124.51, 1117.77, 1424.315, 1423.205, 1426.445, 1419.98, 15442.75, 15466.08, 15466.08, 15419.44, 3947.07, 3909.88
2017-06-07, 2360.14, 1.413, 1.413, 1.42, 1.4080000000000001, 164.36, 163.96, 164.76, 163.74, 62450.45, 62009.52, 1877.69, 1882.83, 1894.5, 1871.29, 1.042, 1.044, 1.071, 1.04, 143.515, 143.525, 143.865, 143.205, 2.1830000000000003, 2.161, 2.189, 2.154, 62570.0, 62510.0, 62055.0, 10884.7, 10889.6, 10916.4, 10842.1, 20721.04, 20901.18, 20950.43, 20712.38, 1118.31, 1118.35, 1120.93, 1115.78, 1427.49, 1427.69, 1429.6, 1424.94, 15409.78, 15420.64, 15447.69, 15344.94, 3922.71, 3898.88
2017-06-08, 2363.57, 1.409, 1.396, 1.422, 1.396, 165.44, 164.37, 165.69, 164.35, 63170.73, 62911.55, 1868.42, 1870.69, 1889.45, 1867.97, 1.003, 0.995, 1.0070000000000001, 0.978, 144.235, 143.455, 144.455, 143.445, 2.176, 2.154, 2.1830000000000003, 2.145, 63271.0, 63185.0, 63030.0, 10871.7, 10813.6, 10946.9, 10761.7, 20739.91, 20743.54, 20966.87, 20650.51, 1124.28, 1118.07, 1126.0, 1117.93, 1427.42, 1425.4, 1427.6, 1422.8, 15372.14, 15445.71, 15495.76, 15356.81, 3932.57, 3864.91
2017-06-09, 2381.69, 1.42, 1.41, 1.433, 1.4, 164.99, 165.26, 165.99, 164.79, 62755.57, 62376.3, 1874.21, 1869.49, 1874.45, 1851.63, 1.033, 1.002, 1.048, 1.002, 143.89, 144.23, 144.71, 143.87, 2.1919999999999997, 2.185, 2.215, 2.178, 62804.0, 63355.0, 62415.0, 10953.1, 10847.2, 10981.3, 10837.4, 21042.41, 20746.85, 21093.53, 20662.28, 1121.95, 1124.29, 1128.01, 1121.86, 1425.7, 1426.27, 1426.94, 1422.69, 15423.09, 15354.94, 15423.71, 15342.78, 3926.6, 3897.36
2017-06-12, 2357.87, 1.423, 1.422, 1.462, 1.401, 165.53, 164.81, 165.65, 164.44, 62210.56, 62095.46, 1883.34, 1873.26, 1888.92, 1866.3, 1.005, 1.057, 1.068, 0.995, 144.32, 143.9, 144.46, 143.59, 2.202, 2.174, 2.228, 2.166, 62241.0, 63050.0, 62120.0, 10978.3, 10947.2, 11048.0, 10884.7, 21122.42, 21045.19, 21271.49, 20948.38, 1125.3, 1121.95, 1126.02, 1119.57, 1423.165, 1425.9, 1427.22, 1420.295, 15473.21, 15415.24, 15505.23, 15401.07, 3957.46, 3924.64
2017-06-13, 2374.7, 1.4880000000000002, 1.425, 1.4909999999999999, 1.412, 166.37, 165.37, 166.69, 165.11, 61700.23, 61278.79, 1872.305, 1872.165, 1880.105, 1861.78, 0.9670000000000001, 1.0, 1.012, 0.965, 145.01, 144.36, 145.3, 144.09, 2.215, 2.213, 2.2230000000000003, 2.187, 61692.0, 62110.0, 61295.0, 10842.4, 10929.7, 10936.6, 10818.5, 20910.23, 21077.46, 21161.34, 20910.23, 1130.97, 1125.36, 1133.26, 1123.61, 1420.63, 1425.53, 1427.5, 1417.9, 15383.8, 15476.25, 15594.17, 15354.29, 3940.48, 3893.27
2017-06-14, 2372.64, 1.561, 1.495, 1.5730000000000002, 1.495, 165.87, 166.2, 166.46, 165.54, 61828.99, 61510.01, 1861.27, 1871.07, 1871.29, 1857.26, 1.034, 0.986, 1.05, 0.975, 144.625, 145.015, 145.095, 144.475, 2.211, 2.218, 2.227, 2.2, 61839.0, 61950.0, 61470.0, 10882.1, 10872.6, 10937.0, 10846.5, 21088.78, 20988.55, 21168.72, 20949.07, 1127.73, 1130.97, 1131.59, 1126.65, 1425.32, 1422.7, 1428.18, 1422.7, 15379.75, 15380.22, 15380.93, 15296.11, 3919.45, 3895.63
2017-06-15, 2361.65, 1.49, 1.555, 1.575, 1.4880000000000002, 164.9, 165.7, 166.03, 164.15, 61922.93, 61507.58, 1838.32, 1861.5, 1862.3, 1834.51, 0.9309999999999999, 1.033, 1.0390000000000001, 0.9279999999999999, 143.62, 144.63, 144.7, 143.17, 2.127, 2.211, 2.211, 2.103, 62004.0, 61845.0, 61845.0, 10775.8, 10858.5, 10934.0, 10775.3, 20960.55, 21095.34, 21198.48, 20960.55, 1119.93, 1127.73, 1128.31, 1116.3, 1428.98, 1425.03, 1429.57, 1424.53, 15170.13, 15381.63, 15381.63, 15166.32, 3945.48, 3902.48
2017-06-16, 2361.83, 1.528, 1.494, 1.5390000000000001, 1.494, 166.11, 164.68, 166.4, 164.52, 61774.67, 61388.485, 1817.82, 1833.42, 1833.42, 1774.56, 1.033, 0.9470000000000001, 1.036, 0.941, 144.95, 143.61, 145.17, 143.47, 2.164, 2.125, 2.1719999999999997, 2.125, 62249.5, 62267.5, 61995.0, 10699.6, 10750.8, 10751.6, 10598.0, 20847.51, 20928.53, 20937.01, 20731.58, 1130.84, 1119.93, 1132.59, 1118.81, 1423.62, 1427.87, 1427.87, 1418.48, 15160.42, 15111.77, 15176.42, 15077.95, 3896.21, 3856.5
2017-06-19, 2370.9, 1.5230000000000001, 1.5330000000000001, 1.5519999999999998, 1.514, 166.38, 165.92, 167.16, 165.47, 61626.41, 61269.39, 1822.91, 1818.87, 1833.7, 1811.45, 1.0170000000000001, 1.0659999999999998, 1.072, 1.008, 145.255, 144.965, 146.045, 144.565, 2.153, 2.167, 2.1790000000000003, 2.144, 62495.0, 62690.0, 62145.0, 10759.4, 10731.9, 10786.3, 10702.1, 20940.73, 20999.93, 21041.89, 20801.81, 1133.08, 1130.84, 1139.01, 1127.8, 1431.58, 1427.83, 1433.9499999999994, 1423.135, 15192.54, 15148.53, 15214.21, 15092.28, 3920.25, 3895.82
2017-06-20, 2369.23, 1.54, 1.5219999999999998, 1.547, 1.5, 166.69, 166.13, 166.85, 165.63, 62014.03, 61619.86, 1849.78, 1820.83, 1851.7, 1820.11, 1.033, 1.048, 1.051, 1.0170000000000001, 145.74, 145.24, 145.88, 144.77, 2.191, 2.158, 2.193, 2.1390000000000002, 62924.0, 62750.0, 62505.0, 10848.9, 10839.8, 10884.2, 10807.6, 21014.25, 20989.24, 21114.91, 20901.94, 1136.78, 1132.56, 1137.86, 1129.01, 1439.54, 1427.79, 1440.03, 1427.79, 15266.04, 15242.9, 15325.9, 15234.74, 3942.91, 3926.46
2017-06-21, 2357.53, 1.5, 1.545, 1.545, 1.489, 167.22, 166.51, 167.44, 166.09, 60766.16, 60766.16, 1857.96, 1850.38, 1870.56, 1846.7, 0.996, 1.0390000000000001, 1.0490000000000002, 0.99, 146.385, 145.745, 146.595, 145.575, 2.156, 2.195, 2.197, 2.151, 61513.0, 62835.0, 61350.0, 10746.1, 10892.3, 10901.5, 10746.1, 20810.02, 21069.71, 21088.41, 20810.02, 1141.93, 1136.78, 1143.53, 1135.34, 1436.19, 1439.64, 1442.17, 1433.41, 15149.6, 15228.56, 15228.85, 15136.72, 3946.42, 3910.2
2017-06-22, 2370.37, 1.49, 1.496, 1.508, 1.484, 167.41, 167.05, 167.78, 166.75, 60761.74, 60543.61, 1850.81, 1858.24, 1861.03, 1844.06, 1.036, 0.987, 1.048, 0.973, 146.555, 146.385, 146.855, 146.085, 2.165, 2.164, 2.177, 2.144, 61576.0, 61590.0, 61360.0, 10740.7, 10721.9, 10761.5, 10615.9, 21071.91, 20769.17, 21093.27, 20587.12, 1143.32, 1141.93, 1145.46, 1139.58, 1439.32, 1432.34, 1439.65, 1428.53, 15148.53, 15163.12, 15246.02, 15125.09, 3889.62, 3847.31
2017-06-23, 2378.6, 1.5, 1.48, 1.514, 1.474, 166.69, 167.29, 167.52, 166.4, 61272.22, 60758.22, 1860.05, 1842.62, 1863.42, 1836.02, 1.018, 1.011, 1.024, 0.991, 146.085, 146.555, 146.685, 146.005, 2.148, 2.162, 2.167, 2.1390000000000002, 62090.0, 61715.0, 61580.0, 10709.9, 10709.6, 10725.2, 10641.9, 20930.26, 20978.64, 20978.64, 20842.78, 1139.3, 1143.32, 1144.03, 1138.76, 1438.22, 1443.07, 1443.07, 1436.93, 15219.9, 15157.05, 15266.66, 15153.01, 3861.9, 3837.72
2017-06-26, 2388.66, 1.475, 1.506, 1.515, 1.4669999999999999, 166.0, 166.48, 167.1, 165.5, 61087.14, 60991.55, 1867.46, 1859.63, 1876.36, 1850.22, 1.035, 1.038, 1.064, 1.023, 145.495, 146.085, 146.545, 145.245, 2.144, 2.151, 2.167, 2.142, 61922.0, 62005.0, 61760.0, 10630.8, 10685.6, 10715.5, 10596.3, 20833.88, 20934.6, 21009.44, 20744.23, 1134.89, 1139.31, 1142.9, 1132.86, 1441.4250000000006, 1442.6999999999994, 1444.795, 1439.165, 15319.56, 15240.66, 15344.57, 15221.78, 3849.3, 3833.56
2017-06-27, 2391.95, 1.464, 1.469, 1.476, 1.452, 165.69, 165.77, 166.52, 165.31, 62188.09, 61087.85, 1860.39, 1870.33, 1880.11, 1857.03, 1.013, 1.046, 1.051, 1.0, 145.35, 145.5, 145.98, 145.14, 2.135, 2.144, 2.161, 2.121, 62999.0, 62140.0, 62140.0, 10696.6, 10666.1, 10757.0, 10656.5, 21001.95, 20989.61, 21174.18, 20951.94, 1133.52, 1134.65, 1138.4, 1132.11, 1444.63, 1442.33, 1446.52, 1441.4, 15316.02, 15331.03, 15378.74, 15264.7, 3885.24, 3858.98
2017-06-28, 2382.56, 1.57, 1.456, 1.58, 1.454, 167.42, 165.47, 167.54, 165.46, 61675.46, 61580.43, 1878.94, 1857.24, 1884.41, 1849.42, 1.093, 1.02, 1.095, 1.01, 146.21, 145.35, 146.32, 145.32, 2.2030000000000003, 2.142, 2.2159999999999997, 2.126, 62387.0, 63005.0, 62280.0, 10647.9, 10674.0, 10726.2, 10643.9, 20790.86, 20966.5, 21047.43, 20781.68, 1140.56, 1133.52, 1141.42, 1133.43, 1438.59, 1441.27, 1442.45, 1437.28, 15281.22, 15328.15, 15354.42, 15274.42, 3867.7, 3832.31
2017-06-29, 2395.66, 1.624, 1.585, 1.65, 1.575, 167.5, 167.21, 168.65, 167.13, 62017.97, 61433.33, 1891.98, 1877.04, 1893.65, 1864.88, 1.158, 1.1340000000000001, 1.196, 1.112, 145.945, 146.215, 146.945, 145.915, 2.226, 2.2, 2.258, 2.195, 62743.0, 62570.0, 62130.0, 10702.7, 10607.8, 10716.7, 10526.6, 21047.8, 20705.73, 21048.23, 20613.73, 1138.93, 1140.55, 1146.72, 1138.68, 1436.23, 1430.73, 1437.44, 1428.97, 15355.58, 15306.82, 15368.88, 15264.59, 3844.14, 3798.87
2017-06-30, 2391.79, 1.706, 1.63, 1.715, 1.6159999999999999, 169.04, 167.31, 169.34, 167.25, 62238.95, 61689.36, 1881.04, 1896.12, 1902.8, 1877.13, 1.253, 1.2, 1.258, 1.193, 146.98, 145.94, 147.23, 145.83, 2.267, 2.226, 2.2969999999999997, 2.221, 63008.0, 63200.0, 62370.0, 10531.1, 10735.9, 10772.0, 10514.5, 20704.65, 21148.34, 21155.29, 20674.17, 1147.3, 1138.93, 1149.31, 1138.01, 1433.63, 1445.38, 1445.38, 1432.3, 15213.42, 15359.02, 15359.02, 15148.25, 3859.67, 3782.82
2017-07-03, 2394.48, 1.7619999999999998, 1.7280000000000002, 1.775, 1.706, 168.92, 168.82, 169.44, 168.23, 62899.97, 62237.83, 1879.5, 1879.16, 1895.98, 1877.57, 1.2590000000000001, 1.261, 1.2919999999999998, 1.219, 146.72, 146.98, 147.05, 146.28, 2.3040000000000003, 2.2680000000000002, 2.309, 2.261, 63608.0, 63345.0, 62980.0, 10444.5, 10541.2, 10583.7, 10433.2, 20584.23, 20752.48, 20838.06, 20537.35, 1145.43, 1147.3, 1147.72, 1141.56, 1434.96, 1441.09, 1442.1950000000006, 1433.105, 15182.19, 15233.78, 15239.59, 15114.56, 3822.99, 3786.16
2017-07-04, 2380.52, 1.8005, 1.773, 1.8105, 1.7574999999999998, 169.15, 168.76, 169.38, 168.16, 63279.58, 62900.91, 1902.59, 1886.72, 1902.59, 1881.98, 1.263, 1.2819999999999998, 1.301, 1.2429999999999999, 147.26, 146.71, 147.37, 146.23, 2.3480000000000003, 2.314, 2.353, 2.289, 63893.0, 63750.0, 63585.0, 10604.2, 10507.6, 10615.1, 10502.2, 21013.14, 20710.89, 21021.56, 20703.95, 1150.28, 1145.61, 1150.69, 1141.57, 1436.29, 1436.8, 1439.01, 1433.91, 15156.4, 15225.575, 15241.07, 15105.185, 3842.99, 3809.98
2017-07-05, 2388.35, 1.839, 1.818, 1.8459999999999999, 1.8090000000000002, 169.21, 168.94, 169.63, 168.55, 63231.59, 63075.83, 1917.4, 1902.64, 1919.23, 1899.17, 1.249, 1.249, 1.2690000000000001, 1.2409999999999999, 147.395, 147.265, 147.675, 146.905, 2.334, 2.3369999999999997, 2.3369999999999997, 2.334, 63857.0, 63785.0, 63665.0, 10566.7, 10543.3, 10611.4, 10530.3, 21031.05, 20961.93, 21085.38, 20925.95, 1150.73, 1150.28, 1152.89, 1147.37, 1435.68, 1432.28, 1436.85, 1432.28, 15130.61, 15217.37, 15242.55, 15095.81, 3849.53, 3826.15
2017-07-06, 2387.81, 1.7919999999999998, 1.8230000000000002, 1.844, 1.791, 169.57, 169.0, 169.94, 168.7, 63154.17, 62708.27, 1921.38, 1917.36, 1924.53, 1912.31, 1.263, 1.2590000000000001, 1.2930000000000001, 1.258, 147.715, 147.395, 148.085, 146.975, 2.327, 2.336, 2.3569999999999998, 2.3209999999999997, 63752.0, 63905.0, 63335.0, 10523.6, 10535.9, 10589.5, 10509.5, 20939.39, 20988.34, 21084.03, 20881.45, 1153.34, 1150.73, 1156.06, 1147.59, 1433.19, 1436.32, 1440.24, 1433.19, 15153.12, 15125.04, 15176.8, 15033.81, 3845.78, 3822.9
2017-07-07, 2379.87, 1.834, 1.798, 1.8630000000000002, 1.798, 170.15, 169.38, 170.44, 169.0, 62470.33, 62353.93, 1923.22, 1920.59, 1929.43, 1911.96, 1.318, 1.276, 1.331, 1.274, 148.165, 147.725, 148.415, 147.405, 2.3680000000000003, 2.332, 2.391, 2.32, 63044.0, 63500.0, 62925.0, 10498.4, 10546.1, 10546.2, 10402.0, 21084.19, 20951.26, 21084.19, 20854.41, 1157.26, 1153.34, 1158.7, 1150.83, 1428.36, 1432.92, 1435.12, 1427.31, 15078.0, 15086.89, 15138.49, 15053.1, 3840.23, 3797.34
2017-07-10, 2382.1, 1.879, 1.8419999999999999, 1.8940000000000001, 1.8319999999999999, 169.52, 169.94, 170.46, 169.26, 62322.4, 62035.1, 1912.48, 1906.72, 1914.29, 1897.87, 1.3090000000000002, 1.329, 1.339, 1.286, 147.69, 148.16, 148.34, 147.57, 2.386, 2.371, 2.398, 2.362, 62864.0, 63075.0, 62620.0, 10488.8, 10495.2, 10505.7, 10433.5, 21015.1, 21061.83, 21081.68, 20922.27, 1153.74, 1157.25, 1158.75, 1152.76, 1431.855, 1433.99, 1436.58, 1430.255, 15027.16, 15037.16, 15037.16, 14915.78, 3835.83, 3813.18
2017-07-11, 2396.0, 1.893, 1.841, 1.893, 1.841, 168.97, 169.33, 169.66, 168.66, 63025.47, 62322.4, 1925.74, 1912.76, 1928.1, 1908.99, 1.2690000000000001, 1.304, 1.317, 1.262, 147.14, 147.71, 147.85, 146.99, 2.373, 2.387, 2.3930000000000002, 2.362, 63602.0, 63050.0, 63000.0, 10509.5, 10525.4, 10535.9, 10451.4, 21190.67, 21140.15, 21210.93, 21086.67, 1149.58, 1153.81, 1154.91, 1148.31, 1435.35, 1435.06, 1438.04, 1433.2, 15105.28, 15013.76, 15138.2, 14987.76, 3854.78, 3838.45
2017-07-12, 2391.77, 1.8559999999999999, 1.841, 1.903, 1.841, 168.94, 168.78, 169.51, 168.59, 63832.15, 62907.74, 1937.64, 1927.34, 1938.11, 1919.19, 1.278, 1.305, 1.3090000000000002, 1.27, 147.1, 147.15, 147.62, 146.96, 2.3609999999999998, 2.38, 2.395, 2.355, 64411.0, 63605.0, 63460.0, 10449.1, 10531.5, 10536.9, 10438.8, 21111.7, 21217.22, 21302.58, 21078.17, 1149.17, 1149.58, 1153.35, 1148.16, 1435.93, 1436.93, 1438.02, 1432.79, 15149.14, 15100.6, 15149.14, 15033.72, 3859.31, 3819.13
2017-07-13, 2409.49, 1.8769999999999998, 1.8519999999999999, 1.892, 1.818, 167.7, 168.75, 169.03, 167.38, 64835.55, 63826.98, 1954.39, 1938.36, 1957.02, 1938.36, 1.261, 1.266, 1.2890000000000001, 1.247, 145.725, 147.105, 147.145, 145.605, 2.32, 2.359, 2.359, 2.302, 65443.0, 64525.0, 64395.0, 10560.4, 10482.2, 10580.5, 10470.5, 21432.55, 21193.49, 21459.96, 21187.8, 1138.32, 1149.17, 1149.61, 1137.36, 1442.12, 1436.05, 1442.56, 1435.76, 15143.99, 15215.83, 15297.04, 15137.98, 3879.63, 3831.59
