@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Open_x numeric
@attribute IDR_KRW_Now numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_High numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2010-11-12, 1913.12, 3.0, 3.0, 2.998, 1.3658, 1.3823, 1.3637, 344.83, 347.67, 347.82, 343.62, 5838.8, 12.4925, 167.78, 167.25, 167.78, 166.63, 71195.16, 71638.98, 2.271, 2.271, 2.271, 6750.39, 6700.47, 1637.02, 1629.37, 1556.43, 1574.68, 1584.69, 1556.07, 3.17, 3.17, 3.17, 6296.55, 6179.5, 1213.04, 1215.45, 1204.49, 4.018, 4.04, 4.04, 3147.74, 3108.51, 3186.72, 1518.14, 1529.14, 1531.79, 1512.2, 2555.52, 2534.24, 2559.99, 143.395, 143.14, 143.435, 142.56, 2.903, 2.903, 2.656, 2.656, 1132.08, 1.0031, 0.9974, 2.4219999999999997, 2.4219999999999997, 71819.0, 72000.0, 25.0418, 25.1961, 24.9023, 87.81, 87.85, 88.63, 36304.54, 36417.14, 36421.96, 9868.0, 9878.5, 9833.5, 4.52, 4.49, 4.55, 4.48, 6516.99, 6554.4, 6506.01, 11326.69, 11350.3, 11175.17, 206.65, 214.9, 205.8, 1108.78, 1119.7, 0.8475, 0.8548, 0.8453, 88.81, 88.62, 1791.12, 1788.79, 1794.65, 1.286, 1.2946, 731.58, 727.0, 647.8, 651.4, 1403.1, 10224.5, 10242.1, 10062.9, 1.6116, 1.6123, 1.6082, 567.0, 20855.96, 21060.0, 20725.0, 4.649, 4.55, 4.649, 4.467, 0.7775, 0.7874, 6569.61, 6535.09, 6577.8, 6515.08, 1.008, 0.9990000000000001, 1108.6, 1111.3, 1111.5, 1111.8, 1106.7, 12941.94, 12850.75, 6443.61, 6449.53, 6459.863333333333, 6436.99, 1029.86, 1047.94, 1049.18, 1029.86, 2.4266, 2.4429, 2.4571, 2.4241, 4.198, 4.198, 82.6, 82.04, 27.401, 26.985, 27.025, 26.985, 708.25, 701.88, 5.352, 2684.05, 2684.05
2010-11-15, 1913.81, 3.0260000000000002, 3.0260000000000002, 3.022, 1.3693, 1.3779, 1.3573, 343.2, 340.69, 344.23, 339.33, 5742.5, 12.6335, 169.88, 167.52, 170.02, 167.52, 70367.15, 71191.01, 2.42, 2.42, 2.42, 6758.59, 6617.97, 1629.89, 1601.81, 1548.96, 1556.37, 1556.37, 1536.98, 3.216, 3.216, 3.216, 6202.5, 6056.75, 1209.07, 1210.5, 1194.08, 3.889, 4.03, 4.03, 2985.43, 3121.92, 3150.15, 1543.93, 1516.7, 1553.4, 1510.27, 2518.21, 2540.47, 2552.24, 145.455, 143.21, 145.595, 143.18, 2.957, 2.957, 2.7889999999999997, 2.7889999999999997, 1134.27, 1.0091, 1.0025, 2.516, 2.516, 70876.0, 71100.0, 24.9158, 25.5049, 24.9136, 84.88, 87.73, 87.85, 36057.39, 36304.67, 36307.07, 9808.0, 9848.5, 9718.5, 4.53, 4.51, 4.57, 4.51, 6505.29, 6453.21, 6431.77, 11281.28, 11307.69, 11114.1, 200.45, 206.25, 199.2, 1112.39, 1121.31, 0.8487, 0.8476, 0.8445, 86.34, 85.76, 1818.97, 1789.1, 1824.61, 1.2798, 1.2861, 719.27, 724.7, 654.77, 659.09, 1365.4, 9980.4, 10296.1, 9891.0, 1.6136, 1.612, 1.5987, 564.0, 20829.83, 20989.0, 20337.0, 4.541, 4.7, 4.74, 4.533, 0.7734, 0.7812, 6600.06, 6569.61, 6607.99, 6569.61, 1.003, 1.021, 1106.35, 1122.73, 1127.45, 1128.75, 1110.15, 12934.23, 12661.88, 6443.61, 6446.57, 6451.736666666668, 6440.3, 1018.86, 1025.51, 1026.4, 999.48, 2.3632, 2.4266, 2.4281, 2.3495, 4.126, 4.126, 82.65, 81.66, 25.938000000000002, 26.96, 26.98, 26.035, 704.88, 661.38, 5.365, 2609.21, 2636.45
2010-11-16, 1899.13, 3.158, 3.158, 3.137, 1.3586, 1.3752, 1.3565, 345.53, 341.67, 346.23, 341.34, 5780.1, 12.6625, 170.91, 169.83, 171.06, 169.33, 69779.78, 70777.69, 2.53, 2.53, 2.53, 6812.96, 6679.69, 1606.08, 1594.16, 1556.18, 1541.1, 1560.69, 1535.82, 3.278, 3.278, 3.278, 6128.75, 6039.4, 1200.44, 1207.43, 1197.15, 3.923, 3.907, 3.912, 3014.41, 2984.87, 3016.13, 1542.69, 1545.28, 1553.06, 1538.64, 2513.82, 2529.02, 2534.56, 146.465, 145.41, 146.565, 145.02, 2.984, 2.984, 2.967, 2.967, 1146.51, 1.0094, 1.0053, 2.5660000000000003, 2.5660000000000003, 70253.5, 70750.0, 25.1663, 25.4157, 25.0077, 84.86, 84.87, 85.77, 35852.8, 36181.0, 36182.2, 9803.0, 9833.5, 9743.5, 4.57, 4.57, 4.58, 4.53, 6562.15, 6479.89, 6476.16, 11194.02, 11314.36, 11149.97, 204.45, 206.95, 201.6, 1118.47, 1126.41, 0.8458, 0.8487, 0.8451, 86.7, 86.35, 1824.01, 1820.32, 1830.46, 1.2832, 1.2831, 719.94, 723.8, 659.47, 659.84, 1368.4, 10165.5, 10377.8, 10131.6, 1.6063, 1.6151, 1.6042, 541.75, 20993.27, 21024.0, 20634.0, 4.516, 4.575, 4.6560000000000015, 4.5089999999999995, 0.7723, 0.7778, 6507.21, 6600.06, 6634.86, 6496.88, 1.025, 1.012, 1113.94, 1129.18, 1135.5, 1136.15, 1125.1, 12820.38, 12712.62, 6443.61, 6443.61, 6443.61, 6443.61, 1029.14, 1013.6, 1029.14, 1009.12, 2.3709, 2.3645, 2.3925, 2.3635, 4.1080000000000005, 4.1080000000000005, 83.26, 82.4, 26.088, 26.4, 26.4, 25.5, 674.75, 667.63, 5.43, 2617.75, 2656.59
2010-11-17, 1897.11, 3.073, 3.0789999999999997, 3.073, 1.3493, 1.3655, 1.3447, 339.21, 343.81, 343.81, 339.19, 5785.7, 12.640999999999998, 170.34, 170.85, 171.04, 169.32, 69192.41, 70364.37, 2.609, 2.609, 2.609, 6772.01, 6663.15, 1609.43, 1568.04, 1526.64, 1556.18, 1556.18, 1524.57, 3.293, 3.293, 3.293, 6144.05, 5970.6, 1194.79, 1194.79, 1173.0, 3.7239999999999998, 3.923, 3.923, 2894.54, 3007.64, 3007.64, 1525.73, 1541.26, 1543.69, 1519.13, 2469.84, 2494.21, 2503.29, 145.77, 146.37, 146.51, 145.03, 3.056, 3.056, 2.845, 2.845, 1131.61, 1.0213, 1.0066, 2.6260000000000003, 2.6260000000000003, 69631.0, 70400.0, 25.0873, 25.2454, 24.7872, 82.34, 84.58, 84.74, 35648.21, 36057.33, 36057.33, 9898.0, 9908.0, 9793.5, 4.47, 4.58, 4.58, 4.46, 6476.53, 6528.99, 6474.87, 11194.7, 11194.7, 10949.86, 197.8, 205.7, 196.7, 1104.74, 1119.51, 0.8492, 0.846, 0.8451, 84.73, 84.5, 1797.01, 1821.53, 1824.32, 1.275, 1.2828, 705.33, 714.5, 649.77, 659.72, 1338.3, 10264.9, 10299.4, 10095.4, 1.589, 1.6056, 1.584, 555.0, 20563.07, 20889.0, 20559.0, 4.602, 4.632, 4.635, 4.527, 0.7684, 0.7749, 6472.42, 6507.21, 6523.71, 6451.55, 1.044, 1.09, 1123.8, 1125.22, 1130.8, 1135.8, 1125.5, 12726.55, 12501.82, 6443.61, 6443.61, 6443.61, 6443.61, 1000.73, 1024.89, 1031.16, 1000.73, 2.309, 2.3686, 2.3686, 2.3064, 4.198, 4.198, 83.59, 82.91, 25.229, 25.31, 25.365, 25.1, 670.88, 624.5, 5.432, 2645.69, 2645.69
2010-11-18, 1927.86, 3.103, 3.1210000000000004, 3.097, 1.3519, 1.3566, 1.3458, 341.5, 338.92, 341.97, 338.59, 5654.8, 12.7715, 172.01, 170.17, 172.8, 170.17, 69708.63, 69189.09, 2.593, 2.593, 2.593, 6705.19, 6653.57, 1568.13, 1551.67, 1533.92, 1526.64, 1535.26, 1515.13, 3.2769999999999997, 3.2769999999999997, 3.2769999999999997, 6110.125, 5938.675, 1178.33, 1183.56, 1175.82, 3.728, 3.717, 3.733, 2838.86, 2852.48, 2891.05, 1544.49, 1523.76, 1555.16, 1521.39, 2476.01, 2471.27, 2486.16, 147.28, 145.63, 148.0, 145.62, 3.0269999999999997, 3.0269999999999997, 2.8819999999999997, 2.8819999999999997, 1131.72, 1.0254, 1.0178, 2.602, 2.602, 70253.0, 69705.0, 24.9294, 25.5024, 24.9294, 80.44, 82.44, 82.67, 35842.48, 35645.44, 35867.07, 9703.0, 9811.66, 9698.0, 4.45, 4.45, 4.5, 4.43, 6494.99, 6472.1, 6466.51, 11017.83, 11091.69, 10947.52, 199.45, 200.85, 195.65, 1118.11, 1127.27, 0.8505, 0.8489, 0.8471, 83.28, 82.96, 1816.18, 1794.46, 1828.31, 1.2736, 1.2738, 707.77, 707.3, 661.78, 665.99, 1336.8, 10085.6, 10219.6, 10074.0, 1.5896, 1.5885, 1.5855, 527.5, 20639.08, 20718.0, 20498.0, 4.643, 4.655, 4.667, 4.6, 0.7714, 0.7726, 6518.71, 6489.610000000002, 6552.075, 6461.445, 1.0659999999999998, 1.033, 1105.26, 1126.08, 1142.5, 1147.75, 1132.3, 12673.4, 12542.41, 6443.61, 6443.61, 6443.61, 6443.61, 990.13, 994.94, 997.94, 978.52, 2.2519, 2.3097, 2.3114, 2.2383, 4.183, 4.183, 83.55, 83.04, 25.506999999999998, 25.175, 25.545, 25.055, 627.5, 619.38, 5.44, 2608.13, 2627.79
2010-11-19, 1940.96, 3.115, 3.1260000000000003, 3.113, 1.3645, 1.3668, 1.3525, 346.27, 343.72, 346.87, 343.32, 5730.8, 12.6465, 170.49, 171.58, 172.25, 170.21, 70781.4, 69716.02, 2.63, 2.63, 2.63, 6835.54, 6754.4, 1570.44, 1562.05, 1552.21, 1533.92, 1552.39, 1533.92, 3.415, 3.415, 3.415, 6076.2, 5906.75, 1183.75, 1200.29, 1183.75, 3.83, 3.783, 3.841, 2865.45, 2855.61, 2873.7, 1543.12, 1541.85, 1553.65, 1534.63, 2514.4, 2504.41, 2526.83, 145.84, 146.95, 147.49, 145.6, 3.123, 3.123, 2.9010000000000002, 2.9010000000000002, 1128.88, 1.0204, 1.0152, 2.708, 2.708, 71204.0, 71140.0, 25.3052, 25.4401, 24.8906, 81.85, 80.45, 82.35, 36322.12, 35844.67, 36322.12, 9823.0, 10013.63, 9803.5, 4.44, 4.44, 4.5, 4.42, 6613.37, 6532.65, 6527.39, 11010.49, 11234.74, 11010.49, 208.65, 209.85, 200.0, 1119.08, 1125.28, 0.8503, 0.8503, 0.8484, 85.05, 83.5, 1814.64, 1812.94, 1819.39, 1.2827, 1.275, 720.84, 716.8, 660.77, 663.21, 1352.9, 10250.3, 10363.3, 10249.0, 1.6046, 1.5905, 1.5888, 527.0, 20880.38, 20945.0, 20673.0, 4.731, 4.706, 4.745, 4.655, 0.7795, 0.7796, 6565.0, 6472.01, 6580.44, 6471.34, 1.068, 1.062, 1112.2, 1120.99, 1130.9, 1143.7, 1130.15, 12903.25, 12684.62, 6416.806666666666, 6416.53, 6424.496666666668, 6414.306666666666, 1004.72, 991.19, 1004.72, 986.85, 2.2951, 2.2548, 2.3048, 2.2526, 4.26, 4.26, 83.78, 83.1, 26.83, 26.48, 26.935, 26.34, 634.13, 634.13, 5.485, 2642.32, 2670.51
2010-11-22, 1944.34, 3.138, 3.157, 3.138, 1.3687, 1.3733, 1.3609, 344.58, 346.34, 346.38, 342.05, 5777.7, 12.675999999999998, 170.5, 170.32, 171.12, 169.89, 70897.9, 70773.84, 2.6180000000000003, 2.6180000000000003, 2.6180000000000003, 6854.09, 6794.43, 1598.63, 1590.59, 1556.8, 1552.21, 1557.49, 1542.15, 3.383, 3.383, 3.383, 6013.25, 5863.95, 1196.12, 1199.97, 1189.44, 3.833, 3.81, 3.853, 2888.57, 2879.65, 2888.75, 1549.46, 1541.52, 1554.43, 1538.67, 2518.12, 2510.79, 2520.94, 146.005, 145.7, 146.475, 145.34, 3.114, 3.114, 2.873, 2.873, 1130.47, 1.0179, 1.0154, 2.705, 2.705, 71300.0, 71050.0, 24.9536, 25.1567, 24.9097, 81.51, 82.24, 82.75, 36601.4, 36321.21, 36601.47, 10128.0, 10133.5, 10018.5, 4.47, 4.44, 4.5, 4.44, 6590.84, 6633.4, 6559.74, 11180.77, 11238.52, 11096.92, 209.85, 210.1, 205.6, 1116.81, 1122.59, 0.8561, 0.8505, 0.8492, 84.34, 83.87, 1809.86, 1812.13, 1823.12, 1.278, 1.2827, 724.36, 718.8, 659.99, 663.97, 1352.2, 10326.7, 10327.4, 10133.2, 1.5986, 1.604, 1.5937, 542.75, 20773.12, 20905.0, 20575.0, 4.734, 4.7810000000000015, 4.789, 4.687, 0.779, 0.78, 6540.4, 6518.505, 6597.3449999999975, 6493.57, 1.088, 1.111, 1107.75, 1115.25, 1132.15, 1135.8, 1127.9, 12967.47, 12813.8, 6390.003333333332, 6389.45, 6405.383333333332, 6385.003333333332, 1008.77, 1012.2, 1012.2, 1002.5, 2.2744, 2.3038, 2.318, 2.2571, 4.213, 4.213, 83.64, 83.14, 27.175, 26.8, 26.8, 26.475, 648.13, 639.38, 5.505, 2677.07, 2677.07
2010-11-23, 1928.94, 3.0780000000000003, 3.09, 3.06, 1.3626, 1.3786, 1.3575, 342.42, 347.01, 347.4, 341.32, 5782.5, 12.621, 169.67, 170.35, 170.69, 169.11, 69632.5, 70897.9, 2.625, 2.625, 2.625, 6901.93, 6805.97, 1600.98, 1597.25, 1550.42, 1556.8, 1573.32, 1549.15, 3.333, 3.333, 3.333, 6020.25, 5905.15, 1198.07, 1198.94, 1184.58, 3.7489999999999997, 3.8480000000000003, 3.8480000000000003, 2884.37, 2861.61, 2904.97, 1535.66, 1551.26, 1556.95, 1528.43, 2532.02, 2509.39, 2532.02, 145.315, 145.86, 146.125, 144.88, 3.065, 3.065, 2.806, 2.806, 1131.72, 1.0185, 1.011, 2.661, 2.661, 70047.0, 70950.0, 24.9702, 25.0968, 24.7013, 81.74, 82.15, 82.87, 36710.46, 36601.95, 36710.74, 10143.0, 10158.5, 10088.5, 4.47, 4.47, 4.48, 4.42, 6532.64, 6616.39, 6524.68, 11201.59, 11213.92, 11044.39, 206.15, 211.65, 205.0, 1114.55, 1121.84, 0.8538, 0.8579, 0.852, 83.96, 83.11, 1798.63, 1807.35, 1812.96, 1.2831, 1.2787, 727.33, 721.1, 654.74, 660.48, 1357.7, 10388.8, 10393.4, 9968.3, 1.5959, 1.5981, 1.5899, 515.25, 20372.2, 20865.0, 20245.0, 4.747, 4.765, 4.815, 4.676, 0.7709999999999999, 0.7836, 6515.8, 6565.0, 6614.25, 6515.8, 1.111, 1.074, 1112.35, 1114.93, 1127.0, 1133.0, 1124.65, 12964.0, 12850.75, 6363.2, 6362.37, 6386.27, 6355.7, 1019.19, 1012.96, 1020.34, 1011.83, 2.2686, 2.274, 2.3049, 2.2439, 4.1739999999999995, 4.1739999999999995, 83.56, 83.23, 27.456999999999997, 27.525, 27.65, 27.175, 684.0, 678.75, 5.505, 2683.4, 2687.51
2010-11-24, 1925.98, 3.12, 3.1319999999999997, 3.1069999999999998, 1.3373, 1.3634, 1.3361, 334.82, 339.97, 341.4, 334.82, 5640.6, 12.9785, 175.26, 169.5, 176.62, 169.5, 67952.55, 69628.88, 2.5660000000000003, 2.5660000000000003, 2.5660000000000003, 6827.83, 6705.0, 1599.86, 1569.19, 1536.87, 1550.42, 1550.42, 1531.65, 3.261, 3.261, 3.261, 5973.35, 5824.95, 1192.51, 1192.51, 1176.91, 3.701, 3.747, 3.747, 2828.28, 2872.17, 2872.17, 1557.23, 1533.39, 1594.07, 1530.46, 2494.95, 2504.21, 2510.09, 150.1, 145.17, 151.26, 145.16, 3.014, 3.014, 2.782, 2.782, 1136.34, 1.0234, 1.0167, 2.552, 2.552, 68313.0, 69540.0, 24.7936, 25.7465, 24.7581, 81.25, 81.61, 82.1, 36271.83, 36674.5, 36675.59, 10033.0, 10111.0, 9993.5, 4.5, 4.49, 4.51, 4.47, 6393.79, 6491.19, 6393.79, 11177.6, 11177.6, 10968.78, 210.35, 210.45, 201.4, 1132.71, 1151.55, 0.8475, 0.8532, 0.8442, 83.25, 82.43, 1837.47, 1796.65, 1870.36, 1.2785, 1.2816, 719.93, 718.2, 670.91, 681.01, 1377.5, 9943.3, 9943.3, 9691.8, 1.578, 1.5958, 1.5759, 518.5, 19950.96, 20355.0, 19937.0, 4.908, 4.727, 4.9110000000000005, 4.706, 0.7604, 0.7722, 6454.18, 6515.8, 6555.99, 6423.35, 1.119, 1.0955, 1104.68, 1151.23, 1164.5, 1173.4, 1128.5, 12929.01, 12780.89, 6295.49, 6363.2, 6364.61, 6283.74, 1009.47, 1010.8, 1014.95, 999.34, 2.2496, 2.2667, 2.2754, 2.228, 4.242, 4.242, 83.85, 82.79, 27.568, 27.568, 27.568, 27.568, 686.75, 673.5, 5.45, 2624.44, 2634.38
2010-11-25, 1927.68, 3.1830000000000003, 3.198, 3.18, 1.3332, 1.3424, 1.3284, 337.2, 336.12, 338.11, 332.68, 5608.3, 12.8085, 172.53, 174.86, 176.13, 170.99, 69629.36, 67954.79, 2.571, 2.571, 2.571, 6833.7, 6701.98, 1573.03, 1566.98, 1561.97, 1537.67, 1564.15, 1528.3, 3.3289999999999997, 3.3289999999999997, 3.3289999999999997, 5976.65, 5833.6, 1183.7, 1198.62, 1183.7, 3.7560000000000002, 3.773, 3.775, 2859.94, 2794.86, 2861.48, 1530.5, 1552.9, 1566.18, 1520.54, 2543.12, 2519.89, 2545.41, 147.935, 149.77, 150.785, 146.59, 3.105, 3.105, 2.912, 2.912, 1142.71, 1.0111, 1.0092, 2.6630000000000003, 2.6630000000000003, 70008.0, 68400.0, 25.4964, 25.6752, 24.9293, 83.86, 80.99, 84.25, 37079.28, 36271.83, 37085.94, 9923.0, 10063.5, 9898.5, 4.49, 4.54, 4.56, 4.47, 6449.8, 6423.7, 6382.1, 11037.43, 11221.11, 11037.43, 207.15, 211.7, 207.0, 1127.51, 1140.07, 0.8449, 0.8468, 0.8424, 85.84, 83.3, 1811.29, 1833.17, 1848.26, 1.2869, 1.2781, 736.53, 727.0, 667.02, 674.38, 1372.9, 9706.9, 9790.3, 9567.7, 1.5779, 1.5777, 1.5741, 528.5, 19941.19, 19995.0, 19695.0, 5.099, 4.999, 5.125, 4.9319999999999995, 0.7619, 0.7643, 6462.12, 6454.18, 6502.88, 6453.94, 1.127, 1.117, 1134.43, 1145.13, 1147.95, 1169.9, 1138.4, 12901.99, 12795.68, 6291.3, 6295.49, 6299.06, 6250.42, 1005.97, 1009.92, 1010.18, 1001.77, 2.3255, 2.2467, 2.332, 2.2465, 4.265, 4.265, 83.66, 82.95, 27.524, 27.42, 27.47, 27.38, 682.88, 681.13, 5.455, 2595.55, 2602.74
2010-11-26, 1901.8, 3.1639999999999997, 3.168, 3.1639999999999997, 1.3363, 1.3388, 1.3287, 338.77, 337.73, 339.38, 337.21, 5666.3, 12.7365, 171.75, 172.37, 172.93, 170.6, 69361.63, 69634.29, 2.657, 2.657, 2.657, 6885.81, 6823.19, 1600.5, 1597.72, 1571.31, 1561.97, 1574.4, 1558.97, 3.3710000000000004, 3.3710000000000004, 3.3710000000000004, 5907.1, 5780.35, 1188.93, 1196.39, 1185.315, 3.7535, 3.7385, 3.7635, 2898.26, 2875.86, 2901.67, 1526.32, 1528.88, 1533.28, 1511.78, 2538.84, 2522.9, 2543.45, 147.19, 147.8, 148.24, 146.24, 3.1510000000000002, 3.1510000000000002, 2.911, 2.911, 1137.32, 1.0098, 1.0063, 2.7030000000000003, 2.7030000000000003, 69784.0, 70100.0, 25.0946, 25.2957, 24.8364, 83.81, 82.6, 84.39, 36969.2, 37078.97, 37153.94, 10103.0, 10118.5, 10038.5, 4.43, 4.51, 4.51, 4.42, 6502.14, 6450.11, 6442.22, 11110.465, 11202.305, 11042.085, 204.65, 209.075, 204.0, 1119.93, 1130.3, 0.8478, 0.845, 0.8429, 86.1, 85.4, 1800.14, 1808.85, 1812.72, 1.2812, 1.2846, 734.63, 729.5, 663.62, 668.21, 1367.6, 9790.9, 9790.9, 9556.1, 1.5762, 1.5774, 1.5726, 534.25, 19945.94, 19978.0, 19668.0, 5.22, 5.154, 5.233, 5.0710000000000015, 0.7607, 0.7628, 6413.32, 6462.12, 6603.04, 6407.01, 1.162, 1.141, 1134.7, 1138.65, 1142.15, 1150.2, 1135.3, 12945.81, 12902.21, 6305.01, 6300.3166666666675, 6318.35, 6270.27, 996.42, 1011.5, 1013.28, 996.09, 2.3257, 2.3321, 2.3399, 2.3131, 4.439, 4.439, 83.7, 83.4, 27.51, 27.54, 27.59, 27.35, 684.63, 682.44, 5.535, 2596.29, 2604.38
