@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute TA_Now numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2017-06-01, 2344.61, 524.07, 525.6, 527.62, 524.07, 7519.95, 7526.51, 7586.45, 7519.68, 12615.06, 12612.52, 12709.13, 12582.8, 1258.88, 1257.81, 1261.46, 1249.81, 48788.44, 49275.63, 49423.41, 48749.96, 1639.11, 1635.29, 10880.0, 10885.0, 10957.8, 10856.2, 20731.68, 20852.62, 20937.49, 20694.45, 1420.5466666666666, 15349.91, 15374.35, 15382.06, 15254.07, 3913.48, 3881.33
2017-06-02, 2371.72, 527.03, 524.11, 527.96, 523.46, 7543.77, 7519.95, 7558.63, 7518.32, 12664.92, 12623.61, 12677.6, 12621.53, 1258.23, 1258.82, 1262.61, 1256.29, 49101.64, 48795.89, 49224.46, 48774.91, 1641.32, 1636.01, 10881.0, 10891.6, 10909.1, 10836.4, 20936.07, 20781.43, 21007.78, 20732.27, 1421.14, 15469.91, 15363.07, 15493.9, 15337.53, 3907.66, 3886.41
2017-06-05, 2368.62, 526.74, 529.62, 531.61, 525.92, 7547.63, 7543.77, 7598.99, 7539.96, 12822.94, 12735.0, 12878.59, 12734.78, 1261.78, 1258.26, 1264.93, 1255.79, 49317.38, 49100.82, 49323.72, 48979.59, 1646.66, 1644.21, 10905.9, 10960.0, 11007.7, 10879.6, 20928.24, 21035.63, 21156.26, 20862.98, 1424.315, 15442.75, 15466.08, 15466.08, 15419.44, 3947.07, 3909.88
2017-06-07, 2360.14, 524.44, 526.43, 526.65, 523.79, 7525.76, 7547.63, 7562.0, 7519.06, 12747.715, 12697.485, 12812.505, 12687.65, 1258.61, 1261.12, 1263.31, 1255.18, 49592.49, 49244.27, 49627.76, 49120.67, 1637.9, 1637.85, 10884.7, 10889.6, 10916.4, 10842.1, 20721.04, 20901.18, 20950.43, 20712.38, 1427.49, 15409.78, 15420.64, 15447.69, 15344.94, 3922.71, 3898.88
2017-06-08, 2363.57, 523.1, 521.71, 527.38, 520.59, 7478.62, 7524.95, 7555.62, 7476.33, 12672.49, 12659.97, 12746.42, 12640.52, 1265.6, 1260.85, 1268.49, 1259.39, 49274.97, 49194.22, 49352.78, 49030.24, 1640.54, 1630.68, 10871.7, 10813.6, 10946.9, 10761.7, 20739.91, 20743.54, 20966.87, 20650.51, 1427.42, 15372.14, 15445.71, 15495.76, 15356.81, 3932.57, 3864.91
2017-06-09, 2381.69, 523.55, 523.57, 525.89, 523.22, 7449.98, 7478.62, 7489.66, 7449.98, 12713.58, 12688.54, 12740.36, 12684.71, 1258.16, 1265.6, 1269.45, 1256.66, 49087.46, 49302.66, 49327.41, 49018.96, 1643.77, 1640.15, 10953.1, 10847.2, 10981.3, 10837.4, 21042.41, 20746.85, 21093.53, 20662.28, 1425.7, 15423.09, 15354.94, 15423.71, 15342.78, 3926.6, 3897.36
2017-06-12, 2357.87, 527.3, 524.56, 527.82, 523.49, 7527.33, 7449.98, 7545.12, 7449.73, 12815.72, 12711.53, 12821.03, 12711.53, 1259.83, 1258.33, 1261.09, 1253.74, 49081.73, 49046.86, 49277.32, 48993.26, 1654.8, 1642.2, 10978.3, 10947.2, 11048.0, 10884.7, 21122.42, 21045.19, 21271.49, 20948.38, 1423.165, 15473.21, 15415.24, 15505.23, 15401.07, 3957.46, 3924.64
2017-06-13, 2374.7, 521.89, 525.21, 525.4, 521.43, 7511.87, 7527.33, 7540.53, 7483.61, 12690.44, 12760.39, 12782.73, 12666.39, 1267.04, 1260.17, 1272.19, 1259.22, 49128.76, 49073.66, 49241.3, 48952.75, 1638.8, 1635.98, 10842.4, 10929.7, 10936.6, 10818.5, 20910.23, 21077.46, 21161.34, 20910.23, 1420.63, 15383.8, 15476.25, 15594.17, 15354.29, 3940.48, 3893.27
2017-06-14, 2372.64, 523.39, 523.38, 524.38, 522.2, 7500.44, 7511.87, 7540.05, 7491.86, 12764.98, 12739.5, 12790.3, 12727.83, 1264.24, 1266.87, 1268.11, 1261.73, 49026.83, 49183.47, 49203.36, 48978.17, 1648.61, 1638.8, 10882.1, 10872.6, 10937.0, 10846.5, 21088.78, 20988.55, 21168.72, 20949.07, 1425.32, 15379.75, 15380.22, 15380.93, 15296.11, 3919.45, 3895.63
2017-06-15, 2361.65, 521.71, 524.84, 528.06, 521.71, 7474.4, 7500.44, 7545.07, 7474.4, 12805.95, 12798.26, 12921.17, 12788.7, 1256.34, 1264.3, 1265.17, 1253.22, 49291.03, 49121.2, 49378.69, 49022.54, 1639.6, 1638.38, 10775.8, 10858.5, 10934.0, 10775.3, 20960.55, 21095.34, 21198.48, 20960.55, 1428.98, 15170.13, 15381.63, 15381.63, 15166.32, 3945.48, 3902.48
2017-06-16, 2361.83, 518.75, 521.07, 521.17, 515.84, 7419.36, 7474.4, 7474.51, 7377.86, 12691.81, 12801.91, 12804.47, 12620.9, 1260.32, 1256.23, 1263.69, 1254.85, 49139.7, 49233.21, 49233.85, 48861.25, 1624.97, 1616.22, 10699.6, 10750.8, 10751.6, 10598.0, 20847.51, 20928.53, 20937.01, 20731.58, 1423.62, 15160.42, 15111.77, 15176.42, 15077.95, 3896.21, 3856.5
2017-06-19, 2370.9, 520.67, 520.2, 522.0, 518.28, 7463.54, 7419.36, 7478.99, 7419.36, 12752.73, 12746.05, 12762.35, 12707.59, 1268.76, 1260.26, 1271.07, 1257.67, 49221.03, 49134.1, 49348.77, 48870.1, 1635.93, 1625.82, 10759.4, 10731.9, 10786.3, 10702.1, 20940.73, 20999.93, 21041.89, 20801.81, 1431.58, 15192.54, 15148.53, 15214.21, 15092.28, 3920.25, 3895.82
2017-06-20, 2369.23, 525.87, 524.65, 527.42, 524.59, 7523.81, 7463.54, 7537.84, 7463.54, 12888.95, 12849.99, 12912.85, 12833.01, 1267.39, 1269.02, 1272.28, 1264.02, 49169.57, 49231.61, 49473.67, 48935.15, 1653.39, 1636.78, 10848.9, 10839.8, 10884.2, 10807.6, 21014.25, 20989.24, 21114.91, 20901.94, 1439.54, 15266.04, 15242.9, 15325.9, 15234.74, 3942.91, 3926.46
2017-06-21, 2357.53, 520.88, 528.05, 528.54, 520.88, 7472.71, 7523.81, 7561.07, 7472.71, 12814.79, 12938.04, 12951.54, 12814.76, 1271.49, 1267.45, 1273.86, 1266.31, 49033.05, 49209.62, 49226.76, 48937.66, 1647.67, 1647.67, 10746.1, 10892.3, 10901.5, 10746.1, 20810.02, 21069.71, 21088.41, 20810.02, 1436.19, 15149.6, 15228.56, 15228.85, 15136.72, 3946.42, 3910.2
2017-06-22, 2370.37, 520.48, 519.6, 520.94, 515.33, 7447.79, 7472.71, 7477.17, 7417.45, 12774.26, 12792.32, 12804.42, 12708.99, 1276.86, 1271.55, 1278.32, 1269.08, 48983.45, 48958.71, 49203.64, 48895.36, 1641.71, 1631.34, 10740.7, 10721.9, 10761.5, 10615.9, 21071.91, 20769.17, 21093.27, 20587.12, 1439.32, 15148.53, 15163.12, 15246.02, 15125.09, 3889.62, 3847.31
2017-06-23, 2378.6, 519.39, 519.36, 519.42, 515.93, 7439.29, 7447.79, 7448.48, 7398.83, 12794.0, 12758.66, 12806.02, 12717.29, 1270.6, 1276.8, 1278.29, 1269.47, 49017.43, 48933.08, 49053.0, 48827.56, 1645.36, 1634.19, 10709.9, 10709.6, 10725.2, 10641.9, 20930.26, 20978.64, 20978.64, 20842.78, 1438.22, 15219.9, 15157.05, 15266.66, 15153.01, 3861.9, 3837.72
2017-06-26, 2388.66, 519.5, 518.32, 519.62, 516.1, 7424.13, 7439.29, 7441.79, 7396.75, 12733.41, 12757.97, 12787.22, 12677.4, 1270.4, 1270.55, 1275.15, 1268.46, 48980.78, 48938.38, 49139.06, 48873.85, 1644.44, 1637.71, 10630.8, 10685.6, 10715.5, 10596.3, 20833.88, 20934.6, 21009.44, 20744.23, 1441.4250000000006, 15319.56, 15240.66, 15344.57, 15221.78, 3849.3, 3833.56
2017-06-27, 2391.95, 520.62, 521.76, 524.17, 520.59, 7446.8, 7424.13, 7480.95, 7424.13, 12770.83, 12783.89, 12841.31, 12752.75, 1267.44, 1271.36, 1274.52, 1265.96, 49165.67, 48806.04, 49267.68, 48770.98, 1643.52, 1641.23, 10696.6, 10666.1, 10757.0, 10656.5, 21001.95, 20989.61, 21174.18, 20951.94, 1444.63, 15316.02, 15331.03, 15378.74, 15264.7, 3885.24, 3858.98
2017-06-28, 2382.56, 518.73, 520.35, 521.5, 516.93, 7434.36, 7446.8, 7451.68, 7411.36, 12671.02, 12728.5, 12751.2, 12644.95, 1293.28, 1267.39, 1295.05, 1267.31, 49087.74, 49179.01, 49207.87, 48944.09, 1628.54, 1628.54, 10647.9, 10674.0, 10726.2, 10643.9, 20790.86, 20966.5, 21047.43, 20781.68, 1438.59, 15281.22, 15328.15, 15354.42, 15274.42, 3867.7, 3832.31
2017-06-29, 2395.66, 516.39, 515.0, 518.21, 512.1, 7387.8, 7434.36, 7445.31, 7381.36, 12647.27, 12586.06, 12671.28, 12536.86, 1295.88, 1293.28, 1304.92, 1290.33, 49340.11, 49129.56, 49391.38, 49067.78, 1630.98, 1611.8, 10702.7, 10607.8, 10716.7, 10526.6, 21047.8, 20705.73, 21048.23, 20613.73, 1436.23, 15355.58, 15306.82, 15368.88, 15264.59, 3844.14, 3798.87
2017-06-30, 2391.79, 508.53, 518.5, 519.33, 507.52, 7350.32, 7387.8, 7451.95, 7341.75, 12416.19, 12707.48, 12729.18, 12396.13, 1312.57, 1295.71, 1314.4, 1295.29, 49198.12, 49380.5, 49428.55, 49001.78, 1613.22, 1612.39, 10531.1, 10735.9, 10772.0, 10514.5, 20704.65, 21148.34, 21155.29, 20674.17, 1433.63, 15213.42, 15359.02, 15359.02, 15148.25, 3859.67, 3782.82
2017-07-03, 2394.48, 507.15, 508.72, 512.34, 506.91, 7312.72, 7350.32, 7377.38, 7302.71, 12325.12, 12424.5, 12459.69, 12319.0, 1308.78, 1312.86, 1313.55, 1302.84, 49857.49, 49255.08, 49901.51, 49204.76, 1602.53, 1602.53, 10444.5, 10541.2, 10583.7, 10433.2, 20584.23, 20752.48, 20838.06, 20537.35, 1434.96, 15182.19, 15233.78, 15239.59, 15114.56, 3822.99, 3786.16
2017-07-04, 2380.52, 513.12, 509.54, 513.77, 509.54, 7377.09, 7312.72, 7386.11, 7312.26, 12475.31, 12396.34, 12486.29, 12390.73, 1307.23, 1308.0, 1310.61, 1303.56, 50109.16, 49831.53, 50312.02, 49790.53, 1627.41, 1602.7, 10604.2, 10507.6, 10615.1, 10502.2, 21013.14, 20710.89, 21021.56, 20703.95, 1436.29, 15156.4, 15225.575, 15241.07, 15105.185, 3842.99, 3809.98
2017-07-05, 2388.35, 511.73, 511.06, 513.7, 510.43, 7357.23, 7377.09, 7383.45, 7336.75, 12437.13, 12413.6, 12481.81, 12411.56, 1305.57, 1307.12, 1311.22, 1303.53, 50041.58, 49999.07, 50236.44, 49925.31, 1621.67, 1617.48, 10566.7, 10543.3, 10611.4, 10530.3, 21031.05, 20961.93, 21085.38, 20925.95, 1435.68, 15130.61, 15217.37, 15242.55, 15095.81, 3849.53, 3826.15
2017-07-06, 2387.81, 511.35, 511.94, 512.74, 510.11, 7367.6, 7357.23, 7386.92, 7347.52, 12453.68, 12432.41, 12496.82, 12406.69, 1309.27, 1305.62, 1311.47, 1304.17, 50300.81, 50065.52, 50339.63, 50022.15, 1627.21, 1614.22, 10523.6, 10535.9, 10589.5, 10509.5, 20939.39, 20988.34, 21084.03, 20881.45, 1433.19, 15153.12, 15125.04, 15176.8, 15033.81, 3845.78, 3822.9
2017-07-07, 2379.87, 509.94, 511.58, 511.84, 506.27, 7337.28, 7367.6, 7373.85, 7303.46, 12381.25, 12474.51, 12490.72, 12316.43, 1321.93, 1309.51, 1322.39, 1305.16, 50015.67, 50268.95, 50274.91, 49884.18, 1620.99, 1609.98, 10498.4, 10546.1, 10546.2, 10402.0, 21084.19, 20951.26, 21084.19, 20854.41, 1428.36, 15078.0, 15086.89, 15138.49, 15053.1, 3840.23, 3797.34
2017-07-10, 2382.1, 509.92, 509.52, 509.92, 508.06, 7350.92, 7337.28, 7359.48, 7314.69, 12388.68, 12376.19, 12388.68, 12339.91, 1315.38, 1321.92, 1322.66, 1313.27, 50059.02, 50042.53, 50141.18, 49696.97, 1617.0, 1614.64, 10488.8, 10495.2, 10505.7, 10433.5, 21015.1, 21061.83, 21081.68, 20922.27, 1431.855, 15027.16, 15037.16, 15037.16, 14915.78, 3835.83, 3813.18
2017-07-11, 2396.0, 512.05, 512.2, 513.06, 510.8, 7370.03, 7350.92, 7388.02, 7344.31, 12445.92, 12464.96, 12482.95, 12406.2, 1310.46, 1314.48, 1317.21, 1308.29, 50616.81, 50058.7, 50661.75, 49975.73, 1624.81, 1617.0, 10509.5, 10525.4, 10535.9, 10451.4, 21190.67, 21140.15, 21210.93, 21086.67, 1435.35, 15105.28, 15013.76, 15138.2, 14987.76, 3854.78, 3838.45
2017-07-12, 2391.77, 510.99, 512.75, 513.59, 510.35, 7329.76, 7370.03, 7386.88, 7304.77, 12437.02, 12479.67, 12539.18, 12417.85, 1317.88, 1310.41, 1320.34, 1308.68, 50510.23, 50545.51, 50869.1, 50344.78, 1621.57, 1620.69, 10449.1, 10531.5, 10536.9, 10438.8, 21111.7, 21217.22, 21302.58, 21078.17, 1435.93, 15149.14, 15100.6, 15149.14, 15033.72, 3859.31, 3819.13
2017-07-13, 2409.49, 516.59, 512.38, 518.32, 512.08, 7416.93, 7329.76, 7439.08, 7329.76, 12626.58, 12469.85, 12648.19, 12468.16, 1299.05, 1317.76, 1319.16, 1298.22, 50809.77, 50847.95, 51103.85, 50440.7, 1650.59, 1621.57, 10560.4, 10482.2, 10580.5, 10470.5, 21432.55, 21193.49, 21459.96, 21187.8, 1442.12, 15143.99, 15215.83, 15297.04, 15137.98, 3879.63, 3831.59
2017-07-14, 2414.63, 519.11, 517.88, 519.74, 516.84, 7413.44, 7416.93, 7428.24, 7403.75, 12641.33, 12614.13, 12676.52, 12613.52, 1296.98, 1299.21, 1304.56, 1292.65, 50968.76, 50820.85, 51014.14, 50704.2, 1642.48, 1640.45, 10658.3, 10594.5, 10674.1, 10583.1, 21521.91, 21448.84, 21530.05, 21394.55, 1456.12, 15135.0, 15147.35, 15159.67, 15113.06, 3910.18, 3874.58
2017-07-17, 2425.1, 521.07, 519.45, 521.26, 518.44, 7378.39, 7413.44, 7419.81, 7363.77, 12631.72, 12642.65, 12662.01, 12577.33, 1294.96, 1296.82, 1299.96, 1290.91, 51162.23, 50966.87, 51298.1, 50824.13, 1646.83, 1641.41, 10655.1, 10664.6, 10704.3, 10619.3, 21492.29, 21523.59, 21561.48, 21392.76, 1456.4899999999998, 15174.81, 15158.42, 15208.39, 15130.06, 3907.06, 3889.06
2017-07-18, 2426.04, 521.5, 522.8, 523.33, 520.72, 7404.13, 7378.39, 7426.37, 7378.3, 12587.16, 12652.37, 12656.13, 12542.96, 1295.23, 1293.89, 1297.2, 1290.37, 51332.29, 51141.63, 51364.19, 50950.62, 1639.33, 1629.1, 10651.2, 10665.5, 10670.3, 10604.2, 21484.84, 21504.72, 21571.43, 21449.18, 1456.86, 15165.36, 15186.31, 15209.29, 15155.43, 3917.62, 3889.06
2017-07-19, 2429.94, 518.17, 520.8, 521.89, 517.33, 7390.22, 7404.13, 7418.53, 7357.77, 12430.39, 12540.93, 12572.86, 12384.61, 1300.21, 1295.45, 1303.42, 1293.69, 51099.71, 51228.36, 51230.7, 50990.67, 1607.36, 1605.37, 10524.5, 10616.0, 10684.6, 10511.5, 21358.2, 21419.29, 21538.99, 21293.03, 1452.97, 15149.57, 15159.58, 15159.58, 15086.3, 3909.56, 3862.22
2017-07-20, 2441.84, 524.25, 522.44, 524.42, 520.44, 7430.91, 7390.22, 7442.84, 7379.33, 12452.05, 12468.06, 12475.17, 12418.67, 1295.03, 1300.11, 1300.51, 1291.45, 51086.93, 51172.91, 51363.99, 50890.25, 1609.96, 1592.51, 10588.1, 10533.9, 10588.1, 10456.1, 21478.95, 21403.97, 21478.95, 21333.68, 1455.44, 15244.71, 15162.4, 15257.92, 15161.4, 3901.39, 3872.64
2017-07-21, 2450.06, 526.29, 526.67, 529.83, 524.71, 7487.87, 7430.91, 7502.73, 7430.91, 12447.25, 12514.84, 12575.52, 12392.19, 1304.06, 1295.26, 1308.79, 1291.17, 51144.14, 51163.21, 51264.51, 51082.68, 1597.84, 1593.15, 10564.8, 10597.4, 10627.2, 10534.8, 21438.63, 21526.92, 21592.82, 21403.32, 1458.12, 15264.64, 15281.03, 15319.22, 15224.77, 3927.5, 3891.12
2017-07-24, 2451.53, 522.22, 525.58, 527.16, 521.0, 7452.91, 7487.87, 7515.12, 7433.89, 12240.06, 12424.8, 12464.12, 12190.89, 1304.89, 1304.12, 1307.78, 1300.98, 51564.62, 51180.04, 51641.38, 51165.61, 1581.37, 1574.7, 10426.6, 10530.7, 10562.8, 10381.2, 21202.16, 21426.78, 21469.14, 21149.58, 1454.895, 15183.13, 15234.69, 15237.51, 15134.74, 3910.47, 3869.87
2017-07-25, 2439.9, 521.65, 522.6, 523.14, 519.32, 7377.73, 7452.91, 7453.22, 7357.5, 12208.95, 12228.63, 12235.85, 12142.01, 1298.55, 1304.97, 1307.69, 1295.42, 51665.65, 51526.39, 51743.62, 51205.54, 1566.88, 1566.88, 10446.5, 10432.0, 10480.2, 10368.1, 21326.58, 21190.86, 21364.94, 21149.29, 1451.67, 15128.69, 15170.45, 15170.45, 15082.91, 3888.95, 3855.64
2017-07-26, 2434.51, 524.69, 522.14, 526.56, 522.14, 7434.82, 7377.73, 7453.74, 7377.73, 12264.31, 12228.32, 12301.67, 12211.14, 1304.48, 1298.22, 1307.71, 1296.87, 51713.38, 51590.48, 51772.37, 51524.23, 1568.91, 1567.36, 10523.4, 10451.2, 10621.3, 10446.2, 21457.45, 21348.75, 21569.35, 21348.75, 1455.23, 15202.37, 15199.28, 15275.95, 15178.74, 3920.98, 3874.45
2017-07-27, 2443.24, 527.72, 525.33, 528.31, 524.65, 7452.32, 7434.82, 7487.05, 7434.68, 12305.11, 12260.3, 12341.03, 12255.74, 1305.53, 1305.15, 1308.48, 1299.59, 51600.26, 51537.3, 51765.94, 51476.45, 1580.22, 1565.02, 10575.4, 10523.8, 10584.6, 10508.5, 21577.56, 21497.18, 21577.56, 21452.64, 1453.64, 15171.39, 15228.37, 15247.25, 15166.9, 3954.08, 3907.14
2017-07-28, 2400.99, 530.35, 526.8, 530.66, 526.35, 7443.01, 7452.32, 7461.85, 7410.85, 12212.04, 12230.09, 12293.9, 12176.02, 1304.67, 1305.46, 1310.48, 1300.13, 51257.36, 51545.92, 51660.78, 51172.84, 1570.48, 1570.23, 10603.4, 10549.3, 10652.9, 10544.4, 21634.72, 21536.4, 21690.61, 21512.86, 1451.48, 15191.36, 15218.59, 15232.78, 15070.84, 3994.3, 3965.52
2017-07-31, 2402.71, 525.53, 527.64, 527.64, 524.16, 7368.37, 7443.01, 7443.01, 7339.44, 12162.7, 12151.38, 12183.77, 12098.57, 1321.74, 1304.74, 1323.97, 1303.89, 51213.6, 51228.42, 51320.51, 50895.54, 1557.56, 1550.65, 10536.1, 10574.4, 10577.3, 10497.7, 21430.36, 21561.96, 21572.5, 21383.98, 1449.31, 15128.65, 15111.49, 15153.45, 15089.39, 3971.13, 3926.82
2017-08-01, 2422.96, 525.44, 525.59, 527.85, 525.02, 7372.0, 7368.37, 7425.52, 7367.86, 12118.25, 12141.53, 12210.3, 12097.36, 1325.6, 1319.61, 1328.52, 1312.8, 51011.87, 51219.58, 51335.99, 50926.13, 1548.19, 1548.06, 10502.2, 10536.6, 10593.9, 10495.4, 21486.91, 21441.65, 21588.34, 21441.53, 1447.14, 15143.87, 15149.98, 15207.73, 15140.03, 3965.29, 3940.96
2017-08-02, 2427.63, 527.48, 528.75, 529.1, 524.93, 7423.66, 7372.0, 7440.14, 7372.0, 12251.29, 12147.89, 12302.38, 12092.06, 1323.58, 1325.43, 1327.86, 1319.81, 51195.01, 51282.19, 51432.77, 51141.27, 1566.31, 1548.19, 10586.7, 10613.4, 10622.2, 10510.9, 21612.81, 21543.1, 21612.81, 21471.09, 1443.185, 15202.1, 15192.12, 15228.95, 15052.41, 3967.08, 3940.5
2017-08-03, 2386.85, 525.3, 528.68, 528.68, 524.24, 7411.43, 7423.66, 7434.71, 7388.91, 12181.48, 12269.9, 12275.0, 12153.54, 1331.4, 1323.65, 1337.26, 1323.01, 51200.13, 51153.86, 51484.77, 51105.47, 1563.2, 1558.95, 10513.9, 10592.3, 10607.8, 10493.1, 21573.61, 21636.7, 21659.42, 21507.06, 1439.23, 15265.63, 15203.94, 15272.26, 15195.52, 3975.07, 3925.83
2017-08-04, 2395.45, 525.57, 523.6, 526.54, 521.84, 7474.77, 7411.43, 7484.53, 7384.22, 12154.72, 12130.76, 12184.6, 12099.13, 1340.07, 1331.39, 1341.94, 1330.38, 51293.07, 51198.14, 51343.28, 51088.97, 1559.66, 1554.45, 10549.1, 10487.2, 10553.8, 10416.9, 21793.72, 21626.59, 21793.72, 21525.12, 1417.24, 15191.96, 15297.23, 15324.56, 15176.62, 3951.56, 3917.47
2017-08-07, 2398.75, 529.09, 523.77, 529.89, 523.45, 7511.71, 7474.77, 7519.06, 7465.12, 12297.72, 12138.09, 12321.98, 12123.66, 1328.8, 1340.29, 1342.08, 1325.23, 51328.29, 51240.67, 51415.61, 51181.71, 1573.47, 1556.68, 10658.4, 10525.0, 10696.1, 10516.4, 21935.79, 21774.41, 21961.74, 21722.4, 1407.755, 15257.97, 15247.36, 15261.47, 15198.53, 3974.95, 3932.45
2017-08-08, 2394.73, 531.41, 530.06, 531.41, 529.31, 7531.94, 7511.71, 7533.74, 7511.71, 12257.17, 12305.74, 12336.0, 12225.77, 1329.54, 1328.19, 1334.06, 1327.84, 51389.27, 51300.22, 51572.55, 51300.22, 1575.47, 1569.43, 10676.5, 10682.8, 10689.8, 10643.5, 22031.17, 21978.01, 22035.54, 21942.47, 1398.27, 15257.16, 15257.37, 15274.23, 15205.565, 3973.09, 3949.19
2017-08-09, 2368.39, 532.68, 531.65, 533.18, 530.32, 7542.73, 7531.94, 7551.85, 7518.45, 12292.05, 12239.78, 12329.97, 12184.59, 1327.12, 1329.59, 1332.96, 1319.81, 51328.76, 51331.79, 51722.06, 51305.77, 1581.32, 1571.36, 10734.7, 10674.4, 10758.2, 10665.2, 22048.3, 22002.15, 22065.42, 21947.02, 1392.75, 15256.35, 15267.38, 15286.99, 15212.6, 3966.1, 3946.28
2017-08-10, 2359.47, 528.21, 530.51, 531.11, 527.32, 7498.06, 7542.73, 7542.73, 7475.83, 12154.0, 12191.37, 12227.52, 12100.12, 1339.82, 1326.9, 1340.8, 1323.92, 51237.5, 51263.01, 51395.04, 51081.06, 1571.2, 1562.77, 10596.0, 10681.4, 10705.9, 10525.1, 21848.37, 21925.64, 21958.39, 21745.72, 1376.87, 15217.33, 15247.86, 15287.94, 15191.72, 3946.8, 3902.09
2017-08-11, 2319.71, 523.63, 527.21, 527.41, 522.57, 7389.94, 7498.06, 7498.06, 7376.66, 12014.3, 12158.69, 12158.92, 11993.73, 1346.92, 1339.83, 1349.94, 1336.85, 50906.84, 51235.27, 51248.01, 50618.23, 1554.75, 1554.75, 10450.0, 10576.6, 10584.3, 10416.7, 21681.61, 21836.58, 21867.29, 21647.07, 1363.5, 15074.25, 15197.98, 15209.55, 15056.84, 3938.56, 3886.12
2017-08-14, 2334.22, 516.97, 520.05, 520.05, 516.11, 7309.96, 7389.94, 7389.96, 7296.49, 12014.06, 11961.6, 12046.89, 11934.92, 1350.92, 1346.75, 1353.84, 1343.63, 50645.1, 50895.92, 50912.76, 50605.88, 1538.96, 1535.65, 10282.9, 10377.3, 10399.0, 10252.4, 21354.02, 21558.29, 21569.98, 21329.21, 1376.04, 15033.38, 15038.46, 15068.66, 14995.25, 3883.39, 3849.5
2017-08-16, 2348.26, 521.1, 519.93, 522.01, 518.82, 7353.89, 7309.96, 7377.66, 7309.96, 12165.12, 12100.17, 12195.43, 12097.0, 1342.22, 1349.48, 1351.78, 1340.3, 51167.47, 50680.43, 51231.33, 50680.43, 1554.58, 1538.96, 10461.2, 10329.4, 10490.6, 10329.3, 21722.11, 21476.37, 21778.61, 21467.53, 1388.58, 15119.91, 15087.1, 15196.13, 15080.24, 3919.36, 3883.95
2017-08-17, 2361.67, 525.89, 524.33, 526.81, 524.08, 7433.03, 7383.85, 7444.98, 7383.85, 12263.86, 12250.02, 12301.4, 12240.83, 1336.26, 1333.01, 1343.16, 1331.22, 51156.67, 51331.9, 51431.91, 50983.44, 1552.16, 1543.38, 10544.3, 10521.0, 10575.9, 10517.4, 21984.85, 21814.4, 22012.63, 21810.72, 1399.13, 15082.21, 15124.78, 15173.38, 15077.7, 3961.92, 3943.14
2017-08-18, 2358.37, 523.71, 524.91, 526.09, 523.14, 7387.87, 7433.03, 7433.74, 7382.16, 12203.46, 12236.6, 12290.05, 12184.27, 1339.46, 1336.48, 1341.61, 1328.38, 50994.18, 51176.66, 51203.36, 50889.5, 1540.09, 1538.72, 10443.8, 10535.7, 10537.1, 10428.6, 21788.86, 21928.02, 22028.02, 21788.86, 1394.49, 15033.64, 15068.27, 15111.27, 15031.41, 3956.89, 3932.31
2017-08-21, 2355.0, 519.64, 519.83, 519.86, 517.3, 7323.98, 7387.87, 7387.87, 7302.47, 12165.19, 12103.51, 12178.09, 12080.74, 1340.6, 1339.36, 1343.7, 1336.17, 51075.46, 50930.5, 51254.29, 50836.42, 1532.12, 1524.36, 10385.7, 10323.6, 10392.5, 10284.8, 21814.96, 21582.59, 21814.96, 21565.97, 1394.63, 14952.33, 15009.98, 15009.98, 14923.19, 3925.37, 3892.95
2017-08-22, 2365.33, 516.71, 518.07, 519.23, 515.46, 7318.88, 7323.98, 7331.95, 7296.8, 12065.99, 12105.72, 12149.58, 12021.7, 1345.38, 1340.81, 1347.04, 1336.2, 51241.11, 51131.55, 51277.68, 50985.51, 1524.25, 1519.22, 10360.2, 10360.0, 10418.2, 10330.4, 21752.8, 21755.75, 21842.92, 21636.91, 1394.77, 14951.88, 14946.8, 14967.47, 14918.57, 3920.79, 3892.98
