@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Low numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_High numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_Open numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Open numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric

@data
2017-07-07, 2379.87, 1.8630000000000002, 1.798, 1.1423, 1.1351, 1.1425, 1.1329, 509.94, 506.27, 8.63, 8.66, 8.607000000000001, 170.15, 169.38, 170.44, 169.0, 2.888, 2.8930000000000002, 62470.33, 63156.03, 63188.31, 1.5659999999999998, 1.5659999999999998, 1.5659999999999998, 12490.72, 12316.43, 1011.79, 1008.39, 1003.41, 1920.59, 1929.43, 1911.96, 1.318, 9674.55, 9700.7, 9639.95, 2409.75, 2423.44, 2424.28, 2.655, 2.6430000000000002, 3212.44, 3203.86, 3188.77, 1321.93, 1305.16, 6109.6, 6127.98, 6081.96, 148.165, 147.725, 148.415, 147.405, 0.9209999999999999, 0.9259999999999999, 0.82, 2.3680000000000003, 2.332, 2.32, 1196.29, 1205.2, 1192.74, 1.2978, 1.2923, 0.56, 63500.0, 63740.0, 62925.0, 17.8796, 17.7993, 17.9, 45.52, 45.65, 50274.91, 49884.18, 19994.06, 20078.88, 19947.63, 2.281, 8945.39, 8949.14, 8835.12, 21320.04, 21423.93, 21433.1, 126.75, 126.75, 1620.99, 1627.21, 877.89, 877.0, 882.11, 873.43, 0.8807, 0.8779, 0.882, 0.8756, 48.11, 1491.95, 1487.46, 1.0486, 1.0496, 1.0473, 1400.81, 1398.83, 350.31, 352.37, 1274.4, 1274.4, 10498.4, 10546.2, 10402.0, 1.2971, 1.2936, 1.2919, 380.25, 380.0, 381.25, 374.75, 21084.19, 20854.41, 5817.8, 5852.34, 5817.39, 1.62, 0.7276, 0.7294, 0.7245, 6714.34, 6709.46, 0.09, 0.10099999999999999, 890.12, 1157.26, 1153.34, 1158.7, 1150.83, 1428.36, 1432.92, 1427.31, 15086.89, 15053.1, 10.2209, 10.1625, 7203.99, 7286.76, 7199.56, 1564.05, 1.4819, 1.4921, 1.5096, 1.4726, 2.157, 2.273, 113.22, 113.48, 112.89, 15.995, 15.885, 538.62, 558.38, 558.88, 2.605, 2.557, 3822.94, 3840.23
2017-07-10, 2382.1, 1.8940000000000001, 1.8319999999999999, 1.1401, 1.1423, 1.144, 1.1379, 509.92, 508.06, 8.644, 8.647, 8.601, 169.52, 169.94, 170.46, 169.26, 2.864, 2.947, 62322.4, 62474.44, 62925.92, 1.6119999999999999, 1.6119999999999999, 1.6119999999999999, 12388.68, 12339.91, 995.24, 998.51, 990.51, 1906.72, 1914.29, 1897.87, 1.3090000000000002, 9665.8, 9684.25, 9642.65, 2425.18, 2413.52, 2426.92, 2.657, 2.6319999999999997, 3217.96, 3203.82, 3195.29, 1315.38, 1313.27, 6111.21, 6164.94, 6111.21, 147.69, 148.16, 148.34, 147.57, 0.938, 0.9520000000000001, 0.9109999999999999, 2.386, 2.371, 2.362, 1204.71, 1205.78, 1195.32, 1.2876, 1.2859, 0.573, 63075.0, 63605.0, 62620.0, 17.8529, 17.885, 17.9081, 44.23, 45.35, 50141.18, 49696.97, 19929.09, 19979.93, 19856.65, 2.327, 8873.21, 8891.46, 8850.44, 21414.34, 21354.66, 21425.82, 126.55, 126.55, 1617.0, 1623.17, 877.53, 877.89, 880.14, 875.09, 0.8843, 0.8807, 0.8862, 0.8796, 46.71, 1501.17, 1484.83, 1.0512, 1.0487, 1.0471, 1415.84, 1401.35, 350.75, 353.4, 1260.1, 1270.3, 10488.8, 10505.7, 10433.5, 1.2892, 1.2969, 1.2867, 382.25, 379.0, 386.75, 378.25, 21081.68, 20922.27, 5839.89, 5863.59, 5810.36, 1.655, 0.7282, 0.7311, 0.726, 6737.5, 6715.72, 0.106, 0.109, 891.71, 1153.74, 1157.25, 1158.75, 1152.76, 1431.855, 1433.99, 1430.255, 15037.16, 14915.78, 10.1298, 10.1092, 7220.465, 7276.57, 7183.635, 1565.17, 1.4482, 1.4775, 1.4792, 1.4267, 2.265, 2.345, 113.89, 114.19, 113.08, 15.96, 15.3, 535.25, 537.25, 545.75, 2.6910000000000003, 2.6210000000000004, 3835.83, 3830.02
2017-07-11, 2396.0, 1.893, 1.841, 1.14, 1.1391, 1.1418, 1.1381, 512.05, 510.8, 8.6095, 8.6185, 8.5695, 168.97, 169.33, 169.66, 168.66, 2.929, 2.946, 63025.47, 62322.4, 63135.4, 1.6230000000000002, 1.6230000000000002, 1.6230000000000002, 12482.95, 12406.2, 1006.14, 998.27, 994.55, 1912.76, 1928.1, 1908.99, 1.2690000000000001, 9771.05, 9782.15, 9646.45, 2427.43, 2424.51, 2432.0, 2.648, 2.623, 3212.63, 3208.46, 3203.21, 1310.46, 1308.29, 6156.03, 6191.27, 6141.83, 147.14, 147.71, 147.85, 146.99, 0.915, 0.9540000000000001, 0.8959999999999999, 2.373, 2.387, 2.362, 1196.9, 1198.77, 1188.12, 1.2891, 1.2871, 0.5429999999999999, 63050.0, 63760.0, 63000.0, 17.8298, 17.8539, 17.8711, 44.4, 44.35, 50661.75, 49975.73, 20080.98, 20127.76, 20023.03, 2.293, 8928.76, 8958.0, 8906.43, 21408.52, 21381.23, 21446.39, 127.75, 126.0, 1624.81, 1627.81, 874.49, 877.13, 878.52, 872.08, 0.885, 0.8837, 0.8861, 0.8832, 46.88, 1486.46, 1478.79, 1.0534, 1.0509, 1.0491, 1408.47, 1405.75, 351.22, 353.36, 1263.7, 1263.7, 10509.5, 10535.9, 10451.4, 1.2879, 1.2886, 1.2857, 391.75, 387.75, 392.25, 387.75, 21210.93, 21086.67, 5814.79, 5826.31, 5769.34, 1.66, 0.7275, 0.7288, 0.7265, 6758.24, 6739.19, 0.08900000000000001, 0.095, 895.88, 1149.58, 1153.81, 1154.91, 1148.31, 1435.35, 1435.06, 1433.2, 15013.76, 14987.76, 10.08, 10.0605, 7236.94, 7266.38, 7167.71, 1564.96, 1.4536, 1.4512, 1.4666, 1.4345, 2.32, 2.342, 114.04, 114.3, 113.85, 15.54, 15.15, 550.5, 543.0, 553.62, 2.7939999999999996, 2.778, 3845.08, 3842.24
2017-07-12, 2391.77, 1.903, 1.841, 1.1467, 1.14, 1.1482, 1.1383, 510.99, 510.35, 8.577, 8.609, 8.568, 168.94, 168.78, 169.51, 168.59, 3.0469999999999997, 3.053, 63832.15, 63026.82, 63891.3, 1.624, 1.624, 1.624, 12539.18, 12417.85, 1001.51, 1008.1, 993.57, 1927.34, 1938.11, 1919.19, 1.278, 9786.05, 9830.05, 9778.85, 2425.53, 2427.35, 2429.3, 2.668, 2.635, 3203.04, 3201.52, 3199.22, 1317.88, 1308.68, 6171.25, 6200.58, 6149.87, 147.1, 147.15, 147.62, 146.96, 0.9259999999999999, 0.946, 0.907, 2.3609999999999998, 2.38, 2.355, 1190.59, 1194.74, 1186.29, 1.2914, 1.2884, 0.552, 63605.0, 64500.0, 63460.0, 17.7987, 17.8253, 17.8834, 45.04, 44.58, 50869.1, 50344.78, 20195.48, 20200.88, 20070.67, 2.278, 8943.98, 8952.15, 8874.07, 21409.07, 21410.17, 21441.62, 126.85, 125.0, 1621.57, 1631.29, 877.62, 874.14, 879.09, 873.3, 0.8925, 0.8851, 0.8938, 0.8817, 47.52, 1481.17, 1475.95, 1.0555, 1.053, 1.0522, 1413.05, 1402.63, 352.73, 354.45, 1265.4, 1265.4, 10449.1, 10536.9, 10438.8, 1.2849, 1.2885, 1.2833, 392.25, 393.25, 394.5, 387.0, 21302.58, 21078.17, 5772.98, 5784.08, 5765.36, 1.666, 0.7225, 0.728, 0.7202, 6748.15, 6759.06, 0.095, 0.1, 891.7, 1149.17, 1149.58, 1153.35, 1148.16, 1435.93, 1436.93, 1432.79, 15100.6, 15033.72, 10.0858, 10.046, 7245.39, 7264.82, 7234.15, 1564.75, 1.4763, 1.455, 1.4907, 1.4358, 2.319, 2.331, 113.94, 114.51, 113.72, 15.575, 15.4, 553.25, 556.0, 559.25, 2.798, 2.772, 3824.74, 3849.82
2017-07-13, 2409.49, 1.892, 1.818, 1.1412, 1.1467, 1.1491, 1.1392, 516.59, 512.08, 8.582, 8.585, 8.507, 167.7, 168.75, 169.03, 167.38, 2.985, 3.043, 64835.55, 63840.28, 64937.87, 1.624, 1.624, 1.624, 12648.19, 12468.16, 1025.68, 1005.55, 1005.55, 1938.36, 1957.02, 1938.36, 1.261, 9816.1, 9824.95, 9787.7, 2443.25, 2435.75, 2445.76, 2.687, 2.667, 3197.54, 3201.93, 3177.93, 1299.05, 1298.22, 6238.9, 6265.64, 6236.82, 145.725, 147.105, 147.145, 145.605, 0.865, 0.917, 0.86, 2.32, 2.359, 2.302, 1192.33, 1193.65, 1178.19, 1.275, 1.2685, 0.579, 64525.0, 65550.0, 64395.0, 17.6551, 17.8014, 17.8082, 45.49, 45.74, 51103.85, 50440.7, 20098.38, 20153.04, 20061.16, 2.2680000000000002, 8885.58, 9024.05, 8884.7, 21532.14, 21467.93, 21580.79, 125.25, 125.0, 1650.59, 1650.7, 874.0, 877.62, 879.45, 873.01, 0.8857, 0.8923, 0.8952, 0.8839, 47.74, 1476.46, 1465.0, 1.0577, 1.0554, 1.0544, 1424.32, 1414.34, 352.7, 355.82, 1268.9, 1268.9, 10560.4, 10580.5, 10470.5, 1.2885, 1.2848, 1.2811, 376.25, 390.5, 391.25, 376.0, 21459.96, 21187.8, 5771.47, 5827.13, 5771.47, 1.5930000000000002, 0.7259, 0.728, 0.7216, 6746.1, 6748.99, 0.09300000000000001, 0.096, 889.91, 1138.32, 1149.17, 1149.61, 1137.36, 1442.12, 1436.05, 1435.76, 15215.83, 15137.98, 10.0598, 10.0414, 7306.58, 7313.66, 7245.39, 1569.93, 1.4737, 1.4899, 1.5053, 1.4683, 2.312, 2.316, 113.16, 113.98, 112.92, 15.77, 15.76, 536.5, 549.5, 552.5, 2.7880000000000003, 2.775, 3867.48, 3832.68
2017-07-14, 2414.63, 1.9480000000000002, 1.865, 1.1399, 1.1413, 1.1459, 1.1373, 519.11, 516.84, 8.5145, 8.5475, 8.4965, 167.74, 167.52, 168.13, 167.25, 2.9610000000000003, 3.02, 65178.35, 64854.26, 65302.33, 1.604, 1.624, 1.624, 12676.52, 12613.52, 1029.89, 1024.76, 1021.95, 1951.66, 1963.37, 1946.61, 1.3019999999999998, 9891.7, 9897.25, 9853.45, 2447.83, 2444.99, 2449.32, 2.688, 2.654, 3218.16, 3192.36, 3190.34, 1296.98, 1292.65, 6269.1, 6281.45, 6251.26, 145.72, 145.72, 146.06, 145.32, 0.8759999999999999, 0.8809999999999999, 0.8079999999999999, 2.3480000000000003, 2.3209999999999997, 2.305, 1179.1, 1183.58, 1174.8, 1.2722, 1.272, 0.604, 65250.0, 65855.0, 65230.0, 17.652, 17.6496, 17.6867, 46.08, 45.44, 51014.14, 50704.2, 20099.81, 20183.8, 20062.27, 2.234, 9027.46, 9050.48, 8997.36, 21553.09, 21537.19, 21568.72, 129.35, 129.35, 1642.48, 1651.15, 879.56, 874.34, 880.69, 873.37, 0.8809, 0.8861, 0.888, 0.8805, 48.42, 1466.88, 1464.09, 1.0621, 1.0583, 1.0571, 1425.66, 1416.27, 354.47, 355.52, 1266.2, 1268.4, 10658.3, 10674.1, 10583.1, 1.2939, 1.2887, 1.2879, 361.0, 376.25, 376.25, 360.0, 21530.05, 21394.55, 5839.4, 5843.18, 5809.4, 1.598, 0.7324, 0.737, 0.7246, 6738.42, 6746.82, 0.08800000000000001, 0.08900000000000001, 892.79, 1137.85, 1138.31, 1140.7, 1134.8, 1456.12, 1446.48, 1443.61, 15147.35, 15113.06, 10.0446, 10.0297, 7313.42, 7365.79, 7306.73, 1575.83, 1.4917, 1.473, 1.4962, 1.4575, 2.266, 2.325, 113.28, 113.53, 112.86, 15.89, 15.64, 511.62, 533.75, 534.75, 2.733, 2.733, 3894.58, 3877.16
2017-07-17, 2425.1, 1.9180000000000001, 1.8530000000000002, 1.1469, 1.14, 1.1473, 1.1392, 521.07, 518.44, 8.5245, 8.5375, 8.4465, 166.64, 167.57, 168.05, 166.09, 2.98, 3.0, 65436.18, 65178.35, 65624.38, 1.453, 1.604, 1.604, 12662.01, 12577.33, 1044.27, 1031.82, 1028.09, 1959.86, 1967.6, 1955.09, 1.3090000000000002, 9886.35, 9913.3, 9845.45, 2459.27, 2449.16, 2463.54, 2.687, 2.658, 3222.42, 3212.03, 3204.85, 1294.96, 1290.91, 6289.08, 6321.76, 6278.7, 144.68, 145.73, 145.93, 144.34, 0.86, 0.87, 0.8170000000000001, 2.332, 2.352, 2.279, 1176.45, 1178.55, 1168.89, 1.2643, 1.2643, 0.594, 65705.0, 66180.0, 65660.0, 17.5262, 17.6639, 17.6914, 46.54, 46.08, 51298.1, 50824.13, 20118.86, 20163.67, 20101.71, 2.252, 9020.36, 9046.59, 8998.9, 21637.74, 21532.77, 21681.53, 131.7, 131.7, 1646.83, 1649.83, 884.42, 879.23, 885.32, 877.67, 0.8758, 0.8809, 0.882, 0.8742, 48.91, 1471.95, 1468.32, 1.0742, 1.0618, 1.0613, 1428.82, 1424.1, 353.71, 355.14, 1276.5, 1280.4, 10655.1, 10704.3, 10619.3, 1.3096, 1.2935, 1.2933, 365.25, 369.0, 369.0, 369.0, 21561.48, 21392.76, 5827.55, 5833.76, 5804.44, 1.594, 0.7347, 0.7367, 0.7299, 6766.14, 6740.51, 0.086, 0.091, 894.41, 1129.1, 1137.86, 1139.63, 1126.69, 1456.4899999999998, 1452.64, 1447.505, 15158.42, 15130.06, 10.0333, 10.0001, 7301.1550000000025, 7357.275, 7295.115, 1574.66, 1.515, 1.494, 1.5203, 1.4862, 2.287, 2.298, 112.53, 113.6, 112.27, 15.635, 15.585, 510.75, 513.5, 520.5, 2.7489999999999997, 2.72, 3902.78, 3900.13
2017-07-18, 2426.04, 1.9040000000000001, 1.869, 1.1479, 1.1462, 1.1487, 1.1434, 521.5, 520.72, 8.465, 8.492, 8.445, 166.68, 166.43, 167.09, 166.03, 3.02, 3.049, 65212.31, 65431.28, 65478.17, 1.554, 1.554, 1.554, 12656.13, 12542.96, 1039.34, 1046.76, 1035.96, 1963.29, 1972.49, 1949.55, 1.271, 9915.95, 9928.2, 9894.7, 2459.14, 2459.5, 2462.82, 2.727, 2.696, 3176.46, 3219.79, 3139.5, 1295.23, 1290.37, 6320.35, 6330.97, 6307.34, 144.585, 144.665, 144.885, 144.305, 0.84, 0.867, 0.83, 2.314, 2.3280000000000003, 2.3, 1171.02, 1174.71, 1167.86, 1.2698, 1.2627, 0.579, 66105.0, 66175.0, 65600.0, 17.5367, 17.5159, 17.5626, 46.02, 46.68, 51364.19, 50950.62, 20063.5, 20063.5, 20063.5, 2.275, 9041.43, 9052.64, 8998.49, 21629.72, 21633.97, 21661.81, 131.55, 131.55, 1639.33, 1651.63, 880.21, 882.55, 885.43, 879.21, 0.8792, 0.8757, 0.8799, 0.8741, 48.42, 1477.76, 1471.26, 1.068, 1.0718, 1.067, 1431.6, 1425.97, 354.67, 355.61, 1283.1, 1283.1, 10651.2, 10670.3, 10604.2, 1.3055, 1.31, 1.3045, 375.0, 375.75, 378.75, 370.5, 21571.43, 21449.18, 5831.02, 5841.28, 5824.26, 1.587, 0.7319, 0.7363, 0.7311, 6741.07, 6766.54, 0.078, 0.078, 892.68, 1128.39, 1129.01, 1130.81, 1126.31, 1456.86, 1458.8, 1451.4, 15186.31, 15155.43, 10.0182, 9.9982, 7288.89, 7348.76, 7283.5, 1572.61, 1.4995, 1.5186, 1.5236, 1.4958, 2.273, 2.274, 112.64, 112.88, 112.31, 16.1, 16.04, 506.5, 508.0, 512.0, 2.7710000000000004, 2.7039999999999997, 3909.23, 3912.28
2017-07-19, 2429.94, 1.91, 1.847, 1.1555, 1.148, 1.1585, 1.1473, 518.17, 517.33, 8.466000000000001, 8.485, 8.432, 166.8, 166.5, 167.07, 165.97, 3.088, 3.094, 65337.67, 65208.25, 65337.67, 1.554, 1.554, 1.554, 12572.86, 12384.61, 1038.45, 1038.43, 1035.48, 1956.56, 1966.86, 1944.81, 1.207, 9827.15, 9885.35, 9792.05, 2460.61, 2455.88, 2460.92, 2.7239999999999998, 2.7110000000000003, 3187.57, 3159.73, 3150.13, 1300.21, 1293.69, 6304.82, 6344.55, 6291.07, 144.17, 144.59, 144.95, 143.81, 0.823, 0.857, 0.812, 2.261, 2.312, 2.2569999999999997, 1172.18, 1181.19, 1169.6, 1.2628, 1.258, 0.5539999999999999, 65545.0, 65880.0, 65375.0, 17.4962, 17.5462, 17.5867, 46.4, 45.99, 51230.7, 50990.67, 19999.91, 20081.29, 19943.14, 2.25, 9044.49, 9086.06, 8966.95, 21574.73, 21589.94, 21589.94, 131.9, 131.9, 1607.36, 1639.35, 890.78, 880.04, 892.98, 878.59, 0.8861, 0.8793, 0.8901, 0.8781, 48.84, 1473.22, 1461.61, 1.0817, 1.068, 1.0659999999999998, 1427.61, 1422.49, 354.1, 356.81, 1291.2, 1291.2, 10524.5, 10684.6, 10511.5, 1.304, 1.3057, 1.3004, 377.0, 380.75, 388.75, 375.25, 21538.99, 21293.03, 5824.93, 5831.69, 5806.6, 1.521, 0.735, 0.7374, 0.7263, 6735.04, 6742.96, 0.078, 0.078, 888.58, 1125.29, 1128.39, 1131.0, 1122.3, 1452.97, 1456.28, 1451.26, 15159.58, 15086.3, 10.0405, 9.9962, 7254.69, 7302.56, 7253.91, 1569.16, 1.5104, 1.4986, 1.5259, 1.4923, 2.24, 2.242, 112.08, 112.72, 111.67, 16.025, 16.025, 504.75, 508.5, 517.75, 2.79, 2.696, 3872.44, 3904.75
2017-07-20, 2441.84, 1.91, 1.868, 1.1516, 1.1554, 1.1559, 1.1509, 524.25, 520.44, 8.455, 8.456, 8.414, 166.56, 166.62, 166.81, 165.67, 3.0660000000000003, 3.103, 65179.92, 65337.0, 65603.89, 1.554, 1.554, 1.554, 12475.17, 12418.67, 1043.13, 1027.17, 1023.67, 1929.67, 1951.89, 1925.7, 1.194, 9899.6, 9905.05, 9851.65, 2473.83, 2463.85, 2473.83, 2.725, 2.7, 3230.98, 3181.4, 3179.73, 1295.03, 1291.45, 6363.24, 6387.73, 6362.19, 144.02, 144.16, 144.19, 143.51, 0.794, 0.83, 0.787, 2.271, 2.2680000000000002, 2.255, 1178.63, 1179.1, 1172.1, 1.2606, 1.2578, 0.541, 65845.0, 66040.0, 65275.0, 17.498, 17.4881, 17.5095, 47.12, 46.25, 51363.99, 50890.25, 20020.86, 20032.46, 19947.26, 2.259, 9019.04, 9046.41, 8990.43, 21640.75, 21569.25, 21640.75, 132.3, 132.0, 1609.96, 1618.57, 894.34, 891.08, 895.82, 888.18, 0.8846, 0.8859999999999999, 0.8865, 0.8827, 49.7, 1467.27, 1459.95, 1.0881, 1.0822, 1.0813, 1441.77, 1428.28, 356.36, 357.62, 1291.4, 1291.4, 10588.1, 10588.1, 10456.1, 1.3018, 1.3037, 1.3009, 382.5, 376.5, 389.0, 374.25, 21478.95, 21333.68, 5822.24, 5822.48, 5797.35, 1.526, 0.7357, 0.7389, 0.7341, 6695.23, 6733.93, 0.07200000000000001, 0.075, 891.11, 1124.6, 1125.3, 1125.41, 1120.28, 1455.44, 1457.42, 1454.28, 15162.4, 15161.4, 10.0433, 9.9909, 7229.56, 7261.66, 7207.77, 1572.44, 1.5514, 1.5088, 1.5557, 1.5076, 2.195, 2.206, 111.97, 112.25, 111.56, 16.14, 16.13, 503.62, 504.25, 508.88, 2.742, 2.719, 3901.39, 3887.53
2017-07-21, 2450.06, 1.901, 1.859, 1.1631, 1.1513, 1.1657, 1.1479, 526.29, 524.71, 8.4455, 8.4625, 8.4065, 165.88, 166.39, 166.75, 165.62, 3.043, 3.114, 64938.02, 65178.17, 65505.38, 1.541, 1.554, 1.554, 12575.52, 12392.19, 1038.54, 1042.35, 1036.43, 1952.1, 1959.33, 1941.38, 1.207, 9873.3, 9922.55, 9863.45, 2473.45, 2475.56, 2477.62, 2.7089999999999996, 2.7030000000000003, 3244.86, 3227.51, 3225.43, 1304.06, 1291.17, 6396.46, 6398.26, 6365.68, 143.56, 144.02, 144.43, 143.52, 0.794, 0.825, 0.768, 2.2569999999999997, 2.2680000000000002, 2.238, 1176.85, 1182.64, 1169.4, 1.259, 1.2542, 0.531, 65620.0, 65960.0, 65285.0, 17.4173, 17.4938, 17.5283, 46.79, 47.09, 51264.51, 51082.68, 20144.59, 20157.11, 20032.23, 2.2359999999999998, 9061.07, 9077.44, 8992.12, 21611.78, 21641.54, 21661.91, 135.8, 134.15, 1597.84, 1612.53, 892.34, 893.99, 898.03, 888.85, 0.8965, 0.8844, 0.898, 0.8832, 49.3, 1463.98, 1453.94, 1.0874, 1.0877, 1.0815, 1442.35, 1438.96, 356.77, 359.5, 1294.8, 1294.8, 10564.8, 10627.2, 10534.8, 1.2974, 1.3024, 1.2934, 391.0, 382.5, 393.25, 380.5, 21592.82, 21403.32, 5808.88, 5828.14, 5808.12, 1.464, 0.7401, 0.7417, 0.7333, 6684.47, 6696.71, 0.076, 0.08, 892.11, 1121.24, 1124.59, 1127.57, 1120.95, 1458.12, 1459.06, 1457.0, 15281.03, 15224.77, 10.0196, 10.0054, 7261.13, 7272.2, 7226.57, 1574.71, 1.5436, 1.5504, 1.578, 1.5416, 2.204, 2.208, 111.91, 112.43, 111.48, 16.18, 16.135, 505.62, 505.25, 508.25, 2.7939999999999996, 2.719, 3900.59, 3910.03
