@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_Low numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Low numeric
@attribute Copper_Open numeric
@attribute Copper_Low numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_High numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Open numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2011-09-14, 1749.16, 2.119, 2.253, 1.3653, 1.3883, 1.3938, 1.3628, 276.1, 283.35, 275.43, 5214.65, 5352.03, 12.573, 12.538, 12.517, 168.67, 3.989, 55778.39, 57614.13, 55527.65, 1.716, 1.716, 1.716, 1.716, 5189.93, 5383.63, 5174.24, 1678.3, 1622.93, 1518.22, 1556.41, 1513.36, 2.265, 2.265, 2.265, 5046.8, 1154.23, 1148.37, 4.08, 3.98, 2528.42, 2487.14, 1471.11, 1492.9, 2508.12, 2518.4, 2452.93, 137.74, 2.504, 2.504, 1.915, 1.915, 1219.17, 1228.44, 1237.89, 0.9892, 0.9868, 1.777, 1.777, 1.777, 56178.0, 57805.0, 23.1771, 23.3776, 23.0791, 89.5, 33812.62, 34693.56, 8768.0, 8728.5, 5430.77, 5520.11, 5536.61, 5430.77, 10992.13, 11294.6, 11294.83, 10935.64, 271.25, 281.5, 270.25, 884.6, 1128.68, 1122.23, 0.8696, 0.8721, 0.8592, 110.93, 1711.34, 1706.34, 1.2778, 673.96, 686.8, 644.09, 647.89, 639.12, 1856.4, 8225.4, 8276.3, 7903.2, 1.5882, 1.596, 1.5993, 1.5844, 726.0, 723.0, 729.0, 719.75, 14686.27, 14020.18, 4004.46, 4028.48, 5.171, 5.23, 5.0710000000000015, 0.8220000000000001, 0.8335, 0.8372, 6991.6, 7016.52, 0.996, 1091.11, 1078.93, 1077.5, 1075.4, 1032.295, 1058.085, 1029.49, 12387.54, 12589.12, 12361.05, 13.982, 13.8285, 6089.1466666666665, 6066.456666666668, 6101.34, 1073.92, 1061.58, 3.037, 3.0669, 2.9492, 5.4060000000000015, 5.4060000000000015, 77.56, 41.573, 42.28, 42.475, 41.3, 738.25, 742.13, 4.273, 4.273, 2117.82, 2173.51, 2184.87
2011-09-15, 1774.08, 2.201, 2.23, 1.3747, 1.3683, 1.3785, 1.3591, 273.56, 274.23, 266.74, 5227.02, 5270.42, 12.697, 12.707, 12.575, 173.2, 4.099, 56286.04, 56776.46, 55089.93, 1.676, 1.676, 1.676, 1.676, 5340.19, 5108.1, 5105.82, 1587.76, 1553.71, 1504.92, 1520.72, 1482.8, 2.4419999999999997, 2.4419999999999997, 2.4419999999999997, 4917.4, 1188.68, 1162.73, 3.94, 3.878, 2485.93, 2439.37, 1521.89, 1473.1, 2548.45, 2600.78, 2519.8, 137.95, 2.658, 2.658, 1.992, 1.992, 1263.58, 1223.44, 1268.5, 0.9863, 0.9846, 1.867, 1.867, 1.867, 56606.0, 56400.0, 23.2375, 23.3519, 22.9601, 90.25, 34661.78, 34749.21, 8623.0, 8498.5, 5417.89, 5322.66, 5429.37, 5321.38, 11246.73, 11106.83, 11386.78, 10993.84, 268.35, 273.6, 268.9, 890.68, 1136.99, 1108.51, 0.867, 0.8729, 0.8635, 110.83, 1745.59, 1698.47, 1.2686, 704.12, 698.1, 645.94, 641.86, 635.5, 1823.5, 7749.5, 8063.0, 7743.9, 1.5766, 1.5778, 1.5816, 1.5707, 713.0, 711.0, 717.0, 705.0, 14142.04, 13557.42, 3875.06, 3897.31, 5.385, 5.4270000000000005, 5.337999999999999, 0.8187, 0.8239, 0.8266, 6930.06, 6949.13, 0.992, 1120.53, 1090.27, 1107.15, 1098.4, 1001.08, 1038.91, 1001.08, 12293.38, 12275.32, 12165.26, 14.4705, 13.982, 6071.52, 6068.92, 6089.8, 1036.56, 1011.58, 2.9361, 2.9475, 2.9013, 5.595, 5.595, 76.95, 40.469, 41.075, 41.175, 40.4, 703.75, 712.5, 4.093, 4.093, 2096.75, 2054.83, 2098.73
2011-09-16, 1840.1, 2.298, 2.323, 1.3878, 1.3744, 1.3939, 1.3704, 278.52, 279.94, 274.5, 5337.54, 5366.74, 12.702, 12.636, 12.544, 174.37, 4.08, 56381.46, 57161.24, 56196.22, 1.673, 1.673, 1.673, 1.673, 5508.24, 5386.86, 5374.57, 1621.74, 1570.22, 1525.28, 1552.04, 1504.92, 2.52, 2.52, 2.52, 4967.45, 1209.11, 1189.44, 3.8939999999999997, 3.8939999999999997, 2496.57, 2477.65, 1546.95, 1520.65, 2595.45, 2608.95, 2569.78, 140.73, 2.717, 2.717, 2.083, 2.083, 1281.34, 1262.43, 1288.3, 0.9904, 0.9827, 1.933, 1.933, 1.933, 56753.0, 56860.0, 23.4181, 23.4724, 23.0388, 90.15, 35181.44, 35188.08, 8668.0, 8633.5, 5433.48, 5425.91, 5493.26, 5403.83, 11433.18, 11247.72, 11433.4, 11247.49, 263.35, 270.55, 263.7, 924.62, 1151.26, 1127.29, 0.8716, 0.8793, 0.8693, 111.75, 1760.45, 1730.51, 1.2706, 713.51, 710.8, 653.37, 645.47, 640.3, 1778.5, 8134.3, 8436.3, 8108.0, 1.5802, 1.5764, 1.5869, 1.5730000000000002, 701.0, 725.0, 725.0, 700.25, 14809.76, 14185.47, 3799.4, 3829.38, 5.409, 5.46, 5.3660000000000005, 0.8232, 0.8187, 0.828, 6895.61, 6904.77, 0.992, 1133.61, 1108.31, 1114.0, 1103.25, 1036.0, 1056.83, 1029.41, 12424.84, 12369.83, 12293.38, 14.6125, 14.2924, 6087.126666666668, 6094.0633333333335, 6108.31, 1036.21, 1020.15, 2.9433, 3.0444, 2.93, 5.603, 5.603, 76.72, 39.453, 40.735, 40.735, 39.485, 704.75, 704.88, 4.125, 4.125, 2139.16, 2111.53, 2147.9
2011-09-19, 1820.94, 2.301, 2.312, 1.38, 1.3886, 1.3887, 1.3755, 281.73, 284.15, 278.19, 5368.41, 5406.1, 12.6925, 12.550999999999998, 12.493, 174.29, 3.895, 57210.11, 57210.11, 56257.38, 1.6840000000000002, 1.6840000000000002, 1.6840000000000002, 1.6840000000000002, 5573.51, 5607.51, 5524.22, 1606.72, 1567.23, 1511.5, 1542.44, 1506.6, 2.483, 2.483, 2.483, 5068.1, 1216.01, 1204.46, 3.97, 3.915, 2499.48, 2475.76, 1535.19, 1545.52, 2607.12, 2627.28, 2600.96, 141.16, 2.612, 2.612, 2.057, 2.057, 1270.41, 1279.3, 1280.59, 0.9839, 0.9778, 1.857, 1.857, 1.857, 57563.0, 56455.0, 23.5052, 23.5849, 23.1589, 89.78, 35129.2, 35185.605, 8803.0, 8778.5, 5452.88, 5462.04, 5500.94, 5449.2, 11509.09, 11433.71, 11532.47, 11407.41, 263.0, 262.55, 258.45, 927.15, 1152.83, 1137.01, 0.8787, 0.8792, 0.8709, 111.51, 1756.47, 1737.27, 1.277, 714.31, 715.8, 642.06, 646.14, 639.83, 1812.1, 8444.4, 8445.1, 8275.2, 1.5789, 1.5797, 1.5844, 1.5745, 692.0, 701.75, 707.25, 691.75, 14924.83, 14538.34, 3775.45, 3850.28, 5.311, 5.4170000000000025, 5.266, 0.8291, 0.8232, 0.8342, 6850.93, 6887.94, 1.0, 1137.82, 1117.62, 1112.5, 1102.1, 1039.675, 1053.4499999999996, 1031.65, 12263.71, 12436.68, 12263.71, 14.5241, 14.3129, 6102.733333333334, 6119.206666666668, 6126.82, 1044.94, 1030.61, 3.022, 3.051, 2.9961, 5.525, 5.525, 76.72, 40.781, 39.475, 40.765, 39.475, 698.38, 705.0, 4.22, 4.22, 2156.39, 2163.54, 2175.29
2011-09-20, 1837.97, 2.1830000000000003, 2.287, 1.3685, 1.3672, 1.3721, 1.3587, 274.63, 277.74, 273.5, 5259.56, 5368.41, 12.880999999999998, 12.716, 12.679, 178.49, 3.847, 57102.78, 57208.19, 56059.71, 1.6480000000000001, 1.6480000000000001, 1.6480000000000001, 1.6480000000000001, 5415.91, 5447.32, 5362.01, 1584.45, 1525.67, 1493.19, 1509.25, 1486.04, 2.394, 2.394, 2.394, 5019.25, 1204.09, 1188.36, 3.861, 3.76, 2469.6, 2437.17, 1559.96, 1520.65, 2584.35, 2627.34, 2564.46, 142.71, 2.625, 2.625, 1.956, 1.956, 1292.68, 1259.94, 1295.71, 0.9813, 0.9805, 1.797, 1.797, 1.797, 57423.0, 56700.0, 23.8434, 23.9001, 23.48, 87.75, 35076.96, 35183.13, 8775.5, 8743.5, 5360.56, 5400.48, 5425.42, 5347.48, 11401.01, 11506.67, 11506.82, 11255.25, 262.8, 263.0, 259.95, 895.42, 1163.89, 1142.69, 0.8691, 0.8729, 0.8667, 108.7, 1789.15, 1747.02, 1.2787, 702.23, 700.3, 633.41, 643.78, 632.82, 1776.4, 8177.7, 8272.2, 8152.3, 1.5696, 1.5729, 1.5756, 1.5630000000000002, 692.25, 691.5, 694.5, 676.5, 14434.2, 14007.76, 3834.08, 3834.08, 5.365, 5.4270000000000005, 5.343, 0.8204, 0.8263, 0.8288, 6860.925, 6887.275, 0.9925, 1162.42, 1131.41, 1139.95, 1116.3, 1043.35, 1050.07, 1033.89, 12172.04, 12187.11, 12117.77, 14.9378, 14.4468, 6118.34, 6144.35, 6145.33, 1028.42, 1017.19, 2.9926, 3.0062, 2.93, 5.5870000000000015, 5.5870000000000015, 76.96, 39.11, 40.71, 40.71, 39.115, 688.63, 688.63, 4.16, 4.16, 2100.88, 2110.91, 2127.41
2011-09-21, 1854.28, 2.198, 2.3209999999999997, 1.3706, 1.3674, 1.3746, 1.3594, 279.54, 279.84, 272.41, 5363.71, 5377.39, 12.947, 12.91, 12.669, 179.28, 3.859, 56378.63, 57619.74, 56378.63, 1.5919999999999999, 1.5919999999999999, 1.5919999999999999, 1.5919999999999999, 5571.68, 5373.53, 5369.07, 1546.64, 1518.85, 1519.95, 1524.36, 1493.06, 2.388, 2.388, 2.388, 5035.25, 1202.09, 1201.29, 3.7560000000000002, 3.705, 2460.03, 2426.7, 1568.77, 1557.86, 2623.89, 2643.37, 2589.52, 146.08, 2.6239999999999997, 2.6239999999999997, 1.9369999999999998, 1.9369999999999998, 1290.16, 1291.02, 1306.06, 0.9907, 0.988, 1.788, 1.788, 1.788, 56629.0, 57600.0, 23.8164, 24.2701, 23.7649, 87.46, 34337.97, 35269.35, 8748.0, 8708.5, 5471.4, 5336.33, 5473.7, 5330.31, 11408.66, 11401.47, 11550.22, 11373.92, 259.45, 267.15, 264.65, 918.76, 1175.35, 1155.86, 0.8713, 0.8740000000000001, 0.8674, 108.7, 1801.9, 1783.58, 1.2824, 689.95, 704.4, 640.96, 632.96, 632.65, 1806.6, 8173.4, 8374.4, 8151.5, 1.5745, 1.569, 1.5749, 1.5654, 690.25, 697.25, 704.5, 690.25, 14372.95, 13896.56, 3754.83, 3754.83, 5.39, 5.434, 5.352, 0.8219, 0.8204, 0.8265, 6870.92, 6886.61, 0.985, 1165.08, 1145.64, 1144.5, 1144.3, 1034.49, 1070.18, 1034.15, 12209.88, 12203.16, 12168.54, 15.1269, 14.8501, 6144.27, 6118.34, 6151.9, 1026.28, 1009.5, 2.9495, 2.9897, 2.9342, 5.7170000000000005, 5.7170000000000005, 76.68, 40.080999999999996, 39.515, 40.15, 39.375, 676.38, 687.63, 4.15, 4.15, 2132.73, 2092.53, 2136.09
2011-09-22, 1800.55, 2.119, 2.322, 1.3566, 1.3702, 1.379, 1.3558, 275.68, 279.23, 275.24, 5288.41, 5366.09, 12.9635, 12.892, 12.862, 180.17, 3.799, 55981.9, 57599.95, 55914.82, 1.5859999999999999, 1.5859999999999999, 1.5859999999999999, 1.5859999999999999, 5433.8, 5557.07, 5417.85, 1538.44, 1516.54, 1507.25, 1528.34, 1505.55, 2.412, 2.412, 2.412, 5109.85, 1166.76, 1166.21, 3.7260000000000004, 3.6919999999999997, 2517.67, 2438.85, 1560.92, 1567.28, 2601.06, 2613.29, 2537.46, 146.46, 2.623, 2.623, 1.8559999999999999, 1.8559999999999999, 1277.19, 1288.87, 1296.66, 0.9925, 0.9917, 1.7690000000000001, 1.7690000000000001, 1.7690000000000001, 56157.0, 56270.0, 23.7916, 24.057, 23.7391, 87.99, 34019.22, 34758.7, 8721.0, 8713.5, 5475.34, 5470.94, 5516.59, 5447.47, 11124.84, 11408.58, 11447.86, 11117.28, 251.95, 260.4, 251.35, 906.4, 1156.12, 1152.68, 0.87, 0.8796, 0.8685, 108.92, 1782.38, 1779.65, 1.2897, 664.58, 689.6, 610.39, 638.77, 607.45, 1805.5, 8378.8, 8379.4, 8185.0, 1.5493, 1.5743, 1.5744, 1.5486, 685.75, 690.0, 697.5, 685.0, 14537.13, 14119.76, 3751.93, 3752.3, 5.412999999999999, 5.44, 5.38, 0.799, 0.8219, 0.8238, 6828.57, 6839.87, 0.99, 1161.94, 1138.76, 1149.85, 1141.4, 1066.71, 1089.24, 1058.48, 11955.01, 12203.18, 11948.4, 15.1269, 14.9248, 6142.26, 6144.27, 6146.11, 1031.73, 1021.26, 2.9531, 3.0019, 2.9093, 5.761, 5.761, 76.4, 40.42, 40.11, 40.445, 39.505, 673.38, 682.63, 4.205, 4.205, 2115.87, 2131.32, 2137.64
2011-09-23, 1697.44, 2.053, 2.184, 1.346, 1.3579, 1.3601, 1.3382, 263.44, 269.98, 262.79, 5041.61, 5288.41, 13.4645, 13.231, 12.958, 184.68, 3.76, 53280.28, 55980.65, 52706.24, 1.473, 1.473, 1.473, 1.473, 5164.21, 5258.42, 5135.85, 1529.41, 1386.44, 1389.43, 1495.19, 1387.49, 2.314, 2.314, 2.314, 4907.75, 1129.56, 1114.22, 3.6919999999999997, 3.43, 2499.98, 2442.46, 1588.38, 1560.47, 2466.06, 2494.31, 2420.23, 147.45, 2.5380000000000003, 2.5380000000000003, 1.72, 1.72, 1299.11, 1277.2, 1310.36, 1.0065, 1.0052, 1.69, 1.69, 1.69, 53377.0, 54855.0, 23.7993, 24.4856, 23.7891, 85.0, 32381.06, 33994.02, 8643.02, 8545.46, 5288.48, 5372.99, 5404.56, 5269.51, 10733.83, 11121.89, 11122.12, 10597.14, 239.25, 251.0, 235.65, 862.17, 1149.77, 1143.01, 0.8753, 0.8796, 0.8704, 104.85, 1809.59, 1779.42, 1.268, 643.42, 642.1, 619.9, 623.52, 604.82, 1739.2, 8011.1, 8043.3, 7774.0, 1.5339, 1.5511, 1.5518, 1.5328, 650.0, 682.0, 682.0, 647.5, 13882.21, 13481.59, 3695.94, 3695.94, 5.303999999999999, 5.4570000000000025, 5.303999999999999, 0.7857, 0.799, 0.8007, 6792.88, 6822.96, 0.97, 1168.66, 1138.16, 1179.85, 1175.05, 1059.49, 1064.22, 1031.35, 11562.51, 11653.06, 11420.35, 15.5059, 14.987, 6129.4333333333325, 6123.97, 6133.6799999999985, 1014.75, 990.59, 2.9172, 2.9172, 2.8195, 5.666, 5.666, 76.63, 36.538000000000004, 39.62, 39.62, 35.5, 662.63, 662.63, 4.1080000000000005, 4.1080000000000005, 2002.79, 2066.29, 2068.13
2011-09-26, 1652.71, 2.077, 2.102, 1.3498, 1.3462, 1.357, 1.3417, 264.72, 267.22, 256.36, 5066.81, 5105.38, 13.2745, 13.461, 13.015999999999998, 182.44, 3.755, 53230.36, 53855.03, 52754.06, 1.379, 1.379, 1.379, 1.379, 5196.56, 5227.09, 4973.92, 1387.86, 1289.34, 1327.19, 1386.55, 1291.87, 2.363, 2.363, 2.363, 4829.6, 1136.43, 1121.36, 3.397, 3.2510000000000003, 2440.75, 2400.14, 1573.25, 1587.76, 2438.63, 2490.72, 2438.28, 149.25, 2.557, 2.557, 1.83, 1.83, 1286.57, 1298.66, 1320.65, 1.0288, 1.0223, 1.745, 1.745, 1.745, 53457.0, 52500.0, 23.617, 24.1153, 23.4131, 81.81, 32588.43, 32655.81, 8595.32, 8452.58, 5298.83, 5337.82, 5338.43, 5135.45, 10771.48, 10732.77, 10808.49, 10638.73, 231.45, 241.95, 230.8, 862.35, 1139.8, 1125.76, 0.877, 0.8794, 0.8708, 103.43, 1802.68, 1792.08, 1.2618, 652.43, 644.3, 635.74, 619.76, 604.67, 1637.5, 7945.8, 7998.9, 7639.6, 1.5467, 1.5344, 1.5491, 1.5337, 638.5, 652.75, 658.75, 638.0, 13739.87, 13114.95, 3367.4, 3426.83, 5.223, 5.3, 5.205, 0.7759, 0.7857, 0.7894, 6762.38, 6766.36, 0.9740000000000001, 1166.2, 1125.29, 1165.5, 1180.5, 1052.715, 1068.505, 1037.59, 11462.87, 11373.14, 11355.82, 15.6854, 15.1443, 6116.6066666666675, 6103.67, 6121.25, 972.53, 940.42, 2.8495, 2.8758, 2.7929, 5.62, 5.62, 76.26, 30.051, 36.47, 36.53, 30.275, 637.75, 649.38, 4.03, 4.03, 2021.37, 2022.76, 2028.02
2011-09-27, 1735.71, 2.147, 2.167, 1.354, 1.351, 1.3552, 1.3364, 269.83, 272.34, 260.2, 5089.37, 5148.81, 13.0465, 13.344, 12.969, 184.75, 3.803, 53747.52, 53872.53, 52398.89, 1.395, 1.395, 1.395, 1.395, 5345.56, 5128.56, 5118.19, 1343.5, 1263.46, 1346.86, 1376.26, 1279.23, 2.4290000000000003, 2.4290000000000003, 2.4290000000000003, 4758.85, 1162.95, 1131.07, 3.241, 3.18, 2441.73, 2384.64, 1599.72, 1573.43, 2496.98, 2518.91, 2446.12, 149.33, 2.596, 2.596, 1.9040000000000001, 1.9040000000000001, 1311.15, 1287.47, 1320.77, 1.0279, 1.0244, 1.825, 1.825, 1.825, 53883.0, 54150.0, 23.9029, 24.1679, 23.6609, 81.56, 33385.94, 33526.88, 8547.62, 8359.7, 5401.01, 5246.71, 5455.34, 5246.19, 11043.86, 10771.78, 11057.49, 10771.78, 235.95, 240.5, 232.0, 872.98, 1163.5, 1136.94, 0.8731, 0.875, 0.8648, 101.66, 1839.31, 1800.82, 1.2573, 665.62, 660.0, 648.56, 639.39, 634.13, 1592.5, 7846.4, 8312.7, 7842.7, 1.5566, 1.5471, 1.5572, 1.5433, 648.0, 645.75, 653.25, 630.0, 14337.6, 13432.26, 3425.6, 3429.46, 5.167000000000002, 5.229, 5.1320000000000014, 0.7792, 0.7766, 0.7827, 6734.6, 6780.75, 0.978, 1159.48, 1129.76, 1182.0, 1173.9, 1045.94, 1072.79, 1043.83, 11707.19, 11487.07, 11293.63, 15.726, 15.1858, 6103.78, 6083.37, 6108.82, 947.53, 867.86, 2.7977, 2.8374, 2.7528, 5.653, 5.653, 76.66, 29.927, 30.785, 30.785, 26.585, 644.75, 655.25, 4.03, 4.03, 2061.91, 2000.34, 2073.79
2011-09-28, 1723.09, 2.195, 2.255, 1.3592, 1.3527, 1.3668, 1.3478, 282.04, 282.33, 274.19, 5294.05, 5294.05, 13.136, 12.987, 12.987, 182.83, 3.853, 53920.36, 54992.05, 53751.49, 1.443, 1.443, 1.443, 1.443, 5628.44, 5502.89, 5483.23, 1378.4, 1306.88, 1380.42, 1390.72, 1358.71, 2.54, 2.54, 2.54, 4905.15, 1175.38, 1163.32, 3.45, 3.405, 2423.91, 2395.16, 1589.59, 1597.54, 2560.78, 2590.94, 2532.65, 148.68, 2.693, 2.693, 1.98, 1.98, 1305.22, 1309.6, 1314.81, 1.0259, 1.0141, 1.954, 1.954, 1.954, 54123.0, 54600.0, 23.915, 24.0565, 23.7377, 84.77, 33783.68, 34490.81, 8496.33, 8479.05, 5564.62, 5496.14, 5575.07, 5487.27, 11190.69, 11045.23, 11369.3, 11045.23, 240.85, 246.55, 237.35, 927.27, 1158.92, 1152.94, 0.8691, 0.872, 0.8669, 104.5, 1829.1, 1814.42, 1.2636, 680.23, 680.2, 648.38, 646.95, 640.17, 1650.6, 8380.7, 8562.1, 8333.5, 1.5634, 1.5561, 1.5706, 1.5526, 652.25, 653.0, 666.25, 646.0, 14811.71, 14341.15, 3316.69, 3487.76, 5.065, 5.142, 5.063, 0.7879, 0.7792, 0.7958, 6736.02, 6772.44, 0.9890000000000001, 1157.69, 1138.11, 1169.8, 1178.4, 1084.2, 1098.3, 1070.36, 11821.09, 11940.27, 11710.76, 15.5592, 15.0872, 6128.47, 6103.78, 6146.32, 946.62, 907.51, 2.8128, 2.884, 2.8091, 5.595, 5.595, 76.44, 31.497, 30.38, 32.85, 30.38, 654.63, 669.63, 4.165, 4.165, 2153.51, 2106.91, 2153.73
2011-09-29, 1769.29, 2.195, 2.311, 1.3542, 1.359, 1.3691, 1.3533, 278.31, 283.37, 276.95, 5217.63, 5314.29, 13.2185, 13.119000000000002, 13.009, 183.51, 3.826, 53270.36, 54796.1, 53257.76, 1.412, 1.412, 1.412, 1.412, 5578.42, 5560.6, 5520.59, 1385.71, 1351.72, 1377.87, 1395.03, 1358.61, 2.557, 2.557, 2.557, 4918.45, 1151.06, 1150.4, 3.358, 3.2969999999999997, 2430.27, 2383.4, 1590.49, 1588.84, 2557.86, 2569.79, 2491.07, 149.06, 2.697, 2.697, 1.9869999999999999, 1.9869999999999999, 1305.09, 1304.15, 1315.6, 1.0208, 1.0192, 1.983, 1.983, 1.983, 53240.0, 54290.0, 23.9352, 24.0902, 23.7773, 84.62, 33438.16, 34077.57, 8607.92, 8595.85, 5551.65, 5521.32, 5619.75, 5515.78, 11010.9, 11189.1, 11317.08, 10996.98, 233.5, 244.2, 232.85, 904.35, 1147.07, 1145.63, 0.8687, 0.8742, 0.8667, 103.23, 1829.92, 1818.84, 1.2646, 651.97, 679.7, 639.62, 647.7, 636.36, 1616.3, 8409.1, 8626.5, 8364.9, 1.5577, 1.5639, 1.5679, 1.5564, 630.75, 650.0, 650.75, 628.75, 14985.9, 14589.65, 3474.31, 3531.89, 5.09, 5.101, 5.032, 0.7718, 0.7879, 0.7901, 6737.68, 6751.75, 1.0, 1153.06, 1134.34, 1175.1, 1169.6, 1072.8975, 1083.5225, 1057.2075, 11585.87, 11868.38, 11569.04, 15.4445, 15.1968, 6112.37, 6128.47, 6134.15, 949.34, 930.64, 2.8732, 2.8895, 2.8125, 5.647, 5.647, 76.7, 30.085, 31.69, 32.42, 30.575, 651.75, 657.38, 4.265, 4.265, 2139.6, 2146.22, 2173.92
