@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute GAS_Now numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute S&P_Now numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_High numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_Low numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute IDX_Now numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_High numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute USD_KRW_Now numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Open numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2016-10-24, 2047.74, 1.224, 1.12, 1.0884, 1.0929, 1.0933, 1.0859, 457.4, 455.02, 7020.47, 7026.9, 7058.39, 7011.09, 8.71, 8.745, 8.686, 167.91, 167.51, 2.9930000000000003, 3.12, 3.1210000000000004, 63378.72, 1.065, 1.065, 1.065, 1.065, 10710.73, 10710.51, 10737.26, 10672.35, 986.93, 989.15, 982.41, 1960.56, 1.088, 1.131, 1.046, 8693.05, 2141.16, 2130.09, 2.083, 2.084, 3090.94, 3081.39, 3101.85, 3069.27, 1235.01, 1232.76, 5257.4, 5238.65, 145.805, 145.605, 0.28300000000000003, 0.27, 1.736, 1.761, 1.7309999999999999, 1143.65, 1137.75, 1.3356, 1.3222, 0.004, 0.005, 0.019, 64690.0, 16.9773, 16.908, 17.0399, 16.8815, 50.85, 50.66, 48533.94, 17283.75, 17288.89, 1.6230000000000002, 1.633, 1.585, 8082.22, 18168.76, 18049.77, 156.1, 1464.85, 1464.25, 1458.63, 864.38, 862.88, 861.6, 0.8876, 51.12, 1393.51, 1382.18, 1.0605, 1220.03, 360.58, 359.37, 358.71, 1312.1, 1312.1, 1312.1, 9100.4, 9063.7, 9035.6, 354.25, 350.5, 17166.76, 17188.2, 5409.24, 5416.95, 5395.42, 1.107, 1.126, 0.7198, 6447.53, 6442.94, -0.059000000000000004, -0.064, -0.069, 1136.21, 1432.013333333333, 1432.053333333333, 1434.706666666667, 1429.41, 14939.04, 14842.53, 14958.86, 10.8832, 11.0143, 10.858, 1500.37, 1494.61, 1.5625, 1.444, 1.431, 1.4180000000000001, 103.95, 104.23, 103.53, 414.5, 418.25, 413.5, 2.299, 2.294, 2.281, 3588.3, 3612.75, 3614.38, 3578.67
2016-10-25, 2037.17, 1.181, 1.081, 1.0883, 1.0879, 1.0903, 1.0861, 459.75, 459.36, 6986.4, 7020.47, 7067.34, 6983.4, 8.7265, 8.7395, 8.6695, 167.62, 167.72, 2.8310000000000004, 3.0069999999999997, 3.0439999999999996, 63913.56, 1.044, 1.044, 1.044, 1.044, 10761.17, 10743.87, 10820.08, 10743.87, 990.33, 997.45, 989.08, 1970.36, 1.083, 1.1, 1.038, 8708.95, 2151.33, 2146.91, 2.0869999999999997, 2.088, 3128.25, 3092.05, 3137.03, 3090.79, 1235.06, 1228.38, 5309.83, 5290.31, 146.455, 145.635, 0.299, 0.255, 1.766, 1.775, 1.724, 1142.97, 1141.1, 1.3398, 1.3283, 0.027000000000000003, 0.009000000000000001, 0.032, 65585.0, 16.9886, 16.9594, 17.0135, 16.8744, 50.52, 50.85, 48619.44, 17216.56, 17244.74, 1.632, 1.646, 1.607, 8079.96, 18275.04, 18191.18, 157.9, 1456.79, 1464.96, 1454.99, 864.25, 863.1, 862.04, 0.8879, 50.5, 1391.16, 1378.65, 1.0603, 1231.93, 363.44, 360.03, 358.01, 1306.3, 1306.3, 1306.3, 9216.2, 9156.4, 9145.5, 354.5, 346.25, 17305.77, 17385.95, 5421.0, 5433.34, 5411.88, 1.087, 1.112, 0.7178, 6418.34, 6449.64, -0.053, -0.054000000000000006, -0.054000000000000006, 1135.6, 1434.2666666666669, 1434.256666666667, 1438.3733333333332, 1431.55, 14923.01, 14962.37, 14963.6, 10.9389, 10.9504, 10.8722, 1503.42, 1500.215, 1.5797, 1.4569999999999999, 1.411, 1.406, 103.86, 104.33, 103.7, 403.5, 416.88, 400.75, 2.278, 2.2880000000000003, 2.278, 3594.89, 3600.46, 3621.72, 3594.89
2016-10-26, 2013.89, 1.179, 1.11, 1.0888, 1.0882, 1.0906, 1.085, 459.29, 458.53, 7017.64, 6986.4, 7067.23, 6985.92, 8.6905, 8.7595, 8.6865, 166.68, 167.4, 2.7739999999999996, 2.8510000000000004, 2.8789999999999996, 63247.64, 1.044, 1.044, 1.044, 1.044, 10757.31, 10786.25, 10827.72, 10738.36, 995.71, 1007.69, 995.24, 1987.07, 1.089, 1.12, 1.07, 8691.3, 2143.16, 2141.93, 2.1319999999999997, 2.115, 3131.94, 3127.97, 3132.5, 3121.05, 1234.21, 1226.75, 5283.4, 5306.47, 146.38, 145.66, 0.29600000000000004, 0.28300000000000003, 1.758, 1.788, 1.742, 1136.54, 1141.9, 1.3373, 1.3275, 0.031, 0.025, 0.042, 65000.0, 16.9181, 16.9709, 17.0417, 16.8916, 49.96, 50.49, 48432.97, 17298.63, 17381.8, 1.6119999999999999, 1.645, 1.6119999999999999, 8010.31, 18241.69, 18151.7, 164.5, 1451.27, 1456.99, 1449.89, 864.24, 864.36, 861.29, 0.8884, 50.22, 1393.57, 1366.81, 1.0627, 1226.16, 362.82, 362.94, 360.85, 1317.7, 1317.7, 1317.7, 9139.7, 9207.8, 9116.4, 352.25, 347.25, 17230.03, 17426.49, 5397.82, 5436.2, 5397.82, 1.101, 1.107, 0.7174, 6436.97, 6417.74, -0.064, -0.055999999999999994, -0.065, 1130.23, 1436.52, 1436.46, 1442.04, 1433.69, 14870.63, 14921.9, 14933.94, 10.8993, 10.9233, 10.7914, 1506.47, 1505.82, 1.5786, 1.45, 1.439, 1.4269999999999998, 104.18, 104.88, 104.1, 404.75, 406.5, 398.88, 2.283, 2.283, 2.271, 3588.02, 3607.83, 3608.07, 3581.36
2016-10-27, 2024.12, 1.19, 1.114, 1.0909, 1.0889, 1.0947, 1.0872, 455.82, 453.13, 6958.09, 7017.64, 7017.64, 6917.77, 8.7545, 8.7585, 8.6785, 168.18, 166.45, 2.7310000000000003, 2.7569999999999997, 2.7760000000000002, 63083.64, 1.043, 1.043, 1.043, 1.043, 10709.68, 10726.22, 10737.79, 10632.29, 999.38, 1000.85, 987.12, 1979.42, 1.153, 1.1740000000000002, 1.082, 8615.25, 2139.43, 2131.59, 2.1390000000000002, 2.1319999999999997, 3116.31, 3129.84, 3129.84, 3110.39, 1229.28, 1227.63, 5250.27, 5256.4, 145.71, 145.53, 0.373, 0.293, 1.791, 1.797, 1.742, 1146.32, 1134.9, 1.3386, 1.3313, 0.085, 0.032, 0.105, 64450.0, 17.0312, 16.9005, 17.038, 16.8828, 49.18, 49.31, 48122.67, 17329.03, 17391.84, 1.617, 1.65, 1.617, 7925.59, 18236.04, 18062.3, 163.7, 1454.21, 1454.81, 1440.69, 871.14, 864.18, 863.08, 0.8898, 49.65, 1394.92, 1372.74, 1.064, 1216.08, 362.56, 362.33, 360.14, 1310.7, 1310.7, 1310.7, 9173.3, 9151.5, 9111.2, 355.75, 349.0, 17280.74, 17311.92, 5399.68, 5406.58, 5381.7, 1.075, 1.153, 0.7190000000000001, 6434.89, 6436.53, -0.065, -0.06, -0.066, 1138.76, 1428.94, 1432.75, 1432.96, 1427.07, 14807.56, 14828.18, 14873.53, 10.8442, 10.9246, 10.8358, 1492.12, 1505.99, 1.5503, 1.536, 1.4409999999999998, 1.44, 104.22, 104.62, 104.0, 411.75, 414.12, 403.0, 2.267, 2.293, 2.258, 3570.63, 3589.82, 3592.18, 3558.16
2016-10-28, 2019.42, 1.25, 1.1740000000000002, 1.0897, 1.0909, 1.0945, 1.0884, 455.71, 453.47, 6986.57, 6958.09, 7003.93, 6924.05, 8.804, 8.816, 8.732000000000001, 169.11, 168.02, 2.764, 2.7460000000000004, 2.793, 63827.32, 1.043, 0.992, 1.043, 0.992, 10717.08, 10691.86, 10772.67, 10656.18, 989.24, 997.27, 984.82, 1986.53, 1.253, 1.2890000000000001, 1.13, 8615.25, 2133.04, 2132.52, 2.166, 2.1519999999999997, 3112.35, 3112.6, 3114.76, 3100.39, 1240.94, 1238.4, 5215.97, 5272.19, 146.795, 146.555, 0.479, 0.36, 1.85, 1.87, 1.791, 1154.81, 1145.08, 1.3408, 1.335, 0.17, 0.09, 0.192, 64810.0, 17.1561, 17.0136, 17.1858, 16.9822, 49.72, 49.22, 48115.49, 17346.39, 17414.21, 1.67, 1.68, 1.649, 7929.56, 18253.2, 18149.2, 164.8, 1456.55, 1455.71, 1445.57, 870.95, 871.31, 868.4, 0.889, 49.83, 1403.93, 1388.05, 1.0588, 1208.18, 361.95, 362.06, 361.06, 1315.6, 1315.6, 1315.6, 9197.2, 9163.5, 9102.8, 358.5, 352.25, 17426.46, 17426.46, 5416.84, 5427.53, 5403.86, 1.1340000000000001, 1.235, 0.7168, 6438.5, 6435.89, -0.055, -0.054000000000000006, -0.06, 1147.41, 1423.46, 1422.2, 1430.79, 1422.2, 14833.75, 14863.96, 14898.57, 10.8992, 10.9587, 10.8689, 1498.36, 1492.2, 1.5511, 1.605, 1.527, 1.527, 104.46, 105.35, 104.28, 415.0, 418.75, 411.75, 2.336, 2.3169999999999997, 2.31, 3587.64, 3571.89, 3599.97, 3560.4
2016-10-31, 2008.19, 1.261, 1.22, 1.0987, 1.0899, 1.0995, 1.0893, 455.38, 449.21, 6996.26, 6986.57, 7006.43, 6927.21, 8.7915, 8.8115, 8.7665, 169.25, 168.88, 3.105, 3.0810000000000004, 3.125, 63777.97, 1.114, 1.104, 1.114, 1.104, 10696.19, 10634.99, 10716.16, 10583.57, 994.48, 994.48, 988.04, 1982.51, 1.26, 1.3119999999999998, 1.238, 8638.0, 2126.41, 2119.36, 2.188, 2.164, 3104.27, 3111.7, 3128.64, 3101.24, 1248.9, 1245.56, 5190.1, 5203.7, 147.965, 147.495, 0.475, 0.449, 1.849, 1.879, 1.8319999999999999, 1160.49, 1153.21, 1.3433, 1.3351, 0.168, 0.172, 0.21899999999999997, 65030.0, 17.1809, 17.1385, 17.2125, 17.0827, 48.7, 49.61, 48371.51, 17448.25, 17461.03, 1.71, 1.729, 1.706, 7931.25, 18257.06, 18094.97, 165.5, 1459.36, 1455.0, 1443.07, 871.96, 871.24, 866.09, 0.8941, 49.31, 1403.43, 1385.38, 1.0579, 1196.24, 357.81, 361.46, 357.28, 1322.7, 1318.6, 1318.0, 9201.3, 9150.4, 9086.0, 358.25, 354.25, 17324.23, 17375.43, 5410.27, 5426.26, 5402.43, 1.229, 1.281, 0.7169, 6424.85, 6439.04, -0.044000000000000004, -0.048, -0.049, 1147.32, 1414.49, 1416.38, 1422.125, 1412.235, 14785.29, 14812.09, 14872.81, 10.8983, 10.9931, 10.8516, 1494.44, 1500.72, 1.5641, 1.6569999999999998, 1.6280000000000001, 1.617, 105.28, 105.55, 104.47, 408.0, 417.5, 407.62, 2.383, 2.381, 2.362, 3559.21, 3555.32, 3570.28, 3536.87
2016-11-01, 2007.39, 1.225, 1.196, 1.0981, 1.0986, 1.0994, 1.0936, 452.59, 451.42, 6954.22, 6996.26, 6996.26, 6945.29, 8.758, 8.804, 8.738999999999999, 168.65, 169.02, 3.0260000000000002, 3.15, 3.1630000000000003, 64311.51, 1.088, 1.104, 1.104, 1.083, 10665.01, 10658.67, 10687.74, 10634.34, 992.09, 992.09, 985.67, 1992.48, 1.246, 1.263, 1.2209999999999999, 8632.125, 2126.15, 2125.53, 2.2, 2.189, 3100.49, 3097.19, 3102.3, 3081.07, 1259.11, 1249.53, 5189.14, 5205.09, 147.95, 147.06, 0.479, 0.46, 1.825, 1.854, 1.8259999999999998, 1155.33, 1160.47, 1.3431, 1.3373, 0.163, 0.165, 0.179, 65300.0, 17.1362, 17.1633, 17.2152, 17.0891, 46.86, 48.25, 48245.15, 17360.89, 17433.13, 1.7080000000000002, 1.732, 1.681, 7874.67, 18193.68, 18130.58, 164.15, 1446.35, 1458.96, 1444.75, 869.62, 870.93, 868.0, 0.895, 47.98, 1402.37, 1388.85, 1.0586, 1192.98, 358.3, 357.55, 355.38, 1319.3, 1319.3, 1319.3, 9143.3, 9144.9, 9109.2, 358.0, 352.25, 17125.05, 17268.43, 5422.54, 5429.07, 5406.01, 1.234, 1.251, 0.7169, 6409.23, 6425.63, -0.049, -0.046, -0.05, 1142.73, 1405.52, 1410.56, 1413.46, 1402.27, 14787.27, 14781.38, 14830.66, 10.9555, 11.0036, 10.8858, 1495.72, 1494.04, 1.5474, 1.676, 1.659, 1.651, 104.69, 105.23, 104.25, 415.25, 416.75, 409.25, 2.362, 2.371, 2.339, 3540.56, 3542.51, 3548.93, 3533.46
2016-11-02, 1978.94, 1.255, 1.2009999999999998, 1.1056, 1.0981, 1.1072, 1.0958, 449.71, 449.4, 6917.14, 6954.22, 6993.79, 6903.61, 8.7865, 8.8055, 8.7365, 169.34, 168.44, 2.9019999999999997, 2.9789999999999996, 3.029, 63018.57, 1.078, 1.078, 1.078, 1.078, 10526.16, 10724.14, 10730.48, 10506.39, 989.91, 1000.31, 989.91, 2003.14, 1.28, 1.296, 1.242, 8626.25, 2111.72, 2097.85, 2.224, 2.2, 3122.44, 3101.66, 3122.61, 3097.04, 1253.51, 1247.69, 5153.58, 5199.77, 147.34, 146.89, 0.51, 0.474, 1.827, 1.879, 1.811, 1174.75, 1154.08, 1.3427, 1.3351, 0.18, 0.163, 0.20600000000000002, 66200.0, 17.1803, 17.1185, 17.2112, 17.0566, 46.67, 46.77, 48157.13, 17380.54, 17473.12, 1.693, 1.733, 1.693, 7870.06, 18177.01, 17940.84, 161.45, 1431.87, 1447.13, 1431.87, 876.87, 869.9, 868.01, 0.8944, 47.72, 1406.51, 1391.37, 1.0626, 1194.48, 354.01, 357.82, 352.21, 1334.4, 1334.4, 1334.4, 9040.7, 9206.5, 9032.0, 354.75, 347.25, 16898.28, 17256.67, 5416.01, 5439.03, 5415.03, 1.248, 1.3130000000000002, 0.7192, 6400.17, 6409.19, -0.048, -0.048, -0.054000000000000006, 1145.85, 1397.81, 1409.5, 1410.62, 1396.35, 14778.32, 14827.87, 14850.25, 10.9046, 11.0614, 10.8457, 1504.52, 1500.15, 1.5114, 1.7619999999999998, 1.7, 1.686, 104.84, 105.14, 103.81, 414.0, 418.25, 411.0, 2.363, 2.355, 2.3409999999999997, 3500.11, 3555.53, 3557.47, 3495.92
2016-11-03, 1983.8, 1.208, 1.17, 1.1097, 1.1056, 1.1125, 1.1051, 443.77, 443.48, 6845.42, 6917.14, 6917.14, 6845.42, 8.7705, 8.8255, 8.7465, 169.47, 169.11, 2.792, 2.852, 2.889, 62384.37, 1.042, 1.042, 1.042, 1.042, 10370.93, 10443.52, 10460.93, 10368.2, 989.71, 990.0, 971.35, 1990.22, 1.171, 1.23, 1.168, 8514.0, 2097.94, 2094.0, 2.226, 2.2119999999999997, 3102.73, 3115.73, 3118.98, 3099.82, 1266.81, 1266.12, 5105.57, 5147.27, 147.77, 147.26, 0.447, 0.429, 1.801, 1.829, 1.774, 1176.47, 1173.48, 1.3424, 1.3357, 0.131, 0.156, 0.161, 64098.0, 17.1515, 17.1627, 17.2574, 17.1045, 45.34, 46.32, 47818.895, 17238.0, 17283.6, 1.71, 1.716, 1.6769999999999998, 7763.75, 18044.15, 17931.89, 162.9, 1417.37, 1431.37, 1416.5, 877.17, 876.76, 873.92, 0.8976, 46.46, 1412.66, 1399.84, 1.0606, 1177.77, 353.86, 353.57, 351.8, 1354.4, 1354.4, 1354.4, 8873.4, 8972.8, 8864.8, 350.5, 344.25, 16474.52, 16818.15, 5405.45, 5420.36, 5393.51, 1.296, 1.311, 0.7313, 6429.04, 6399.68, -0.057999999999999996, -0.052000000000000005, -0.06, 1145.06, 1388.81, 1394.77, 1394.9, 1385.66, 14594.72, 14737.81, 14749.77, 10.9994, 11.1214, 10.9984, 1498.65, 1502.19, 1.5117, 1.6669999999999998, 1.735, 1.6569999999999998, 104.14, 104.19, 103.0, 418.5, 420.25, 412.25, 2.354, 2.37, 2.344, 3457.02, 3473.16, 3477.73, 3454.97
2016-11-04, 1982.02, 1.212, 1.176, 1.1105, 1.1099, 1.1128, 1.1059, 442.31, 442.31, 6790.51, 6845.42, 6873.21, 6790.51, 8.753, 8.783999999999999, 8.708, 169.19, 169.25, 2.7689999999999997, 2.773, 2.84, 61750.17, 1.077, 1.077, 1.077, 1.077, 10325.88, 10341.86, 10406.72, 10325.88, 977.64, 977.82, 968.55, 1971.56, 1.2009999999999998, 1.258, 1.139, 8484.95, 2088.66, 2085.23, 2.244, 2.215, 3128.94, 3096.76, 3140.93, 3094.1, 1270.85, 1263.68, 5058.41, 5104.7, 147.65, 146.57, 0.48, 0.447, 1.81, 1.8330000000000002, 1.776, 1175.09, 1174.83, 1.3404, 1.3359, 0.159, 0.129, 0.17600000000000002, 63700.0, 17.1667, 17.1338, 17.1758, 17.0273, 44.66, 45.48, 47480.66, 17101.25, 17139.845, 1.68, 1.713, 1.567, 7699.09, 18006.96, 17904.07, 165.65, 1421.01, 1417.34, 1413.91, 879.3, 877.0, 871.11, 0.8854, 45.99, 1430.22, 1399.68, 1.0632, 1168.13, 352.96, 353.38, 348.91, 1350.2, 1350.2, 1350.2, 8879.9, 8858.2, 8835.5, 348.75, 345.0, 16419.9, 16612.75, 5329.5, 5402.05, 5329.5, 1.2590000000000001, 1.265, 0.7342, 6442.09, 6429.87, -0.059000000000000004, -0.055999999999999994, -0.0625, 1144.47, 1387.6, 1383.03, 1399.85, 1383.03, 14583.42, 14613.83, 14669.58, 11.0843, 11.1442, 11.0447, 1493.08, 1499.14, 1.461, 1.6980000000000002, 1.689, 1.675, 103.31, 103.45, 102.56, 411.5, 420.0, 409.5, 2.305, 2.336, 2.295, 3454.53, 3464.78, 3484.88, 3454.5
2016-11-07, 1997.58, 1.2, 1.153, 1.1138, 1.1105, 1.1146, 1.108, 440.51, 438.19, 6693.26, 6790.51, 6790.52, 6676.56, 8.732999999999999, 8.808, 8.716000000000001, 168.94, 168.95, 2.767, 2.815, 2.82, 61491.4, 1.077, 1.077, 1.077, 1.077, 10259.13, 10281.87, 10286.39, 10212.53, 975.52, 977.1, 966.26, 1971.085, 1.13, 1.203, 1.115, 8433.75, 2085.18, 2083.79, 2.261, 2.248, 3125.32, 3126.35, 3141.33, 3119.54, 1270.93, 1265.72, 5046.37, 5034.41, 147.58, 146.88, 0.457, 0.44299999999999995, 1.778, 1.8219999999999998, 1.7690000000000001, 1178.46, 1173.75, 1.3466, 1.3384, 0.135, 0.158, 0.16399999999999998, 62600.0, 17.0888, 17.149, 17.1986, 17.0419, 44.07, 44.63, 47369.78, 16964.5, 16996.09, 1.6980000000000002, 1.703, 1.679, 7626.73, 17986.76, 17883.56, 171.35, 1406.1, 1420.25, 1404.58, 875.84, 878.96, 874.4, 0.8854, 45.08, 1437.37, 1422.75, 1.0615, 1174.78, 352.99, 352.49, 349.52, 1352.1, 1352.1, 1352.1, 8791.6, 8862.3, 8755.1, 349.75, 345.5, 16318.6, 16408.26, 5362.66, 5362.66, 5303.36, 1.274, 1.284, 0.7344, 6442.09, 6429.87, -0.06, -0.06, -0.065, 1141.45, 1400.78, 1397.485, 1407.7199999999998, 1395.38, 14509.25, 14572.24, 14573.63, 11.1136, 11.1494, 11.0513, 1485.7, 1489.4, 1.455, 1.75, 1.715, 1.7069999999999999, 102.98, 103.37, 102.83, 414.25, 415.25, 410.5, 2.36, 2.342, 2.331, 3439.55, 3442.73, 3443.92, 3417.6
2016-11-08, 2003.38, 1.2329999999999999, 1.135, 1.104, 1.1137, 1.1139, 1.1029, 448.22, 445.35, 6806.9, 6693.26, 6806.9, 6693.26, 8.722999999999999, 8.751, 8.708, 168.47, 168.72, 2.8160000000000003, 2.8480000000000003, 2.875, 61600.74, 1.0759999999999998, 1.04, 1.0759999999999998, 1.04, 10456.95, 10410.56, 10456.95, 10381.14, 973.4, 976.38, 963.97, 1970.61, 1.203, 1.204, 1.161, 8497.05, 2131.52, 2100.59, 2.307, 2.281, 3133.33, 3124.89, 3139.2, 3117.1, 1271.17, 1259.83, 5166.17, 5128.99, 147.175, 146.785, 0.461, 0.455, 1.828, 1.8330000000000002, 1.808, 1171.91, 1176.21, 1.3419, 1.3311, 0.155, 0.135, 0.174, 63700.0, 17.105, 17.0713, 17.1629, 17.0256, 44.89, 44.45, 48373.19, 17126.03, 17186.89, 1.7280000000000002, 1.734, 1.705, 7739.66, 18263.3, 17994.64, 174.35, 1431.77, 1407.88, 1407.88, 882.23, 875.79, 873.79, 0.8849, 45.38, 1429.88, 1414.37, 1.0737, 1193.39, 356.55, 352.39, 351.45, 1326.8, 1326.8, 1326.8, 8918.8, 8949.4, 8890.7, 349.5, 345.0, 16736.75, 16736.75, 5386.21, 5395.32, 5341.86, 1.284, 1.304, 0.7361, 6444.97, 6436.41, -0.051, -0.057, -0.057, 1141.67, 1413.96, 1411.94, 1415.59, 1407.73, 14652.45, 14596.17, 14664.11, 11.0653, 11.0696, 10.9112, 1502.27, 1496.06, 1.4444, 1.709, 1.75, 1.705, 103.14, 104.64, 103.09, 408.5, 415.75, 406.75, 2.362, 2.3080000000000003, 2.2880000000000003, 3477.89, 3482.8, 3484.9, 3463.1
2016-11-09, 1958.38, 1.288, 1.205, 1.1026, 1.1042, 1.107, 1.1008, 450.18, 446.88, 6843.13, 6806.9, 6849.31, 6795.06, 8.6285, 8.7295, 8.6215, 166.33, 168.26, 2.633, 2.832, 2.8560000000000003, 63381.34, 1.092, 1.0759999999999998, 1.092, 1.0759999999999998, 10482.32, 10449.52, 10486.04, 10414.83, 970.14, 975.47, 969.74, 1973.07, 1.24, 1.245, 1.188, 8543.55, 2139.56, 2123.56, 2.379, 2.291, 3147.89, 3140.94, 3156.88, 3134.95, 1260.4, 1243.16, 5193.49, 5154.99, 147.22, 145.46, 0.48200000000000004, 0.45399999999999996, 1.858, 1.876, 1.807, 1154.39, 1170.64, 1.3392, 1.328, 0.188, 0.154, 0.18899999999999997, 64900.0, 17.0417, 17.0874, 17.1294, 16.9752, 44.98, 44.97, 48672.94, 17242.7, 17247.04, 1.695, 1.716, 1.6840000000000002, 7764.71, 18400.5, 18200.75, 167.5, 1439.43, 1432.39, 1427.2, 876.28, 882.06, 872.54, 0.8878, 45.6, 1417.15, 1395.81, 1.0761, 1200.22, 356.19, 356.07, 352.87, 1322.6, 1322.6, 1322.6, 8937.0, 8936.8, 8859.8, 356.5, 345.0, 16817.41, 16817.41, 5470.68, 5476.07, 5407.39, 1.271, 1.2919999999999998, 0.7404, 6439.06, 6445.54, -0.064, -0.049, -0.067, 1128.93, 1401.52, 1410.37, 1412.99, 1401.52, 14656.84, 14644.12, 14714.74, 10.9292, 10.9466, 10.7273, 1509.84, 1504.49, 1.445, 1.723, 1.716, 1.6840000000000002, 104.46, 105.22, 104.29, 414.5, 419.75, 408.38, 2.358, 2.374, 2.356, 3489.28, 3478.49, 3491.7, 3466.82
