@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Open numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute IBEX_Open numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute Corn_Now numeric
@attribute Corn_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Open numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_High numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2013-01-16, 1977.45, 1.913, 1.933, 1.3382, 346.43, 10.954, 10.969, 10.815, 169.52, 3.455, 62078.96, 61694.62, 0.8590000000000001, 0.843, 7675.91, 7704.05, 7735.21, 1576.54, 1593.12, 1576.54, 1528.48, 1515.22, 2.029, 1.9809999999999999, 6056.6, 6037.85, 6068.5, 6018.6, 1472.34, 1473.31, 1463.76, 3.623, 3.597, 2325.68, 2312.47, 2332.78, 1412.08, 1415.27, 3110.78, 3101.06, 3093.32, 136.22, 2.129, 2.1519999999999997, 1.8359999999999999, 1.8359999999999999, 1.8359999999999999, 1135.16, 1145.21, 0.9869, 1.5019999999999998, 1.5390000000000001, 1.5490000000000002, 1.496, 61912.0, 62070.0, 61905.0, 19.4428, 19.3163, 93.28, 94.2, 93.22, 44748.06, 44864.3, 44662.13, 10879.08, 10914.65, 10952.31, 3.01, 3.03, 13534.89, 13507.32, 152.5, 152.7, 1132.5, 1133.97, 1116.95, 1111.55, 0.8282, 0.8327, 110.3, 111.93, 112.46, 1.2947, 1.2891, 884.6, 875.42, 519.5, 520.58, 518.01, 1683.4, 1671.6, 1684.3, 8549.6, 8520.6, 1.6066, 730.5, 722.0, 4400.82, 4388.39, 4373.35, 5.0169999999999995, 5.074, 5.088, 4.977, 0.8428, 0.8370000000000001, 5736.25, 5756.64, 5736.25, 0.78, 0.8140000000000001, 0.779, 1073.28, 1075.77, 1058.07, 1054.75, 1217.9, 1208.74, 12641.97, 12569.77, 11.9203, 11.8042, 11.9734, 7018.52, 7088.06, 7005.93, 1422.86, 1417.91, 3.0774, 3.01, 89.46, 89.63, 88.27, 30.95, 31.4, 30.95, 783.38, 789.38, 769.13, 3.455, 3.475, 2503.77, 2486.41
2013-01-17, 1974.27, 1.892, 1.899, 1.3304, 347.52, 10.943, 10.9795, 10.832, 169.91, 3.435, 61725.63, 61241.06, 0.816, 0.816, 7691.13, 7661.61, 7694.8, 1571.15, 1585.82, 1562.16, 1517.32, 1507.34, 2.015, 1.979, 6001.85, 6049.0, 6055.95, 5992.05, 1472.63, 1473.96, 1467.6, 3.603, 3.591, 2309.5, 2322.16, 2326.76, 1406.39, 1410.97, 3117.54, 3110.72, 3106.79, 136.37, 2.127, 2.145, 1.819, 1.819, 1.819, 1137.33, 1134.49, 0.988, 1.5, 1.5130000000000001, 1.518, 1.473, 61881.0, 61855.0, 61385.0, 19.4712, 19.2882, 94.24, 93.4, 93.1, 44865.3, 44751.15, 44703.13, 10600.44, 10806.41, 10806.41, 3.01, 3.01, 13511.23, 13534.89, 153.0, 152.0, 1127.19, 1130.65, 1119.2, 1115.39, 0.8303, 0.8320000000000001, 110.61, 110.52, 110.84, 1.2941, 1.2888, 882.31, 881.02, 518.4, 521.6, 517.15, 1682.7, 1674.4, 1680.5, 8588.9, 8525.5, 1.6007, 731.25, 724.5, 4410.96, 4396.56, 4387.66, 5.053, 5.0489999999999995, 5.095, 5.0280000000000005, 0.8395, 0.8365, 5750.61, 5832.79, 5750.24, 0.757, 0.7709999999999999, 0.754, 1073.65, 1077.32, 1060.5, 1056.25, 1208.99, 1199.89, 12608.82, 12580.32, 11.9747, 11.9045, 12.0742, 7036.33, 7038.25, 6994.39, 1416.14, 1413.11, 3.0385, 2.9858, 88.8, 88.87, 87.77, 31.375, 31.38, 31.255, 786.75, 790.63, 777.13, 3.398, 3.443, 2505.32, 2487.98
2013-01-18, 1987.85, 1.9509999999999998, 1.89, 1.3291, 348.06, 10.956, 10.9665, 10.879, 169.86, 3.4939999999999998, 61806.18, 61683.11, 0.87, 0.87, 7735.46, 7677.28, 7764.03, 1585.44, 1586.8, 1571.13, 1524.94, 1513.64, 1.995, 1.989, 6039.2, 6001.25, 6053.2, 5988.1, 1480.94, 1485.16, 1472.63, 3.65, 3.6319999999999997, 2284.91, 2305.14, 2305.6, 1406.23, 1416.44, 3136.0, 3130.49, 3125.79, 136.52, 2.185, 2.199, 1.8840000000000001, 1.8840000000000001, 1.8840000000000001, 1134.46, 1136.67, 0.9889, 1.541, 1.479, 1.561, 1.472, 62459.0, 61955.0, 61760.0, 19.522, 19.3112, 95.49, 94.19, 93.8, 44943.34, 44867.84, 44851.22, 10609.64, 10660.94, 10694.85, 2.99, 3.02, 13596.02, 13511.23, 155.5, 152.7, 1129.74, 1137.73, 1115.55, 1110.41, 0.836, 0.8369, 111.1, 109.74, 111.38, 1.2935, 1.2845, 890.36, 882.3, 519.01, 519.18, 516.87, 1690.4, 1676.4, 1694.6, 8568.4, 8565.9, 1.5993, 724.5, 722.5, 4398.38, 4407.11, 4390.02, 5.104, 5.024, 5.106, 4.999, 0.8405, 0.8346, 5814.49, 5879.73, 5812.47, 0.746, 0.748, 0.736, 1073.6, 1075.03, 1059.97, 1056.58, 1206.98, 1203.91, 12674.73, 12608.82, 11.7719, 11.9696, 12.0251, 7019.153333333334, 7043.723333333332, 6980.440000000001, 1420.95, 1410.1, 3.0362, 2.9977, 88.36, 90.1, 88.11, 31.305, 31.77, 31.165, 785.38, 787.88, 776.38, 3.313, 3.378, 2532.43, 2508.83
2013-01-21, 1986.86, 1.921, 1.962, 1.3377, 352.22, 10.954, 10.994000000000002, 10.827, 169.7, 3.5660000000000003, 62196.86, 61822.46, 0.924, 0.924, 7702.23, 7747.13, 7753.49, 1603.5, 1605.68, 1584.97, 1542.09, 1523.73, 2.073, 2.012, 6064.4, 6059.85, 6083.4, 6048.3, 1485.98, 1485.98, 1475.81, 3.678, 3.6519999999999997, 2317.07, 2295.81, 2324.51, 1415.05, 1416.9, 3134.71, 3127.91, 3119.2, 136.45, 2.138, 2.2319999999999998, 1.84, 1.84, 1.84, 1132.53, 1134.15, 0.9948, 1.558, 1.6269999999999998, 1.642, 1.557, 62075.0, 62600.0, 61950.0, 19.7095, 19.4058, 95.56, 95.19, 94.91, 45212.53, 44941.95, 44903.7, 10913.3, 10791.97, 10913.3, 3.02, 3.02, 13649.7, 13596.02, 156.3, 155.45, 1141.17, 1141.17, 1112.43, 1109.01, 0.8390000000000001, 0.8398, 111.89, 111.1, 111.97, 1.2895, 1.2856, 892.8, 888.26, 518.61, 519.25, 516.98, 1686.6, 1687.4, 1692.0, 8662.3, 8600.7, 1.5868, 727.5, 723.0, 4465.48, 4407.29, 4405.54, 5.0710000000000015, 5.136, 5.153, 5.048, 0.836, 0.833, 5875.51, 5895.78, 5864.45, 0.7559999999999999, 0.7440000000000001, 0.7440000000000001, 1073.06, 1074.01, 1058.75, 1055.25, 1197.585, 1191.495, 12725.69, 12675.61, 11.7457, 11.7653, 11.794, 7001.9766666666665, 7049.196666666668, 6966.49, 1434.44, 1427.35, 3.0573, 3.0117, 89.85, 90.18, 89.61, 32.06, 32.06, 31.765, 790.5, 793.63, 778.88, 3.415, 3.415, 2546.09, 2532.25
2013-01-22, 1996.52, 1.9369999999999998, 1.925, 1.3321, 351.84, 10.975, 11.069, 10.866, 170.06, 3.5620000000000003, 61962.34, 61804.24, 1.045, 1.0390000000000001, 7748.86, 7727.77, 7749.82, 1600.13, 1603.99, 1594.09, 1542.79, 1533.27, 2.019, 2.0180000000000002, 6082.3, 6085.75, 6094.35, 6065.1, 1489.27, 1489.27, 1478.485, 3.6845, 3.653, 2328.22, 2321.49, 2329.58, 1407.46, 1418.54, 3138.945, 3131.77, 3120.37, 136.47, 2.184, 2.191, 1.8415, 1.8415, 1.8415, 1141.33, 1130.7, 0.9941, 1.595, 1.57, 1.6, 1.558, 62095.0, 62210.0, 61960.0, 19.8117, 19.6688, 95.9, 95.22, 94.945, 45223.85, 45239.67, 45130.98, 10747.74, 10941.45, 10941.45, 3.02, 3.01, 13680.955, 13622.86, 152.45, 155.125, 1136.37, 1143.63, 1119.01, 1110.16, 0.841, 0.8422, 111.71, 111.67, 111.99, 1.2896, 1.2866, 896.02, 889.6700000000003, 521.28, 521.63, 517.88, 1689.6999999999994, 1688.85, 1693.35, 8628.3, 8608.9, 1.5830000000000002, 728.0, 724.625, 4439.97, 4463.45, 4427.77, 5.1579999999999995, 5.107, 5.159, 5.078, 0.8355, 0.833, 5879.39, 5886.46, 5862.02, 0.74, 0.758, 0.738, 1066.53, 1073.24, 1064.55, 1057.5, 1188.19, 1179.08, 12794.25, 12725.69, 11.871, 11.7347, 11.9144, 6984.8, 7054.67, 6952.54, 1440.48, 1434.81, 3.0752, 3.0419, 89.96, 90.25, 89.32, 31.993000000000002, 32.111999999999995, 31.87, 783.44, 796.63, 777.505, 3.378, 3.388, 2549.62, 2541.02
2013-01-23, 1980.41, 1.913, 1.931, 1.3312, 352.79, 11.053, 11.0975, 10.970999999999998, 170.56, 3.5580000000000003, 61904.35, 61534.06, 1.051, 1.0390000000000001, 7696.21, 7741.88, 7746.91, 1589.02, 1604.63, 1580.8, 1540.01, 1517.01, 2.059, 2.016, 6048.5, 6080.15, 6101.3, 6040.5, 1492.56, 1492.56, 1481.16, 3.6910000000000003, 3.654, 2315.14, 2326.49, 2335.81, 1416.2, 1423.49, 3143.18, 3135.63, 3121.54, 137.21, 2.15, 2.2030000000000003, 1.8430000000000002, 1.8430000000000002, 1.8430000000000002, 1144.77, 1140.86, 0.995, 1.5759999999999998, 1.594, 1.6269999999999998, 1.569, 61798.0, 62015.0, 61635.0, 19.9577, 19.7167, 96.24, 95.25, 94.98, 45320.3, 45218.11, 45052.68, 10709.93, 10765.1, 10859.42, 3.01, 3.02, 13712.21, 13649.7, 148.6, 154.8, 1142.31, 1142.96, 1124.07, 1116.48, 0.8413, 0.8441, 112.42, 111.71, 112.65, 1.2914, 1.2902, 899.24, 891.08, 520.66, 523.41, 518.13, 1692.8, 1690.3, 1694.7, 8655.0, 8588.5, 1.584, 728.5, 726.25, 4416.55, 4427.02, 4399.76, 5.1610000000000005, 5.195, 5.207999999999998, 5.016, 0.8358, 0.8351, 5864.18, 5889.47, 5862.02, 0.738, 0.7390000000000001, 0.726, 1071.03, 1076.02, 1068.65, 1061.75, 1196.31, 1190.445, 12824.63, 12758.64, 11.9869, 11.8641, 12.0446, 7007.61, 7007.78, 6960.03, 1434.09, 1433.73, 3.0911, 3.0423, 89.58, 90.06, 88.35, 31.835, 32.25, 31.835, 776.38, 799.63, 776.13, 3.388, 3.388, 2552.18, 2532.17
2013-01-24, 1964.48, 1.8780000000000001, 1.903, 1.3321, 355.14, 11.036, 11.0915, 11.005999999999998, 170.87, 3.554, 61692.29, 61542.52, 1.018, 1.001, 7707.54, 7702.92, 7731.63, 1605.36, 1605.88, 1587.88, 1538.04, 1523.81, 2.004, 1.982, 6054.3, 6052.85, 6069.8, 6021.15, 1494.81, 1496.13, 1489.9, 3.68, 3.668, 2320.91, 2308.52, 2325.12, 1415.66, 1423.93, 3153.67, 3155.82, 3149.74, 137.07, 2.126, 2.16, 1.828, 1.828, 1.828, 1148.51, 1143.79, 1.0006, 1.545, 1.5630000000000002, 1.585, 1.536, 62134.0, 61900.0, 61650.0, 19.9117, 19.7473, 95.23, 96.76, 94.95, 45442.98, 45321.3, 45116.12, 10486.99, 10575.6, 10663.09, 3.01, 3.02, 13779.33, 13712.21, 150.4, 148.85, 1137.31, 1141.99, 1126.11, 1120.49, 0.8406, 0.8421, 112.8, 112.42, 113.15, 1.2959, 1.2918, 896.7, 896.22, 524.32, 524.34, 520.17, 1686.3, 1691.3, 1693.7, 8637.9, 8585.5, 1.5846, 720.75, 719.25, 4418.73, 4425.24, 4390.12, 5.069, 5.13, 5.153, 5.056, 0.8408, 0.8397, 5871.92, 5888.13, 5870.93, 0.74, 0.746, 0.737, 1071.17, 1076.66, 1067.57, 1062.97, 1204.43, 1201.81, 12794.05, 12792.07, 12.0308, 11.9794, 12.1074, 6998.34, 7011.03, 6960.03, 1439.2, 1419.53, 3.0883, 3.0574, 88.69, 88.79, 88.03, 32.135, 32.315, 32.135, 772.88, 784.88, 771.13, 3.322, 3.372, 2553.73, 2533.44
2013-01-25, 1946.69, 1.89, 1.8780000000000001, 1.3319, 353.27, 11.074000000000002, 11.125, 11.061, 171.3, 3.446, 61965.59, 60838.29, 0.99, 0.903, 7748.13, 7700.53, 7753.3, 1604.65, 1605.36, 1585.01, 1537.44, 1518.82, 1.972, 1.9369999999999998, 6019.35, 6046.2, 6065.3, 6007.85, 1494.82, 1502.27, 1489.46, 3.675, 3.6519999999999997, 2302.6, 2320.26, 2362.94, 1421.06, 1431.14, 3130.38, 3125.67, 3124.45, 137.63, 2.171, 2.178, 1.8519999999999999, 1.8519999999999999, 1.8519999999999999, 1151.42, 1147.95, 1.0036, 1.574, 1.5490000000000002, 1.5819999999999999, 1.505, 61204.0, 62140.0, 60985.0, 19.9674, 19.8051, 95.95, 95.5, 95.12, 45428.7, 45453.14, 45285.09, 10620.87, 10441.11, 10634.74, 3.0, 3.0, 13825.33, 13779.33, 146.55, 150.65, 1140.09, 1146.93, 1118.28, 1115.55, 0.8471, 0.8482, 113.28, 112.76, 113.65, 1.295, 1.2825, 900.19, 896.34, 526.67, 527.17, 523.48, 1669.5, 1680.8, 1681.7, 8597.2, 8576.4, 1.5789, 724.25, 714.5, 4428.165, 4425.81, 4401.295, 5.012, 5.0710000000000015, 5.1, 5.001, 0.8421, 0.8372, 5882.9, 5888.22, 5870.36, 0.7340000000000001, 0.743, 0.732, 1067.77, 1070.87, 1070.85, 1066.55, 1196.94, 1190.8, 12823.62, 12794.05, 11.8288, 12.035, 12.1087, 7006.086666666667, 7019.903333333333, 6978.5666666666675, 1449.09, 1437.73, 3.0958, 3.0693, 88.6, 90.54, 88.4, 31.735, 31.75, 31.735, 771.38, 774.88, 763.13, 3.293, 3.307, 2556.34, 2531.21
2013-01-28, 1939.71, 1.952, 1.893, 1.3377, 353.73, 11.088, 11.143, 11.045, 171.8, 3.444, 61571.66499999999, 60379.82, 1.013, 1.013, 7857.97, 7746.78, 7865.16, 1618.84, 1620.43, 1597.75, 1544.8, 1526.03, 1.999, 1.993, 6074.65, 6024.5, 6080.55, 6014.45, 1502.96, 1503.26, 1494.82, 3.665, 3.634, 2291.3, 2300.0, 2308.38, 1428.85, 1449.83, 3149.71, 3140.65, 3135.86, 137.78, 2.229, 2.24, 1.949, 1.949, 1.949, 1160.53, 1149.7, 1.0101, 1.6380000000000001, 1.577, 1.653, 1.556, 60612.5, 61750.0, 60482.5, 20.0283, 19.8867, 95.88, 95.95, 95.43, 45575.86, 45431.78, 45304.11, 10926.65, 10797.3, 10926.65, 2.99, 3.0, 13895.98, 13825.33, 148.3, 147.2, 1146.81, 1158.5, 1121.29, 1115.41, 0.8518, 0.8538, 113.28, 113.28, 113.84, 1.285, 1.2823, 905.24, 900.1, 529.84, 530.29, 526.0, 1656.4, 1663.0, 1663.0, 8642.6, 8616.3, 1.5803, 720.75, 717.5, 4437.6, 4426.38, 4412.47, 5.1579999999999995, 5.221, 5.2360000000000015, 5.126, 0.8375, 0.8351, 5881.11, 5887.4050000000025, 5854.85, 0.73, 0.733, 0.726, 1065.74, 1072.84, 1075.58, 1068.55, 1195.22, 1190.03, 12816.63, 12808.66, 11.8293, 11.8136, 11.8812, 7013.833333333332, 7028.776666666668, 6997.1033333333335, 1461.41, 1450.54, 3.091, 3.0551, 90.3, 91.19, 90.26, 31.18, 31.18, 31.65, 775.88, 780.63, 764.38, 3.3280000000000003, 3.33, 2573.66, 2554.66
2013-01-29, 1955.96, 1.9609999999999999, 1.962, 1.3464, 356.45, 11.132, 11.303, 11.086, 172.86, 3.2889999999999997, 61177.74, 59921.35, 1.1179999999999999, 1.112, 7833.0, 7859.83, 7871.79, 1635.5, 1638.08, 1615.04, 1563.93, 1543.24, 2.075, 2.062, 6074.8, 6082.1, 6088.4, 6061.4, 1500.18, 1503.23, 1496.33, 3.66, 3.634, 2346.51, 2295.35, 2346.92, 1446.86, 1473.06, 3154.3, 3152.17, 3144.89, 138.68, 2.283, 2.3, 1.965, 1.965, 1.965, 1178.73, 1158.51, 1.0102, 1.696, 1.6580000000000001, 1.712, 1.636, 60021.0, 61360.0, 59980.0, 20.3381, 19.982, 96.44, 96.04, 95.47, 45912.51, 45584.18, 45422.43, 10824.31, 11002.86, 11002.86, 3.02, 3.01, 13881.93, 13895.98, 149.0, 148.1, 1162.18, 1162.49, 1137.01, 1118.99, 0.8574, 0.8586, 113.48, 113.45, 113.8, 1.2869, 1.2852, 905.24, 900.88, 547.12, 547.73, 529.46, 1652.4, 1651.6, 1655.5, 8755.9, 8672.5, 1.5695, 729.25, 719.0, 4416.94, 4437.41, 4384.93, 5.2379999999999995, 5.17, 5.246, 5.149, 0.8372, 0.8278, 5879.32, 5886.59, 5839.34, 0.748, 0.73, 0.73, 1068.39, 1085.56, 1094.4, 1076.03, 1193.5, 1189.26, 12815.91, 12812.06, 12.0275, 11.8116, 12.0788, 7021.58, 7037.65, 7015.64, 1472.05, 1464.4, 3.085, 3.0456, 90.9, 91.25, 90.53, 31.0, 31.0, 30.9, 778.38, 782.88, 770.88, 3.438, 3.483, 2584.97, 2562.57
2013-01-30, 1964.43, 1.995, 1.976, 1.3455, 356.49, 11.267, 11.2945, 11.074000000000002, 173.81, 3.2260000000000004, 60027.0, 59757.7, 1.157, 1.146, 7848.57, 7841.96, 7857.14, 1623.87, 1637.0, 1618.96, 1566.42, 1549.31, 2.0909999999999997, 2.056, 6049.9, 6064.7, 6111.8, 6042.45, 1507.84, 1509.35, 1498.09, 3.678, 3.6460000000000004, 2358.98, 2347.21, 2363.8, 1468.24, 1470.62, 3153.66, 3149.62, 3133.11, 140.67, 2.266, 2.2840000000000003, 1.999, 1.999, 1.999, 1176.41, 1177.91, 1.0067, 1.692, 1.689, 1.699, 1.6540000000000001, 60462.0, 59850.0, 59690.0, 20.3139, 20.1105, 97.57, 96.46, 96.29, 45907.98, 45912.51, 45669.69, 10866.72, 10751.01, 10937.63, 3.05, 3.02, 13954.42, 13881.93, 149.8, 149.05, 1159.75, 1161.97, 1134.91, 1130.07, 0.8561, 0.8577, 114.36, 113.48, 114.49, 1.2892, 1.2875, 907.31, 902.62, 545.92, 547.86, 541.46, 1660.7, 1661.2, 1661.5, 8674.4, 8606.8, 1.5763, 729.5, 727.5, 4439.03, 4431.43, 4423.81, 5.157, 5.2860000000000005, 5.29, 5.119, 0.8337, 0.8323, 5855.28, 5865.73, 5800.75, 0.769, 0.754, 0.75, 1084.5, 1087.02, 1093.6, 1082.3, 1196.95, 1182.07, 12830.56, 12812.99, 11.9475, 12.0205, 12.0767, 7027.81, 7027.83, 7006.6, 1478.77, 1468.08, 3.1118, 3.0555, 90.83, 91.01, 90.3, 31.065, 31.065, 31.065, 773.88, 784.88, 773.75, 3.5069999999999997, 3.517, 2580.76, 2560.61
2013-01-31, 1961.94, 1.9969999999999999, 2.011, 1.3491, 358.45, 11.19, 11.2295, 10.999, 173.28, 3.335, 60404.64, 59305.44, 1.157, 1.157, 7811.31, 7855.68, 7863.35, 1618.77, 1636.03, 1612.42, 1559.46, 1537.1, 2.11, 2.083, 6055.75, 6065.0, 6071.95, 6044.15, 1501.96, 1509.94, 1500.11, 3.74, 3.694, 2382.47, 2360.75, 2383.76, 1462.16, 1476.98, 3142.31, 3157.43, 3135.83, 139.67, 2.3, 2.3169999999999997, 1.992, 1.992, 1.992, 1192.56, 1175.91, 1.0055, 1.7169999999999999, 1.703, 1.734, 1.6769999999999998, 59315.0, 60615.0, 59385.0, 20.4439, 20.0595, 97.94, 97.32, 97.32, 45753.18, 45910.78, 45751.79, 11113.95, 10913.97, 11113.95, 3.1, 3.09, 13910.42, 13954.42, 147.7, 149.9, 1165.17, 1173.38, 1131.11, 1128.32, 0.8584, 0.8609, 114.9, 114.28, 115.24, 1.2913, 1.284, 896.91, 894.34, 545.48, 548.32, 543.05, 1679.9, 1662.4, 1683.2, 8647.1, 8556.1, 1.5802, 740.25, 725.5, 4452.98, 4444.97, 4433.65, 5.195, 5.153, 5.202000000000001, 5.13, 0.8393, 0.8290000000000001, 5800.69, 5828.99, 5799.45, 0.773, 0.77, 0.769, 1081.77, 1085.89, 1087.82, 1079.05, 1188.65, 1174.22, 12794.44, 12773.62, 11.9288, 11.9405, 11.965, 7043.55, 7044.4, 7019.92, 1490.82, 1479.64, 3.1341, 3.0980000000000003, 90.73, 91.4, 90.64, 31.5, 32.26, 31.5, 786.75, 788.88, 771.88, 3.525, 3.535, 2579.82, 2554.59
2013-02-01, 1957.79, 1.994, 1.9880000000000002, 1.3567, 356.22, 11.2, 11.2695, 11.117, 174.56, 3.339, 59344.44, 59114.02, 1.264, 1.236, 7776.05, 7800.45, 7812.34, 1622.13, 1623.63, 1608.46, 1547.34, 1535.52, 2.093, 2.061, 6034.75, 6045.65, 6058.05, 6025.15, 1498.11, 1504.19, 1496.76, 3.753, 3.7230000000000003, 2385.42, 2383.43, 2391.82, 1473.17, 1481.39, 3142.13, 3140.67, 3136.82, 139.96, 2.2569999999999997, 2.307, 1.985, 1.985, 1.985, 1195.29, 1191.93, 1.0036, 1.6769999999999998, 1.679, 1.709, 1.656, 59838.0, 59245.0, 59085.0, 20.5387, 20.3667, 97.49, 97.96, 96.84, 45278.06, 45732.64, 45270.75, 11138.66, 11057.5, 11145.38, 3.1, 3.1, 13860.58, 13910.42, 146.95, 148.05, 1177.03, 1182.12, 1134.85, 1129.98, 0.8563, 0.8596, 115.55, 114.91, 115.76, 1.2869, 1.2852, 902.09, 895.75, 546.52, 549.33, 544.91, 1660.6, 1675.4, 1680.0, 8542.5, 8362.3, 1.5857, 740.5, 734.25, 4453.7, 4450.05, 4431.16, 5.218, 5.316, 5.316, 5.2139999999999995, 0.8359, 0.8341, 5825.22, 5841.58, 5816.89, 0.754, 0.78, 0.746, 1084.33, 1093.12, 1091.85, 1086.8, 1175.51, 1172.55, 12685.24, 12682.69, 11.8843, 11.9167, 12.0107, 7037.513333333332, 7045.616666666668, 7019.346666666666, 1474.2, 1471.4, 3.1351, 3.0978, 91.07, 91.77, 90.71, 31.865, 31.865, 31.3, 781.63, 790.88, 773.88, 3.455, 3.485, 2562.91, 2520.35
