@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute IBEX_Now numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2007-7-11, -4.57, -0.039, -0.039, 0.0117, -0.0001, -0.0015, -81.8, 8.4, 0.0165, 0.031, 0.19, 0.02, 0.18, 256.045, -127.07, -0.038, -0.038, -10.09, 20.09, 2.92, -30.45, 18.88, -12.96, -13.35, 33.65, -21.73, 1.42, -2.41, -0.02, 0.043, -0.02, -30.2, 86.24, 28.52, 9.47, -30.86, -10.04, -0.155, 0.2, -0.022, -0.022, -0.022, -0.105, -0.105, -0.105, 2.15, 235.0, 0.0279, 0.0323, -0.21, -345.23, -456.66, 18.62, -9.55, 0.0, 0.0, 0.0, -26.54, -77.79, 35.93, -0.2, 0.6, 8.9, 0.29, -0.92, 0.0018, -0.0003, 0.21, 0.29, 8.66, 6.59, -0.0005, 0.0014, -0.0015, -2.02, -3.31, 0.73, 0.75, 2.0, -150.8, 0.0116, 0.0041, 0.0023, -5.0, 2.0, 12.31, 32.22, -0.099, -0.099, -0.099, -0.0046, -13.04, -33.53, 0.005, -0.02, -4.21, 1.59, -3.89, -1.05, 0.05, -0.55, -8.38, -4.59, -2.54, -4.21, 13.23, 0.0928, -29.78, -9.03, -29.78, 2.55, 0.0095, -0.025, -0.025, -0.07, -0.18, 0.153, 0.04, 3.5, -10.5, 0.047, 0.047, 0.047, -4.44, -41.34
2007-7-12, 19.79, -0.099, -0.099, 0.0, 0.0116, 0.0137, -15.8, -103.4, -0.051, -0.028, 0.19, 0.31, 0.29, -561.97, -49.22, -0.076, -0.076, -187.48, -17.41, -3.36, 14.33, -30.21, -12.56, -18.9, -15.3, 8.64, -21.92, -12.51, 0.014, -0.016, -0.006999999999999999, 12.7, -58.11, -50.13, -1.15, 12.63, -10.21, -0.075, -0.14, -0.098, -0.098, -0.098, 0.061, 0.061, 0.061, 9.06, -650.0, -0.0572, -0.0588, 0.48, 173.25, -93.56, -128.03, -175.17, -0.06, -0.06, -0.06, -121.98, -51.2, -148.19, 1.75, 1.0, -17.18, 0.65, 1.08, -0.0018, 0.001, 0.58, -0.19, 3.86, 8.37, 0.0012, -0.0004, 0.0007, -13.37, -10.5, -0.13, -0.11, -2.2, -57.7, 0.0057, 0.0111, 0.0125, 9.0, 7.25, -8.33, -15.34, 0.034, 0.034, 0.034, 0.0058, -32.23, -6.44, -0.07, 0.0, -1.07, -5.2, -3.81, -0.7, -0.1, -0.4, 1.0, -6.89, -30.39, -35.33, -44.82, -0.0431, 135.82, 106.04, 0.0, 6.5, 0.013, -0.08800000000000001, -0.08800000000000001, -1.92, -0.96, 0.002, 0.12, 19.0, 4.0, -0.002, -0.002, -0.002, -79.37, -49.52
2007-7-13, 53.18, 0.046, 0.046, 0.0048, -0.0002, 0.0011, 82.6, 66.8, -0.0405, -0.039, -0.17, 0.11, -0.13, 498.26, 749.65, 0.059, 0.059, 131.39, 19.67, 22.79, 50.16, 14.33, 28.52, 59.0, -15.75, 28.94, 8.81, 28.58, -0.04, -0.022, 0.014, 50.27, 36.24, 46.31, 3.11, 49.94, 49.39, -0.12, -0.09, 0.024, 0.024, 0.024, 0.04, 0.04, 0.04, -4.01, 600.0, -0.0118, -0.0117, -0.16, 344.83, 323.53, -10.77, -109.7, 0.06, 0.06, 0.06, 70.34, 12.9, 78.93, -0.2, -1.05, 24.46, 2.89, 0.99, 0.003, 0.0002, -0.81, 0.63, -3.85, 3.0, 0.0057, 0.0036, 0.0029, 4.79, 14.49, 4.14, 4.1, 6.4, 175.6, -0.002, 0.005, 0.0024, -1.75, -2.5, 21.67, 26.2, 0.023, 0.023, 0.023, 0.0017, -6.84, -5.48, 0.033, -0.035, 6.14, -1.65, 4.43, -0.95, -1.35, -1.85, 10.64, 13.29, 84.36, 184.26, 78.98, -0.0099, 0.59, 5.523333332999999, 45.86333333, 1.29, -0.015, 0.034, 0.034, 0.94, 0.08, 0.209, 0.14, 0.5, 22.25, -0.038, -0.038, -0.038, 19.99, 14.11
2007-7-16, -13.42, 0.05, 0.05, -0.001, 0.0042, 0.0021, 19.0, 56.4, 0.0295, -0.026, -0.23, -0.34, -0.32, 1233.09, 949.09, 0.014, 0.014, 97.95, 53.22, 53.22, 3.76, 50.19, 48.03, 58.4, 58.35, 4.8, 28.94, 7.18, 0.013, -0.01, -0.042, -1.6, 46.79, 9.91, -2.6, 5.27, 5.91, -0.215, -0.14, 0.053, 0.053, 0.053, -0.033, -0.033, -0.033, 1.07, 1200.0, -0.0094, -0.0079, 0.34, 125.41, 110.01, 55.13, 231.82, 0.04, 0.04, 0.04, 104.15, 97.71, 280.53, 0.45, 0.45, 12.12, 2.87, 2.73, -0.0019, 0.0011, 0.91, 0.63, 1.26, -3.69, 0.0074, 0.0074, 0.0072, 11.66, 1.3, 2.21, 2.22, -0.9, 81.7, 0.0039, -0.0018, -0.0008, 5.5, 6.75, 21.53, 14.74, -0.002, -0.002, -0.002, 0.0016, 2.72, -13.11, 0.013, 0.04, -2.76, 7.12, -0.18, -1.25, -2.25, -1.35, 3.195, 4.725, 159.19, 140.5, 189.91, 0.0171, 0.59, 5.523333332999999, 45.86333333, -4.39, 0.0155, 0.046, 0.046, -0.05, 0.02, -0.067, 0.025, 2.5, -6.0, -0.038, -0.038, -0.038, 68.49, 65.02
2007-7-18, -18.81, -0.021, -0.021, -0.0013, -0.0009, -0.0005, -19.0, -18.3, -0.0135, 0.034, 0.2, -0.05, 0.18, 31.05, -291.72, -0.04, -0.04, -20.85, 10.98, 2.25, 1.44, 3.73, -8.6, 7.6, 59.55, -2.98, 4.82, 0.8, -0.027000000000000003, -0.005, -0.015, -92.47, -0.18, -3.64, 0.48, -9.67, 4.49, 0.135, -0.21, -0.023, -0.023, -0.023, -0.054000000000000006, -0.054000000000000006, -0.054000000000000006, -0.74, -100.0, -0.0141, -0.0185, 1.37, -120.58, 131.37, -12.48, -93.355, -0.01, -0.01, -0.01, -48.66, 22.05, 47.23, 0.05, 0.75, -5.23, 1.5, 4.7, -0.0011, -0.0015, 1.2, 0.7, 4.06, 1.05, 0.0013, 0.0074, 0.0071, 0.71, -0.98, -1.39, -1.43, -0.8, 86.9, 0.0019, 0.0039, 0.0063, 5.25, -4.0, -6.24, -15.38, -0.056, -0.056, -0.056, 0.0068, -10.62, -26.4, -0.009000000000000001, -0.005, 4.47, -3.74, 3.19, 1.2, 0.2, 0.8, 3.195, 4.725, 90.48, 0.0, -46.55, 0.0117, 0.59, 5.523333332999999, 45.86333333, 12.87, -0.0445, -0.029, -0.029, -0.46, -0.43, -0.043, -0.035, -12.25, 0.25, 0.025, 0.025, 0.025, -24.54, -13.98
2007-7-19, 7.2, -0.011, -0.011, 0.0032, 0.0003, -0.0006, -130.6, -76.7, -0.084, -0.118, -0.25, 0.33, 0.15, 16.12, -131.82, -0.004, -0.004, -140.36, -7.42, -21.02, -25.35, -1.92, -21.2, -12.6, -7.3, -3.35, -3.3, -6.7, 0.022, -0.031, 0.002, 108.14, -39.8, 39.74, 0.18, 2.16, -12.26, -0.26, 0.15, -0.028, -0.028, -0.028, -0.008, -0.008, -0.008, 1.29, -60.0, -0.006999999999999999, -0.0009, 0.27, -379.19, -573.64, -12.48, -93.355, -0.01, -0.01, -0.01, -158.06, -200.34, 47.96, 2.55, 2.35, -13.09, 3.8, 3.16, -0.0039, -0.0042, -1.87, -1.56, 10.88, 14.53, 0.0093, 0.0055, 0.0052, -5.34, -5.86, 1.51, 1.58, 7.6, -51.8, 0.0166, 0.0132, 0.0136, -24.25, -13.25, -17.02, 7.11, 0.002, 0.002, 0.002, 0.0006, -75.57, -73.1, -0.009000000000000001, -0.005, -1.97, 5.58, -0.78, -2.05, 1.35, -0.25, -3.11, -3.31, -91.25, 87.16, 45.11, -0.0147, -3.97, -18.77, -28.18, -4.94, -0.019, -0.013, -0.013, 0.32, 0.11, 0.23, 0.055, 21.75, -8.75, -0.054000000000000006, -0.054000000000000006, -0.054000000000000006, -83.65, -59.98
2007-7-20, 45.64, -0.021, -0.021, -0.0005, 0.0023, 0.0034, 73.1, -0.3, 0.0085, 0.006, 0.02, -0.27, -0.33, -104.43, 652.37, 0.021, 0.021, 20.39, -17.12, 4.97, 32.1, -21.99, 11.77, 62.55, 1.7, 6.91, -3.07, 6.0, 0.099, 0.077, 0.09, -17.12, 37.69, -24.28, -0.81, 20.55, 24.87, -0.045, -0.25, -0.028, -0.028, -0.028, -0.015, -0.015, -0.015, -1.01, 130.0, -0.0226, -0.0246, 0.73, 263.91, 208.84, -40.11, 73.05, -0.02, -0.02, -0.02, -5.38, 49.14, -36.26, 1.5, 1.65, 5.15, 1.43, 1.7, 0.001, 0.0002, 1.06, 0.94, -3.35, 1.24, -0.0012, 0.0, 0.0043, -0.84, 3.73, 0.0, 0.11, 4.6, 148.7, -0.0034, 0.0057, 0.001, 4.75, -5.25, 37.04, 5.81, 0.0, 0.0, 0.0, 0.0001, -33.4, -16.08, -0.005, -0.025, 0.18, -2.83, -1.01, -0.25, -1.15, -1.35, 9.38, 6.9, 215.34, 63.16, 204.27, -0.0143, -21.64666667, -8.32, -13.57666667, -7.5, 0.0565, -0.029, -0.029, -0.33, -0.11, 0.087, 0.265, -3.5, 21.25, -0.02, -0.02, -0.02, 29.95, 18.48
2007-7-23, 9.51, -0.003, -0.003, 0.0029, -0.0008, -0.0007, -55.0, 15.5, 0.0265, 0.034, -0.24, -0.19, -0.07, 569.27, -452.72, -0.014, -0.014, -4.52, 34.49, 30.77, -8.14, 32.13, 16.07, 3.95, 63.4, -18.98, 7.06, -2.01, 0.045, 0.045, 0.067, 145.91, -0.13, 114.79, 1.44, -32.44, -14.42, -0.08, -0.05, -0.016, -0.016, -0.016, -0.068, -0.068, -0.068, -2.02, 440.0, 0.0278, 0.0265, 0.53, -228.03, -37.33, 52.65, 87.41, 0.01, 0.01, 0.01, 96.35, -19.37, 81.94, 1.1, 0.95, -4.97, -0.57, -1.11, -0.001, -0.0006, 1.24, 0.2, 4.12, -3.63, -0.0002, 0.0008, -0.0035, 1.89, -2.68, 0.45, 0.34, 6.7, -277.2, 0.0066, -0.0034, 0.001, -5.5, -1.0, 32.72, 46.61, -0.112, -0.112, -0.112, 0.0048, 10.79, 28.99, -0.018000000000000002, -0.015, -5.42, 0.64, -1.33, -0.85, -2.15, -0.25, 2.02, 2.185, 22.79, -13.01, -5.4, 0.0422, -21.64666667, -8.32, -13.57666667, 2.61, -0.0007, -0.018000000000000002, -0.018000000000000002, 0.2, 0.25, 0.03, 0.025, -3.75, -4.5, -0.005, -0.005, -0.005, 2.11, -6.77
2007-7-24, -0.79, -0.053, -0.053, -0.0016, 0.0041, 0.0017, 39.2, -49.9, -0.018000000000000002, -0.006, 0.15, -0.09, -0.04, -682.38, 339.61, -0.049, -0.049, -62.02, -1.62, -5.67, 15.68, -8.22, -8.18, 53.3, 0.5, 7.47, -19.13, -5.96, -0.064, 0.086, 0.015, 154.51, 172.83, 158.2, -1.28, 2.98, -5.29, -0.005, -0.1, -0.106, -0.106, -0.106, 0.002, 0.002, 0.002, 0.96, -510.0, 0.0186, 0.0198, -0.72, 245.81, 92.45, -152.89, -231.99, -0.02, -0.02, -0.02, -113.32, -64.76, -149.0, -0.7, 0.2, -9.95, 3.89, 3.11, -0.0018, -0.001, -0.66, -0.48, 3.23, 3.18, 0.0022, -0.0011, 0.0047, -12.49, -8.65, 4.36, 4.36, -3.1, 126.6, 0.0031, 0.0056, 0.0069, -5.0, -6.75, 13.81, 6.63, 0.003, 0.003, 0.003, 0.0076, 18.28, 14.18, -0.019, -0.035, 1.93, -5.13, -0.74, 0.1, 0.3, 0.6, 2.02, 2.185, -64.75, -50.94, -124.25, 0.0136, -21.64666667, -8.32, -13.57666667, -7.38, -0.0408, -0.106, -0.106, -0.47, -0.82, -0.071, -0.055, 4.0, -3.5, -0.038, -0.038, -0.038, -5.06, 2.71
2007-7-25, 11.96, 0.013, 0.013, 0.0017, -0.0029, 0.0003, -125.7, 0.0, 0.024, 0.019, -0.15, 0.08, -0.09, 593.53, -2277.27, -0.018000000000000002, -0.018000000000000002, -10.63, 21.15, -11.95, -40.36, 15.73, -8.86, 1.4, 55.8, -30.53, 7.51, -5.66, -0.042, -0.094, -0.063, -3.03, 147.08, 64.51, -0.1, -50.72, -22.63, -0.145, 0.02, 0.003, 0.003, 0.003, -0.045, -0.045, -0.045, -3.24, 370.0, -0.0032, -0.0032, -1.53, -706.28, -86.14, 3.05, 13.36, -0.01, -0.01, -0.01, -18.61, -16.96, 89.17, -1.55, 1.3, 3.41, -3.3, 0.95, -0.0001, -0.0015, -0.47, -0.65, 0.38, 4.53, -0.0049, 0.0004, -0.0026, -5.83, -9.67, -6.45, -6.46, 3.4, -143.4, 0.003, 0.0046, 0.0038, -5.5, 1.0, 20.93, 29.83, -0.033, -0.033, -0.033, -0.001, 6.31, 10.38, 0.005, 0.015, 8.12, 1.44, 6.02, -1.1, -0.5, -1.3, 0.69, -2.38, -177.19, -114.54, -364.15, 0.0569, 145.19, 105.21, 0.0, 27.45, -0.0289, 0.006999999999999999, 0.006999999999999999, -0.58, -0.45, 0.115, 0.095, 21.75, 6.5, -0.033, -0.033, -0.033, 7.73, -37.79
2007-7-26, -40.68, 0.008, 0.008, -0.0104, 0.0019, -0.0102, -44.4, -90.8, -0.0705, -0.04, 0.07, -0.05, 0.02, -2238.89, -645.46, -0.019, -0.019, -143.38, -41.45, -24.6, 13.7, -40.37, -17.99, -32.05, 0.45, 7.05, -30.54, -17.26, -0.077, -0.068, -0.099, 113.64, -25.37, 40.55, -9.6, 8.31, -16.59, -0.055, -0.16, -0.032, -0.032, -0.032, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, 1.6, -2270.0, -0.0727, -0.0727, 0.19, -358.62, -342.81, -187.79, -172.15, -0.02, -0.02, -0.02, -102.69, -127.5, -222.65, 3.55, -0.6, -21.98, 2.38, -1.74, -0.0023, -0.0008, -2.15, -0.31, -8.02, 0.11, 0.008, 0.003, -0.0021, -17.16, -11.1, -0.2, -0.24, -10.9, 24.4, -0.0083, 0.0026, -0.01, 0.0, 1.25, -5.34, 1.83, 0.008, 0.008, 0.008, -0.0041, 21.4, 21.43, -0.005, -0.03, -6.17, 6.94, 0.12, -0.1, -0.2, -0.7, 0.69, -2.38, -248.73, -262.48, -115.16, -0.0268, 63.39, 63.39, 145.19, 5.85, -0.0091, -0.033, -0.033, -0.89, -0.53, -0.29100000000000004, -0.22, -8.0, 17.75, 0.001, 0.001, 0.001, -85.72, -68.18
2007-7-27, -80.32, -0.006, -0.006, 0.002, -0.0103, -0.0006, -203.1, -58.9, 0.011, 0.011, 0.44, 0.34, 0.43, 200.75, -1892.57, -0.003, -0.003, -59.03, -0.18, -28.15, -56.34, 13.75, -27.61, 31.1, -27.4, -35.43, 7.06, -6.22, -0.042, -0.04, -0.039, 22.49, 134.83, 46.13, 8.08, -48.83, -33.35, 0.57, -0.05, 0.003, 0.003, 0.003, -0.096, -0.096, -0.096, -6.8, 180.0, -0.0082, -0.0106, 1.5, -1106.93, -729.14, -3.74, -54.98, -0.06, -0.06, -0.06, -17.72, -187.42, 64.87, -1.1, -0.6, -6.83, -9.65, -6.04, 0.003, -0.0001, 1.77, 0.62, 3.1, -7.54, -0.0178, 0.0045, -0.0079, -8.05, -14.11, -14.41, -14.37, -10.8, -397.3, -0.0065, -0.0079, -0.0062, 0.75, 0.75, 10.16, -21.05, -0.099, -0.099, -0.099, -0.0188, 26.4, 19.61, -0.009000000000000001, 0.02, -6.75, -3.91, -1.45, 4.35, 1.95, 3.15, -29.51, -21.28, -89.42, -100.53, -244.9, 0.1689, -25.74, -4.036666667, -4.61, 11.68, 0.0095, 0.01, 0.01, 0.32, 0.12, -0.19, -0.39, 17.0, -5.5, 0.044, 0.044, 0.044, -8.36, -104.02
2007-7-30, 23.49, -0.046, -0.046, -0.011, 0.0012, -0.0064, -36.0, -159.5, -0.0245, -0.084, 0.54, 0.59, 0.49, -2104.98, 294.79, -0.105, -0.105, -195.8, -55.44, -55.87, -21.27, -56.39, -43.43, -174.6, 25.55, -23.71, -35.65, -29.56, 0.022, -0.043, -0.02, -1.1, -32.41, -14.17, -5.62, -37.78, -23.47, 0.41, 0.58, -0.092, -0.092, -0.092, -0.043, -0.043, -0.043, 9.41, -2130.0, 0.0149, 0.019, 0.1, 238.57, -682.56, -352.64, -482.82, -0.06, -0.06, -0.06, -350.77, -92.47, -310.44, -2.9, -1.8, -38.36, -13.69, -12.99, 0.0022, 0.0026, -1.17, -0.76, -14.23, 0.78, -0.0269, -0.0111, -0.0258, -16.45, -12.4, 10.34, 10.36, -2.5, 47.1, -0.0229, -0.0089, -0.0193, 5.75, 3.5, -76.49, -72.87, 0.017, 0.017, 0.017, -0.0167, 21.89, 22.81, -0.065, -0.065, -3.46, -8.45, -6.67, 3.45, 5.25, 4.25, -16.055, -24.76, -213.8, -146.25, 24.99, 0.0131, -25.74, -4.036666667, -4.61, -22.07, 0.0095, -0.075, -0.075, -2.13, -1.46, -0.235, -0.11, 2.25, 16.0, -0.059, -0.059, -0.059, -165.34, -43.41
2007-7-31, 26.56, -0.037000000000000005, -0.037000000000000005, 0.0059, -0.0122, -0.0018, -9.1, -58.7, 0.0005, 0.017, 0.1, 0.15, 0.24, -968.51, 2.41, 0.027000000000000003, 0.027000000000000003, -32.2, -26.04, 3.97, -0.38, -21.26, 7.77, -5.15, -176.3, 14.96, -23.51, -10.65, 0.041, 0.019, 0.033, 95.41, 33.24, 92.85, 7.42, 21.01, -16.99, 0.21, 0.42, 0.035, 0.035, 0.035, 0.045, 0.045, 0.045, -0.26, -900.0, 0.1449, 0.1432, 1.35, 665.51, 701.18, -316.06, -153.5, 0.0, 0.0, 0.0, 108.74, 32.37, -206.47, 1.0, 0.25, 2.26, 6.03, -3.41, 0.003, 0.0027, 0.76, 0.11, 2.81, -15.71, 0.005, -0.0325, -0.0084, -11.84, -7.16, 5.52, 5.49, 4.1, -79.6, -0.0004, -0.0247, -0.0049, 5.5, -1.5, -22.58, -13.19, 0.013, 0.013, 0.013, 0.0039, 1.49, -19.9, 0.014, -0.035, -1.21, -3.08, -8.44, 1.55, 0.55, 1.65, -16.055, -24.76, 25.25, -77.79, 18.57, -0.0167, -25.74, -4.036666667, -4.61, 0.895, 0.0123, 0.035, 0.035, -0.08, -0.14, 0.191, 0.145, -15.75, 3.5, -0.1, -0.1, -0.1, 8.25, -14.23
2007-8-1, -76.82, 0.051, 0.051, -0.002, 0.008, 0.006, 154.0, 104.6, -0.059, -0.012, -0.62, -0.31, -0.43, 1677.41, 1244.77, -0.002, -0.002, 129.66, -6.28, 16.37, 31.79, -0.38, 17.23, 88.8, 1.9, -18.64, 14.97, 10.42, 0.062, 0.03, 0.056, 30.26, 83.66, 26.44, -7.07, -37.0, 15.45, -0.535, 0.2, 0.008, 0.008, 0.008, -0.075, -0.075, -0.075, 4.92, 1530.0, 0.0955, 0.0999, 0.55, -241.02, 264.95, 179.48, 152.63, -0.01, -0.01, -0.01, 43.01, 111.81, 94.45, 0.45, 0.95, 13.42, -8.26, 1.36, -0.0027, -0.0007, -0.46, 0.67, -3.16, 6.74, -0.006, 0.0051, 0.0082, 8.59, 7.02, -3.66, -3.64, 2.8, 294.5, 0.0048, 0.0038, 0.006, 1.25, 8.0, 41.78, 54.51, -0.027000000000000003, -0.027000000000000003, -0.027000000000000003, -0.0081, -20.14, -14.14, 0.0, 0.035, -2.9, 0.28, 1.02, -3.95, -1.55, -3.05, 15.7, 29.06, 151.97, 147.84, 115.75, 0.0125, 7.05, -58.06, 0.0, 0.895, 0.0217, 0.028, 0.028, 0.94, 0.35, 0.116, 0.19, -7.5, -15.5, 0.054000000000000006, 0.054000000000000006, 0.054000000000000006, 14.19, 46.96
2007-8-2, -3.38, -0.014, -0.014, -0.0003, -0.0019, -0.0031, -109.5, -1.0, -0.023, -0.065, 0.81, -0.12, 0.59, -431.6, -1133.37, -0.066, -0.066, -88.13, 22.49, -28.51, -41.28, 31.78, -24.86, -183.0, 84.6, 10.54, -18.72, -19.92, -0.059, 0.024, -0.04, -170.47, 56.5, 25.67, 7.78, 7.59, -50.34, 0.7, -0.53, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, 0.061, 0.061, 0.061, -1.84, -580.0, -0.1437, -0.1481, -0.51, -611.29, -696.0, -148.81, -349.75, -0.07, -0.07, -0.07, 64.825, 3.165, -149.57, 0.85, 0.1, -1.52, 9.33, -1.01, -0.0008, -0.0002, 1.35, -0.02, 14.55, -2.84, 0.0084, -0.0034, -0.0025, -12.49, -13.96, 0.51, 0.49, -3.3, -206.7, 0.0026, 0.0055, -0.0039, 2.25, -4.75, -25.87, -80.9, 0.055, 0.055, 0.055, 0.0046, 0.71, 4.81, -0.038, -0.03, 13.94, -4.79, 8.16, 5.85, -0.15, 1.25, -25.62, -28.31, -238.9, -160.49, -336.91, 0.0165, -3.28, 0.0, 3.77, -11.78, -0.0085, -0.041, -0.041, -0.66, -0.52, -0.062, -0.062, 6.0, -8.75, -0.032, -0.032, -0.032, -71.05, -88.09
2007-8-3, 23.73, 0.003, 0.003, 0.003, 0.0005, 0.0013, 49.7, -40.8, -0.0195, 0.001, -0.33, 0.29, 0.05, 74.99, 1166.09, 0.052000000000000005, 0.052000000000000005, 23.5, -36.07, 11.47, 19.06, -41.27, 15.37, 10.5, -172.5, 6.39, 10.28, 8.05, -0.02, -0.021, 0.01, 107.17, -172.2, -70.45, -0.47, 22.82, 22.17, -0.27, 0.69, 0.042, 0.042, 0.042, -0.023, -0.023, -0.023, 3.04, 250.0, 0.1452, 0.14400000000000002, -0.57, 346.44, -103.51, -212.87, -192.74, 0.0, 0.0, 0.0, 64.825, 3.165, 146.73, -0.3, 2.0, -0.93, -0.03, 3.46, -0.0004, -0.0003, -1.45, -0.93, 0.03, 14.08, 0.0047, 0.0064, 0.0055, 4.19, 4.48, 3.22, 3.2, 1.0, 82.9, 0.0056, 0.0025, 0.0076, -3.0, 5.5, -26.5, -17.79, 0.002, 0.002, 0.002, 0.0032, -12.28, -12.11, 0.052000000000000005, 0.015, 1.07, 14.87, 1.4, -2.3, 2.0, 1.0, -3.89, 3.22, 16.83, -55.01, 127.37, -0.0408, 35.41333333, 34.32, 15.33666667, -12.87, -0.0093, 0.033, 0.033, 0.35, 0.39, 0.047, 0.047, 5.75, 7.75, 0.015, 0.015, 0.015, 59.27, 40.88
