@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_High numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute OMXS_Low numeric
@attribute Russell_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2013-03-29, 2004.89, 348.1, 346.44, 350.34, 346.44, 6411.74, 6387.56, 6447.86, 6381.99, 56352.09, 56035.45, 56373.7, 55873.53, 7795.31, 7791.14, 7842.58, 7778.02, 1427.2, 1430.33, 56333.0, 56215.0, 56425.0, 55855.0, 44028.9, 43794.566666666666, 44146.01333333333, 43576.60666666667, 1192.75, 949.42, 12749.9, 12661.32, 12764.92, 12647.24, 2602.41, 2571.69
2013-04-01, 1995.99, 349.56666666666666, 346.88666666666666, 351.17666666666673, 346.85, 6438.046666666666, 6395.62, 6465.833333333332, 6390.94, 56127.135, 56191.76, 56360.885, 55885.065, 7844.83, 7796.133333333332, 7878.12, 7787.320000000002, 1424.81, 1429.91, 56120.5, 56207.5, 56377.5, 55877.5, 43980.71, 43923.41333333334, 44204.68666666667, 43744.863333333335, 1195.4666666666667, 942.13, 12722.52, 12706.46, 12757.94, 12666.37, 2611.4166666666665, 2576.5
2013-04-02, 1986.15, 351.03333333333336, 347.33333333333326, 352.01333333333326, 347.26, 6464.3533333333335, 6403.68, 6483.806666666666, 6399.89, 55902.18, 56348.07, 56348.07, 55896.6, 7894.35, 7801.126666666668, 7913.66, 7796.62, 1431.81, 1434.53, 55908.0, 56200.0, 56330.0, 55900.0, 43932.52, 44052.26, 44263.36, 43913.12, 1198.1833333333334, 934.84, 12695.14, 12751.6, 12750.96, 12685.5, 2620.423333333333, 2581.31
2013-04-03, 1983.22, 352.5, 347.78, 352.85, 347.67, 6490.66, 6411.74, 6501.78, 6408.84, 54889.1, 55900.63, 56257.34, 54809.26, 7943.87, 7806.12, 7949.2, 7805.92, 1433.27, 1439.04, 54836.0, 56170.0, 56210.0, 54945.0, 44113.5, 43932.5, 44246.07, 43923.85, 1200.9, 932.51, 12682.1, 12679.99, 12718.32, 12672.06, 2629.43, 2586.12
2013-04-04, 1959.45, 349.6, 351.67, 353.01, 349.42, 6420.28, 6490.66, 6491.84, 6416.67, 55562.74, 54888.22, 55573.8, 54739.72, 7874.75, 7926.88, 7953.15, 7869.81, 1435.63, 1440.14, 55592.0, 54900.0, 55395.0, 54660.0, 43717.57, 44113.58, 44241.45, 43634.2, 1201.01, 916.84, 12422.12, 12678.9, 12688.64, 12390.79, 2620.77, 2583.34
2013-04-05, 1927.23, 346.53, 350.03, 351.17, 345.95, 6344.12, 6420.28, 6426.37, 6341.43, 54648.15, 55562.74, 55579.41, 54432.05, 7817.39, 7902.86, 7927.93, 7803.89, 1454.93, 1456.73, 54545.0, 55790.0, 55790.0, 54360.0, 43566.69, 43697.51, 43812.95, 43371.83, 1179.82, 917.24, 12363.05, 12404.82, 12422.12, 12338.32, 2615.62, 2575.26
2013-04-08, 1918.69, 340.71, 346.47, 346.76, 337.94, 6249.78, 6344.12, 6346.82, 6214.36, 55050.6, 54646.07, 55226.74, 53794.47, 7658.75, 7820.69, 7825.28, 7632.42, 1477.9, 1483.65, 55114.0, 54250.0, 55255.0, 53740.0, 43244.25, 43564.08, 43587.29, 42955.0, 1162.07, 909.9, 12331.85, 12293.66, 12363.0, 12244.23, 2592.79, 2526.56
2013-04-09, 1920.74, 340.91, 341.53, 342.26, 340.53, 6276.94, 6249.78, 6289.59, 6249.78, 55092.31, 55048.75, 55136.34, 54333.3, 7662.64, 7669.04, 7698.47, 7645.56, 1487.53, 1487.76, 55111.0, 55300.0, 55300.0, 54340.0, 43430.99, 43247.59, 43456.37, 43174.31, 1162.09, 921.07, 12344.56, 12325.13, 12351.98, 12290.34, 2567.57, 2542.18
2013-04-10, 1935.58, 341.35, 342.94, 342.94, 340.05, 6313.21, 6276.94, 6326.54, 6276.94, 55912.04, 55100.83, 56304.6, 55100.83, 7637.51, 7704.35, 7723.2, 7608.04, 1490.7, 1494.12, 55885.0, 55235.0, 56365.0, 55235.0, 43973.18, 43432.99, 43991.94, 43345.59, 1169.38, 928.28, 12484.05, 12369.75, 12497.96, 12344.81, 2567.23, 2549.89
2013-04-11, 1949.8, 348.53, 342.26, 349.54, 342.26, 6387.37, 6313.21, 6405.2, 6313.2, 56186.56, 55913.41, 56975.82, 55913.41, 7810.63, 7664.16, 7822.12, 7660.2, 1484.06, 1493.4, 56198.0, 55930.0, 57040.0, 55850.0, 44380.83, 43979.53, 44466.74, 43979.53, 1175.73, 929.31, 12534.91, 12503.13, 12555.68, 12485.69, 2624.19, 2568.84
2013-04-12, 1924.23, 351.28, 348.16, 351.97, 347.89, 6416.14, 6387.37, 6423.56, 6377.54, 55400.91, 56189.83, 56283.65, 55173.52, 7871.63, 7799.31, 7885.45, 7786.75, 1480.7, 1484.87, 55346.0, 56265.0, 56485.0, 55125.0, 44408.43, 44400.44, 44422.66, 44178.52, 1190.44, 944.81, 12481.37, 12523.36, 12534.91, 12458.64, 2642.01, 2620.18
2013-04-15, 1920.45, 348.65, 350.42, 350.94, 347.87, 6384.39, 6416.14, 6416.14, 6368.2, 54962.65, 55398.42, 55530.62, 54458.1, 7744.77, 7831.87, 7838.53, 7726.13, 1480.61, 1486.85, 54851.0, 55085.0, 55660.0, 54445.0, 44004.27, 44401.21, 44401.21, 43860.07, 1183.34, 937.01, 12337.59, 12404.74, 12481.37, 12300.0, 2634.69, 2611.47
2013-04-16, 1922.21, 346.3, 348.53, 349.5, 344.87, 6343.6, 6384.39, 6384.42, 6300.12, 52949.93, 54951.9, 54951.9, 52949.93, 7712.63, 7740.54, 7773.11, 7651.58, 1461.13, 1481.87, 53011.0, 54175.0, 54240.0, 53185.0, 42984.38, 43987.52, 44034.23, 42983.65, 1168.57, 904.91, 12004.88, 12184.11, 12335.9, 11998.02, 2627.27, 2585.85
2013-04-17, 1923.84, 345.79, 344.65, 348.25, 344.23, 6304.58, 6343.6, 6343.6, 6297.53, 53990.83, 52952.86, 54095.06, 52952.86, 7682.58, 7680.78, 7739.66, 7639.43, 1468.13, 1470.71, 53944.0, 53750.0, 54130.0, 53185.0, 43223.69, 43006.2, 43311.4, 43006.2, 1164.4, 907.18, 12119.92, 12061.24, 12124.76, 12002.54, 2588.04, 2557.95
2013-04-18, 1900.06, 340.84, 347.52, 347.68, 340.23, 6244.21, 6304.58, 6334.44, 6225.16, 52881.96, 53984.01, 53984.01, 52540.44, 7503.03, 7719.56, 7722.46, 7473.07, 1461.26, 1476.25, 52763.0, 53070.0, 53500.0, 52625.0, 42610.91, 43232.25, 43232.25, 42418.84, 1146.52, 899.79, 11947.29, 12086.03, 12116.14, 11916.64, 2587.3, 2522.54
2013-04-19, 1906.75, 340.72, 341.97, 342.55, 339.24, 6243.67, 6244.21, 6277.79, 6225.86, 53165.91, 52886.6, 53473.82, 52391.52, 7473.73, 7519.67, 7556.55, 7436.78, 1461.32, 1467.45, 53357.0, 53400.0, 53690.0, 52500.0, 42460.21, 42610.99, 42615.5, 42162.94, 1140.69, 898.4, 11996.34, 12024.21, 12036.52, 11918.88, 2546.18, 2515.75
2013-04-22, 1926.31, 341.68, 341.94, 342.69, 339.62, 6286.59, 6243.67, 6288.7, 6243.67, 53928.92, 53168.92, 54017.87, 53168.92, 7459.96, 7490.11, 7531.09, 7418.36, 1461.14, 1469.88, 54098.0, 53840.0, 54280.0, 53425.0, 42808.17, 42460.21, 42811.91, 42289.95, 1143.46, 899.46, 12065.55, 11987.44, 12067.07, 11987.21, 2559.1, 2537.56
2013-04-23, 1918.63, 340.07, 342.63, 343.7, 338.69, 6280.62, 6286.59, 6341.98, 6258.98, 54297.73, 53926.5, 54297.97, 53419.9, 7478.11, 7516.06, 7538.22, 7437.52, 1463.32, 1470.99, 54390.0, 54250.0, 54475.0, 53540.0, 42914.2, 42820.03, 42967.08, 42678.77, 1142.81, 899.92, 12090.68, 12117.81, 12122.85, 12026.9, 2603.1, 2567.59
2013-04-24, 1935.31, 349.15, 340.23, 349.34, 340.13, 6406.12, 6280.62, 6406.14, 6278.48, 54884.75, 54301.03, 55282.0, 54164.91, 7658.21, 7477.03, 7664.22, 7442.36, 1455.45, 1466.54, 55004.0, 54520.0, 55450.0, 54265.0, 43113.61, 42922.24, 43296.15, 42920.84, 1143.83, 914.8, 12090.94, 12097.48, 12127.07, 12031.64, 2641.01, 2583.86
2013-04-25, 1951.6, 352.94, 348.43, 353.3, 348.36, 6431.76, 6406.12, 6438.93, 6396.19, 54984.23, 54875.06, 55546.48, 54722.56, 7759.03, 7656.76, 7767.36, 7656.22, 1454.12, 1458.47, 55081.0, 55185.0, 55750.0, 54835.0, 42294.93, 43112.77, 43112.77, 42202.7, 1161.05, 927.15, 12270.43, 12127.71, 12271.29, 12090.94, 2659.61, 2627.09
2013-04-26, 1944.56, 354.04, 352.07, 355.01, 351.74, 6442.59, 6431.76, 6467.11, 6411.94, 54963.32, 54989.18, 55543.92, 54792.0, 7832.86, 7766.61, 7838.31, 7741.98, 1446.78, 1455.74, 54994.0, 55350.0, 55745.0, 54860.0, 42547.47, 42289.41, 42633.38, 42124.99, 1174.66, 934.09, 12329.51, 12308.59, 12370.74, 12270.43, 2657.26, 2620.97
2013-04-29, 1940.7, 351.5, 352.57, 352.59, 349.95, 6426.42, 6442.59, 6442.59, 6399.37, 54252.04, 54963.32, 55033.92, 54146.57, 7814.76, 7835.59, 7840.47, 7767.61, 1447.77, 1450.98, 54320.0, 54890.0, 55130.0, 54125.0, 41897.0, 42544.12, 42544.12, 41896.92, 1186.75, 932.2, 12220.2, 12306.14, 12329.51, 12181.18, 2626.23, 2607.32
2013-04-30, 1963.95, 354.15, 351.9, 354.51, 351.73, 6458.02, 6426.42, 6458.02, 6419.27, 54887.25, 54253.72, 55335.83, 54253.72, 7873.5, 7834.02, 7873.5, 7823.24, 1446.49, 1452.07, 54917.0, 54700.0, 55500.0, 54460.0, 41910.53, 41897.35, 42092.8, 41624.49, 1188.38, 935.25, 12312.67, 12283.32, 12322.93, 12220.2, 2645.65, 2618.08
2013-05-02, 1957.21, 351.39, 354.3, 354.39, 350.34, 6430.12, 6458.02, 6483.08, 6412.69, 55910.37, 54888.27, 55910.37, 54584.95, 7913.71, 7928.42, 7965.9, 7893.08, 1450.49, 1453.05, 56003.0, 54940.0, 55970.0, 54635.0, 42263.48, 41918.23, 42278.08, 41842.9, 1198.33, 939.3, 12456.5, 12310.69, 12460.47, 12244.2, 2647.04, 2626.46
2013-05-03, 1965.71, 354.8, 351.52, 355.63, 351.22, 6460.71, 6451.29, 6470.34, 6409.81, 55321.93, 55918.73, 55918.73, 55103.93, 7961.71, 7905.35, 8005.83, 7896.99, 1440.4, 1455.79, 55361.0, 55560.0, 55905.0, 55140.0, 42090.01, 42266.94, 42387.08, 42013.98, 1186.79, 924.2, 12379.64, 12326.39, 12415.79, 12275.98, 2665.49, 2630.15
2013-05-06, 1961.48, 357.61, 354.62, 358.66, 353.42, 6521.46, 6460.71, 6541.69, 6451.5, 55488.08, 55329.51, 56366.29, 55329.51, 8122.29, 7972.28, 8130.16, 7957.36, 1439.38, 1443.95, 55440.0, 55375.0, 56440.0, 55340.0, 42602.07, 42100.73, 42851.68, 42099.79, 1190.94, 939.82, 12438.03, 12459.89, 12533.83, 12381.3, 2696.36, 2661.06
2013-05-07, 1954.35, 357.44, 357.61, 358.73, 357.18, 6539.38, 6491.085, 6552.795, 6486.465, 55429.88, 55487.9, 55541.73, 54651.57, 8112.08, 8119.22, 8148.14, 8103.27, 1431.8, 1440.6, 55322.0, 55530.0, 55665.0, 54560.0, 42197.99, 42606.09, 42624.8, 42178.58, 1200.0, 954.42, 12453.92, 12480.17, 12505.37, 12440.8, 2703.61, 2690.96
2013-05-08, 1956.45, 356.48, 357.07, 358.17, 356.07, 6557.3, 6521.46, 6563.9, 6521.43, 56274.66, 55428.83, 56450.43, 55206.72, 8181.78, 8125.82, 8206.01, 8116.67, 1425.95, 1432.9, 56283.0, 55470.0, 56500.0, 55120.0, 42406.67, 42198.16, 42498.99, 42085.52, 1207.19, 958.85, 12464.11, 12443.04, 12489.8, 12416.29, 2722.19, 2703.02
2013-05-09, 1979.45, 357.93, 357.03, 358.45, 356.37, 6583.48, 6557.3, 6587.39, 6547.0, 55804.8, 56280.83, 56813.65, 55804.8, 8249.71, 8176.88, 8253.47, 8173.35, 1429.02, 1433.69, 55732.0, 56530.0, 56805.0, 55730.0, 42102.14, 42401.74, 42609.58, 42102.14, 1209.27, 963.79, 12585.05, 12480.1, 12598.39, 12464.11, 2739.01, 2720.92
2013-05-10, 1944.75, 359.15, 357.53, 359.87, 357.03, 6592.74, 6583.48, 6597.26, 6571.73, 55447.56, 55804.8, 56071.93, 54905.26, 8262.55, 8232.5, 8274.18, 8224.52, 1424.32, 1437.55, 55270.0, 55710.0, 56100.0, 54865.0, 41682.64, 42102.66, 42238.19, 41615.0, 1216.32, 964.84, 12543.9, 12584.67, 12601.07, 12530.0, 2734.15, 2718.48
2013-05-13, 1948.7, 361.17, 359.36, 362.36, 359.32, 6624.98, 6592.74, 6637.84, 6591.58, 55107.8, 55445.64, 55445.64, 54831.69, 8278.59, 8278.45, 8358.23, 8252.37, 1437.22, 1445.03, 54965.0, 55300.0, 55400.0, 54705.0, 41741.54, 41688.58, 41921.15, 41534.69, 1223.37, 966.24, 12589.09, 12517.15, 12589.09, 12511.94, 2748.71, 2720.38
2013-05-14, 1968.83, 361.12, 361.0, 362.26, 360.43, 6631.76, 6624.98, 6633.26, 6602.82, 54447.77, 55105.81, 55105.81, 54388.81, 8279.29, 8281.95, 8294.56, 8217.15, 1444.53, 1448.38, 54344.0, 54720.0, 54860.0, 54240.0, 41766.91, 41743.97, 41945.25, 41619.62, 1220.81, 971.24, 12529.55, 12572.95, 12586.25, 12479.11, 2728.54, 2706.74
2013-05-15, 1971.26, 363.69, 362.32, 363.69, 361.09, 6686.06, 6631.76, 6686.06, 6618.36, 54666.82, 54442.45, 55029.81, 54326.92, 8339.11, 8304.5, 8339.11, 8235.97, 1434.21, 1448.38, 54544.0, 54400.0, 55000.0, 54225.0, 41925.14, 41775.47, 42040.61, 41659.48, 1218.35, 973.73, 12577.05, 12529.18, 12600.7, 12529.41, 2724.63, 2697.98
2013-05-16, 1986.81, 366.07, 363.72, 366.45, 363.21, 6693.55, 6686.06, 6701.68, 6669.04, 54936.41, 54667.9, 55215.64, 54487.57, 8362.42, 8333.61, 8368.06, 8299.83, 1436.67, 1443.01, 54719.0, 54400.0, 55155.0, 54315.0, 41905.23, 41930.84, 42409.21, 41828.15, 1222.91, 983.07, 12473.65, 12526.07, 12575.01, 12439.13, 2730.89, 2715.34
2013-05-20, 1982.43, 365.37, 365.73, 366.42, 364.75, 6687.8, 6693.55, 6714.48, 6677.15, 54772.62, 54943.26, 55538.62, 54592.32, 8369.87, 8348.54, 8401.28, 8324.23, 1439.87, 1445.24, 54672.0, 54655.0, 55500.0, 54450.0, 41761.11, 41912.15, 41951.61, 41755.65, 1228.82, 983.08, 12507.6, 12473.39, 12562.98, 12463.4, 2734.93, 2717.27
2013-05-21, 1981.09, 369.97, 369.05, 369.99, 367.99, 6755.63, 6723.06, 6755.63, 6709.14, 55700.77, 55161.95, 55704.57, 54630.26, 8455.83, 8434.97, 8456.24, 8401.74, 1440.26, 1442.39, 55631.0, 55100.0, 55570.0, 54500.0, 41080.43, 41810.01, 41901.46, 40934.32, 1240.04, 994.3, 12625.015, 12571.45, 12684.76, 12538.225, 2744.51, 2727.9
2013-05-22, 1993.83, 370.44, 369.34, 370.44, 367.73, 6803.87, 6755.63, 6803.87, 6744.2, 56265.32, 55698.55, 56265.32, 55378.89, 8472.2, 8446.78, 8476.18, 8397.54, 1434.56, 1443.73, 56202.0, 55600.0, 56270.0, 55290.0, 40548.44, 41085.05, 41204.99, 40199.7, 1236.31, 995.2, 12742.43, 12669.51, 12806.54, 12613.05, 2742.82, 2716.2
2013-05-23, 1969.19, 372.11, 370.35, 372.67, 370.0, 6840.27, 6803.87, 6875.62, 6781.45, 56429.27, 56268.62, 57098.62, 56036.99, 8530.89, 8467.56, 8557.86, 8434.83, 1432.45, 1448.42, 56439.0, 56330.0, 57150.0, 56050.0, 40119.02, 40533.68, 40969.54, 39973.42, 1246.28, 977.41, 12752.5, 12801.49, 12889.26, 12735.58, 2750.35, 2732.41
2013-05-24, 1973.45, 365.22, 366.04, 367.41, 363.28, 6696.79, 6840.27, 6840.27, 6658.77, 56349.91, 56423.39, 56423.39, 55379.26, 8351.98, 8410.06, 8412.25, 8281.11, 1460.22, 1462.47, 56389.0, 55615.0, 56345.0, 55380.0, 40505.27, 40119.36, 40508.8, 39468.13, 1216.05, 970.63, 12658.09, 12648.79, 12748.57, 12598.87, 2711.08, 2691.35
2013-05-27, 1979.97, 364.63, 365.81, 366.5, 362.57, 6654.34, 6696.79, 6720.08, 6640.08, 56406.21, 56349.91, 56506.04, 55901.06, 8305.32, 8390.16, 8391.02, 8262.64, 1458.96, 1464.96, 56539.0, 56045.0, 56545.0, 55970.0, 40521.27, 40505.61, 40561.51, 39979.98, 1214.82, 973.88, 12667.22, 12617.19, 12670.65, 12620.01, 2723.93, 2689.19
2013-05-28, 1986.22, 366.56, 365.68, 366.7, 365.16, 6708.175, 6675.565000000001, 6755.3899999999985, 6647.21, 56395.94, 56414.73, 56562.35, 56352.61, 8383.3, 8346.6, 8386.86, 8338.32, 1451.63, 1461.49, 56542.0, 56550.0, 56690.0, 56365.0, 40144.65, 40521.94, 40571.87, 39972.84, 1220.68, 979.065, 12696.37, 12688.57, 12703.13, 12662.76, 2716.89, 2702.6
2013-05-29, 2001.2, 371.5, 368.17, 373.31, 368.17, 6762.01, 6654.34, 6790.7, 6654.34, 56036.26, 56399.27, 56978.67, 56008.52, 8480.87, 8432.46, 8526.42, 8424.4, 1450.44, 1458.72, 56015.0, 56850.0, 57085.0, 56120.0, 40764.04, 40147.25, 40769.03, 40147.25, 1236.4, 984.25, 12750.52, 12755.63, 12798.54, 12704.66, 2740.76, 2718.91
2013-05-30, 2000.1, 366.25, 369.14, 369.76, 365.79, 6627.17, 6762.01, 6762.01, 6620.82, 54634.69, 56032.13, 56032.13, 54634.69, 8336.58, 8437.21, 8445.46, 8316.7, 1465.51, 1470.91, 54658.0, 55620.0, 55775.0, 54665.0, 40638.97, 40762.28, 40927.26, 40410.01, 1220.49, 980.52, 12732.61, 12677.44, 12750.52, 12658.57, 2716.12, 2683.7
2013-05-31, 2001.05, 367.69, 365.33, 368.79, 365.33, 6656.99, 6627.17, 6656.99, 6611.03, 54070.385, 55332.33, 55403.96, 53788.455, 8400.2, 8314.2, 8416.36, 8293.96, 1473.38, 1477.1, 54018.0, 54965.0, 55255.0, 53765.0, 40984.5, 40648.36, 41250.8, 40648.36, 1216.66, 986.92, 12746.55, 12745.22, 12767.55, 12725.9, 2700.9, 2678.86
2013-06-03, 1989.57, 363.38, 367.38, 367.38, 362.56, 6583.09, 6656.99, 6657.07, 6577.75, 53506.08, 54632.53, 54775.79, 52942.22, 8348.84, 8385.38, 8401.63, 8297.03, 1470.53, 1475.24, 53378.0, 54310.0, 54735.0, 52865.0, 41588.32, 40990.88, 41590.26, 40740.84, 1209.56, 983.79, 12650.42, 12691.36, 12745.66, 12620.08, 2685.3, 2649.36
2013-06-04, 1989.51, 361.07, 361.27, 364.92, 359.09, 6525.12, 6583.09, 6583.09, 6514.08, 53944.36, 53512.25, 53993.32, 53143.42, 8285.8, 8291.49, 8395.56, 8214.78, 1464.63, 1478.48, 53918.0, 53595.0, 53950.0, 53055.0, 41094.82, 41587.63, 41590.17, 40849.92, 1202.39, 976.05, 12609.8, 12661.22, 12681.22, 12570.91, 2655.44, 2615.77
2013-06-05, 1959.19, 360.42, 362.81, 363.66, 359.9, 6558.58, 6525.12, 6577.0, 6525.12, 54017.9, 53944.36, 54289.07, 53497.96, 8295.96, 8358.68, 8384.36, 8274.94, 1469.41, 1470.77, 54024.0, 53800.0, 54250.0, 53440.0, 40750.4, 41090.15, 41238.53, 40750.4, 1205.47, 975.43, 12593.97, 12600.46, 12636.38, 12568.94, 2654.67, 2637.94
2013-06-07, 1923.85, 353.06, 357.93, 359.32, 352.69, 6419.31, 6558.58, 6558.58, 6419.31, 52798.63, 54019.42, 54206.54, 52773.96, 8196.18, 8229.23, 8293.28, 8182.08, 1465.22, 1471.07, 52755.0, 53510.0, 54240.0, 52750.0, 40226.33, 40750.4, 40834.11, 40090.8, 1182.77, 967.67, 12443.65, 12541.01, 12588.64, 12422.39, 2642.44, 2609.14
2013-06-10, 1932.7, 352.69, 350.22, 353.51, 347.24, 6411.99, 6336.11, 6421.37, 6313.6, 51618.63, 52876.77, 52876.77, 51427.73, 8254.68, 8124.88, 8279.03, 8034.55, 1477.83, 1484.76, 51563.0, 52400.0, 52800.0, 51370.0, 40232.68, 40580.06, 41331.55, 40222.39, 1175.53, 979.44, 12373.3, 12388.49, 12412.96, 12310.27, 2635.4, 2587.02
2013-06-11, 1920.68, 352.86, 352.45, 353.86, 351.19, 6400.45, 6411.99, 6421.24, 6379.62, 51316.65, 51618.63, 51835.51, 51159.85, 8307.69, 8246.04, 8355.79, 8245.94, 1495.58, 1497.3, 51197.0, 51655.0, 51840.0, 51070.0, 40721.35, 40238.36, 40751.5, 40236.11, 1188.91, 984.71, 12382.67, 12375.64, 12400.68, 12328.45, 2628.16, 2608.94
2013-06-12, 1909.91, 350.3, 351.62, 351.62, 346.11, 6340.08, 6400.45, 6401.18, 6280.08, 49769.93, 51314.33, 51314.33, 49708.5, 8222.46, 8256.19, 8260.86, 8141.02, 1508.61, 1510.2, 49713.0, 50710.0, 50750.0, 49630.0, 39890.24, 40722.29, 40745.82, 39889.87, 1178.54, 976.37, 12223.57, 12301.05, 12375.81, 12217.73, 2603.72, 2565.56
2013-06-13, 1882.73, 347.68, 349.43, 351.89, 347.31, 6299.45, 6340.08, 6364.26, 6295.92, 49180.58, 49777.4, 50380.13, 48746.14, 8143.27, 8204.91, 8246.08, 8122.72, 1504.82, 1511.91, 49154.0, 50110.0, 50450.0, 48965.0, 39480.35, 39888.78, 39984.06, 38886.77, 1176.53, 971.41, 12109.89, 12246.13, 12245.19, 12092.53, 2597.03, 2569.84
2013-06-14, 1889.24, 347.23, 343.39, 347.94, 341.97, 6304.63, 6299.45, 6310.95, 6205.71, 50414.89, 49758.4, 50444.11, 48968.03, 8095.39, 8023.37, 8110.38, 7968.13, 1511.71, 1520.1, 50601.0, 49000.0, 50620.0, 48750.0, 39481.47, 39483.42, 39772.06, 39402.97, 1155.94, 969.79, 12277.13, 12064.4, 12291.16, 12032.42, 2583.92, 2529.48
2013-06-17, 1883.1, 347.98, 349.51, 350.01, 347.09, 6308.26, 6304.63, 6343.51, 6290.62, 49332.34, 50415.23, 50655.93, 49329.71, 8127.96, 8157.88, 8188.0, 8111.38, 1505.14, 1511.22, 49496.0, 50800.0, 50825.0, 49505.0, 39269.3, 39487.08, 39609.84, 39266.77, 1174.42, 979.82, 12187.36, 12271.0, 12298.31, 12178.21, 2613.9, 2587.98
2013-06-18, 1900.62, 350.81, 349.64, 353.24, 349.23, 6330.49, 6308.26, 6370.75, 6308.26, 49088.65, 49336.66, 50123.3, 49074.42, 8215.73, 8170.75, 8265.49, 8167.67, 1507.93, 1509.51, 49144.0, 49700.0, 50220.0, 49100.0, 39549.46, 39264.43, 39767.39, 39252.19, 1180.23, 981.38, 12288.9, 12249.33, 12325.81, 12189.82, 2633.45, 2602.83
2013-06-19, 1888.31, 351.09, 349.86, 351.96, 348.92, 6374.21, 6330.49, 6397.33, 6311.35, 49464.94, 49088.98, 49550.32, 48414.03, 8229.51, 8196.44, 8241.6, 8176.19, 1519.8, 1522.3, 49542.0, 48945.0, 49620.0, 48415.0, 39459.98, 39559.66, 39861.52, 39454.28, 1183.4, 987.82, 12367.46, 12299.18, 12389.07, 12288.35, 2626.8, 2608.52
2013-06-20, 1850.49, 351.08, 352.34, 352.99, 349.69, 6348.82, 6374.21, 6383.61, 6327.01, 47893.06, 49456.96, 49698.2, 47838.39, 8197.08, 8254.57, 8285.9, 8160.5, 1503.59, 1522.55, 47791.0, 49400.0, 49770.0, 47660.0, 39044.95, 39460.01, 39603.11, 38801.19, 1174.16, 986.47, 12268.29, 12347.74, 12365.48, 12237.72, 2632.4, 2608.83
2013-06-21, 1822.83, 341.88, 346.5, 347.47, 340.96, 6159.51, 6348.82, 6348.82, 6144.98, 48214.43, 47884.37, 48214.43, 45929.82, 7928.48, 8085.67, 8085.67, 7911.96, 1515.14, 1521.05, 48341.0, 47000.0, 47790.0, 45765.0, 37517.23, 39035.28, 39035.28, 37380.79, 1137.12, 957.51, 11968.57, 12100.09, 12268.29, 11940.46, 2585.33, 2534.46
2013-06-24, 1799.01, 337.64, 342.57, 345.33, 337.64, 6116.17, 6159.51, 6244.17, 6116.17, 47056.04, 48209.44, 48209.44, 46917.82, 7789.24, 7946.32, 7987.04, 7789.24, 1517.83, 1533.89, 47038.0, 48350.0, 48500.0, 46800.0, 38036.46, 37518.26, 38159.31, 37256.22, 1123.04, 951.45, 11995.66, 12019.06, 12067.54, 11935.72, 2566.36, 2511.54
2013-06-25, 1780.63, 332.25, 337.22, 338.42, 330.98, 6029.1, 6116.17, 6136.11, 6023.44, 45965.05, 47038.97, 47038.97, 45405.94, 7692.45, 7776.88, 7823.84, 7655.83, 1524.39, 1527.53, 45946.0, 46210.0, 46690.0, 45265.0, 37517.36, 38037.84, 38037.84, 37034.3, 1108.96, 942.79, 11836.86, 11909.0, 11994.65, 11759.04, 2504.24, 2440.09
2013-06-26, 1783.45, 335.4, 335.51, 336.15, 332.87, 6101.91, 6029.1, 6114.61, 6029.1, 46893.04, 45966.75, 47119.15, 45966.75, 7811.3, 7741.13, 7842.48, 7725.99, 1509.24, 1526.51, 46944.0, 46400.0, 47040.0, 46115.0, 37901.77, 37517.36, 38071.76, 37485.64, 1117.88, 950.99, 12005.42, 11893.72, 12007.72, 11838.46, 2487.3, 2462.4
2013-06-27, 1834.7, 340.82, 336.25, 341.4, 335.63, 6165.48, 6101.91, 6177.92, 6089.21, 47171.98, 46903.29, 47725.03, 46903.29, 7940.99, 7810.37, 7960.45, 7800.85, 1504.18, 1513.44, 47144.0, 47000.0, 47810.0, 46960.0, 38805.27, 37919.5, 39002.74, 37913.4, 1128.77, 960.81, 11951.9, 11990.48, 12005.42, 11934.7, 2537.1, 2480.71
