@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute RTSI_Now numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_Low numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Open numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Open numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute Tadawul_High numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Open numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Open numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Now numeric

@data
2014-07-03, 2010.97, 2.333, 2.256, 1.366, 1.3679, 415.85, 415.58, 417.2, 415.25, 6816.37, 6829.49, 8.515, 8.542, 8.442, 162.93, 162.35, 4.357, 4.459, 53028.78, 53170.9, 53244.84, 52734.67, 2.1069999999999998, 2.113, 2.1180000000000003, 2.1069999999999998, 9911.27, 9936.39, 1390.47, 1514.33, 1482.91, 2.7539999999999996, 7732.4, 7677.3, 1973.06, 1972.58, 3.19, 3.2539999999999996, 2049.48, 2060.6, 2044.04, 1381.72, 1383.48, 1376.41, 4457.86, 4466.92, 130.27, 130.35, 1.625, 2.628, 2.568, 2.63, 2.548, 1135.72, 1137.8, 1133.57, 1.0665, 1.0634, 1.254, 1.287, 1.236, 16.8263, 16.7987, 104.1, 43279.48, 42870.9, 15369.97, 15354.91, 3.1069999999999998, 3.167, 8607.2, 8615.2, 8642.14, 8596.2, 16986.63, 171.05, 169.5, 169.5, 1384.71, 953.41, 958.93, 960.16, 951.28, 111.24, 112.19, 110.92, 1.1839, 1.1747, 1204.78, 1207.37, 1198.58, 453.7, 459.14, 453.02, 1454.8, 1454.8, 11009.0, 10955.2, 1.7166, 1.7179, 1.7141, 423.25, 416.25, 21678.58, 21557.12, 21765.58, 21493.62, 4887.85, 4908.27, 2.708, 2.6430000000000002, 2.735, 2.634, 0.8772, 0.8781, 0.8745, 6377.05, 6438.08, 6376.01, 0.5670000000000001, 0.562, 0.568, 946.64, 945.38, 1010.75, 1382.6, 1388.31, 1381.75, 15209.79, 15146.01, 15223.04, 9685.99, 1492.05, 1494.54, 1487.0, 2.9729, 2.887, 2.8289999999999997, 101.86, 21.045, 573.88, 576.63, 568.88, 3.577, 3166.29
2014-07-04, 2009.66, 2.362, 2.314, 1.3611, 1.3659, 419.53, 416.73, 419.85, 415.95, 6865.21, 6866.56, 8.467, 8.487, 8.369, 162.43, 162.2, 4.4060000000000015, 4.4110000000000005, 53874.58, 53028.78, 53877.08, 52759.6, 2.153, 2.17, 2.17, 2.141, 10029.43, 10032.28, 1390.72, 1514.47, 1514.66, 2.786, 7754.65, 7706.8, 1975.88, 1975.88, 3.248, 3.2680000000000002, 2051.63, 2066.64, 2048.08, 1378.23, 1380.32, 1371.39, 4472.89, 4485.93, 130.225, 130.2, 1.617, 2.641, 2.625, 2.6919999999999997, 2.615, 1129.8, 1134.97, 1127.43, 1.0635, 1.0662, 1.2890000000000001, 1.334, 1.288, 16.9002, 16.8546, 103.67, 43660.7, 43286.31, 15348.29, 15324.32, 3.1010000000000004, 3.114, 8694.32, 8612.68, 8695.8, 8604.87, 17074.65, 169.4, 172.0, 172.0, 1390.01, 943.29, 952.79, 953.78, 940.92, 111.0, 111.0, 110.53, 1.1789, 1.163, 1203.47, 1208.15, 1203.43, 456.61, 456.84, 449.18, 1445.6, 1445.6, 11001.7, 10958.1, 1.7155, 1.717, 1.7106, 420.25, 416.25, 21884.6, 21709.91, 21896.15, 21627.24, 4905.73, 4908.23, 2.681, 2.759, 2.763, 2.674, 0.877, 0.8777, 0.8715, 6433.43, 6477.98, 6427.18, 0.5660000000000001, 0.5670000000000001, 0.5720000000000001, 949.03, 944.12, 1009.3, 1391.87, 1391.87, 1380.77, 15207.11, 15210.16, 15256.36, 9692.61, 1492.87, 1495.98, 1488.27, 2.9394, 2.858, 2.937, 102.27, 21.155, 576.38, 580.63, 572.13, 3.555, 3197.43
2014-07-07, 2005.12, 2.334, 2.318, 1.3596, 1.3613, 418.7, 419.29, 419.94, 418.7, 6866.05, 6875.31, 8.461, 8.5125, 8.455, 162.33, 162.27, 4.369, 4.394, 54055.9, 53892.85, 54086.56, 53703.7, 2.164, 2.164, 2.164, 2.153, 10009.08, 10030.81, 1360.48, 1489.53, 1515.53, 2.761, 7758.0, 7661.3, 1980.05, 1975.38, 3.2495000000000003, 3.262, 2062.36, 2065.08, 2054.22, 1373.04, 1374.89, 1370.32, 4475.315000000001, 4481.975, 130.25, 130.17, 1.578, 2.6275, 2.6405000000000003, 2.6765, 2.6115000000000004, 1128.82, 1129.22, 1126.75, 1.0655, 1.0633, 1.2919999999999998, 1.2930000000000001, 1.252, 16.8801, 16.864, 103.64, 43518.06, 43660.96, 15437.13, 15420.07, 3.1189999999999998, 3.125, 8678.22, 8687.63, 8707.78, 8677.34, 17069.24, 169.2, 171.15, 168.5, 1399.94, 945.25, 942.27, 946.25, 942.13, 110.64, 111.05, 110.56, 1.1688, 1.1635, 1204.055, 1206.4, 1195.0, 456.09, 457.01, 455.12, 1324.0, 1319.6, 11082.7, 11004.8, 1.7159, 1.7180000000000002, 1.713, 416.75, 410.875, 21559.19, 21869.35, 21870.72, 21559.19, 4884.44, 4917.67, 2.6639999999999997, 2.668, 2.677, 2.645, 0.8753, 0.8756, 0.8727, 6469.21, 6494.64, 6467.28, 0.568, 0.565, 0.574, 947.39, 946.08, 1009.15, 1385.62, 1391.05, 1378.455, 15214.96, 15207.11, 15246.8, 9743.63, 1498.28, 1504.91, 1495.65, 2.925, 2.815, 2.8360000000000003, 102.24, 21.197, 577.94, 582.44, 564.13, 3.591, 3180.12
2014-07-08, 2006.66, 2.345, 2.3, 1.3605, 1.3596, 414.12, 418.3, 418.47, 414.12, 6823.51, 6866.37, 8.488, 8.66, 8.488, 162.45, 162.45, 4.225, 4.356, 53801.83, 54041.71, 54041.71, 53376.06, 2.184, 2.176, 2.184, 2.176, 9906.07, 10015.36, 1385.24, 1513.72, 1489.55, 2.775, 7792.0, 7755.1, 1984.22, 1974.88, 3.2510000000000003, 3.2560000000000002, 2058.13, 2064.04, 2050.89, 1371.46, 1376.94, 1369.43, 4477.74, 4478.02, 130.51, 130.16, 1.5859999999999999, 2.614, 2.656, 2.661, 2.608, 1131.81, 1127.4, 1126.02, 1.0685, 1.0654, 1.2670000000000001, 1.2770000000000001, 1.254, 16.8743, 16.8316, 103.19, 43452.55, 43517.95, 15379.44, 15379.44, 3.13, 3.139, 8612.77, 8666.99, 8675.27, 8602.66, 17063.83, 169.0, 170.3, 165.0, 1396.35, 948.03, 944.94, 948.43, 942.88, 110.24, 110.65, 109.88, 1.169, 1.1637, 1204.64, 1204.65, 1186.57, 454.82, 457.96, 453.87, 1442.0, 1442.0, 10986.0, 10874.5, 1.7127, 1.7171, 1.7107, 413.25, 405.5, 21273.22, 21528.98, 21611.98, 21273.22, 4921.79, 4989.03, 2.678, 2.687, 2.6910000000000003, 2.6719999999999997, 0.8740000000000001, 0.8768, 0.8711, 6475.27, 6500.01, 6471.86, 0.564, 0.568, 0.5710000000000001, 946.65, 945.92, 1008.4, 1379.37, 1390.23, 1376.14, 15172.93, 15215.39, 15215.39, 9794.65, 1500.87, 1507.02, 1498.83, 2.9245, 2.815, 2.833, 102.22, 21.1, 579.5, 584.25, 556.13, 3.609, 3159.72
2014-07-09, 2000.5, 2.302, 2.245, 1.3613, 1.3605, 409.76, 414.11, 414.86, 409.76, 6738.45, 6831.02, 8.636000000000001, 8.7205, 8.62, 162.94, 162.83, 4.204, 4.238, 53634.69, 53813.86, 53905.12, 53459.46, 2.149, 2.153, 2.153, 2.147, 9772.67, 9920.78, 1393.59, 1516.75, 1513.76, 2.739, 7808.85, 7595.9, 1976.39, 1959.46, 3.24, 3.2680000000000002, 2058.13, 2064.43, 2047.2, 1375.36, 1378.28, 1374.29, 4442.87, 4443.56, 130.57, 130.44, 1.545, 2.559, 2.616, 2.6210000000000004, 2.5540000000000003, 1133.08, 1131.13, 1130.27, 1.0679, 1.0687, 1.265, 1.268, 1.2209999999999999, 16.8584, 16.8533, 103.01, 43403.43, 43451.97, 15314.41, 15225.11, 3.153, 3.16, 8554.51, 8611.49, 8617.94, 8554.51, 17022.09, 170.2, 169.5, 169.0, 1381.59, 951.23, 947.51, 952.99, 946.5, 108.94, 110.0, 108.69, 1.1709, 1.1666, 1184.72, 1184.72, 1166.97, 457.39, 458.39, 453.92, 1441.4, 1441.4, 10898.7, 10663.0, 1.7132, 1.7148, 1.7083, 411.0, 407.25, 20700.53, 21281.37, 21348.78, 20700.53, 5008.46, 5050.56, 2.719, 2.695, 2.7239999999999998, 2.694, 0.8756, 0.8805, 0.8736, 6501.48, 6566.06, 6497.03, 0.551, 0.563, 0.564, 947.56, 945.04, 1011.5, 1366.02, 1375.31, 1366.02, 15137.18, 15172.93, 15172.93, 9797.74, 1506.01, 1513.12, 1505.63, 2.9076, 2.844, 2.833, 101.9, 21.06, 557.75, 560.88, 555.63, 3.585, 3125.06
2014-07-10, 2002.84, 2.267, 2.228, 1.3645, 1.3613, 410.49, 410.54, 411.15, 408.8, 6718.04, 6740.82, 8.702, 8.7145, 8.697000000000001, 163.17, 163.14, 4.17, 4.23, 53634.69, 53634.69, 53634.69, 53634.69, 2.113, 2.109, 2.113, 2.1069999999999998, 9808.2, 9817.47, 1403.72, 1513.38, 1516.29, 2.667, 7650.1, 7551.65, 1965.1, 1965.1, 3.2489999999999997, 3.258, 2061.63, 2062.47, 2037.6, 1376.48, 1381.62, 1376.18, 4403.03, 4421.93, 130.61, 130.49, 1.551, 2.556, 2.559, 2.603, 2.543, 1136.02, 1132.35, 1131.84, 1.0652, 1.068, 1.222, 1.234, 1.2109999999999999, 16.9199, 16.8819, 101.85, 43686.75, 43394.41, 15302.65, 15185.32, 3.159, 3.175, 8539.71, 8561.47, 8562.72, 8506.27, 16998.95, 170.2, 170.2, 170.2, 1376.68, 952.84, 950.42, 954.44, 949.26, 108.28, 108.97, 108.12, 1.1716, 1.1644, 1174.87, 1177.37, 1170.13, 457.55, 457.91, 457.04, 1449.7, 1449.7, 10736.4, 10680.9, 1.7157, 1.7163, 1.7094, 408.75, 400.75, 20885.36, 20793.68, 20945.53, 20747.65, 5024.71, 5024.71, 2.75, 2.7460000000000004, 2.7889999999999997, 2.741, 0.8782, 0.8829, 0.8777, 6565.46, 6645.51, 6549.99, 0.5489999999999999, 0.552, 0.5579999999999999, 950.25, 946.47, 1012.35, 1376.3, 1379.73, 1363.43, 15215.19, 15136.85, 15216.08, 9788.96, 1505.6, 1511.85, 1504.08, 2.8818, 2.8710000000000004, 2.866, 101.86, 21.125, 556.13, 558.0, 547.75, 3.545, 3127.66
2014-07-11, 1988.74, 2.25, 2.182, 1.361, 1.3644, 403.39, 409.89, 410.07, 402.15, 6672.37, 6724.8, 8.675, 8.786, 8.655, 162.72, 162.72, 4.12, 4.1930000000000005, 54592.75, 53642.99, 54599.5, 53642.99, 2.09, 2.084, 2.113, 2.084, 9659.13, 9807.25, 1383.7, 1494.92, 1513.37, 2.6430000000000002, 7731.05, 7479.05, 1966.67, 1952.86, 3.239, 3.264, 2036.54, 2045.53, 2034.96, 1380.54, 1383.78, 1376.24, 4352.03, 4415.85, 130.77, 130.56, 1.534, 2.5380000000000003, 2.5580000000000003, 2.5580000000000003, 2.494, 1135.89, 1135.43, 1132.32, 1.065, 1.0653, 1.216, 1.216, 1.168, 16.8769, 16.8219, 101.55, 43474.29, 43688.63, 15216.47, 15215.43, 3.0810000000000004, 3.1719999999999997, 8474.23, 8536.77, 8545.02, 8431.07, 16980.35, 160.25, 166.9, 160.85, 1355.55, 952.18, 952.4, 956.38, 948.06, 108.67, 108.15, 107.76, 1.1725, 1.1618, 1158.59, 1168.22, 1151.12, 456.69, 458.49, 454.71, 1464.7, 1464.7, 10743.6, 10423.6, 1.7132, 1.717, 1.7104, 406.0, 399.25, 20488.75, 20877.29, 20877.36, 20283.38, 5109.61, 5165.42, 2.815, 2.752, 2.8369999999999997, 2.7510000000000003, 0.882, 0.8835, 0.8792, 6616.4, 6677.99, 6613.84, 0.5429999999999999, 0.5489999999999999, 0.551, 951.64, 947.24, 1009.4, 1371.61, 1380.22, 1365.49, 15114.48, 15214.35, 15214.35, 9817.79, 1513.25, 1518.92, 1512.32, 2.874, 2.9360000000000004, 2.873, 101.69, 21.095, 551.88, 555.88, 546.38, 3.486, 3097.19
2014-07-14, 1993.88, 2.245, 2.198, 1.3609, 1.3609, 403.61, 404.22, 405.04, 402.31, 6690.17, 6696.1, 8.767999999999999, 8.8135, 8.729, 163.67, 163.59, 4.146, 4.159, 54785.93, 54592.75, 54952.45, 54319.78, 2.081, 2.05, 2.081, 2.05, 9666.34, 9708.43, 1383.18, 1499.82, 1495.01, 2.647, 7625.85, 7447.2, 1965.76, 1959.63, 3.261, 3.263, 2033.87, 2051.74, 2033.0, 1378.49, 1388.7, 1377.48, 4401.05, 4417.16, 131.49, 130.7, 1.536, 2.516, 2.536, 2.5469999999999997, 2.505, 1141.54, 1135.01, 1134.0, 1.0733, 1.065, 1.203, 1.2229999999999999, 1.196, 16.8654, 16.8571, 100.44, 43481.83, 43471.58, 15164.04, 15101.49, 3.0660000000000003, 3.071, 8468.52, 8487.54, 8504.6, 8427.57, 16949.46, 158.95, 160.0, 157.8, 1356.24, 957.14, 951.61, 959.5, 950.19, 106.66, 108.58, 106.27, 1.1679, 1.1626, 1160.12, 1161.76, 1155.2, 458.86, 459.59, 455.9, 1462.9, 1462.9, 10563.7, 10489.8, 1.7125, 1.7153, 1.71, 403.5, 394.0, 20614.86, 20541.52, 20833.93, 20459.09, 5073.14, 5078.7, 2.7760000000000002, 2.8339999999999996, 2.8339999999999996, 2.773, 0.8822, 0.8833, 0.8797, 6670.13, 6713.95, 6651.32, 0.537, 0.5429999999999999, 0.5479999999999999, 949.45, 948.42, 1015.75, 1383.565, 1390.77, 1377.825, 15125.5, 15115.09, 15138.72, 9817.25, 1519.115, 1525.275, 1517.685, 2.8985, 2.8930000000000002, 2.95, 101.41, 21.475, 547.5, 549.63, 525.13, 3.428, 3089.07
2014-07-15, 2012.72, 2.229, 2.209, 1.362, 1.3602, 406.55, 404.16, 407.1, 403.78, 6746.14, 6760.73, 8.795, 8.8065, 8.721, 164.31, 163.87, 4.147, 4.173, 55743.98, 54785.97, 55896.0, 54785.97, 2.068, 2.081, 2.081, 2.068, 9783.01, 9793.78, 1361.89, 1483.41, 1500.29, 2.6180000000000003, 7478.45, 7422.15, 1969.86, 1969.86, 3.275, 3.275, 2047.74, 2067.34, 2044.9, 1385.26, 1389.78, 1383.94, 4441.39, 4451.6, 131.525, 131.41, 1.54, 2.5469999999999997, 2.525, 2.55, 2.5180000000000002, 1142.77, 1140.66, 1139.45, 1.0711, 1.0736, 1.217, 1.218, 1.202, 16.9572, 16.9147, 100.22, 43967.44, 43474.73, 15296.82, 15179.49, 3.072, 3.0780000000000003, 8565.67, 8494.81, 8593.24, 8489.77, 17088.43, 162.3, 162.3, 162.3, 1367.96, 957.63, 956.17, 958.63, 954.33, 106.98, 106.42, 106.21, 1.1675, 1.1622, 1168.0, 1169.55, 1163.85, 461.09, 461.21, 457.99, 1430.7, 1430.7, 10602.5, 10526.6, 1.7085, 1.7144, 1.7069, 408.75, 390.0, 20697.54, 20724.12, 20829.89, 20504.43, 5041.35, 5047.76, 2.779, 2.7769999999999997, 2.79, 2.738, 0.8808, 0.8822, 0.879, 6661.82, 6706.18, 6648.89, 0.541, 0.542, 0.5489999999999999, 951.64, 946.68, 1019.7, 1395.52, 1401.32, 1390.16, 15171.23, 15125.05, 15180.41, 9816.71, 1524.98, 1531.63, 1523.05, 2.869, 2.8810000000000002, 2.891, 101.64, 21.205, 527.38, 538.88, 524.25, 3.457, 3118.95
2014-07-16, 2013.48, 2.2319999999999998, 2.194, 1.3572, 1.362, 404.01, 405.48, 406.78, 404.01, 6710.45, 6764.0, 8.734, 8.7705, 8.696, 164.13, 164.13, 4.0969999999999995, 4.158, 55973.61, 55742.19, 56106.53, 55629.07, 2.073, 2.084, 2.084, 2.07, 9719.41, 9788.71, 1352.15, 1475.77, 1482.23, 2.667, 7534.9, 7459.15, 1977.36, 1965.34, 3.23, 3.248, 2065.9, 2070.36, 2059.68, 1387.71, 1400.92, 1387.23, 4444.91, 4451.93, 132.515, 131.47, 1.547, 2.552, 2.5469999999999997, 2.57, 2.52, 1146.72, 1142.07, 1141.91, 1.0759, 1.0711, 1.207, 1.2209999999999999, 1.1840000000000002, 16.9371, 16.9371, 99.01, 43960.43, 43967.36, 15395.16, 15346.09, 3.072, 3.074, 8574.32, 8555.33, 8616.04, 8555.29, 17120.34, 159.4, 159.4, 159.4, 1368.83, 962.4, 957.0, 966.52, 956.28, 106.02, 106.81, 104.39, 1.1692, 1.162, 1165.54, 1167.45, 1148.73, 462.64, 465.4, 460.75, 1421.3, 1421.3, 10545.1, 10427.7, 1.7143, 1.7193, 1.7059, 381.25, 371.0, 20422.95, 20633.29, 20714.02, 20351.69, 5032.96, 5070.82, 2.721, 2.766, 2.7680000000000002, 2.708, 0.8804, 0.8817, 0.8748, 6696.06, 6737.53, 6696.06, 0.547, 0.542, 0.5479999999999999, 954.55, 950.19, 1018.85, 1396.59, 1405.47, 1395.47, 15081.32, 15171.11, 15177.85, 9827.88, 1533.29, 1534.4, 1521.79, 2.873, 2.853, 2.867, 101.75, 20.905, 537.88, 539.38, 530.63, 3.486, 3115.38
2014-07-17, 2020.9, 2.225, 2.194, 1.3525, 1.3567, 408.78, 404.41, 408.78, 404.41, 6784.67, 6792.55, 8.751, 8.8295, 8.718, 165.48, 165.48, 4.119, 4.146, 55717.36, 55973.47, 56331.99, 55573.09, 2.081, 2.092, 2.092, 2.075, 9859.27, 9871.58, 1350.52, 1474.72, 1475.68, 2.66, 7640.1, 7532.45, 1976.35, 1975.67, 3.237, 3.242, 2068.34, 2075.49, 2061.57, 1392.99, 1405.87, 1392.79, 4446.17, 4448.87, 133.165, 132.48, 1.5130000000000001, 2.53, 2.5469999999999997, 2.569, 2.5269999999999997, 1148.94, 1146.05, 1145.54, 1.0743, 1.0758, 1.216, 1.216, 1.19, 17.0863, 17.0863, 100.07, 44009.23, 43968.47, 15379.3, 15355.0, 3.033, 3.043, 8617.07, 8604.97, 8651.28, 8597.26, 17139.35, 160.35, 160.35, 160.35, 1374.86, 966.92, 962.06, 969.94, 960.42, 105.85, 105.9, 105.72, 1.166, 1.1597, 1159.3, 1159.96, 1148.18, 464.13, 467.02, 462.48, 1424.9, 1424.9, 10522.2, 10496.6, 1.7138, 1.7153, 1.7113, 386.25, 373.75, 21069.97, 20528.09, 21069.97, 20504.15, 5076.27, 5132.73, 2.6489999999999996, 2.696, 2.696, 2.641, 0.8767, 0.877, 0.8687, 6729.91, 6756.1, 6727.79, 0.547, 0.547, 0.551, 960.99, 953.87, 1027.65, 1400.26, 1405.33, 1395.25, 15226.34, 15081.32, 15240.84, 9818.18, 1527.13, 1534.95, 1525.68, 2.8552, 2.8089999999999997, 2.826, 101.8, 20.76, 537.38, 544.38, 535.88, 3.4219999999999997, 3158.64
2014-07-18, 2019.42, 2.1919999999999997, 2.133, 1.3527, 1.3525, 404.84, 407.09, 408.51, 404.6, 6738.32, 6784.67, 8.789, 8.867, 8.774, 165.73, 165.31, 3.9539999999999997, 4.11, 55637.51, 55711.6, 56190.12, 55237.04, 2.045, 2.062, 2.062, 2.035, 9753.88, 9845.85, 1299.03, 1440.63, 1470.83, 2.635, 7655.65, 7612.7, 1979.75, 1955.59, 3.2039999999999997, 3.2110000000000003, 2062.89, 2062.89, 2046.19, 1395.54, 1398.11, 1387.19, 4411.52, 4425.38, 132.785, 133.13, 1.59, 2.4419999999999997, 2.525, 2.5269999999999997, 2.441, 1146.93, 1148.47, 1141.6, 1.0762, 1.0741, 1.181, 1.188, 1.1520000000000001, 17.1013, 17.073, 101.27, 43920.76, 44011.69, 15370.26, 15347.85, 2.944, 3.042, 8548.08, 8568.6, 8613.71, 8537.51, 17151.56, 161.7, 161.7, 161.7, 1376.36, 962.56, 966.58, 968.11, 959.25, 107.89, 107.13, 106.8, 1.1662, 1.1604, 1146.96, 1150.48, 1131.42, 455.75, 464.94, 455.09, 1442.1, 1442.1, 10617.6, 10507.8, 1.71, 1.7146, 1.7087, 387.75, 374.5, 20603.29, 20960.79, 20971.05, 20603.29, 5128.51, 5136.78, 2.623, 2.656, 2.675, 2.617, 0.8704, 0.8719, 0.8662, 6742.5, 6748.64, 6714.35, 0.525, 0.546, 0.546, 956.28, 954.49, 1028.55, 1401.26, 1404.31, 1397.6, 15204.48, 15226.34, 15269.39, 9816.46, 1529.11, 1535.72, 1526.37, 2.8560000000000003, 2.78, 2.8110000000000004, 101.72, 20.825, 537.88, 561.38, 530.88, 3.411, 3125.3
2014-07-21, 2018.5, 2.169, 2.138, 1.3525, 1.3525, 404.4, 403.4, 404.49, 401.56, 6749.45, 6749.89, 8.843, 8.8725, 8.793, 166.63, 165.66, 3.951, 3.9760000000000004, 57012.9, 55638.9, 57483.8, 55638.9, 2.0180000000000002, 2.005, 2.043, 1.999, 9720.02, 9721.08, 1276.28, 1422.53, 1440.54, 2.603, 7685.0, 7595.5, 1961.54, 1960.82, 3.207, 3.207, 2047.5, 2067.23, 2046.0, 1391.65, 1399.34, 1388.53, 4379.94, 4434.44, 132.815, 132.75, 1.579, 2.4819999999999998, 2.451, 2.502, 2.448, 1145.35, 1146.59, 1142.78, 1.0732, 1.0759999999999998, 1.151, 1.165, 1.136, 17.1756, 17.0351, 102.58, 44278.9, 43920.76, 15215.71, 15110.45, 2.972, 2.977, 8511.43, 8522.25, 8530.03, 8489.12, 17113.51, 170.7, 163.8, 163.8, 1373.45, 966.75, 962.17, 968.98, 960.22, 107.24, 108.5, 106.94, 1.1681, 1.1595, 1131.92, 1152.02, 1131.83, 462.59, 462.9, 455.02, 1434.7, 1434.7, 10477.5, 10425.3, 1.7088, 1.7119, 1.7036, 381.25, 370.0, 20737.12, 20494.66, 20737.12, 20448.99, 5048.88, 5100.78, 2.6210000000000004, 2.662, 2.6719999999999997, 2.61, 0.8666, 0.87, 0.8647, 6722.44, 6724.65, 6683.78, 0.545, 0.524, 0.546, 959.33, 955.39, 1034.2, 1397.035, 1399.65, 1392.27, 15266.57, 15202.1, 15291.15, 9790.025, 1532.52, 1538.53, 1523.53, 2.874, 2.803, 2.812, 101.45, 20.955, 552.13, 555.63, 531.13, 3.3710000000000004, 3129.24
