@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute GAS_Now numeric
@attribute GAS_Open numeric
@attribute GAS_Low numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Low numeric
@attribute MOEX_Open numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Open numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_Low numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Low numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute HEATING_OIL_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute US_WHEAT_Now numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_High numeric

@data
2014-03-13, 1934.38, 2.439, 1.3904, 1.3859, 391.41, 391.95, 392.54, 388.51, 6620.9, 6685.52, 6685.52, 6598.36, 9.371, 9.38, 9.39, 174.23, 174.13, 174.3, 4.49, 4.604, 4.448, 45915.56, 2.318, 2.336, 2.318, 9257.13, 9267.1, 9142.54, 1098.21, 1307.08, 2.75, 2.758, 2.7230000000000003, 6516.9, 6497.5, 1866.15, 3.0260000000000002, 3.025, 3.051, 2.988, 2011.06, 1476.16, 1489.76, 1475.21, 4288.6, 4323.33, 4270.22, 2.187, 2.2159999999999997, 2.7319999999999998, 2.77, 2.773, 1224.93, 1212.58, 1212.3, 1.624, 1.577, 46165.0, 46270.0, 45730.0, 17.4755, 17.4539, 97.99, 38634.83, 38689.51, 15003.8, 15020.14, 14828.18, 3.557, 8310.36, 8368.65, 16260.03, 204.8, 203.8, 203.8, 201.8, 1355.22, 1342.68, 0.8366, 0.8340000000000001, 0.8321, 108.41, 108.55, 107.61, 1779.37, 1769.18, 1.1399, 1.1325, 1191.37, 1177.48, 450.47, 450.47, 1525.2, 1525.2, 10070.4, 10128.6, 10169.0, 1.6569999999999998, 484.25, 20781.46, 20744.75, 20845.29, 3.35, 3.323, 3.352, 3.3139999999999996, 0.8525, 0.8467, 0.8525, 5947.93, 5933.25, 0.623, 0.643, 958.89, 965.55, 957.68, 1070.65, 1067.45, 1369.4, 1362.7, 14319.0, 14329.78, 10.4189, 10.4403, 9351.11, 9354.55, 2.957, 3.38, 102.77, 103.0, 103.11, 21.328000000000007, 684.13, 4.197, 4.176, 4.202, 4.172, 3094.85
2014-03-14, 1919.9, 2.381, 1.3869, 1.3903, 386.06, 392.04, 392.04, 386.06, 6553.78, 6620.9, 6631.38, 6552.46, 9.4005, 9.331, 9.4125, 174.38, 173.55, 174.38, 4.383, 4.493, 4.355, 46176.34, 2.3, 2.3080000000000003, 2.3, 9200.12, 9226.96, 9017.35, 1077.89, 1274.24, 2.694, 2.737, 2.688, 6493.1, 6491.75, 1869.06, 2.99, 3.04, 3.04, 2.971, 2029.12, 1487.79, 1493.72, 1479.82, 4338.26, 4339.9, 4242.94, 2.1390000000000002, 2.1919999999999997, 2.645, 2.734, 2.755, 1222.93, 1224.2, 1218.86, 1.6019999999999999, 1.547, 45731.0, 46480.0, 45550.0, 17.4194, 17.4194, 98.2, 38037.5, 38634.0, 14847.72, 14919.84, 14790.48, 3.535, 8205.9, 8324.73, 16084.1, 205.05, 206.05, 206.05, 205.55, 1351.25, 1336.7, 0.8342, 0.8364, 0.8328, 108.26, 108.51, 106.98, 1778.88, 1771.46, 1.1514, 1.137, 1195.88, 1171.87, 454.24, 451.34, 1526.0, 1526.0, 9950.3, 10112.3, 10117.8, 1.6605, 484.25, 20591.82, 20856.06, 20971.02, 3.344, 3.3489999999999998, 3.3539999999999996, 3.326, 0.8543, 0.8523, 0.8606, 5937.15, 5907.64, 0.636, 0.6579999999999999, 962.5, 968.49, 958.91, 1070.0, 1067.0, 1373.72, 1369.68, 14245.14, 14328.66, 10.5067, 10.5376, 9386.08, 9406.83, 2.9276, 3.386, 101.84, 102.74, 102.87, 21.169, 672.13, 4.207, 4.14, 4.227, 4.122, 3082.19
2014-03-17, 1927.53, 2.349, 1.3914, 1.3866, 382.65, 383.41, 383.89, 379.8, 6527.89, 6553.78, 6553.78, 6500.37, 9.434, 9.381, 9.45, 174.18, 174.04, 174.99, 4.425, 4.375, 4.341, 45561.67, 2.2319999999999998, 2.3, 2.226, 8939.18, 9094.24, 8913.27, 1016.01, 1248.29, 2.6639999999999997, 2.6889999999999996, 2.642, 6504.2, 6447.25, 1845.07, 3.013, 2.995, 3.0210000000000004, 2.977, 2017.91, 1482.28, 1493.62, 1479.71, 4250.45, 4272.34, 4241.94, 2.126, 2.145, 2.656, 2.647, 2.667, 1227.84, 1222.27, 1219.73, 1.554, 1.506, 45211.0, 45900.0, 45150.0, 17.4567, 17.4118, 98.89, 37950.97, 38037.5, 14526.28, 14539.6, 14280.75, 3.495, 8114.02, 8186.01, 16046.99, 197.85, 200.5, 201.35, 200.5, 1329.95, 1317.92, 0.8359, 0.8341, 0.8333, 107.25, 108.69, 107.24, 1783.22, 1774.16, 1.1464, 1.1393, 1184.55, 1173.23, 452.07, 450.67, 1532.4, 1532.4, 9812.0, 9881.4, 9944.3, 1.6588, 472.25, 20346.57, 20430.18, 20579.84, 3.345, 3.366, 3.378, 3.324, 0.8537, 0.8540000000000001, 0.8564, 5918.49, 5890.76, 0.625, 0.647, 965.32, 969.35, 963.29, 1071.23, 1068.4, 1376.18, 1370.1, 14227.66, 14276.85, 10.5691, 10.5897, 9377.055, 9398.735, 2.9238, 3.3960000000000004, 101.36, 101.83, 101.89, 21.384, 686.63, 4.067, 4.0710000000000015, 4.115, 4.067, 3018.84
2014-03-18, 1940.21, 2.384, 1.3922, 1.3911, 386.92, 383.43, 388.34, 382.73, 6568.35, 6527.89, 6592.37, 6527.87, 9.4555, 9.432, 9.5145, 172.83, 174.21, 174.64, 4.5360000000000005, 4.504, 4.482, 45498.67, 2.241, 2.241, 2.228, 9047.49, 9197.81, 9047.49, 1063.93, 1237.52, 2.6839999999999997, 2.665, 2.66, 6510.424999999997, 6489.85, 1842.81, 3.002, 3.0060000000000002, 3.04, 2.9810000000000003, 2024.37, 1491.85, 1493.97, 1481.03, 4274.22, 4301.28, 4273.01, 2.1390000000000002, 2.146, 2.694, 2.642, 2.699, 1222.52, 1229.04, 1218.3, 1.5719999999999998, 1.541, 45378.0, 45770.0, 45220.0, 17.5053, 17.4318, 98.08, 38382.83, 37994.235, 14254.32, 14359.16, 14203.21, 3.48, 8161.78, 8187.15, 16066.37, 189.9, 195.35, 195.5, 191.2, 1350.48, 1327.24, 0.8368, 0.8358, 0.8339, 108.55, 108.6, 106.16, 1776.36, 1771.91, 1.1509, 1.1364, 1196.25, 1186.75, 456.54, 452.65, 1525.6, 1525.6, 9975.0, 9822.9, 9992.5, 1.6604, 479.0, 20858.84, 20415.94, 20858.84, 3.319, 3.341, 3.344, 3.312, 0.8566, 0.8534, 0.8582, 5914.11, 5887.72, 0.631, 0.631, 966.11, 967.95, 960.84, 1067.75, 1067.75, 1378.64, 1370.52, 14231.89, 14315.22, 10.4918, 10.6028, 9368.03, 9390.64, 2.9413, 3.3680000000000003, 101.77, 101.32, 101.88, 21.249000000000002, 674.63, 4.0310000000000015, 4.05, 4.069, 4.016, 3043.01
2014-03-19, 1937.68, 2.403, 1.3934, 1.3921, 389.37, 386.28, 391.35, 384.14, 6605.28, 6568.35, 6628.2, 6534.86, 9.448, 9.447, 9.496, 172.72, 172.7, 173.06, 4.456, 4.515, 4.4460000000000015, 46217.33, 2.265, 2.267, 2.241, 9172.05, 9315.07, 9105.69, 1100.56, 1285.53, 2.68, 2.693, 2.6630000000000003, 6516.65, 6532.45, 1858.92, 2.9939999999999998, 3.022, 3.03, 2.989, 2034.92, 1485.26, 1491.05, 1483.63, 4286.22, 4334.66, 4284.11, 2.126, 2.1430000000000002, 2.674, 2.694, 2.701, 1224.88, 1221.66, 1219.14, 1.584, 1.551, 46440.0, 46530.0, 45305.0, 17.4632, 17.4403, 99.7, 38814.69, 37950.97, 14491.41, 14533.25, 14399.72, 3.543, 8240.07, 8286.37, 16245.93, 190.95, 191.6, 191.85, 191.0, 1362.08, 1344.04, 0.8397, 0.8365, 0.8359, 106.4, 106.85, 105.85, 1774.62, 1769.16, 1.1553, 1.1456, 1205.04, 1189.27, 454.12, 452.86, 1511.6, 1511.6, 10051.4, 9975.1, 10109.3, 1.6544, 486.25, 21038.03, 20832.22, 21179.71, 3.306, 3.319, 3.338, 3.2969999999999997, 0.8623, 0.8563, 0.8640000000000001, 5920.03, 5905.4, 0.621, 0.635, 965.17, 970.41, 958.3, 1069.5, 1066.1, 1380.21, 1373.96, 14368.98, 14372.46, 10.5421, 10.5583, 9331.69, 9401.95, 2.8974, 3.3569999999999998, 101.44, 101.75, 101.97, 20.836, 691.88, 4.099, 4.095, 4.119, 4.083, 3087.81
2014-03-20, 1919.52, 2.401, 1.3833, 1.3933, 388.88, 389.67, 390.5, 388.01, 6573.13, 6605.28, 6609.46, 6566.85, 9.4635, 9.434, 9.4865, 172.82, 172.62, 173.13, 4.484, 4.467, 4.42, 46803.23, 2.256, 2.265, 2.247, 9262.71, 9325.93, 9221.59, 1146.5, 1335.84, 2.697, 2.697, 2.6839999999999997, 6524.05, 6530.0, 1872.25, 3.028, 2.99, 3.034, 2.928, 2022.18, 1489.33, 1493.52, 1477.84, 4331.46, 4334.3, 4283.53, 2.158, 2.1630000000000003, 2.773, 2.674, 2.793, 1215.92, 1223.81, 1211.96, 1.605, 1.569, 46860.0, 47120.0, 46180.0, 17.4857, 17.4693, 100.37, 38811.94, 38804.75, 14495.73, 14663.54, 14302.37, 3.5410000000000004, 8226.55, 8264.81, 16126.29, 185.1, 191.2, 191.2, 184.1, 1362.94, 1356.63, 0.8362, 0.8396, 0.8344, 106.6, 106.87, 105.71, 1771.17, 1766.6, 1.1557, 1.1471, 1205.36, 1189.56, 457.66, 454.47, 1493.0, 1493.0, 10093.3, 10085.5, 10135.5, 1.6508, 487.75, 20976.99, 21034.49, 21079.15, 3.3360000000000003, 3.302, 3.3369999999999997, 3.2910000000000004, 0.8561, 0.8619, 0.8637, 5916.09, 5894.52, 0.618, 0.623, 959.78, 964.44, 949.33, 1070.68, 1068.3, 1386.63, 1378.93, 14334.04, 14380.91, 10.4614, 10.5825, 9318.63, 9346.38, 2.902, 3.346, 102.34, 101.41, 102.69, 20.8, 715.63, 4.066, 4.092, 4.109, 4.062, 3090.88
2014-03-21, 1934.94, 2.4530000000000003, 1.3779, 1.3832, 390.82, 386.98, 390.82, 385.67, 6542.44, 6573.13, 6573.13, 6492.62, 9.4125, 9.503, 9.5185, 172.98, 173.56, 173.78, 4.369, 4.471, 4.349, 47484.02, 2.385, 2.39, 2.256, 9215.7, 9296.9, 9156.63, 1136.59, 1316.67, 2.766, 2.76, 2.753, 6483.1, 6508.35, 1860.09, 2.9760000000000004, 3.0239999999999996, 3.0239999999999996, 2.955, 2030.85, 1480.3, 1491.19, 1478.16, 4297.99, 4329.61, 4287.41, 2.19, 2.228, 2.773, 2.7680000000000002, 2.793, 1218.79, 1215.26, 1212.64, 1.67, 1.626, 47467.0, 47805.0, 46395.0, 17.6357, 17.5045, 99.43, 39616.19, 38817.42, 14548.76, 14548.76, 14207.83, 3.568, 8261.69, 8261.69, 16160.33, 174.15, 184.15, 184.35, 172.55, 1352.47, 1342.71, 0.8348, 0.836, 0.8326, 105.9, 106.75, 105.41, 1778.02, 1768.42, 1.1573, 1.1459, 1200.91, 1190.08, 455.77, 455.63, 1488.7, 1488.7, 10079.9, 10008.0, 10085.5, 1.6481, 478.5, 21094.49, 20820.83, 21101.07, 3.378, 3.3760000000000003, 3.3989999999999996, 3.365, 0.8533, 0.8558, 0.8571, 5922.01, 5908.33, 0.601, 0.619, 952.12, 959.08, 951.19, 1077.23, 1074.45, 1386.41, 1379.67, 14361.83, 14377.61, 10.5198, 10.5403, 9305.64, 9319.77, 2.9034, 3.417, 102.4, 102.3, 102.56, 20.404, 706.38, 4.141, 4.166, 4.184, 4.138, 3080.49
2014-03-24, 1945.55, 2.481, 1.3794, 1.3779, 391.36, 391.72, 393.55, 390.02, 6557.17, 6542.44, 6572.09, 6537.89, 9.455, 9.412, 9.463, 173.49, 173.05, 174.0, 4.313, 4.377, 4.2860000000000005, 47831.73, 2.397, 2.403, 2.394, 9300.66, 9376.94, 9288.15, 1098.55, 1320.12, 2.748, 2.7689999999999997, 2.747, 6493.2, 6515.2, 1874.53, 2.9939999999999998, 2.983, 3.023, 2.972, 2052.47, 1482.79, 1493.11, 1482.47, 4339.9, 4344.39, 4268.34, 2.162, 2.195, 2.7460000000000004, 2.766, 2.784, 1222.83, 1217.51, 1217.1, 1.65, 1.631, 47643.0, 48130.0, 46505.0, 17.5664, 17.5632, 99.46, 40021.73, 39628.33, 14423.17, 14531.52, 14247.555, 3.54, 8289.76, 8329.59, 16290.79, 171.15, 173.0, 175.6, 168.5, 1354.89, 1345.78, 0.8367, 0.8346, 0.8341, 106.22, 107.77, 106.01, 1780.54, 1775.86, 1.1599, 1.1526, 1208.14, 1192.8, 462.18, 462.06, 1493.5, 1493.5, 10053.1, 10094.8, 10157.5, 1.6475, 479.0, 20972.24, 21098.62, 21204.32, 3.355, 3.353, 3.3819999999999997, 3.347, 0.8536, 0.8531, 0.8568, 5937.87, 5914.56, 0.604, 0.616, 957.12, 966.93, 956.86, 1080.0, 1077.9, 1393.235, 1380.64, 14335.76, 14406.86, 10.5608, 10.5926, 9367.425, 9390.485, 2.9161, 3.405, 102.27, 102.38, 102.48, 20.285999999999998, 692.25, 4.1560000000000015, 4.1339999999999995, 4.1610000000000005, 4.1339999999999995, 3094.35
2014-03-25, 1941.25, 2.451, 1.3839, 1.3792, 388.23, 391.82, 392.4, 387.24, 6520.39, 6557.17, 6568.96, 6506.42, 9.471, 9.444, 9.509, 173.95, 173.32, 174.07, 4.276, 4.312, 4.262, 48141.79, 2.3930000000000002, 2.4090000000000003, 2.3609999999999998, 9349.52, 9358.95, 9181.37, 1131.46, 1307.34, 2.6889999999999996, 2.765, 2.688, 6583.5, 6510.5, 1867.67, 2.99, 2.99, 3.0010000000000003, 2.984, 2074.06, 1488.88, 1495.55, 1482.81, 4289.49, 4289.49, 4190.61, 2.129, 2.182, 2.73, 2.7569999999999997, 2.783, 1223.66, 1222.1, 1214.99, 1.656, 1.581, 48278.0, 48500.0, 47660.0, 17.7161, 17.6948, 99.6, 39821.71, 40017.35, 14297.58, 14514.28, 14287.28, 3.56, 8198.02, 8302.34, 16215.56, 176.4, 171.15, 177.55, 166.0, 1353.66, 1335.5, 0.8388, 0.8362, 0.8342, 107.01, 107.5, 106.45, 1778.1, 1774.33, 1.1627, 1.1522, 1196.7, 1169.51, 464.27, 461.6, 1468.5, 1468.5, 9913.1, 10061.7, 10090.0, 1.646, 490.0, 20626.58, 20951.73, 21049.99, 3.3539999999999996, 3.359, 3.38, 3.346, 0.8542, 0.8533, 0.8566, 5939.63, 5902.2, 0.607, 0.613, 961.95, 963.74, 957.96, 1077.8, 1077.6, 1400.06, 1381.61, 14278.55, 14402.49, 10.5414, 10.5755, 9429.21, 9461.2, 2.9201, 3.41, 102.25, 102.23, 102.66, 20.043, 713.38, 4.173, 4.144, 4.183, 4.144, 3090.61
2014-03-26, 1964.31, 2.448, 1.3827, 1.3839, 393.13, 389.11, 393.48, 389.11, 6604.89, 6520.39, 6604.89, 6520.39, 9.4755, 9.458, 9.4945, 174.06, 173.79, 174.79, 4.4110000000000005, 4.288, 4.263, 48440.7, 2.339, 2.3930000000000002, 2.339, 9223.92, 9372.07, 9223.9, 1127.72, 1297.9, 2.7110000000000003, 2.6830000000000003, 2.677, 6589.75, 6550.1, 1859.48, 3.0460000000000003, 2.9930000000000003, 3.0639999999999996, 2.9930000000000003, 2079.55, 1491.21, 1494.88, 1482.96, 4252.65, 4274.32, 4203.64, 2.126, 2.137, 2.75, 2.735, 2.763, 1223.16, 1223.27, 1214.44, 1.591, 1.568, 48476.0, 49050.0, 47915.0, 17.7149, 17.6984, 99.19, 39793.02, 39829.1, 14401.69, 14531.79, 14312.08, 3.554, 8299.19, 8314.75, 16279.2, 175.3, 177.0, 177.3, 173.65, 1350.77, 1337.82, 0.8366, 0.8387, 0.8333, 106.59, 107.48, 106.44, 1784.3, 1774.96, 1.1639, 1.1565, 1190.78, 1171.95, 463.69, 462.55, 1466.4, 1466.4, 9990.5, 9939.8, 10035.2, 1.6481, 486.5, 20823.16, 20736.27, 20928.56, 3.3339999999999996, 3.3360000000000003, 3.346, 3.327, 0.8577, 0.8535, 0.8588, 5958.85, 5910.6, 0.614, 0.622, 962.83, 967.86, 960.79, 1079.5, 1076.3, 1400.77, 1387.13, 14299.49, 14328.38, 10.5569, 10.5724, 9433.63, 9437.91, 2.9171, 3.392, 102.27, 102.22, 102.48, 19.955, 709.38, 4.136, 4.138999999999999, 4.1530000000000005, 4.128, 3084.2
2014-03-27, 1977.97, 2.441, 1.3783, 1.3827, 396.89, 394.67, 398.09, 394.08, 6605.3, 6604.89, 6643.58, 6601.78, 9.4225, 9.432, 9.4535, 173.14, 173.29, 173.64, 4.402, 4.4060000000000015, 4.352, 48725.06, 2.3569999999999998, 2.3609999999999998, 2.35, 9367.53, 9488.74, 9360.3, 1176.45, 1324.51, 2.7030000000000003, 2.71, 2.682, 6601.4, 6615.65, 1867.09, 3.01, 3.048, 3.048, 3.003, 2074.57, 1491.72, 1492.83, 1480.26, 4254.98, 4263.07, 4173.58, 2.094, 2.129, 2.694, 2.75, 2.763, 1214.73, 1222.25, 1211.22, 1.5830000000000002, 1.5530000000000002, 48196.0, 49000.0, 48125.0, 17.7682, 17.7533, 100.26, 39761.3, 39792.88, 14521.0, 14569.9, 14401.42, 3.552, 8334.34, 8392.23, 16268.99, 176.0, 175.0, 179.4, 172.15, 1359.28, 1349.46, 0.831, 0.8364, 0.8307, 106.97, 107.35, 106.48, 1783.22, 1773.66, 1.1719, 1.1601, 1185.29, 1155.49, 466.7, 463.21, 1456.1, 1456.1, 10140.8, 10029.0, 10180.4, 1.6509, 484.5, 21108.15, 20899.1, 21108.15, 3.287, 3.341, 3.343, 3.2760000000000002, 0.8591, 0.8572, 0.862, 5959.13, 5948.67, 0.627, 0.633, 966.07, 970.39, 961.85, 1075.1, 1073.9, 1404.38, 1397.01, 14184.1, 14345.4, 10.5351, 10.5575, 9449.92, 9450.08, 2.92, 3.3310000000000004, 102.05, 102.23, 102.47, 19.759, 697.38, 4.1160000000000005, 4.117, 4.136, 4.1110000000000015, 3106.17
2014-03-28, 1981.0, 2.415, 1.374, 1.3781, 398.59, 396.07, 398.59, 395.58, 6588.32, 6605.3, 6605.3, 6561.39, 9.3635, 9.413, 9.4295, 172.53, 173.02, 173.3, 4.584, 4.395, 4.372, 49646.79, 2.316, 2.331, 2.313, 9428.91, 9469.39, 9397.98, 1167.7, 1347.83, 2.678, 2.693, 2.6660000000000004, 6641.75, 6613.1, 1852.11, 3.037, 3.035, 3.035, 3.0060000000000002, 2073.98, 1480.8, 1483.64, 1471.05, 4169.35, 4186.12, 4131.81, 2.057, 2.099, 2.6830000000000003, 2.695, 2.714, 1209.07, 1213.96, 1207.35, 1.564, 1.527, 49932.0, 50180.0, 48025.0, 17.8637, 17.7543, 101.28, 39911.01, 39759.51, 14305.67, 14659.85, 14227.81, 3.5269999999999997, 8327.93, 8358.26, 16191.79, 176.35, 175.5, 176.8, 173.6, 1344.29, 1337.36, 0.8274, 0.8307, 0.8261, 107.0, 107.99, 106.77, 1780.26, 1773.49, 1.1719, 1.1658, 1161.09, 1146.83, 466.32, 464.12, 1447.8, 1447.8, 10199.0, 10118.2, 10204.4, 1.6555, 492.0, 21173.9, 21047.82, 21173.9, 3.24, 3.25, 3.2769999999999997, 3.234, 0.8673, 0.8589, 0.8685, 5996.66, 5950.97, 0.626, 0.643, 967.76, 973.26, 964.62, 1071.9, 1070.85, 1399.46, 1394.49, 14178.84, 14197.71, 10.4893, 10.5712, 9423.08, 9453.47, 2.9194, 3.287, 102.17, 102.06, 102.44, 19.69, 710.5, 4.087, 4.081, 4.0889999999999995, 4.065, 3103.03
2014-03-31, 1985.61, 2.418, 1.3753, 1.374, 401.79, 399.86, 401.95, 399.56, 6615.58, 6588.32, 6631.48, 6585.73, 9.419, 9.318, 9.419, 172.25, 171.71, 172.48, 4.485, 4.5169999999999995, 4.471, 50180.53, 2.3040000000000003, 2.32, 2.3040000000000003, 9487.12, 9587.19, 9484.9, 1172.58, 1333.01, 2.727, 2.667, 2.6630000000000003, 6695.9, 6673.05, 1850.07, 3.0589999999999997, 3.03, 3.063, 3.025, 2060.13, 1472.34, 1474.68, 1464.75, 4163.18, 4203.49, 4144.69, 2.0780000000000003, 2.09, 2.7230000000000003, 2.685, 2.734, 1206.52, 1208.31, 1200.68, 1.5659999999999998, 1.5130000000000001, 49998.0, 50445.0, 49820.0, 17.7079, 17.7079, 101.67, 40048.2, 39896.59, 14576.25, 14713.45, 14520.57, 3.5239999999999996, 8373.23, 8384.65, 16267.77, 180.6, 176.7, 181.05, 176.4, 1350.26, 1342.77, 0.8266, 0.8270000000000001, 0.8244, 107.73, 108.39, 107.62, 1780.27, 1771.69, 1.1744, 1.1624, 1167.52, 1149.61, 474.18, 470.55, 1445.3, 1445.3, 10328.9, 10239.8, 10341.9, 1.6599, 492.0, 21498.24, 21311.78, 21526.34, 3.241, 3.237, 3.2560000000000002, 3.2, 0.8661, 0.867, 0.8698, 5994.06, 5963.13, 0.63, 0.638, 971.14, 972.77, 964.58, 1070.0, 1067.9, 1401.3200000000006, 1394.675, 14260.72, 14300.21, 10.4055, 10.5026, 9448.395, 9463.905, 2.9441, 3.261, 102.81, 102.17, 103.0, 19.772000000000002, 695.13, 4.082, 4.073, 4.09, 4.066, 3125.6
2014-04-01, 1991.98, 2.4459999999999997, 1.3771, 1.3755, 403.21, 403.79, 405.09, 402.78, 6598.37, 6615.58, 6658.4, 6583.09, 9.374, 9.381, 9.397, 171.28, 171.6, 171.85, 4.371, 4.482, 4.337, 50417.58, 2.366, 2.374, 2.338, 9621.92, 9634.82, 9543.09, 1184.82, 1344.15, 2.739, 2.7310000000000003, 2.7310000000000003, 6704.2, 6723.15, 1859.16, 3.0460000000000003, 3.049, 3.055, 3.043, 2048.13, 1470.3, 1472.14, 1462.08, 4185.62, 4212.97, 4180.54, 2.0869999999999997, 2.123, 2.719, 2.7239999999999998, 2.7680000000000002, 1203.68, 1206.41, 1198.12, 1.597, 1.55, 50509.0, 50585.0, 50050.0, 17.798, 17.7353, 101.58, 40461.6, 40052.54, 14839.54, 14843.67, 14718.01, 3.528, 8453.82, 8489.63, 16324.22, 177.9, 180.6, 180.9, 174.15, 1365.03, 1349.82, 0.8265, 0.8259, 0.8252, 108.0, 108.33, 107.05, 1774.49, 1768.38, 1.1678, 1.1609, 1174.62, 1156.67, 470.91, 467.77, 1433.8, 1433.8, 10340.5, 10349.6, 10420.6, 1.6612, 502.0, 21691.92, 21616.09, 21729.74, 3.238, 3.227, 3.273, 3.218, 0.8676, 0.8659, 0.8684, 5987.72, 5966.76, 0.643, 0.653, 965.85, 967.96, 961.66, 1064.9, 1064.15, 1403.18, 1394.86, 14335.31, 14358.47, 10.3173, 10.4047, 9473.71, 9474.34, 2.9534, 3.279, 103.22, 102.82, 103.45, 19.734, 697.13, 4.098, 4.112, 4.118, 4.081, 3139.76
