@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Open numeric
@attribute GAS_Low numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Open numeric
@attribute CHF_KRW_Open numeric
@attribute USD_CAD_Open numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Open numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute FTSE_Now_y numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric

@data
2011-10-21, 33.29, -0.008, 0.008, 0.037000000000000005, -0.1, -0.0068, -65.81, -33.3, -47.19, 0.117, -0.097, 0.078, 1.93, -0.01, 0.81, 0.055, 0.035, -873.19, -0.023, -0.023, -13.61, -25.05, -1.65, -12.49, -0.01, -0.01, -0.01, -47.25, 6.1, -12.36, -10.11, -8.97, -0.1, -58.52, 20.97, -20.28, 2.38, -5.42, -45.49, -40.6, 0.64, -0.069, -0.069, 0.03, -22.81, 0.004, -1098.0, -210.0, -920.0, -0.0289, 0.0055, -0.0469, -127.77, -489.1, -353.08, -196.78, -90.39, -74.65, -73.15, 0.01, 37.16, -75.41, -52.45, 3.15, -8.17, -1.41, 14.16, -19.93, 0.0001, -0.0025, 1.37, -0.81, 10.55, -0.0054, 0.0026, -0.0031, 2.05, -9.0, -13.2, -16.67, -3.7, -34.1, -16.1, -15.5, -32.3, -226.6, 0.0061, -0.0019, 11.0, -6.75, -615.33, -28.92, 0.08199999999999999, 0.08900000000000001, 0.08199999999999999, -0.0026, -0.015, 0.0, -0.009000000000000001, -0.62, 2.28, 13.5, -10.5, 4.9, 4.5825, 4.82, -19.17, -220.83, -152.58, 0.1622, 0.0447, -4.746666667, 1.536666667, -29.09, -33.21, -0.0431, -0.0266, 0.09, 0.09, -0.986, -0.925, -3.0, 0.0, -37.53, -31.82
2011-10-24, 59.94, 0.058, -0.017, -0.036000000000000004, 0.08800000000000001, 0.0048, 103.97, 50.05, 21.52, -0.053, 0.094, 0.055, -0.02, 0.93, 1.36, 0.016, -0.022, 403.72, 0.03, 0.03, 16.96, 11.57, 28.16, 20.7, 0.077, 0.077, 0.077, -41.95, 20.05, 4.29, 19.5, 18.05, 0.029, -2.12, 13.51, 20.86, 13.33, 38.84, 40.53, 53.94, 1.24, 0.096, 0.096, 0.029, 26.16, -0.0041, 1359.0, 475.0, 580.0, -0.0227, -0.0806, -0.0983, 625.24, -129.49, 375.19, 181.52, -3.26, -54.56, -19.95, 0.02, 267.01, 41.09, 231.21, -0.75, 31.15, 14.44, 15.85, 13.35, -0.0013, -0.002, -0.2, 1.94, 19.19, 0.0073, 0.0146, 0.0085, 16.0, 8.7, 22.8, 4.67, 6.47, 23.2, -17.1, 3.6, 17.4, 83.2, 0.0025, 0.0075, -0.25, 10.75, 438.62, 0.83, 0.095, 0.052000000000000005, -0.011, 0.0027, 0.003, -0.015, 0.0, 7.11, 13.4, -0.15, 11.15, 9.65, 4.5825, 4.82, 119.16, 188.39, 95.46, 0.1134, 0.1204, -4.746666667, 1.536666667, 7.24, -17.99, 0.0344, 0.0453, -0.108, -0.108, 0.907, 0.52, 14.63, -0.006, 42.13, 11.0
2011-10-25, -9.67, -0.003, 0.068, 0.041, 0.034, 0.0116, 59.41, 52.25, 102.53, -0.138, -0.064, -0.132, -2.08, -1.17, -1.41, 0.014, 0.042, 1245.71, -0.058, -0.058, 52.3, 48.96, 35.8, 38.51, 0.028, 0.028, 0.028, 48.4, 8.1, 23.33, 17.52, 23.33, 0.138, -6.63, -17.22, 10.72, -1.91, 61.98, 56.15, 32.83, -1.38, 0.071, 0.071, 0.018000000000000002, 16.46, -0.0063, 1659.0, 1765.0, 1130.0, -0.2854, -0.2376, -0.0834, 244.82, 630.78, 472.11, 491.68, 165.09, 85.88, 109.76, 0.04, 104.83, 264.74, 128.29, 11.8, 12.88, 12.87, -4.31, 11.56, -0.0002, 0.0005, 1.89, 0.07, 0.14, 0.0105, 0.0052, 0.0128, 23.61, 8.9, 12.9, 1.64, -3.46, 16.4, 20.1, 10.4, 12.7, 158.7, 0.0152, 0.0144, 1.75, -2.0, 115.78, 26.63, -0.084, -0.021, 0.026, 0.0111, 0.011, 0.009000000000000001, -0.001, -0.84, -0.04, -14.8, -0.75, -10.4, 4.5825, 4.82, 212.79, 22.93, 168.38, -0.1569, -0.0102, -4.746666667, 1.536666667, 13.105, 10.335, -0.0085, -0.0206, 0.061, 0.061, 0.447, 0.73, 4.25, 0.035, 22.82, 24.89
2011-10-26, 5.66, -0.102, -0.016, -0.028, -0.073, 0.0028, -22.52, 21.34, -21.69, -0.032, -0.162, -0.07400000000000001, 0.25, -1.6, -1.12, -0.034, -0.01, 510.3, 0.102, 0.102, 10.69, 29.51, -20.64, -3.86, -0.05, -0.05, -0.05, 93.25, 23.2, 15.47, -2.36, -11.93, 0.125, 50.24, -4.59, -13.76, -7.81, -61.02, -17.19, -10.0, -1.05, -0.135, -0.135, -0.12, -12.93, -0.0057, -704.0, -300.0, 425.0, 0.1166, -0.0913, -0.1089, 24.59, 241.63, -209.97, 143.09, -81.67, 101.51, -6.64, 0.02, -207.0, 104.67, -27.89, 5.8, -2.41, 7.26, -6.49, 0.44, -0.0017, -0.0004, -0.53, 0.15, -9.78, 0.0082, -0.0019, 0.003, -22.38, 14.3, -1.9, 1.0, 1.32, 48.1, -1.2, 49.0, 6.2, -12.0, 0.0047, 0.0058, -0.25, 3.0, -171.77, 78.32, 0.077, 0.019, 0.045, -0.006999999999999999, -0.001, 0.005, 0.013, -9.73, -17.57, -1.5, -17.25, -9.0, -5.68, 0.86, -52.53, 168.09, 68.54, -0.0149, -0.0934, -4.15, 8.32, 13.105, 10.335, 0.0299, 0.0129, 0.001, 0.001, 1.414, 1.605, 1.62, 0.018000000000000002, -27.95, 1.39
2011-10-27, 27.73, 0.112, -0.07, -0.018000000000000002, 0.006999999999999999, -0.005, 27.7, 2.5, 32.99, -0.005, 0.02, 0.032, 0.51, 0.71, 0.8, 0.059, -0.017, 478.91, -0.051, -0.051, 29.78, 7.65, 37.62, 13.78, -0.038, -0.038, -0.038, 10.2, 77.05, -25.02, -7.91, -5.73, 0.09, 37.34, 3.41, -3.75, 3.07, 12.25, -19.59, -35.2, 0.53, -0.12, -0.12, 0.093, 2.94, 0.0125, 913.0, 140.0, 505.0, 0.0495, 0.0704, 0.2062, 528.43, 24.35, 638.94, 211.72, -13.84, -192.58, -112.82, -0.01, 162.42, -204.87, -21.65, -14.45, 7.41, 10.8, -0.4, -5.84, 0.0014, 0.0003, -2.01, -0.71, 4.7, -0.0053, -0.0023, -0.006, 13.5, -3.1, -6.3, -6.22, 0.53, 23.1, 72.0, 16.8, 63.9, -16.1, 0.001, -0.0065, -13.5, -0.5, 11.43, -19.29, -0.012, -0.021, -0.06, -0.0027, -0.025, -0.016, -0.024, 0.01, 2.06, 2.45, 3.35, 4.35, 5.21, -2.35, 76.31, -1.32, -22.75, 0.0098, 0.053, 22.93, -8.39, -3.87, 8.67, 0.002, -0.0039, -0.028, -0.028, 0.257, 0.325, -17.62, -0.14, -1.0, -16.26
2011-10-28, 7.44, 0.128, 0.134, 0.142, 0.113, 0.0066, 160.58, 170.7, 54.73, -0.2925, -0.022, -0.247, -4.39, -0.14, -3.38, -0.07, -0.069, 896.95, 0.08900000000000001, 0.08900000000000001, 60.46, 32.91, 25.73, 43.14, 0.16, 0.16, 0.16, 79.45, 63.475, 14.8, 46.38, 22.91, 0.117, 31.59, -6.08, -0.14, -11.45, 87.96, 87.08, 95.53, -2.73, 0.066, 0.066, 0.17800000000000002, -3.75, -0.0112, 2151.0, 2800.0, 2420.0, -0.3153, -0.0085, -0.3524, 908.63, 554.31, 998.54, 606.05, 178.07, 105.55, 89.21, -0.01, 339.51, 164.31, 393.1, -2.8, 46.26, 32.99, 7.83, -2.57, 0.0106, 0.0017, 3.17, 0.74, -26.39, 0.0011, 0.0119, 0.0082, 38.28, 26.9, 39.6, 3.96, -7.06, 24.0, 0.8, 11.9, 8.9, 243.2, -0.0045, 0.0062, 14.25, -11.75, 882.76, 59.39, -0.138, -0.159, -0.179, 0.0071, 0.016, 0.002, -0.003, 1.17, 1.8, -26.9, 1.5, -21.3, 28.04, 30.0, 279.38, 252.83, 318.22, -0.311, -0.2719, 24.82, 25.41666667, 21.49, 12.87, -0.0279, 0.0436, -0.049, -0.049, 1.804, 0.65, 4.87, 0.07, 87.81, 70.05
2011-10-31, -20.45, -0.052000000000000005, 0.053, -0.027000000000000003, -0.057, 0.027000000000000003, -11.58, -0.45, 131.71, 0.066, -0.35, -0.053, -0.54, -3.99, -0.74, 0.185, 0.276, 1614.27, 0.092, 0.092, 16.99, 60.5, 1.05, 7.19, -0.023, -0.023, -0.023, 79.45, 63.475, 40.42, -5.58, 33.04, -0.061, 29.86, -9.3, -5.09, 5.47, -1.48, -11.1, 28.76, -0.57, 0.042, 0.042, -0.061, 0.98, -0.013, 226.0, -270.0, 150.0, 0.1047, -0.2484, 0.0077, -18.57, 882.36, 158.76, 516.07, 123.93, 279.64, 271.32, 0.05, 22.56, 335.27, -32.39, 0.6, -3.62, 7.77, -6.29, 7.26, -0.0034, 0.0085, -2.17, 0.15, -1.84, 0.0132, -0.0015, 0.0066, -4.43, 10.0, 12.9, 2.4, 12.65, -0.5, 34.2, 16.5, 15.2, 127.9, 0.0139, 0.0116, 3.5, 13.25, -301.13, 71.85, -0.07, 0.114, 0.053, 0.018000000000000002, 0.033, 0.031, 0.042, -13.41, -4.55, -3.6, -32.5, -5.2, -17.42, -15.2, 54.07, 1.92, 15.55, -0.0186, -0.0485, 24.82, 25.41666667, 13.01, 20.94, 0.084, -0.0063, 0.14300000000000002, 0.14300000000000002, 0.175, 0.94, 14.88, 0.1, -21.15, 11.05
2011-11-1, 0.6, -0.16899999999999998, -0.08, -0.081, -0.042, -0.0307, -158.02, -44.64, -140.73, 0.017, 0.125, 0.058, 1.56, 0.54, -0.19, 0.155, 0.081, -666.11, -0.052000000000000005, -0.052000000000000005, -13.71, -28.92, -27.97, -18.36, -0.14800000000000002, -0.14800000000000002, -0.14800000000000002, -34.1, 17.0, 0.57, -2.12, -23.85, 0.062, -0.98, -19.03, -7.92, -22.03, -52.74, -25.57, -38.9, -0.07, -0.053, -0.053, -0.208, -7.02, 0.0004, -1211.0, -670.0, -750.0, 0.1571, 0.1614, 0.1131, -548.65, -19.73, 164.42, -200.93, -62.08, -47.86, -14.7, -0.09, -276.1, 21.88, -22.63, -1.6, -35.28, -16.35, -8.17, -3.21, -0.0164, -0.0178, -0.35, -1.45, -6.63, -0.0011, -0.003, -0.0093, -19.94, -14.0, -19.5, 12.45, 2.81, -22.0, -10.1, -10.1, -17.0, -203.9, 0.0028, -0.0104, -8.0, 2.75, -635.82, -52.9, 0.171, 0.142, 0.163, -0.0104, 0.004, 0.006, 0.005, 4.21, -3.3, 9.35, 1.6, -1.1, -17.42, -15.2, -267.45, -10.3, -31.0, -0.3224, -0.5951, 24.82, 25.41666667, 1.57, 5.68, -0.0379, -0.0335, 0.11, 0.11, -0.933, -0.705, -16.88, -0.025, -60.17, -54.35
2011-11-2, -11.62, -0.124, -0.113, -0.107, -0.183, -0.0218, -122.65, -158.02, -205.86, 0.054000000000000006, 0.02, 0.006, 1.57, 1.53, 1.58, 0.002, -0.092, -1994.44, -0.099, -0.099, -51.34, -95.75, -42.31, -51.68, -0.277, -0.277, -0.277, -68.65, -80.3, -33.96, -33.96, -37.74, -0.13, -9.67, -4.44, -19.35, -10.46, -77.45, -78.1, -86.97, 1.21, -0.184, -0.184, -0.125, -10.75, 0.0073, -987.0, -1625.0, -2420.0, -0.067, 0.1017, 0.0718, -417.42, -545.27, -1171.94, -985.89, -152.87, -130.43, -156.7, -0.03, -297.05, -277.69, -277.53, -6.6, -44.58, -51.73, -12.7, -8.67, -0.0024, -0.0049, -0.02, -2.1, 15.88, -0.006999999999999999, -0.0034, -0.0052, -27.17, -37.1, -28.5, -11.71, -10.17, -13.2, -35.2, -21.8, -33.5, -474.0, -0.0046, -0.0075, 7.25, -7.5, -1089.49, -77.15, -0.114, 0.002, -0.106, -0.0148, -0.022, -0.017, -0.018000000000000002, -3.87, -4.31, 9.95, 9.1, 9.65, -31.61, -29.65, -136.96, -453.67, -266.35, 0.1044, 0.2676, -5.34, -7.13, -18.16, -5.78, -0.0216, -0.0196, 0.16699999999999998, 0.16699999999999998, -1.615, -1.3, -7.0, -0.105, -79.88, -84.53
2011-11-3, -28.05, 0.011, -0.07400000000000001, -0.079, 0.06, 0.0026, 62.53, -50.93, 45.01, -0.0535, 0.053, -0.033, -0.05, 1.72, 1.32, -0.16, -0.03, 613.705, -0.14, -0.14, -36.2, 11.24, 32.57, 15.63, 0.1, 0.1, 0.1, 0.5, -61.85, -31.38, -8.52, 4.2, 0.031, -11.81, 5.45, -3.82, 3.03, 33.02, 9.86, 16.58, 1.0, 0.158, 0.158, -0.002, -2.36, 0.0195, 354.5, 682.5, 1010.0, 0.0386, 0.0427, 0.0433, 418.25, -202.99, 262.325, 291.065, -195.1, -160.83, -191.27, -0.01, 178.08, -293.04, -74.93, -1.0, 19.04, -3.63, 0.85, -13.04, 0.0031, 0.0016, -0.2, 2.46, 3.84, -0.0052, -0.0023, 0.0021, 19.37, 14.5, 8.5, -1.65, 3.83, 17.7, 17.6, 21.3, 40.7, -44.9, -0.0131, 0.0026, -9.25, 7.0, 345.07, -57.11, 0.192, -0.03, 0.07, -0.0095, -0.031, -0.026, -0.026, -7.25, -1.72, -0.15, 10.95, 8.7, -1.39, 0.33, 126.66, 247.51, 81.28, 0.0486, 0.1318, -69.2, -8.5, 9.21, -20.07, -0.0167, 0.0113, -0.111, -0.111, 1.207, 0.495, 7.88, -0.145, 11.4, -5.25
2011-11-4, 58.45, 0.039, -0.077, -0.001, -0.061, 0.0019, 61.54, 71.25, 19.26, 0.0055, -0.061, 0.096, 1.0, 0.34, 0.55, -0.012, 0.011, 613.705, 0.026, 0.026, 20.72, -6.36, 12.32, -20.58, 0.064, 0.064, 0.064, 7.3, 24.8, 18.63, 20.73, 15.19, -0.119, 73.58, 15.35, 4.71, 4.04, 57.99, 51.38, 14.48, 0.43, 0.006999999999999999, 0.006999999999999999, 0.084, 3.42, -0.0058, 354.5, 682.5, 1010.0, 0.1305, 0.0551, 0.1012, 418.25, -202.99, 262.325, 291.065, 80.49, 20.675, 44.33, -0.01, 208.43, 177.1, 189.1, -2.15, 14.88, 23.9, 13.14, 0.31, -0.002, -0.0003, 1.49, -0.73, -4.71, -0.0002, 0.0033, -0.0036, 18.27, 17.0, 4.8, 0.0, 5.18, 35.5, 16.2, 24.6, 3.4, -28.8, 0.0006, -0.0042, 8.5, -8.5, 492.85, 61.78, -0.13, -0.006, -0.041, -0.0013, -0.003, -0.0045, -0.005, 11.36, 3.42, 5.5, -1.65, 2.75, 5.84, 2.66, 226.59, 136.63, 145.62, 0.0648, 0.0378, 12.77125, 6.3175, -8.24, 1.52, -0.0155, -0.0101, -0.019, -0.019, 0.5589999999999999, 0.495, -0.13, -0.067, 51.19, 40.67
2011-11-7, -9.31, -0.048, 0.105, 0.006999999999999999, 0.053, 0.0057, -18.48, 34.92, 92.75, -0.161, -0.14400000000000002, -0.17800000000000002, -2.38, -3.09, -1.61, 0.047, 0.028, 219.83, 0.071, 0.071, 7.935, 25.93, 9.915, 25.565, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, 18.45, 83.85, 22.57, -2.39, 4.11, 0.103, 5.6, -25.52, 15.69, -11.33, -11.82, -6.17, 26.9, -1.4, -0.036000000000000004, -0.036000000000000004, -0.035, 14.32, -0.0062, 582.0, -170.0, -235.0, -0.2769, -0.3179, -0.2602, 110.31, 822.84, 27.81, 633.01, 80.49, 20.675, 44.33, 0.02, -61.23, 207.82, -22.44, 4.25, 7.38, 3.85, -21.09, 13.22, 0.0005, 0.0012, 1.14, 2.47, -10.2, -0.0036, -0.0085, 0.0006, -5.04, -1.1, 12.7, 4.23, -15.14, -8.9, 16.5, -4.8, 28.3, 107.4, 0.0082, 0.006999999999999999, 2.25, 8.25, -419.61, 20.44, 0.101, 0.028, 0.08900000000000001, 0.0077, -0.003, -0.0045, -0.005, -2.11, -15.04, -16.9, -7.35, -11.45, 2.725, -1.27, -60.1, 85.21, -1.35, -0.2455, -0.1512, 12.77125, 6.3175, -0.25, 15.13, 0.0432, 0.0296, 0.199, 0.199, -0.418, 0.1, 3.25, 0.097, -39.88, 10.0
2011-11-8, -15.96, -0.005, -0.051, -0.051, -0.037000000000000005, -0.0032, -16.34, -41.7, -63.22, 0.0545, -0.002, 0.042, 0.63, 1.1, 0.37, -0.043, -0.117, 1098.85, -0.023, -0.023, 7.935, 25.93, 9.915, 25.565, -0.039, -0.039, -0.039, 2.575, -16.575, -7.61, 0.88, 1.83, -0.027000000000000003, -5.28, 4.8, -20.42, 7.22, 9.1, 3.35, -6.06, 0.09, 0.027000000000000003, 0.027000000000000003, -0.018000000000000002, -31.49, 0.0096, 493.0, 770.0, 690.0, 0.1355, 0.1151, 0.0825, 335.23, 132.18, 422.84, 124.78, -34.31, 10.55, 12.17, 0.0, 85.15, -60.39, 30.95, 2.7, -18.77, -8.73, 5.32, -16.02, -0.0026, -0.0017, 2.59, 0.96, 8.33, 0.0023, 0.0001, -0.0005, -0.79, 3.9, -6.1, -16.33, 3.23, 35.0, 14.5, 35.8, 13.8, -203.0, 0.0034, 0.0036, -2.5, 1.75, 202.39, 58.79, 0.042, 0.049, 0.073, 0.0034, 0.0, 0.003, 0.004, -14.66, 5.86, 5.5, -2.45, 1.65, 2.725, -1.27, 53.73, -16.4, 15.16, 0.1014, 0.0127, 12.77125, 6.3175, -1.29, -4.63, 0.0222, 0.0512, 0.181, 0.181, 0.742, 0.37, 6.63, -0.03, -1.15, -42.44
2011-11-9, 4.39, 0.024, -0.05, 0.015, 0.022, 0.0043, 56.52, 58.24, 77.41, 0.03, 0.045, 0.018000000000000002, 0.4, 0.22, 0.09, -0.06, 0.004, -140.32, -0.038, -0.038, 21.07, 37.67, -0.13, 25.76, 0.005, 0.005, 0.005, 2.575, -16.575, 7.91, 15.85, 14.24, 0.011, -7.6, 5.07, -0.37, 1.49, 32.24, 33.37, 31.87, 0.27, -0.005, -0.005, 0.059, -13.17, -0.0043, -213.0, 140.0, 275.0, -0.201, -0.058, -0.0263, 327.2, 333.53, 214.59, 434.14, -111.58, -27.46, -97.25, -0.04, 101.79, 72.5, 113.07, 4.7, 2.06, -1.8, 0.29, 0.6, 0.0021, 0.0, 0.44, 2.94, 7.53, -0.0021, -0.0007, 0.0003, 9.57, 6.2, 5.6, 4.88, 3.47, 8.1, 14.2, -11.3, 17.0, 155.3, -0.0015, 0.0053, 7.25, -1.75, 115.12, 13.46, 0.094, 0.005, 0.009000000000000001, 0.0007, -0.009000000000000001, -0.005, -0.013, 2.21, 5.99, -1.7, 4.15, 1.7, 15.02, 12.53, 26.87, 90.87, 57.38, 0.0444, 0.0585, 12.77125, 6.3175, 27.42, 0.06, 0.0441, 0.023, 0.161, 0.161, 0.325, 0.807, 6.62, -0.05, 21.54, 29.41
2011-11-10, -94.28, -0.094, 0.045, -0.02, -0.051, -0.02, -106.96, -0.16, -83.32, 0.093, 0.035, 0.015, 0.3, -0.32, -0.36, 0.056, -0.008, -1303.86, 0.034, 0.034, 11.82, -46.5, -50.08, -49.85, -0.108, -0.108, -0.108, -68.3, 17.45, 14.06, -2.37, -28.35, 0.005, -11.0, -25.82, 5.03, -18.43, -105.84, -58.05, -63.0, -0.39, 0.078, 0.078, -0.113, 6.12, -0.0032, -1571.0, -1480.0, -1185.0, -0.2477, -0.11, -0.2959, -797.96, 297.35, -9.97, -396.02, 99.93, -19.76, 34.78, -0.02, -389.24, 110.88, -21.11, -4.5, -23.73, -2.98, -21.68, 0.54, -0.0089, -0.0055, -2.69, -2.42, -7.18, 0.0008, -0.0006, -0.0023, -36.41, -18.5, -16.5, 4.5, -9.85, -7.5, 7.3, 7.3, -11.5, -215.9, 0.0041, -0.013, -4.5, 7.25, -592.29, 27.77, -0.038, 0.181, 0.045, -0.0134, 0.0, -0.009000000000000001, 0.001, 0.39, -4.75, 4.55, -1.45, -3.25, -34.02, 4.49, -332.63, -192.42, -105.41, 0.0372, 0.0201, 12.77125, 6.3175, -15.6, 18.01, -0.0032, -0.0065, 0.579, 0.579, -0.789, -0.172, -3.0, 0.005, -25.25, -1.48
2011-11-11, 50.2, 0.052000000000000005, -0.096, 0.003, -0.006, -0.004, -15.56, -118.64, -66.06, 0.0355, 0.096, -0.003, 1.92, 2.77, 1.6, -0.102, -0.036000000000000004, 92.98, -0.083, -0.083, -56.92, -31.89, 18.78, -19.82, 0.03, 0.03, 0.03, -26.1, -74.975, -45.59, -28.96, 1.06, -0.21, -10.88, 24.46, -25.92, -1.12, 3.5, -19.94, -16.14, 1.03, 0.247, 0.247, 0.091, -14.14, 0.0144, -276.0, 100.0, 160.0, 0.2986, 0.064, 0.0022, 61.22, -799.75, -390.17, -9.76, -254.64, -127.32, -178.11, -0.03, 112.85, -386.37, -205.26, -1.35, -0.82, -22.93, 13.34, -22.54, 0.0027, -0.0017, 1.4, -0.48, -0.56, -0.008, -0.0039, -0.0039, 6.62, -1.8, -1.8, -14.35, 1.41, -32.0, -26.2, -26.2, -19.4, -39.7, -0.0177, -0.0037, -10.5, -5.75, 146.57, -58.38, 0.194, 0.086, 0.126, -0.0057, -0.012, -0.01, -0.015, 8.48, -1.28, 13.25, 5.05, 9.3, 12.87, -25.46, -47.35, -95.79, -176.87, 0.205, 0.0856, 12.77125, 6.3175, 0.46, -28.8, -0.0212, 0.0231, -0.329, -0.329, -0.253, -0.865, -14.87, -0.135, -13.24, -33.24
2011-11-14, 39.36, -0.0095, 0.041, -0.003, 0.0145, 0.0096, 100.56, 51.55, 79.62, -0.061, -0.022, 0.034, -0.78, -1.05, 0.39, -0.027000000000000003, -0.055, 30.67, 0.041, 0.041, -0.54, 27.02, -4.61, 21.9, 0.079, 0.079, 0.079, -26.1, -74.975, 10.53, 20.76, 12.42, 0.04, -5.38, 8.51, 23.83, 17.02, 53.6, 32.27, 48.06, 0.36, -0.006, -0.006, 0.0, 18.68, -0.0066, 1260.0, 450.0, 175.0, -0.1241, -0.1281, 0.0158, 940.58, 84.52, 603.69, 84.52, 13.67, -51.36, -14.9, 0.01, 259.89, 116.25, 218.58, 1.65, 30.61, 21.77, 9.15, 13.64, 0.0018, 0.0045, 0.45, 1.76, 9.11, 0.0044, 0.0059, 0.0024, 19.16, 1.9, 15.8, 13.83, 8.19, 28.6, 10.2, 22.7, 22.2, 51.9, 0.0011, 0.0028, -7.0, -8.5, 560.51, 16.8, 0.047, 0.002, 0.036000000000000004, 0.0013, 0.002, 0.001, 0.006999999999999999, -1.18, 9.19, -5.75, 7.75, 2.75, 8.285, 11.705, 167.98, -19.93, 61.15, 0.0237, 0.1059, 12.77125, 6.3175, 2.67, 17.04, 0.0426, 0.0255, -0.445, -0.445, 0.5760000000000001, 0.5710000000000001, -9.25, 0.04, 58.47, 35.05
