@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_High numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute iBovespa_Open numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute IBEX_Now numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2009-9-24, -17.59, -0.004, -0.004, -0.0059, 0.0111, 0.0048, -3.2, -14.8, -0.0515, -0.068, -0.72, -1.56, -1.12, 550.93, -460.23, -0.009000000000000001, -0.009000000000000001, 1.34, 38.57, 38.57, -4.09, 33.59, 25.11, -50.25, 42.85, -10.79, 6.34, 6.34, -0.057, 0.002, -0.062, -54.83, -58.32, -58.69, -14.37, -14.88, 17.02, -0.645, -1.41, -0.037000000000000005, -0.037000000000000005, -0.037000000000000005, -0.028, -0.028, -0.028, -0.81, -5.3, 70.0, -0.1145, -0.2291, -1.57, -554.01, -88.34, 6.58, 23.595, -0.02, -0.02, -0.02, 17.8, 15.03, 51.02, 1.5, 0.0, 5.21, -10.33, -6.42, -0.0033, -0.0045, 1.55, -0.27, -9.01, -0.24, -0.0029, 0.0027, 0.0043, 2.82, 2.89, -4.65, -0.57, -1.2, 36.6, -0.0007, 0.0147, 0.0123, 8.75, 3.75, 1.612, 2.9360000000000004, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -0.0094, -28.9, 1.82, -0.00375, -0.0025, -10.07, -0.45, -4.74, -5.0, -11.0, -6.6, 4.39, 11.15, 62.61, 46.28, 78.11, -0.0821, 34.9125, 33.835, 31.64625, 13.85, -0.0118, -0.006999999999999999, -0.006999999999999999, -1.24, -0.4, -0.205, 0.0, 4.25, -0.75, 0.032, 0.032, 0.032, -17.17, -3.45
2009-9-25, -2.4, -0.021, -0.021, -0.006999999999999999, -0.008, -0.0097, -60.1, -9.7, 0.052000000000000005, 0.002, -0.13, -0.71, -0.36, -992.53, -877.92, -0.034, -0.034, -12.5, 5.17, -9.21, -21.57, -9.14, -18.45, 16.6, -42.8, -10.09, -10.13, -13.86, -0.096, -0.052000000000000005, -0.046, 10.83, -73.23, -37.94, -9.64, -23.81, -25.21, -0.1, -0.65, -0.061, -0.061, -0.061, -0.032, -0.032, -0.032, -9.86, -4.55, -900.0, 0.0352, -0.1145, -2.44, -494.56, -725.87, 6.58, 23.595, -0.05, -0.05, -0.05, -26.82, -78.22, -80.64, -2.0, -2.5, -6.19, -5.58, -8.11, 0.0112, 0.0008, -2.83, -2.5, -35.62, -10.44, -0.0027, -0.0024, -0.0031, -7.18, -9.01, -1.13, -1.35, -15.5, -157.4, -0.0286, -0.0019, -0.0306, 2.0, 3.5, 1.612, 2.9360000000000004, -0.078, -0.078, -0.078, -0.0064, 2.34, -21.87, -0.00375, -0.0025, -15.81, -12.44, -8.05, -0.8, -5.5, 0.8, 6.95, -7.33, -48.67, -95.53, -218.48, -0.0009, 34.9125, 33.835, 31.64625, -2.6, -0.0699, -0.064, -0.064, 0.6, -0.05, -0.615, -0.44, 13.0, 2.0, -0.062, -0.062, -0.062, 3.8, -4.7
2009-9-28, -15.93, -0.031, -0.031, 0.0027, -0.0046, -0.0014, 2.9, -43.5, -0.06, -0.4920000000000001, -0.84, -0.07, 0.16, -451.67, 155.56, -0.021, -0.021, -121.41, -12.08, -14.64, 10.6, -13.86, -4.67, -27.6, 7.95, -6.4, -13.08, -12.82, 0.031, -0.098, -0.039, -14.71, 12.12, -22.19, -4.6, -16.69, -35.5, -0.7, -0.04, -0.046, -0.046, -0.046, -0.061, -0.061, -0.061, -1.41, -5.98, -390.0, -0.1397, 0.0455, -0.55, 294.87, -63.64, -10.08, -158.28, 0.02, 0.02, 0.02, -41.77, -46.88, -43.31, -6.2, -5.9, -15.11, -0.56, -6.16, 0.0082, 0.0137, -2.75, -2.13, -21.15, -32.52, 0.0017, -0.0037, -0.003, -13.95, -13.83, 0.23, -4.27, -7.3, -52.1, -0.0107, -0.0269, -0.0106, 7.75, 6.25, -14.67, -22.42, -0.01, -0.01, -0.01, 0.0064, -24.21, -5.68, -0.025, 0.0, -7.0, -12.87, -16.09, -5.45, 0.7, -6.1, 6.436666667000001, 8.25, -310.42, -252.81, -109.63, 0.1767, 34.9125, 33.835, 31.64625, -0.65, -0.0146, -0.055, -0.055, -0.47, -0.57, -0.235, -0.26, -23.25, 14.25, -0.07, -0.07, -0.07, -16.07, -14.36
2009-9-29, 14.5, -0.03, -0.03, -0.0067, 0.0035, -0.0054, 83.5, 48.9, 0.012, 0.197, 1.1, -0.99, -0.35, 312.26, 601.58, -0.018000000000000002, -0.018000000000000002, 116.18, -16.94, -3.35, 20.33, 6.79, -3.16, 23.95, -12.975, 18.6, -4.1, 11.66, -0.017, 0.038, -0.027000000000000003, -75.31, 7.67, -6.12, 2.59, 39.82, 33.05, 0.935, -0.96, 0.024, 0.024, 0.024, -0.041, -0.041, -0.041, -5.67, -2.51, 510.0, 0.2509, -0.1542, 0.36, 642.01, 452.14, -259.21, -257.55, 0.0, 0.0, 0.0, -63.7, -50.02, -43.45, -1.95, -1.3, 9.59, 12.19, 2.62, 0.0, 0.0064, 0.61, 0.44, 3.21, -23.21, 0.0094, 0.0065, -0.0028, -0.35, 12.64, 5.82, 7.18, 2.3, 247.4, -0.0068, -0.0095, -0.0147, -0.75, 0.25, -23.8, -37.67, -0.011, -0.011, -0.011, -0.001, 3.38, 5.16, -0.02, -0.01, 13.34, -9.03, 1.42, 7.25, -6.9, -2.3, 6.436666667000001, 8.25, 32.12, 89.82, 37.78, 0.0838, 34.9125, 33.835, 31.64625, -5.05, 0.0105, 0.038, 0.038, -2.12, -1.12, 0.135, 0.035, 6.0, -9.75, -0.085, -0.085, -0.085, -4.47, -22.59
2009-9-30, -16.91, 0.006, 0.006, -0.0036, -0.008, -0.0034, -6.0, 13.2, -0.036000000000000004, 0.201, -0.76, 1.18, -0.38, 958.61, 393.57, 0.017, 0.017, 19.95, 23.44, 26.79, 4.56, 26.59, 32.14, 23.95, -12.975, -2.37, 18.31, 4.49, 0.001, -0.002, 0.029, -8.99, -80.61, -78.26, -11.48, -6.7, 1.36, -0.64, 1.13, -0.031, -0.031, -0.031, 0.011, 0.011, 0.011, 3.57, -5.55, 330.0, -0.3018, 0.2659, 0.41, 30.02, 371.46, -47.13, 88.82, 0.03, 0.03, 0.03, 98.34, 104.77, 126.51, -0.2, -1.15, 0.41, -6.98, 3.52, -0.0065, -0.0087, 0.51, -0.29, 1.15, 3.37, -0.0044, 0.0025, 0.0124, 13.38, 1.87, -3.54, -1.46, 0.6, -37.5, 0.0073, -0.0088, 0.0055, 4.75, 7.25, 0.09, 3.78, 0.012, 0.012, 0.012, -0.0009, 1.59, -4.44, -0.015, 0.005, -4.51, 13.55, -0.76, -5.0, 7.2, 2.15, 6.436666667000001, 8.25, 85.27, 13.59, 101.34, -0.1214, 52.4, 56.97, 112.44, -2.75, 0.0075, -0.026, -0.026, 1.17, 0.47, -0.017, 0.03, -8.25, -6.0, 0.062, 0.062, 0.062, 33.43, 51.31
2009-10-1, -28.51, -0.027000000000000003, -0.027000000000000003, 0.0051, -0.0036, 0.0049, -25.8, 6.0, -0.064, -0.285, -1.71, -0.68, -0.55, -74.58, 227.9, -0.021, -0.021, -11.67, 11.83, 5.79, -15.55, -0.79, -7.32, 77.1, 48.5, -3.53, -2.67, -6.22, 0.094, 0.037000000000000005, 0.077, 24.89, 8.81, 24.17, -11.73, -1.62, -3.53, -1.55, -0.58, 0.034, 0.034, 0.034, 0.013, 0.013, 0.013, -8.69, -7.03, 650.0, -0.0445, -0.2969, 0.4, -199.77, -47.85, 16.06, 3.82, -0.05, -0.05, -0.05, 13.37, 8.49, -47.91, -1.5, 0.6, -5.31, 4.38, 2.21, 0.0003, -0.0026, -0.58, 3.34, -13.57, 2.0, 0.0108, 0.004, 0.0035, -2.82, -5.19, 1.18, -3.72, 14.9, -97.6, 0.0046, 0.0076, 0.0121, 1.75, -0.75, 27.41, 36.47, 0.01, 0.01, 0.01, 0.0063, 19.61, 29.54, 0.03, -0.045, 4.1, -3.74, 1.62, -12.0, -4.0, -10.85, -20.68, -8.51, 126.22, 54.88, -62.75, -0.0902, 42.57, 50.5, 30.99, -7.21, 0.0096, 0.031, 0.031, 0.34, 0.03, 0.48, 0.335, 10.0, -8.5, 0.13, 0.13, 0.13, -9.96, -15.83
2009-10-5, -37.73, -0.053, -0.053, -0.0103, 0.0055, -0.0057, -86.1, -25.6, 0.0025, 0.198, -0.33, -1.8, -1.22, 278.03, -672.7, -0.076, -0.076, -17.62, -6.04, 0.0, 14.24, -12.14, 7.39, -0.55, 79.55, -27.23, -6.11, -8.49, -0.084, 0.062, -0.006, 22.04833333, 11.26, 18.115, -14.43, -64.94, -24.97, -0.285, -1.61, -0.019, -0.019, -0.019, -0.124, -0.124, -0.124, -11.84, -9.04, -680.0, -0.0384, -0.0552, 2.91, -643.98, -523.89, -32.53, -98.63, -0.01, -0.01, -0.01, 12.98, -34.84, -30.23, 1.85, 1.75, -9.82, -17.63, -10.62, -0.0032, 0.0004, 3.57, 0.45, -11.04, -14.31, -0.014, -0.0001, -0.0067, -7.51, -8.52, -8.66, 0.26, -8.5, -237.9, -0.006, 0.0049, -0.002, 0.75, 2.0, 12.8, 32.62, 0.034, 0.034, 0.034, -0.0102, 25.39, 23.56, -0.015, 0.02, -16.63, 4.37, 2.14, -2.2, -13.0, -8.8, 14.23, 12.19, -77.52, -63.54, -180.29, 0.0002, -19.83, 2.24, 7.11, 9.75, 0.1077, -0.019, -0.019, -0.32, -0.23, -0.218, 0.19, -4.75, 4.5, -0.054000000000000006, -0.054000000000000006, -0.054000000000000006, 0.02, -15.48
2009-10-6, -8.46, -0.018000000000000002, -0.018000000000000002, 0.0117, -0.0046, 0.0063, -23.5, -140.1, 0.0065, 0.024, -1.21, -0.2, -0.71, -341.13, 872.16, -0.076, -0.076, -215.33, -29.72, -29.72, -33.27, -23.8, -32.92, -80.2, -11.15, 10.61, -28.04, -12.33, -0.006999999999999999, -0.117, -0.077, 22.04833333, 11.26, 18.115, 0.93, 10.67, -38.12, -1.07, -0.61, -0.046, -0.046, -0.046, 0.038, 0.038, 0.038, -2.35, -1.66, 430.0, -0.0167, -0.0005, -1.08, 626.14, -0.74, -339.57, -295.75, -0.04, -0.04, -0.04, -193.53, -113.64, -222.87, 2.2, 1.9, -20.68, 1.18, -6.0, 0.0082, 0.0057, -1.47, -1.1, -13.75, -15.48, 0.0044, -0.0069, -0.0043, -21.0, -11.12, 5.47, 1.02, 17.2, 38.8, -0.0006, -0.0069, -0.0025, -8.5, -10.0, 1.4, -13.6, -0.081, -0.081, -0.081, 0.0168, 79.48, 81.31, -0.02, -0.035, 6.92, -16.13, -8.54, -8.3, -1.65, 0.2, -0.07, -1.43, -427.65, -252.69, -138.54, -0.086, -19.83, 2.24, 7.11, 7.4, -0.0561, -0.069, -0.069, -0.17, -0.19, 0.095, -0.425, -10.0, -10.75, -0.378, -0.378, -0.378, -64.44, -44.21
2009-10-7, -0.44, 0.053, 0.053, 0.0068, 0.0056, 0.0065, 113.7, 125.6, 0.1425, 0.07400000000000001, 0.14, -1.26, -0.61, 1199.79, 824.21, 0.016, 0.016, 150.37, 2.39, 2.39, 42.28, 1.33, 10.45, 24.2, -72.4, 14.26, 15.15, 17.97, 0.058, 0.038, 0.069, 22.04833333, 11.26, 18.115, 8.43, 35.42, 36.35, 0.04, -0.64, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, 0.04, 0.04, 0.04, -2.59, 4.25, 1370.0, 0.3482, -0.0495, 2.01, 476.08, 531.56, 11.35, -40.64, 0.07, 0.07, 0.07, 61.87, 47.73, 112.53, 0.3, 3.7, 12.85, 15.65, 8.67, 0.0053, 0.0033, 0.66, 1.05, -2.56, -7.81, 0.0127, 0.0098, 0.006999999999999999, 11.65, 11.48, 1.83, 4.97, 21.9, 260.1, -0.0023, 0.0002, -0.0025, 9.25, 14.5, 46.98, 26.79, 0.055, 0.055, 0.055, 0.0052, 80.12, 80.03, -0.01, -0.005, 10.57, 5.59, 10.14, 0.3, -8.35, -1.5, 16.49, 9.54, 254.49, 216.43, 170.47, 0.1192, 58.13, 3.12, 14.57, -1.64, 0.0473, 0.029, 0.029, -0.11, -0.34, 0.76, 0.825, 17.5, 1.75, 0.0, 0.0, 0.0, 42.42, 49.61
2009-10-8, 17.46, -0.012, -0.012, -0.003, 0.006999999999999999, 0.0006, -29.1, 6.3, 0.043, -0.01, 0.15, 0.04, 0.05, 288.41, 102.15, 0.022, 0.022, 28.91, 43.44, 43.44, 5.72, 42.26, 42.26, -41.65, 28.05, 2.86, 11.63, -2.53, -0.005, 0.043, -0.008, 22.04833333, 11.26, 18.115, -1.06, 6.76, -0.8, 0.22, 0.0, -0.039, -0.039, -0.039, -0.073, -0.073, -0.073, 5.43, -2.8, -165.0, 0.098, 0.3529, -1.18, 72.89, 34.3, 5.82, 107.01, 0.0, 0.0, 0.0, 53.1, 69.93, 124.43, 3.6, 0.0, 0.89, 2.46, 14.04, -0.0044, 0.0019, 1.01, -0.29, 7.84, -3.42, -0.0006, 0.0026, 0.0116, 6.98, -0.52, 3.62, -16.94, 4.7, -95.7, 0.0045, -0.0031, -0.0019, 15.5, 12.0, 26.61, 18.59, -0.055, -0.055, -0.055, 0.0042, 29.32, 10.99, 0.015, 0.01, -0.26, 11.55, 5.42, 1.7, 0.3, 3.5, 0.06, 2.6, 45.13, -7.11, 91.8, 0.0474, -25.73, 24.04, 2.39, 15.65, -0.0182, -0.056, -0.056, -0.78, -0.25, 0.205, 0.34, 3.0, 15.75, 0.0, 0.0, 0.0, 57.72, 44.27
2009-10-9, 31.33, 0.086, 0.086, 0.0102, -0.003, 0.0028, 45.7, 16.6, -0.0565, -0.246, -0.52, 0.25, -0.26, -26.0, 535.84, -0.16899999999999998, -0.16899999999999998, 36.95, 16.74, 16.74, 52.36, 13.93, 13.93, 16.5, -20.45, 7.9, 6.38, 12.65, 0.116, 0.071, 0.102, 22.04833333, 11.26, 18.115, 6.56, 13.6, 29.32, -0.455, 0.22, -0.006, -0.006, -0.006, 0.062, 0.062, 0.062, -4.94, 0.68, 425.0, 0.1544, 0.0952, 0.29, 135.48, 320.39, 55.79, 10.47, 0.0, 0.0, 0.0, 63.44, 27.22, 2.53, 1.4, 3.65, 1.59, 14.0, 4.08, -0.0001, -0.0031, -1.72, 1.04, 8.04, 8.89, 0.0107, 0.0105, 0.0035, 4.04, 9.13, 1.83, 20.38, 12.1, 92.9, 0.0115, 0.0054, 0.0092, 1.5, 4.75, -35.52, -26.79, -0.023, -0.023, -0.023, 0.002, -11.0, 4.1, -0.005, -0.035, 6.56, -0.47, 0.18, -3.5, 2.2, -3.5, 8.68, 13.68, 147.33, 161.54, 155.46, -0.0157, 28.53666667, 18.01666667, 29.85666667, 5.06, 0.0033, -0.01, -0.01, -0.32, -0.6, 0.322, 0.47, 10.75, 5.25, 0.338, 0.338, 0.338, 16.82, 15.18
2009-10-12, -6.98, 0.149, 0.149, -0.006, 0.0106, -0.0005, 7.3, -1.3, -0.0165, 0.365, 0.08, -0.59, -0.47, 1131.5, 853.1, 0.145, 0.145, 20.46, 47.57, 47.57, 29.61, 46.35, 30.37, -57.05, -18.25, 6.01, 5.25, 0.84, -0.058, 0.016, -0.036000000000000004, 22.04833333, 11.26, 18.115, -6.37, 15.35, -0.03, 0.04, -0.52, 0.077, 0.077, 0.077, 0.136, 0.136, 0.136, 4.03, -4.49, 450.0, -0.1506, 0.1405, 1.45, 140.86, -72.65, 87.6, 111.24, -0.09, -0.09, -0.09, -23.43, -0.19, 57.82, 2.0, -0.05, 6.81, -2.42, 10.39, 0.0101, 0.0022, 1.95, 0.07, -27.3, 5.59, 0.0031, 0.0019, 0.0085, 2.53, 2.68, -1.69, 1.08, -7.6, -71.1, -0.024, 0.0101, -0.0122, 4.0, 0.0, -34.23, -8.02, 0.09, 0.09, 0.09, -0.0066, 4.17, -15.35, 0.025, 0.04, 10.11, 6.54, 6.86, 0.3, -5.0, -3.1, 1.73, -1.965, 9.75, -15.94, 32.62, -0.1961, 28.53666667, 18.01666667, 29.85666667, 4.42, 0.0562, 0.055, 0.055, 0.21, 1.09, -0.125, -0.21, -6.0, 9.25, -0.035, -0.035, -0.035, -5.97, 19.65
2009-10-13, -10.88, -0.006, -0.006, 0.0043, -0.006999999999999999, 0.0003, 48.3, 59.7, 0.0065, 0.003, 0.51, 0.04, 0.54, 151.505, 236.775, 0.045, 0.045, 65.88, 37.17, 37.17, 49.3, 35.65, 51.63, 109.05, -47.55, 4.7, 6.35, 7.95, 0.019, -0.018000000000000002, 0.011, -17.24, 86.89, 19.53, 9.94, -0.14, 16.3, 0.4, -0.14, -0.022, -0.022, -0.022, 0.002, 0.002, 0.002, -6.99, 6.47, 395.0, 0.1588, -0.1513, 1.43, 435.72, 426.01, 86.61, 91.115, 0.04, 0.04, 0.04, 19.51, 38.53, 79.2, -1.75, -0.05, 11.07, 6.55, 0.1, 0.0052, 0.0087, 0.94, 1.46, 0.0, -26.09, 0.006999999999999999, 0.0048, 0.0041, 7.75, 3.83, 1.78, 1.5, 8.9, 5.6, -0.0041, -0.0204, -0.0098, 1.75, 3.0, -9.16, -18.14, -0.034, -0.034, -0.034, 0.0042, -5.39, 15.7, 0.005, 0.0125, 11.36, 8.07, 14.37, 3.1, 0.0, 2.1, 1.73, -1.965, -4.555, -26.06, -41.45, 0.0265, 28.53666667, 18.01666667, 29.85666667, 0.11, 0.0389, -0.005, -0.005, 1.19, 0.58, 0.13, 0.2, 26.25, -3.0, 0.149, 0.149, 0.149, 18.03, 14.9
2009-10-14, 20.16, -0.006, -0.006, 0.0086, 0.0057, 0.0082, -56.1, -9.6, 0.023, 0.002, 0.51, 0.48, -0.14, 151.505, 236.775, -0.034, -0.034, -27.29, 55.95, 27.43, -36.74, 39.33, -6.28, 31.975, 54.45, -3.0, 3.33, -4.16, -0.062, -0.013, -0.043, 41.71, -37.23, 5.74, 8.53, 0.75, -9.57, -0.115, 0.52, 0.01, 0.01, 0.01, -0.034, -0.034, -0.034, 10.83, 5.08, 395.0, -0.052000000000000005, 0.1488, 0.78, 135.67, 159.62, 86.61, 91.115, 0.08, 0.08, 0.08, 61.13, -0.35, 18.74, 2.9, 0.85, -2.11, 1.86, 5.85, -0.0023, 0.0047, 0.84, 0.81, 13.47, 2.11, -0.0009, 0.0041, 0.004, -1.52, -4.62, 7.72, 0.74, 7.5, -140.5, 0.0131, -0.006, -0.0022, 14.25, 12.5, 5.37, 10.51, 0.017, 0.017, 0.017, -0.0005, 15.95, 17.7, 0.005, 0.0125, 2.03, 14.01, 4.43, -0.9, 3.4, 1.8, -10.18, 0.02, -4.555, -26.06, -41.45, 0.0204, -49.01, -20.53, -36.31, 5.29, 0.0225, 0.016, 0.016, -0.23, -0.27, 0.02, -0.125, 18.38, 25.5, -0.014, -0.014, -0.014, 2.96, -25.64
2009-10-15, 9.9, 0.023, 0.023, 0.0067, 0.0073, 0.0079, 102.0, 39.7, 0.015, 0.038, -1.97, -0.08, 0.13, 578.9, 686.76, -0.031, -0.031, 72.71, -28.04, 0.48, 42.16, -25.13, 20.48, 31.975, 54.45, 18.83, 3.72, 17.87, 0.051, -0.004, 0.023, 34.34, 55.88, 72.79, -4.81, 32.34, 27.6, -1.095, 0.01, 0.071, 0.071, 0.071, 0.071, 0.071, 0.071, 3.75, -0.77, 685.0, 0.0344, -0.0249, 1.57, 270.0, 473.56, 29.16, -23.38, 0.0, 0.0, 0.0, -2.79, 49.72, -10.43, 0.6, -0.3, 16.61, -0.72, -2.27, 0.0011, -0.0021, 1.62, 0.62, -6.82, 12.94, 0.0047, 0.0009, 0.0008, 2.63, 9.81, 3.37, 4.67, -0.3, 262.6, 0.005, 0.0131, 0.0196, 2.25, 3.25, 26.0, 15.32, 0.034, 0.034, 0.034, 0.0056, 8.44, 3.66, 0.0, 0.01, 1.3, 1.82, -0.58, -8.5, 0.1, -9.27, 14.23, 9.04, 108.23, 94.1, 113.94, -0.0652, 98.43, 53.7, 11.63, -3.43, 0.034, 0.063, 0.063, 0.15, -0.29, 0.068, 0.228, 0.87, 17.13, 0.017, 0.017, 0.017, 5.5, 26.47
2009-10-16, -18.63, 0.023, 0.023, 0.0019, 0.0081, 0.0003, -33.1, 6.6, 0.041, -0.158, -0.1, -1.23, -1.43, 1545.59, 1183.34, 0.022, 0.022, 9.59, 41.35, 29.59, -21.22, 41.82, 4.9, -9.35, 64.2, 4.54, 11.68, 3.39, 0.014, -0.025, 0.019, 9.26, 49.22, 3.65, 0.87, 1.06, -0.66, -0.065, -1.1, 0.052000000000000005, 0.052000000000000005, 0.052000000000000005, 0.041, 0.041, 0.041, -0.17, -1.09, 1535.0, 0.005, 0.0402, 0.39, 136.63, -17.48, 98.9, 168.57, 0.05, 0.05, 0.05, 28.22, 2.5, 141.33, 0.5, 0.0, 6.44, 5.8, -0.35, -0.0157, -0.0153, 0.65, 1.2, 32.67, -5.78, 0.0078, 0.0066, 0.008, 5.23, -0.05, -0.59, -1.79, -14.1, -21.2, 0.0296, 0.0066, 0.0089, 0.75, -9.0, 25.51, 33.74, 0.049, 0.049, 0.049, 0.0042, -0.52, -5.76, 0.02, -0.005, -11.92, -0.03, -0.34, -0.5, -8.5, -5.73, -0.54, -0.46, -72.48, -6.39, 35.05, -0.1693, 28.42666667, 30.24666667, 15.48, -15.85, 0.0173, 0.057, 0.057, -0.44, 1.09, -0.493, -0.243, -8.12, 0.62, 0.21, 0.21, 0.21, 27.82, 25.73
2009-10-19, 8.71, -0.028, -0.028, -0.0039, 0.001, 0.0006, -32.8, 5.0, 0.0175, 0.125, -0.4, -0.11, 0.61, 504.03, -338.23, 0.011, 0.011, 16.56, -7.02, -23.36, -24.57, -25.28, -21.24, 33.3, -9.9, -8.88, 4.31, -1.89, -0.014, 0.045, -0.005, -3.16, -2.15, -6.08, 9.4, -16.49, -8.56, 1.175, -0.06, -0.024, -0.024, -0.024, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, -0.94, 5.31, 280.0, 0.0607, -0.0065, 2.03, -291.43, -73.42, 81.49, 31.33, 0.09, 0.09, 0.09, 14.84, -51.1, 46.48, -1.5, 3.55, 2.65, 3.41, 4.02, -0.0072, -0.005, 3.2, 2.57, 25.02, 30.56, -0.0042, 0.0062, 0.0025, -0.02, -2.39, 3.03, 3.64, 0.9, -173.3, 0.0084, 0.0272, 0.026, -9.5, 0.25, -16.75, -4.25, -0.024, -0.024, -0.024, -0.0069, -4.08, -3.61, 0.01, 0.025, 5.7, -10.53, -0.99, 9.1, 3.5, 8.5, 0.495, 1.55, 0.53, -18.54, -39.64, 0.0551, 28.42666667, 30.24666667, 15.48, -36.84, 0.0592, -0.02, -0.02, 1.4, 0.33, 0.005, -0.245, -7.63, -8.12, 0.02, 0.02, 0.02, 1.79, -8.04
