@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute IDR_KRW_Low numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute RTSI_Now numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_Open numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_Low numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Open numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Open numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute Tadawul_High numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Open numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Open numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Now numeric

@data
2015-11-16, 1943.02, 1.706, 1.643, 1.0779, 1.0816, 453.55, 457.6, 459.16, 449.61, 6118.28, 6178.95, 8.514, 8.5735, 8.482999999999999, 181.85, 181.64, 2.3609999999999998, 2.391, 46517.04, 46883.71, 46883.71, 46311.23, 1.75, 1.75, 1.75, 1.75, 10708.4, 10811.78, 814.93, 1728.17, 1739.84, 2.012, 7775.1, 7730.9, 2044.64, 2022.02, 2.166, 2.168, 3600.76, 3632.56, 3564.81, 1252.91, 1261.68, 1250.01, 4980.86, 4989.06, 150.985, 149.44, 0.885, 2.275, 2.3169999999999997, 2.32, 2.267, 1162.55, 1157.47, 1154.91, 1.3323, 1.3291, 0.609, 0.613, 0.5529999999999999, 17.5311, 17.5111, 40.22, 43617.73, 44120.82, 19596.91, 19388.91, 2.335, 2.346, 8749.84, 8818.15, 8821.37, 8699.77, 17439.25, 112.15, 115.85, 111.6, 1469.0, 834.62, 825.27, 836.51, 824.38, 43.61, 44.08, 43.57, 1.0179, 1.0094, 1151.25, 1159.45, 1143.05, 304.33, 309.64, 303.79, 1122.9, 1122.9, 10118.3, 10012.3, 1.5233, 1.5266, 1.5188, 362.25, 358.0, 21842.56, 21819.12, 21986.75, 21655.21, 4442.02, 4490.34, 1.7930000000000001, 1.8259999999999998, 1.84, 1.788, 0.6543, 0.6558, 0.6511, 7003.47, 7016.37, 6997.63, 0.31, 0.31, 0.313, 878.53, 870.68, 1158.88, 1551.455, 1559.815, 1542.685, 13075.42, 13104.73, 13162.41, 7065.924999999997, 1380.34, 1385.7, 1379.1, 1.4069, 1.581, 1.5859999999999999, 123.0, 14.203, 496.5, 499.75, 491.63, 2.96, 3603.18
2015-11-17, 1963.58, 1.655, 1.6280000000000001, 1.0686, 1.0751, 454.29, 448.36, 455.84, 448.36, 6146.38, 6161.9, 8.552999999999999, 8.6015, 8.509, 183.44, 183.38, 2.385, 2.46, 46846.87, 46518.63, 46905.35, 46398.64, 1.679, 1.6680000000000001, 1.679, 1.6680000000000001, 10713.23, 10763.65, 824.17, 1739.8, 1728.12, 1.983, 7838.85, 7714.15, 2022.08, 2019.39, 2.16, 2.17, 3522.46, 3607.61, 3519.42, 1257.96, 1262.26, 1248.34, 4916.14, 4984.91, 150.9, 150.98, 0.865, 2.271, 2.245, 2.278, 2.238, 1158.98, 1162.86, 1155.87, 1.3331, 1.3323, 0.5429999999999999, 0.5760000000000001, 0.528, 17.6867, 17.6776, 40.06, 43901.19, 43867.605, 19393.69, 19252.04, 2.28, 2.2969999999999997, 8727.09, 8697.31, 8768.73, 8694.96, 17483.01, 114.35, 112.5, 112.2, 1458.52, 830.03, 833.96, 836.25, 828.54, 44.56, 44.7, 43.15, 1.0163, 1.0061, 1145.95, 1157.15, 1139.95, 306.24, 307.49, 302.9, 1123.4, 1123.4, 10012.4, 10005.2, 1.5199, 1.5229, 1.518, 360.75, 357.25, 21811.36, 21606.99, 21924.72, 21572.63, 4438.69, 4452.26, 1.798, 1.7890000000000001, 1.8459999999999999, 1.781, 0.6532, 0.6585, 0.6472, 7005.67, 7015.0, 6965.98, 0.307, 0.299, 0.313, 877.41, 876.22, 1170.25, 1545.42, 1546.02, 1527.88, 13317.52, 13080.69, 13317.52, 6970.4, 1370.51, 1388.81, 1368.79, 1.3865, 1.585, 1.561, 123.3, 14.45, 494.88, 498.0, 490.5, 2.898, 3632.44
2015-11-18, 1962.88, 1.693, 1.643, 1.0644, 1.069, 466.54, 459.66, 466.83, 458.69, 6268.76, 6269.44, 8.512, 8.538, 8.482999999999999, 183.39, 182.82, 2.371, 2.396, 47247.8, 46847.97, 47697.6, 46847.97, 1.679, 1.679, 1.679, 1.679, 10971.04, 10971.04, 862.44, 1787.23, 1740.98, 1.9969999999999999, 7860.45, 7793.0, 2053.67, 2045.9, 2.12, 2.12, 3629.98, 3678.27, 3598.07, 1248.93, 1251.76, 1242.37, 4991.71, 5023.45, 150.93, 150.76, 0.857, 2.2680000000000002, 2.275, 2.313, 2.247, 1153.05, 1156.61, 1148.3, 1.3319, 1.3328, 0.542, 0.544, 0.517, 17.7296, 17.6536, 40.58, 44184.65, 43614.39, 19630.63, 19628.84, 2.3040000000000003, 2.307, 8952.58, 8787.56, 8956.33, 8781.67, 17599.33, 114.25, 114.7, 113.7, 1479.24, 831.88, 829.03, 835.48, 826.89, 43.57, 44.7, 43.5, 1.0157, 1.0065, 1155.65, 1167.35, 1150.85, 306.99, 309.14, 304.51, 1106.8, 1106.8, 10214.6, 10199.6, 1.5215, 1.524, 1.5156, 362.5, 358.25, 22309.39, 22015.87, 22309.39, 21974.44, 4474.52, 4520.7, 1.7719999999999998, 1.7919999999999998, 1.8030000000000002, 1.768, 0.6492, 0.6497, 0.6452, 6964.96, 6982.7, 6960.85, 0.304, 0.309, 0.313, 878.27, 874.92, 1169.63, 1558.5, 1562.71, 1548.02, 13280.39, 13323.8, 13379.89, 6996.33, 1396.54, 1398.19, 1388.76, 1.3926, 1.569, 1.568, 123.5, 14.135, 493.5, 494.0, 484.63, 2.9219999999999997, 3695.04
2015-11-19, 1988.91, 1.673, 1.641, 1.0659, 1.064, 465.93, 464.09, 466.43, 462.95, 6278.97, 6283.9, 8.499, 8.5895, 8.443999999999999, 183.17, 182.47, 2.347, 2.41, 47435.58, 47241.44, 47950.71, 47241.44, 1.685, 1.679, 1.685, 1.679, 10959.95, 10989.55, 876.56, 1810.48, 1787.11, 1.959, 7843.4, 7725.05, 2051.99, 2051.99, 2.088, 2.0909999999999997, 3605.06, 3617.07, 3558.7, 1243.45, 1252.23, 1240.38, 5004.6, 5078.8, 150.48, 150.79, 0.8340000000000001, 2.273, 2.273, 2.299, 2.259, 1143.54, 1151.84, 1141.4, 1.3299, 1.3319, 0.515, 0.532, 0.495, 17.7039, 17.609, 39.91, 44505.59, 44182.25, 19649.18, 19643.97, 2.292, 2.305, 8990.96, 8920.97, 8999.51, 8904.03, 17752.16, 112.75, 114.0, 111.85, 1504.38, 829.3, 830.76, 835.21, 825.44, 44.14, 43.97, 43.34, 1.0135, 1.0058, 1155.15, 1172.75, 1150.85, 309.63, 311.21, 306.46, 1108.5, 1108.5, 10284.0, 10226.5, 1.5237, 1.5249, 1.5186, 364.25, 358.5, 22091.56, 22197.26, 22205.0, 22054.51, 4513.7, 4521.56, 1.734, 1.758, 1.768, 1.7280000000000002, 0.6478, 0.6499, 0.6434, 6978.22, 6983.17, 6974.75, 0.302, 0.302, 0.307, 876.98, 873.25, 1169.52, 1569.26, 1571.3, 1552.23, 13399.97, 13317.89, 13421.83, 6954.79, 1390.95, 1394.28, 1374.97, 1.3814, 1.528, 1.5590000000000002, 123.69, 14.02, 487.38, 490.25, 480.63, 2.9130000000000003, 3683.38
2015-11-20, 1989.86, 1.651, 1.62, 1.0734, 1.0657, 469.0, 470.12, 472.54, 468.37, 6329.93, 6366.85, 8.445, 8.477, 8.378, 182.48, 180.86, 2.276, 2.376, 48138.89, 47437.26, 48226.83, 47437.26, 1.6680000000000001, 1.685, 1.685, 1.6130000000000002, 11085.44, 11150.74, 883.82, 1811.2, 1811.89, 1.9180000000000001, 7854.9, 7765.45, 2083.7, 2078.76, 2.079, 2.08, 3573.78, 3618.21, 3561.04, 1241.79, 1249.05, 1238.33, 5078.68, 5092.46, 149.11, 150.36, 0.807, 2.247, 2.273, 2.276, 2.2319999999999998, 1141.11, 1142.15, 1136.97, 1.3282, 1.3303, 0.5, 0.511, 0.47600000000000003, 17.646, 17.4608, 39.89, 44620.6, 44519.85, 19859.81, 19761.56, 2.265, 2.291, 9008.65, 9016.24, 9080.56, 8987.23, 17772.97, 119.9, 112.5, 112.5, 1507.83, 831.44, 828.63, 835.8, 827.24, 44.18, 44.3, 43.7, 1.0192, 1.0087, 1170.35, 1172.25, 1164.05, 310.82, 312.14, 307.47, 1117.2, 1117.2, 10340.5, 10325.7, 1.529, 1.5336, 1.5223, 365.5, 360.25, 22191.99, 22249.49, 22321.42, 22095.52, 4517.58, 4530.9, 1.692, 1.7209999999999999, 1.722, 1.67, 0.6476, 0.6597, 0.6469, 6988.78, 7033.11, 6981.97, 0.302, 0.3, 0.303, 870.1, 867.96, 1166.39, 1573.66, 1585.28, 1572.23, 13473.83, 13399.7, 13478.82, 7051.98, 1384.19, 1388.34, 1381.41, 1.3807, 1.505, 1.506, 123.64, 14.242, 483.0, 492.75, 481.63, 2.904, 3701.84
2015-11-23, 2003.7, 1.6340000000000001, 1.607, 1.0646, 1.0736, 468.69, 470.91, 470.96, 466.34, 6334.63, 6360.73, 8.381, 8.4745, 8.378, 180.91, 180.04, 2.145, 2.275, 48144.58, 47787.65, 48485.955, 47712.42, 1.64, 1.624, 1.64, 1.624, 11119.83, 11164.3, 888.36, 1826.72, 1810.03, 1.9080000000000001, 7906.95, 7817.8, 2082.82, 2082.82, 2.095, 2.095, 3620.79, 3640.53, 3607.92, 1239.18, 1244.3, 1225.28, 5096.96, 5112.46, 148.98, 148.97, 0.818, 2.2640000000000002, 2.255, 2.266, 2.231, 1133.43, 1139.51, 1128.68, 1.3343, 1.3286, 0.489, 0.5, 0.469, 17.469, 17.3873, 38.99, 44895.02, 44621.41, 19879.81, 19715.74, 2.254, 2.259, 9015.83, 9043.3, 9046.95, 8973.7, 17914.34, 121.9, 120.95, 120.3, 1505.94, 836.0, 830.55, 836.29, 828.76, 44.66, 44.38, 44.06, 1.0241, 1.014, 1171.35, 1180.35, 1170.35, 311.62, 311.64, 305.91, 1115.4, 1115.4, 10373.2, 10247.6, 1.5192, 1.5312, 1.5183, 366.5, 362.0, 22140.14, 22222.2, 22246.61, 21946.45, 4505.9, 4561.33, 1.659, 1.682, 1.6880000000000002, 1.6219999999999999, 0.6568, 0.6609, 0.6554, 7021.3, 7024.68, 6997.05, 0.314, 0.301, 0.32, 865.34, 862.44, 1155.86, 1573.67, 1581.595, 1570.285, 13433.49, 13504.47, 13514.77, 7118.504999999999, 1386.99, 1396.33, 1383.14, 1.3775, 1.489, 1.505, 123.07, 14.106, 489.38, 494.88, 486.38, 2.8989999999999996, 3702.62
2015-11-24, 2016.29, 1.662, 1.604, 1.0636, 1.0647, 466.18, 467.96, 467.96, 463.49, 6305.49, 6334.63, 8.445, 8.4775, 8.431000000000001, 180.63, 180.6, 2.21, 2.226, 48150.27, 48138.04, 48745.08, 47987.58, 1.651, 1.651, 1.651, 1.651, 11092.31, 11126.34, 897.56, 1868.07, 1826.87, 1.9240000000000002, 7877.5, 7825.2, 2089.41, 2081.39, 2.013, 2.02, 3630.87, 3654.75, 3598.87, 1228.03, 1235.3, 1226.31, 5106.72, 5128.08, 149.53, 148.83, 0.875, 2.2430000000000003, 2.273, 2.2969999999999997, 2.239, 1137.81, 1132.11, 1130.35, 1.3365, 1.3337, 0.491, 0.5489999999999999, 0.485, 17.461, 17.4258, 40.41, 44779.14, 44878.78, 19902.35, 19775.25, 2.291, 2.291, 8924.41, 8957.77, 8957.81, 8901.11, 17868.18, 119.95, 122.3, 118.85, 1509.27, 833.75, 833.95, 836.1, 829.61, 44.83, 44.46, 43.57, 1.0228, 1.0151, 1174.15, 1185.85, 1174.15, 310.44, 313.43, 309.64, 1106.3, 1106.3, 10262.3, 10206.8, 1.5124, 1.5198, 1.5107, 367.5, 360.0, 22294.69, 22078.1, 22390.39, 21995.27, 4570.16, 4590.31, 1.65, 1.6480000000000001, 1.689, 1.645, 0.6562, 0.6583, 0.6498, 7025.55, 7072.67, 7017.44, 0.318, 0.3085, 0.3235, 867.12, 863.2, 1154.61, 1573.68, 1577.91, 1568.34, 13382.38, 13417.63, 13508.09, 7185.03, 1397.27, 1401.77, 1393.99, 1.3651, 1.5330000000000001, 1.499, 123.28, 14.14, 487.25, 499.63, 485.88, 2.938, 3692.64
2015-11-25, 2009.42, 1.621, 1.587, 1.0641, 1.0634, 461.29, 463.76, 463.76, 455.32, 6277.23, 6305.49, 8.436, 8.4545, 8.355, 181.21, 179.22, 2.2, 2.218, 48284.19, 48142.66, 48320.34, 47441.65, 1.6380000000000001, 1.645, 1.645, 1.6380000000000001, 10933.99, 11064.96, 867.54, 1810.05, 1868.08, 1.8780000000000001, 7870.35, 7812.65, 2084.42, 2070.29, 2.023, 2.0669999999999997, 3602.89, 3616.48, 3563.1, 1231.27, 1234.22, 1218.53, 5070.66, 5110.75, 147.96, 149.39, 0.838, 2.239, 2.2430000000000003, 2.252, 2.206, 1127.77, 1136.61, 1125.25, 1.3303, 1.3362, 0.52, 0.529, 0.486, 17.4362, 17.264, 41.86, 44576.23, 44777.71, 19924.89, 19834.76, 2.2769999999999997, 2.287, 8808.53, 8891.88, 8895.48, 8761.52, 17862.6, 122.45, 121.25, 120.15, 1486.74, 832.12, 832.85, 835.21, 828.74, 46.12, 45.11, 44.92, 1.0241, 1.0164, 1175.65, 1190.55, 1171.65, 309.92, 311.93, 307.8, 1113.2, 1113.2, 10231.3, 10045.6, 1.5087, 1.5159, 1.5055, 367.25, 364.0, 21948.14, 22194.41, 22229.12, 21840.84, 4535.7, 4555.27, 1.641, 1.636, 1.645, 1.619, 0.6522, 0.6562, 0.6504, 7056.83, 7058.13, 7004.21, 0.322, 0.316, 0.327, 862.0, 860.67, 1158.86, 1562.28, 1573.63, 1557.53, 13407.83, 13371.74, 13461.17, 7241.64, 1395.73, 1400.2, 1383.03, 1.3801, 1.5019999999999998, 1.508, 122.97, 14.275, 496.75, 497.13, 487.88, 2.9389999999999996, 3672.45
2015-11-26, 2030.68, 1.615, 1.578, 1.0627, 1.0642, 468.07, 462.42, 469.44, 461.08, 6337.64, 6348.05, 8.357000000000001, 8.3975, 8.333, 179.26, 178.57, 2.206, 2.235, 46866.63, 48269.74, 48269.74, 46742.27, 1.618, 1.6380000000000001, 1.6380000000000001, 1.618, 11169.54, 11186.68, 878.89, 1833.53, 1810.02, 1.896, 7883.725, 7822.325, 2089.3, 2086.3, 2.045, 2.046, 3614.07, 3648.37, 3607.52, 1219.05, 1225.76, 1209.4, 5106.87, 5124.09, 147.63, 147.82, 0.8079999999999999, 2.234, 2.246, 2.248, 2.224, 1120.25, 1126.68, 1115.73, 1.3286, 1.3303, 0.513, 0.525, 0.46399999999999997, 17.2881, 17.2111, 41.72, 44138.75, 44576.23, 19847.58, 19786.53, 2.254, 2.273, 8934.48, 8830.88, 8982.77, 8804.75, 17854.92, 122.9, 122.65, 120.6, 1487.95, 829.73, 830.99, 835.02, 826.24, 46.17, 46.04, 45.03, 1.0261, 1.0163, 1188.25, 1199.55, 1187.35, 305.74, 310.48, 300.43, 1110.0, 1110.0, 10184.2, 10083.1, 1.5128, 1.5137, 1.5055, 366.5, 364.0, 22359.23, 22025.79, 22400.4, 21944.09, 4557.47, 4585.55, 1.5719999999999998, 1.6380000000000001, 1.642, 1.564, 0.6561, 0.6587, 0.6551, 7029.645, 7034.06, 6982.83, 0.309, 0.316, 0.318, 861.22, 857.1, 1146.72, 1560.23, 1573.04, 1559.64, 13403.42, 13410.39, 13481.33, 7229.18, 1388.53, 1391.08, 1377.88, 1.3967, 1.442, 1.5090000000000001, 122.95, 14.168, 488.38, 492.38, 487.38, 2.889, 3708.69
2015-11-27, 2028.99, 1.59, 1.561, 1.061, 1.0627, 472.24, 468.32, 472.49, 467.61, 6393.13, 6395.33, 8.351, 8.3875, 8.32, 178.89, 178.53, 2.2430000000000003, 2.302, 47145.63, 46867.13, 47199.04, 46867.13, 1.617, 1.617, 1.617, 1.5959999999999999, 11320.77, 11366.37, 874.66, 1828.3, 1833.97, 1.879, 7897.1, 7832.0, 2089.0600000000004, 2085.215, 2.0445, 2.0845, 3659.57, 3668.38, 3629.86, 1214.77, 1222.02, 1212.04, 5114.4, 5129.22, 148.23, 147.5, 0.81, 2.224, 2.22, 2.225, 2.22, 1122.28, 1118.5, 1115.42, 1.3293, 1.329, 0.47700000000000004, 0.485, 0.45899999999999996, 17.2227, 17.187, 42.3, 44374.52, 44137.19, 19944.41, 19926.1, 2.239, 2.269, 8968.25, 8939.01, 8982.85, 8935.05, 17842.64, 121.95, 121.8, 120.7, 1502.3, 830.12, 828.71, 832.75, 824.5, 45.46, 46.23, 45.0, 1.0207, 1.0141, 1192.9, 1202.55, 1191.3, 306.93, 307.72, 304.46, 1074.2, 1069.2, 10217.3, 10174.8, 1.5102, 1.5133, 1.5065, 366.125, 361.375, 22591.53, 22354.48, 22597.95, 22339.31, 4595.86, 4621.26, 1.5619999999999998, 1.575, 1.5919999999999999, 1.554, 0.6583, 0.6602, 0.6566, 7002.46, 7009.99, 6961.45, 0.301, 0.302, 0.305, 864.27, 857.99, 1144.21, 1561.49, 1563.54, 1555.66, 13425.19, 13410.25, 13451.56, 7255.89, 1383.84, 1386.13, 1363.61, 1.4037, 1.443, 1.4369999999999998, 122.75, 14.15, 488.005, 490.005, 482.755, 2.835, 3752.71
2015-11-30, 1991.97, 1.575, 1.547, 1.0593, 1.061, 472.17, 470.34, 474.87, 469.16, 6375.15, 6393.13, 8.357999999999999, 8.399, 8.347000000000001, 179.63, 179.5, 2.2119999999999997, 2.305, 45872.92, 47144.44, 47144.44, 45811.69, 1.595, 1.617, 1.617, 1.595, 11293.76, 11354.01, 856.3, 1795.7, 1828.32, 1.844, 7959.3, 7879.45, 2088.82, 2084.13, 2.044, 2.123, 3616.54, 3621.9, 3412.43, 1217.79, 1228.06, 1216.63, 5121.93, 5134.35, 149.255, 148.09, 0.767, 2.222, 2.222, 2.231, 2.204, 1122.26, 1121.09, 1116.1, 1.3371, 1.3293, 0.46399999999999997, 0.474, 0.4370000000000001, 17.2412, 17.1864, 41.67, 44247.98, 44387.1, 19883.94, 19831.25, 2.272, 2.272, 9002.96, 8942.31, 9030.02, 8903.74, 17830.36, 121.0, 120.95, 120.8, 1511.62, 832.28, 829.34, 835.0, 827.68, 44.86, 45.57, 44.79, 1.0204, 1.0137, 1197.55, 1205.55, 1195.25, 300.76, 310.8, 300.34, 1096.5, 1096.5, 10285.8, 10264.5, 1.5038, 1.5109, 1.503, 365.75, 358.75, 22575.18, 22482.88, 22707.68, 22432.56, 4599.08, 4606.8, 1.537, 1.545, 1.557, 1.508, 0.6572, 0.6582, 0.6523, 6964.3, 6974.14, 6958.29, 0.304, 0.302, 0.311, 865.14, 861.55, 1148.75, 1560.995, 1565.985, 1556.255, 13368.24, 13406.79, 13424.78, 7256.620000000001, 1364.17, 1368.92, 1359.96, 1.4027, 1.392, 1.425, 122.89, 14.16, 487.63, 487.63, 478.13, 2.845, 3752.79
2015-12-01, 2023.93, 1.588, 1.565, 1.0564, 1.0591, 469.52, 470.92, 473.23, 469.23, 6356.09, 6387.11, 8.384, 8.419, 8.339, 180.72, 180.45, 2.235, 2.25, 45120.36, 45871.33, 45930.7, 45105.89, 1.595, 1.595, 1.595, 1.579, 11382.23, 11430.87, 847.1, 1771.05, 1794.25, 1.845, 7966.0, 7922.8, 2090.95, 2080.41, 2.062, 2.075, 3433.86, 3470.37, 3327.81, 1224.08, 1228.88, 1220.48, 5139.58, 5141.36, 149.7, 149.11, 0.7959999999999999, 2.208, 2.218, 2.245, 2.206, 1128.23, 1120.69, 1119.55, 1.3363, 1.3365, 0.462, 0.48700000000000004, 0.45799999999999996, 17.2965, 17.2579, 41.5, 43418.55, 44241.29, 19747.47, 19707.67, 2.249, 2.266, 8993.1, 8987.63, 9047.97, 8957.92, 17837.24, 116.9, 120.6, 115.85, 1515.33, 838.94, 831.11, 839.72, 829.26, 44.61, 44.86, 44.44, 1.0228, 1.0135, 1206.55, 1206.85, 1195.85, 299.98, 302.25, 294.64, 1105.9, 1105.9, 10299.0, 10275.9, 1.5057, 1.5071, 1.4994, 366.0, 359.25, 22717.98, 22525.64, 22773.09, 22505.79, 4527.41, 4535.97, 1.525, 1.516, 1.5390000000000001, 1.508, 0.6525, 0.6594, 0.6517, 6954.29, 6961.41, 6909.15, 0.305, 0.303, 0.309, 868.56, 862.64, 1156.77, 1560.5, 1568.43, 1556.85, 13469.83, 13390.61, 13495.47, 7257.35, 1360.72, 1369.99, 1354.1, 1.356, 1.4269999999999998, 1.395, 123.36, 14.02, 476.63, 480.38, 475.13, 2.855, 3760.89
2015-12-02, 2009.29, 1.5930000000000002, 1.493, 1.0631, 1.0566, 467.32, 471.22, 471.96, 465.35, 6395.65, 6402.36, 8.379, 8.426, 8.357000000000001, 181.24, 180.39, 2.231, 2.259, 45046.75, 45121.1, 45482.2, 44775.35, 1.569, 1.569, 1.569, 1.569, 11261.24, 11430.38, 839.14, 1772.97, 1771.05, 1.864, 7972.15, 7934.15, 2082.93, 2082.93, 2.044, 2.0780000000000003, 3442.44, 3483.41, 3417.55, 1225.24, 1233.09, 1221.31, 5129.64, 5156.31, 149.08, 149.55, 0.7879999999999999, 2.145, 2.217, 2.239, 2.145, 1126.51, 1126.82, 1121.56, 1.3357, 1.3366, 0.484, 0.521, 0.456, 17.445, 17.3622, 41.17, 43984.9, 43418.55, 20012.4, 19797.55, 2.271, 2.275, 8993.24, 9010.95, 9029.41, 8936.7, 17895.5, 117.15, 116.3, 115.75, 1527.45, 846.43, 837.93, 848.83, 836.87, 44.44, 44.62, 44.03, 1.0319, 1.018, 1201.85, 1204.85, 1194.55, 299.6, 302.96, 296.45, 1104.0, 1104.0, 10409.9, 10344.9, 1.5081, 1.5126, 1.5049, 368.75, 364.5, 22581.33, 22795.45, 22844.38, 22581.33, 4504.22, 4557.67, 1.4969999999999999, 1.5490000000000002, 1.57, 1.4869999999999999, 0.6586, 0.6694, 0.6586, 6909.32, 6920.0, 6895.19, 0.303, 0.305, 0.308, 865.26, 862.87, 1160.59, 1572.9, 1577.47, 1569.43, 13636.06, 13488.41, 13653.7, 7300.43, 1363.13, 1364.83, 1353.08, 1.3613, 1.402, 1.444, 123.29, 14.04, 474.63, 480.13, 470.88, 2.835, 3744.1
