@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Open numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute INR_KRW_Now numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_High numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_High numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Open numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_High numeric
@attribute Corn_Now numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_Low numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute Silver_Low numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric

@data
2009-10-01, 1644.63, 3.31, 3.31, 3.31, 1.4636, 1.4674, 1.4575, 312.69, 308.95, 5133.9, 5190.0, 12.198, 12.242, 12.289, 172.35, 173.91, 174.5, 171.8, 4.92, 61517.89, 61926.31, 2.543, 2.543, 2.543, 5675.16, 5619.48, 1254.52, 1268.91, 1254.52, 1197.2, 1212.83, 1223.32, 1193.3, 3.592, 3.592, 3.592, 5083.95, 5087.6, 1063.4, 1046.47, 2.8089999999999997, 2.735, 2779.43, 2763.71, 1731.49, 1709.68, 2122.42, 2131.3, 153.21, 151.36, 3.542, 3.305, 3.305, 1135.07, 1122.15, 1.0692, 1.0856, 3.2239999999999998, 3.2239999999999998, 3.2239999999999998, 61648.0, 24.6465, 24.767, 24.3786, 70.61, 66.22, 29232.24, 29432.05, 29760.47, 10063.69, 5.33, 5.33, 6319.84, 6356.69, 9712.28, 9817.17, 127.8, 903.3, 912.33, 1039.56, 1041.89, 1028.34, 0.9143, 0.9163, 65.35, 69.34, 65.0, 1883.4, 1894.78, 1902.61, 1870.39, 1.2454, 1.2471, 1.2339, 604.28, 611.79, 597.19, 663.96, 653.94, 992.5, 1009.0, 992.5, 11756.1, 11870.0, 11929.5, 11628.9, 1.6006, 1.6127, 344.0, 340.5, 335.5, 23565.62, 23775.18, 23243.39, 2471.88, 3.795, 3.795, 0.7253, 0.7164, 2938.64, 2913.25, 2944.09, 2913.25, 1.275, 1.275, 1099.99, 1094.17, 1102.78, 1085.89, 1176.5, 1189.0, 1174.6, 995.27, 11394.96, 11480.85, 11458.5, 11250.98, 13.1043, 13.2067, 6253.59, 717.07, 709.15, 717.48, 708.44, 1.796, 1.82, 1.6861, 4.022, 4.022, 89.89, 90.24, 90.4, 16.4, 16.445, 16.4, 447.5, 460.0, 5.432, 5.432, 2485.62
2009-10-05, 1606.9, 3.2569999999999997, 3.2569999999999997, 3.2569999999999997, 1.4533, 1.467, 1.4518, 312.31, 305.5, 5047.8, 5164.4, 12.2005, 12.175999999999998, 12.2705, 172.02, 172.11, 173.28, 170.62, 4.825, 60459.33, 61518.95, 2.467, 2.467, 2.467, 5554.55, 5554.25, 1266.85, 1269.59, 1254.52, 1211.44, 1200.69, 1222.74, 1200.69, 3.4739999999999998, 3.4739999999999998, 3.4739999999999998, 5083.4, 5110.5, 1054.91, 1029.45, 2.725, 2.7969999999999997, 2801.478333333333, 2775.528333333333, 1719.61, 1703.12, 2057.48, 2111.77, 151.6, 150.29, 3.523, 3.181, 3.181, 1127.67, 1122.93, 1.0839, 1.0849, 3.1519999999999997, 3.1519999999999997, 3.1519999999999997, 60628.0, 24.6081, 24.7752, 24.3937, 70.82, 69.13, 28588.26, 29232.24, 29236.58, 9965.06, 5.32, 5.32, 6332.82, 6367.17, 9509.28, 9714.7, 126.7, 896.4, 902.51, 1021.93, 1042.41, 1017.72, 0.9111, 0.9181, 68.92, 69.79, 67.61, 1872.36, 1880.47, 1888.24, 1863.8, 1.2314, 1.247, 1.2272, 583.75, 603.27, 583.75, 663.24, 654.2, 1007.4, 1008.8, 998.0, 11518.2, 11766.6, 11851.1, 11511.4, 1.5946, 1.6026, 340.5, 341.25, 337.5, 23472.73, 23673.78, 23035.19, 2484.68, 3.8289999999999997, 3.8289999999999997, 0.7248, 0.7123, 2997.6, 2938.64, 3007.75, 2936.81, 1.295, 1.285, 1083.36, 1098.54, 1104.92, 1081.38, 1174.3, 1176.0, 1165.8, 1007.46, 11071.76, 11403.33, 11394.96, 11070.69, 13.1045, 13.1494, 6260.700000000003, 726.91, 718.9, 729.36, 718.61, 1.8274, 1.8496, 1.7938, 4.003, 4.003, 89.54, 89.92, 90.17, 16.59, 16.63, 16.59, 452.0, 454.0, 5.377999999999999, 5.377999999999999, 2451.37
2009-10-06, 1598.44, 3.239, 3.239, 3.239, 1.465, 1.4671, 1.4581, 300.25, 298.31, 5024.3, 5024.3, 12.207, 12.168, 12.33, 170.81, 171.91, 172.57, 170.68, 5.07, 62369.3, 62459.54, 2.391, 2.391, 2.391, 5508.85, 5440.23, 1227.19, 1230.54, 1224.8, 1178.17, 1176.89, 1186.99, 1167.77, 3.3939999999999997, 3.3939999999999997, 3.3939999999999997, 5003.2, 5076.05, 1042.58, 1025.92, 2.718, 2.68, 2823.526666666666, 2787.346666666667, 1707.47, 1701.61, 2068.15, 2056.52, 150.99, 150.34, 3.477, 3.219, 3.219, 1129.79, 1125.41, 1.0707, 1.0825, 3.1239999999999997, 3.1239999999999997, 3.1239999999999997, 62547.0, 24.5914, 24.8077, 24.5213, 70.41, 68.05, 29214.4, 28700.8, 29235.84, 9669.31, 5.28, 5.28, 6139.29, 6189.98, 9599.75, 9640.33, 129.45, 867.6, 881.83, 1023.11, 1028.94, 1011.72, 0.9193, 0.9204, 67.45, 68.69, 65.9, 1858.61, 1864.99, 1880.63, 1852.86, 1.2358, 1.2401, 1.2229, 591.11, 592.15, 581.82, 658.48, 655.22, 1004.1, 1017.6, 1003.0, 11557.0, 11322.2, 11579.0, 11271.0, 1.594, 1.6026, 341.5, 332.75, 327.5, 22652.94, 22876.61, 22504.94, 2486.08, 3.748, 3.748, 0.7316, 0.7144, 3098.24, 3018.12, 3115.25, 3018.12, 1.26, 1.255, 1090.28, 1082.41, 1096.38, 1080.84, 1166.0, 1174.35, 1166.0, 1006.03, 11102.62, 10975.68, 11142.27, 10932.15, 13.0185, 13.1328, 6267.81, 718.47, 726.3, 726.79, 715.77, 1.7916, 1.8075, 1.7377, 3.9339999999999997, 3.9339999999999997, 89.65, 89.75, 89.98, 16.19, 16.205, 16.165, 441.25, 452.0, 5.0, 5.0, 2446.0
2009-10-07, 1598.0, 3.292, 3.292, 3.292, 1.4718, 1.4766, 1.4646, 303.19, 302.92, 5138.0, 5149.9, 12.3495, 12.184, 12.4185, 170.95, 170.65, 171.96, 170.43, 5.12, 62670.59, 63291.0, 2.407, 2.407, 2.407, 5657.64, 5518.69, 1270.63, 1270.69, 1227.19, 1220.45, 1178.22, 1220.69, 1178.22, 3.405, 3.405, 3.405, 5027.4, 5034.7, 1060.55, 1042.02, 2.7760000000000002, 2.718, 2845.575, 2799.165, 1706.74, 1705.11, 2103.57, 2080.4, 150.35, 150.12, 3.5039999999999996, 3.259, 3.259, 1135.47, 1127.31, 1.0595, 1.0716, 3.161, 3.161, 3.161, 62800.0, 24.9396, 25.0112, 24.469, 70.88, 70.06, 29690.48, 29226.46, 29767.4, 9628.67, 5.35, 5.35, 6201.16, 6293.34, 9731.25, 9793.37, 133.6, 876.78, 894.68, 1038.76, 1041.49, 1020.39, 0.9246, 0.9275, 68.11, 69.74, 67.66, 1856.05, 1857.18, 1875.46, 1849.8, 1.2485, 1.2499, 1.2299, 601.98, 603.63, 593.53, 661.96, 660.19, 1019.5, 1043.8, 1018.3, 11817.1, 11594.7, 11836.0, 11591.8, 1.5917, 1.6049, 358.25, 342.0, 342.0, 22830.85, 23459.59, 22830.85, 2533.06, 3.803, 3.803, 0.7378, 0.7286, 3127.56, 3098.24, 3156.37, 3098.15, 1.255, 1.245, 1100.85, 1088.0, 1106.52, 1086.96, 1166.3, 1166.0, 1164.5, 1015.57, 11247.97, 11230.17, 11358.7, 11102.62, 13.1377, 13.1753, 6282.38, 731.39, 724.66, 731.77, 723.28, 1.8142, 1.842, 1.785, 3.963, 3.963, 88.83, 89.64, 89.64, 16.99, 17.37, 16.99, 443.0, 471.5, 5.0, 5.0, 2526.87
2009-10-08, 1615.46, 3.28, 3.28, 3.28, 1.4688, 1.4739, 1.4652, 309.03, 308.16, 5108.9, 5156.2, 12.3925, 12.334, 12.4375, 171.1, 170.69, 172.01, 170.63, 5.088, 62638.28, 63015.2, 2.4290000000000003, 2.4290000000000003, 2.4290000000000003, 5640.75, 5626.38, 1287.37, 1297.8, 1270.63, 1226.17, 1220.48, 1245.81, 1220.48, 3.375, 3.375, 3.375, 4985.75, 5077.0, 1058.02, 1050.1, 2.7710000000000004, 2.761, 2867.623333333333, 2810.983333333333, 1714.74, 1709.54, 2110.33, 2099.06, 150.35, 150.3, 3.465, 3.1860000000000004, 3.1860000000000004, 1130.63, 1125.9, 1.0614, 1.065, 3.1210000000000004, 3.1210000000000004, 3.1210000000000004, 62831.0, 25.0376, 25.2139, 24.9017, 69.57, 68.88, 29763.37, 29690.48, 29801.7, 9735.68, 5.35, 5.35, 6254.26, 6296.74, 9725.58, 9782.56, 134.25, 891.4, 895.57, 1041.22, 1048.01, 1034.43, 0.9202, 0.9277, 69.12, 69.45, 66.65, 1863.89, 1853.76, 1865.79, 1851.19, 1.2479, 1.2525, 1.2415, 602.08, 603.11, 599.22, 663.69, 643.25, 1038.3, 1048.2, 1038.3, 11721.4, 11821.9, 11854.3, 11671.3, 1.5962, 1.5972, 359.75, 357.5, 354.0, 23459.59, 23614.56, 23326.63, 2559.67, 3.748, 3.748, 0.7405, 0.7321, 3116.56, 3127.56, 3141.78, 3109.14, 1.265, 1.26, 1100.59, 1099.55, 1111.94, 1095.47, 1168.0, 1166.3, 1168.0, 1018.17, 11349.88, 11275.3, 11351.59, 11194.42, 13.1851, 13.2988, 6284.77, 741.92, 740.31, 746.7, 738.94, 1.7811, 1.84, 1.7668, 3.907, 3.907, 88.54, 88.86, 89.39, 17.33, 17.535, 17.33, 458.75, 466.0, 5.0, 5.0, 2507.22
2009-10-09, 1646.79, 3.366, 3.366, 3.366, 1.479, 1.4817, 1.4680000000000002, 314.29, 312.03, 5154.6, 5172.8, 12.336, 12.375, 12.499, 170.58, 170.94, 171.75, 170.35, 5.045, 63759.87, 63816.3, 2.26, 2.26, 2.26, 5716.54, 5666.79, 1334.94, 1334.94, 1287.37, 1278.53, 1234.41, 1278.53, 1234.41, 3.3539999999999996, 3.3539999999999996, 3.3539999999999996, 5002.25, 5043.05, 1070.67, 1060.03, 2.887, 2.832, 2889.671666666666, 2822.8016666666667, 1713.86, 1713.16, 2123.93, 2124.69, 150.57, 150.05, 3.4589999999999996, 3.248, 3.248, 1134.83, 1128.63, 1.0515, 1.0633, 3.112, 3.112, 3.112, 63917.0, 25.192, 25.3295, 24.9818, 71.69, 69.17, 29898.85, 29817.68, 30122.09, 9746.15, 5.35, 5.35, 6317.7, 6330.37, 9786.87, 9872.5, 137.9, 886.15, 897.16, 1055.22, 1063.11, 1038.51, 0.9201, 0.9232, 67.4, 70.49, 67.07, 1871.93, 1862.65, 1886.25, 1860.9, 1.2586, 1.263, 1.245, 607.75, 612.24, 604.21, 667.24, 663.63, 1045.8, 1060.4, 1045.1, 11814.3, 11857.8, 11905.7, 11753.1, 1.6077, 1.6123, 364.0, 359.0, 358.75, 23414.28, 23704.19, 23414.28, 2524.15, 3.725, 3.725, 0.7454, 0.7368, 3120.73, 3116.56, 3133.59, 3113.24, 1.23, 1.23, 1107.15, 1099.08, 1112.12, 1095.44, 1164.5, 1168.5, 1164.5, 1031.85, 11484.51, 11422.63, 11513.13, 11349.88, 13.1694, 13.2656, 6314.626666666668, 744.03, 745.37, 749.2, 740.93, 1.8469, 1.8615, 1.7701, 3.897, 3.897, 88.75, 88.54, 88.79, 17.8, 17.8, 17.8, 464.0, 483.0, 5.337999999999999, 5.337999999999999, 2542.28
2009-10-12, 1639.81, 3.515, 3.515, 3.515, 1.473, 1.4798, 1.4675, 313.38, 313.33, 5161.9, 5171.5, 12.3195, 12.307, 12.4255, 170.66, 170.35, 171.28, 170.06, 4.99, 64071.01, 64177.01, 2.405, 2.405, 2.405, 5711.88, 5673.69, 1372.11, 1373.47, 1334.94, 1308.14, 1280.76, 1318.56, 1264.78, 3.447, 3.447, 3.447, 4945.2, 5032.6, 1071.51, 1063.0, 2.8289999999999997, 2.8480000000000003, 2911.72, 2834.62, 1720.19, 1708.26, 2139.28, 2120.0, 150.05, 149.79, 3.536, 3.384, 3.384, 1128.79, 1124.17, 1.0425, 1.0553, 3.2039999999999997, 3.2039999999999997, 3.2039999999999997, 64161.0, 25.0414, 25.368, 24.9357, 71.77, 70.62, 30039.71, 29897.13, 30049.44, 9857.39, 5.26, 5.26, 6294.27, 6329.78, 9864.94, 9890.41, 135.65, 895.39, 903.97, 1052.8, 1057.21, 1048.9, 0.9302, 0.9303, 69.35, 70.56, 68.85, 1844.63, 1868.24, 1875.32, 1842.39, 1.2617, 1.2649, 1.2535, 614.92, 614.92, 607.18, 668.62, 664.71, 1049.3, 1051.5, 1044.0, 11743.2, 11809.0, 11907.5, 11691.8, 1.5837, 1.6076, 362.25, 363.0, 358.75, 23663.68, 23842.35, 23542.35, 2489.92, 3.815, 3.815, 0.7416, 0.7303, 3115.34, 3120.73, 3124.66, 3097.89, 1.27, 1.27, 1117.26, 1105.62, 1118.98, 1101.98, 1164.8, 1163.5, 1161.4, 1029.885, 11436.92, 11432.38, 11497.19, 11382.5, 12.9733, 13.1699, 6344.483333333334, 746.87, 749.79, 752.56, 746.87, 1.8528, 1.8705, 1.8263, 3.952, 3.952, 89.78, 88.75, 89.88, 17.665, 17.675, 17.59, 473.25, 474.25, 5.303, 5.303, 2547.01
2009-10-13, 1628.93, 3.5090000000000003, 3.5090000000000003, 3.5090000000000003, 1.4773, 1.4815, 1.4678, 318.18, 318.18, 5210.2, 5231.2, 12.326, 12.294, 12.398, 171.17, 170.39, 171.82, 170.39, 4.9719999999999995, 64358.3, 64411.3, 2.45, 2.45, 2.45, 5783.23, 5727.31, 1428.06, 1428.06, 1372.11, 1357.44, 1316.41, 1357.88, 1316.41, 3.378, 3.378, 3.378, 5054.25, 5068.05, 1079.46, 1071.63, 2.8480000000000003, 2.83, 2894.48, 2893.57, 1710.4, 1709.59, 2139.14, 2145.63, 149.91, 149.89, 3.514, 3.386, 3.386, 1137.53, 1124.58, 1.0352, 1.0453, 3.181, 3.181, 3.181, 64344.0, 25.2002, 25.3079, 24.9946, 73.27, 72.05, 30475.43, 30038.74, 30475.45, 9948.505, 5.3, 5.3, 6313.78, 6404.17, 9885.8, 9978.07, 138.05, 899.72, 915.04, 1059.35, 1063.24, 1049.0, 0.9354, 0.9387, 70.29, 72.02, 70.29, 1844.63, 1842.15, 1856.1, 1837.02, 1.2687, 1.2697, 1.2576, 613.81, 618.75, 611.87, 666.21, 666.21, 1049.0, 1058.4, 1049.0, 11748.8, 11760.7, 11870.3, 11734.1, 1.5796, 1.5884, 381.25, 364.75, 361.75, 23770.56, 24179.5, 23770.56, 2480.76, 3.781, 3.781, 0.7396, 0.7256, 3131.29, 3115.34, 3143.01, 3113.59, 1.2825, 1.2825, 1128.62, 1113.69, 1133.35, 1113.05, 1167.9, 1163.5, 1163.5, 1027.92, 11425.23, 11427.825, 11471.13, 11341.05, 12.9998, 13.0581, 6374.34, 751.86, 749.9, 753.26, 744.62, 1.8944, 1.915, 1.8652, 3.947, 3.947, 89.71, 89.94, 90.46, 17.845, 17.845, 17.79, 470.25, 496.5, 5.452000000000001, 5.452000000000001, 2559.26
2009-10-14, 1649.09, 3.503, 3.503, 3.503, 1.4859, 1.4878, 1.476, 320.74, 318.64, 5154.1, 5221.6, 12.349, 12.299, 12.407, 171.68, 170.87, 171.68, 170.63, 4.959, 64645.59, 64645.59, 2.416, 2.416, 2.416, 5714.31, 5695.16, 1400.02, 1436.06, 1399.54, 1320.7, 1355.74, 1366.43, 1310.13, 3.397, 3.397, 3.397, 5086.225, 5097.725, 1075.3, 1066.71, 2.786, 2.8169999999999997, 2936.19, 2886.96, 1725.18, 1721.42, 2139.89, 2138.7, 150.43, 150.23, 3.5239999999999996, 3.352, 3.352, 1142.33, 1134.46, 1.0318, 1.0373, 3.167, 3.167, 3.167, 64527.0, 25.1482, 25.373, 25.1023, 74.15, 72.83, 30611.1, 30475.49, 30635.07, 10039.62, 5.38, 5.38, 6374.91, 6389.29, 9871.06, 9935.53, 138.45, 910.79, 912.93, 1061.21, 1066.2, 1054.85, 0.9331, 0.9414, 71.13, 72.83, 70.84, 1858.1, 1844.26, 1867.91, 1832.77, 1.2678, 1.2738, 1.2616, 611.7, 614.13, 606.79, 667.87, 666.95, 1064.0, 1068.4, 1056.5, 11608.3, 11717.0, 11735.7, 11542.1, 1.5927, 1.594, 381.75, 379.0, 374.25, 24140.95, 24256.28, 23852.3, 2486.13, 3.798, 3.798, 0.7416, 0.7313, 3139.73, 3131.29, 3155.69, 3131.29, 1.295, 1.295, 1130.65, 1127.7, 1137.78, 1125.04, 1167.0, 1166.9, 1165.3, 1027.94, 11413.54, 11423.27, 11445.07, 11299.6, 13.0202, 13.1123, 6338.03, 746.67, 755.19, 758.55, 746.67, 1.9234, 1.9296, 1.8877, 3.963, 3.963, 89.85, 89.71, 90.19, 17.845, 17.845, 17.665, 495.75, 514.38, 5.438, 5.438, 2532.02
2009-10-15, 1658.99, 3.5260000000000002, 3.5260000000000002, 3.5260000000000002, 1.4926, 1.4948, 1.4839, 324.0, 323.8, 5256.1, 5261.3, 12.364, 12.332, 12.469, 169.71, 170.79, 171.81, 169.2, 4.664, 66201.13, 66393.41, 2.385, 2.385, 2.385, 5854.14, 5756.65, 1441.24, 1451.18, 1400.02, 1362.86, 1330.61, 1376.07, 1330.61, 3.5060000000000002, 3.5060000000000002, 3.5060000000000002, 5118.2, 5127.4, 1093.17, 1078.68, 2.8369999999999997, 2.813, 2970.53, 2943.74, 1731.74, 1717.88, 2172.23, 2165.83, 150.44, 149.02, 3.595, 3.423, 3.423, 1141.66, 1132.27, 1.0242, 1.0328, 3.236, 3.236, 3.236, 66084.0, 25.1826, 25.3606, 25.0386, 75.18, 74.4, 30881.1, 30614.2, 31108.63, 10016.24, 5.38, 5.38, 6372.12, 6424.85, 10015.86, 10064.98, 139.25, 903.2, 929.54, 1060.49, 1067.25, 1052.58, 0.9342, 0.9356, 72.75, 73.45, 72.32, 1851.28, 1857.2, 1869.25, 1838.58, 1.2725, 1.2747, 1.2624, 623.94, 623.94, 615.97, 676.73, 671.62, 1064.0, 1070.2, 1057.6, 11870.9, 11714.2, 11881.7, 11713.1, 1.5977, 1.6028, 383.0, 381.25, 377.5, 23928.77, 24389.57, 23928.77, 2512.13, 3.832, 3.832, 0.745, 0.7359, 3139.21, 3139.73, 3156.9, 3134.95, 1.305, 1.3, 1131.95, 1129.52, 1137.2, 1121.17, 1158.5, 1167.0, 1156.03, 1036.98, 11532.78, 11531.5, 11539.17, 11413.54, 12.955, 13.1384, 6349.66, 731.47, 751.76, 752.22, 714.39, 1.9427, 1.951, 1.9217, 4.026, 4.026, 89.42, 89.86, 89.9, 17.893, 17.893, 17.893, 512.88, 528.5, 5.455, 5.455, 2584.29
2009-10-16, 1640.36, 3.549, 3.549, 3.549, 1.4945, 1.4968, 1.4842, 326.64, 323.78, 5223.0, 5267.9, 12.405, 12.347, 12.5, 169.61, 169.56, 170.38, 168.32, 4.6080000000000005, 66703.31, 66703.31, 2.407, 2.407, 2.407, 5830.77, 5805.9, 1434.35, 1456.27, 1429.61, 1341.64, 1372.43, 1382.72, 1335.51, 3.5669999999999997, 3.5669999999999997, 3.5669999999999997, 5108.85, 5152.25, 1096.56, 1086.41, 2.8510000000000004, 2.7880000000000003, 2979.79, 2967.11, 1728.49, 1706.86, 2173.29, 2164.33, 149.34, 148.28, 3.647, 3.464, 3.464, 1141.22, 1126.99, 1.0339, 1.0375, 3.302, 3.302, 3.302, 67465.0, 25.1876, 25.3237, 24.8402, 77.58, 74.79, 31017.73, 30881.1, 31091.15, 10184.81, 5.43, 5.43, 6400.34, 6413.76, 10062.94, 10087.43, 137.75, 928.66, 935.98, 1066.29, 1069.22, 1052.23, 0.9185, 0.9336, 73.4, 74.65, 72.84, 1883.95, 1851.42, 1886.39, 1847.8, 1.2803, 1.2813, 1.2704, 623.34, 623.89, 618.41, 679.88, 669.83, 1062.2, 1062.2, 1048.0, 11849.7, 11900.3, 11942.8, 11792.8, 1.6273, 1.63, 373.0, 382.0, 368.5, 24348.23, 24505.85, 24194.8, 2537.64, 3.8810000000000002, 3.8810000000000002, 0.7496, 0.7405, 3135.13, 3139.21, 3157.11, 3129.19, 1.3, 1.3, 1120.03, 1129.49, 1136.86, 1109.92, 1158.0, 1158.5, 1150.3, 1036.52, 11504.51, 11459.02, 11532.78, 11448.59, 12.7857, 13.0106, 6365.14, 692.72, 735.91, 736.34, 670.72, 2.0181, 2.025, 1.939, 4.083, 4.083, 90.82, 89.42, 90.99, 17.65, 17.65, 17.65, 513.5, 513.63, 5.665, 5.665, 2584.39
2009-10-19, 1649.07, 3.5210000000000004, 3.5210000000000004, 3.5210000000000004, 1.4906, 1.497, 1.4848, 326.61, 321.65, 5190.2, 5272.9, 12.4225, 12.380999999999998, 12.4915, 169.21, 169.45, 170.99, 168.99, 4.88, 66200.48, 66703.05, 2.418, 2.418, 2.418, 5743.39, 5731.05, 1408.68, 1446.95, 1406.25, 1317.07, 1347.15, 1366.05, 1314.27, 3.609, 3.609, 3.609, 5142.15, 5149.65, 1094.67, 1081.53, 2.8369999999999997, 2.833, 2976.63, 2931.92, 1728.79, 1717.72, 2156.8, 2164.73, 149.28, 148.87, 3.623, 3.412, 3.412, 1146.01, 1131.36, 1.0366, 1.0436, 3.2910000000000004, 3.2910000000000004, 3.2910000000000004, 67004.0, 25.2483, 25.3977, 24.9676, 78.53, 76.82, 30726.3, 31017.73, 31017.73, 10216.14, 5.52, 5.52, 6415.18, 6434.28, 9995.91, 10072.62, 142.85, 927.14, 938.63, 1069.7, 1080.83, 1056.25, 0.9113, 0.9191, 76.6, 77.22, 75.39, 1908.97, 1881.98, 1915.27, 1880.7, 1.2761, 1.2875, 1.2729, 616.18, 621.5, 611.95, 679.39, 673.47, 1051.5, 1056.2, 1043.7, 11676.4, 11889.4, 11952.9, 11611.5, 1.6357, 1.6402, 372.0, 372.5, 368.75, 24339.76, 24558.46, 24065.77, 2520.89, 3.8569999999999998, 3.8569999999999998, 0.7496, 0.7352, 3131.91, 3135.13, 3144.07, 3125.58, 1.325, 1.325, 1125.73, 1118.96, 1135.87, 1109.62, 1167.1, 1162.0, 1158.8, 1038.07, 11504.76, 11459.55, 11514.24, 11408.95, 12.8408, 12.8878, 6380.62, 717.12, 699.07, 717.12, 695.74, 2.0297, 2.035, 1.9982, 4.063, 4.063, 90.92, 90.82, 91.32, 17.405, 17.405, 17.405, 505.38, 506.63, 5.685, 5.685, 2578.14
