@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Open numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Open numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_Open numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_High numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute AUD_SGD_High numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute Gold_Now numeric
@attribute Gold_High numeric
@attribute Gold_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Open numeric
@attribute Corn_Open numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute CSE_Open numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute TA_Open numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Low numeric
@attribute Tadawul_High numeric
@attribute Tadawul_Low numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_High numeric
@attribute US_WHEAT_Now numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2018-08-21, 2270.06, 2.252, 2.263, 2.267, 2.237, 1.1442, 556.05, 554.56, 557.46, 554.15, 7616.15, 7558.59, 7.7235, 163.05, 162.7, 2.94, 76028.61, 76497.03, 75607.85, 2.202, 2.202, 12331.3, 12373.36, 12245.56, 1065.34, 1064.75, 1061.56, 2272.49, 2266.06, 2279.52, 1.224, 1.251, 1.216, 11551.75, 11565.3, 2857.05, 2853.93, 2850.62, 2.762, 2.76, 2698.47, 2673.07, 1285.44, 1279.12, 7821.01, 7834.37, 7837.14, 7787.9, 142.445, 142.615, 142.375, 0.653, 2.8689999999999998, 2.815, 1127.76, 1.3061, 1.3037, 0.32, 0.298, 76969.0, 77150.0, 76130.0, 15.9688, 16.1308, 15.9631, 66.68, 65.59, 48785.48, 48277.94, 22199.0, 22150.75, 2.406, 2.438, 9059.53, 9031.28, 9072.43, 101.75, 96.95, 1632.65, 820.74, 818.04, 821.55, 0.8992, 0.8939, 72.21, 72.75, 71.42, 1426.44, 1.0057, 1.0005, 1698.69, 1693.79, 1701.13, 281.73, 286.19, 1229.6, 1231.6, 1227.3, 9468.6, 9437.1, 1.274, 365.25, 359.5, 20470.97, 20471.51, 5892.19, 5833.54, 1.423, 1.474, 1.409, 0.664, 0.6629, 0.6651, 6057.95, 6037.32, 0.10099999999999999, 0.09, 857.03, 857.28, 860.57, 856.59, 1119.4, 1124.72, 1596.03, 16332.12, 16370.92, 10.1176, 7918.017142857144, 7866.765714285714, 1705.33, 1693.9, 2.1138, 2.0976, 2.1179, 2.093, 3.05, 3.1319999999999997, 3.03, 110.07, 110.69, 543.25, 3787.71, 3778.47, 3797.7, 3777.03
2018-08-22, 2273.33, 2.258, 2.283, 2.283, 2.252, 1.1482, 557.2, 555.57, 558.38, 555.41, 7601.65, 7557.34, 7.6855, 163.07, 162.75, 2.9530000000000003, 76326.79, 76339.91, 74914.79, 2.174, 2.1630000000000003, 12384.49, 12432.66, 12316.35, 1072.12, 1067.64, 1056.52, 2291.76, 2274.36, 2291.76, 1.2670000000000001, 1.2690000000000001, 1.218, 11570.9, 11581.75, 2862.96, 2861.51, 2861.32, 2.784, 2.7889999999999997, 2733.83, 2700.34, 1294.2, 1282.4, 7859.17, 7840.09, 7897.68, 7836.79, 142.255, 142.335, 141.965, 0.655, 2.853, 2.819, 1133.26, 1.3047, 1.301, 0.335, 0.3, 75698.0, 77290.0, 75330.0, 16.0032, 16.0916, 15.9517, 68.1, 66.52, 49344.05, 48791.84, 22219.73, 22053.14, 2.381, 2.423, 9082.86, 9032.92, 9101.41, 98.95, 96.9, 1640.45, 823.0, 820.29, 824.07, 0.8972, 0.8949, 72.63, 72.95, 72.05, 1430.04, 1.0079, 1.0037, 1718.05, 1698.91, 1722.29, 275.86, 281.46, 1234.9, 1237.3, 1231.6, 9549.0, 9459.4, 1.2796, 362.75, 358.5, 20783.79, 20458.53, 5944.3, 5899.3, 1.3719999999999999, 1.416, 1.3530000000000002, 0.6692, 0.6639, 0.6702, 6043.75, 6034.73, 0.098, 0.091, 856.55, 856.39, 860.24, 854.65, 1117.35, 1120.33, 1615.81, 16340.33, 16398.63, 10.0901, 7943.4457142857145, 7886.978571428572, 1707.63, 1688.59, 2.1236, 2.1139, 2.1419, 2.1096, 2.969, 3.05, 2.945, 110.31, 110.56, 526.25, 3800.44, 3782.28, 3812.09, 3773.97
2018-08-23, 2282.6, 2.258, 2.2640000000000002, 2.274, 2.229, 1.157, 559.2, 555.39, 560.39, 555.39, 7607.23, 7531.24, 7.6925, 163.38, 162.97, 2.991, 75171.37, 76904.48, 74875.8, 2.184, 2.173, 12385.7, 12438.66, 12345.32, 1065.34, 1075.29, 1055.93, 2297.06, 2296.17, 2306.1, 1.273, 1.278, 1.249, 11576.825, 11601.225, 2861.82, 2860.99, 2856.05, 2.772, 2.78, 2714.61, 2731.96, 1300.61, 1291.17, 7889.1, 7844.04, 7897.63, 7840.84, 142.4, 142.35, 142.18, 0.665, 2.8369999999999997, 2.8080000000000003, 1137.09, 1.3034, 1.2984, 0.35700000000000004, 0.319, 77418.0, 77700.0, 74850.0, 15.9931, 16.0542, 15.9762, 68.15, 65.98, 49880.34, 49282.86, 22362.55, 22162.81, 2.398, 2.4, 9048.2, 9054.44, 9077.04, 98.3, 95.45, 1645.4, 821.22, 823.54, 824.91, 0.8965, 0.8957, 74.78, 75.0, 72.7, 1441.4, 1.0068, 1.0025, 1722.54, 1717.75, 1723.01, 276.5, 276.02, 1238.2, 1239.2, 1237.4, 9580.2, 9512.4, 1.2905, 359.25, 352.25, 20699.7, 20714.65, 5963.6399999999985, 5930.700000000003, 1.405, 1.411, 1.357, 0.6697, 0.6696, 0.672, 6046.04, 6035.35, 0.099, 0.087, 860.01, 857.08, 861.41, 855.68, 1117.28, 1121.55, 1615.37, 16322.78, 16397.08, 10.1062, 7968.874285714283, 7907.191428571428, 1705.91, 1695.34, 2.1683, 2.1264, 2.1768, 2.1255, 3.054, 2.975, 2.935, 110.56, 110.62, 531.25, 3800.1, 3794.41, 3814.16, 3793.67
2018-08-24, 2293.21, 2.26, 2.265, 2.266, 2.245, 1.1596, 558.91, 559.27, 561.63, 558.87, 7602.1, 7560.85, 7.6925, 163.51, 163.09, 2.958, 76898.15, 77232.11, 75465.85, 2.168, 2.168, 12365.58, 12411.01, 12353.55, 1043.99, 1062.29, 1042.11, 2260.04, 2293.98, 2303.47, 1.271, 1.288, 1.26, 11582.75, 11620.7, 2856.98, 2860.29, 2854.03, 2.7569999999999997, 2.745, 2724.62, 2714.87, 1301.99, 1294.69, 7878.46, 7886.47, 7926.32, 7866.53, 143.26, 142.4, 142.34, 0.675, 2.832, 2.812, 1140.36, 1.3, 1.2990000000000002, 0.35600000000000004, 0.337, 76131.0, 77810.0, 75955.0, 15.9965, 16.0756, 15.9889, 68.12, 67.32, 49749.56, 49895.31, 22410.82, 22377.88, 2.395, 2.407, 9049.72, 9049.76, 9074.36, 98.25, 96.15, 1649.24, 815.4, 821.38, 822.54, 0.8981, 0.8967, 74.73, 74.87, 74.21, 1443.19, 1.005, 0.995, 1717.05, 1722.3, 1723.41, 273.39, 276.45, 1228.4, 1233.4, 1228.0, 9567.3, 9556.2, 1.2912, 353.0, 346.25, 20608.51, 20689.66, 5982.98, 5962.1, 1.3880000000000001, 1.395, 1.371, 0.6636, 0.6698, 0.6703, 6048.33, 6035.97, 0.10400000000000001, 0.087, 859.67, 860.07, 862.38, 858.02, 1117.76, 1125.43, 1625.21, 16336.23, 16358.58, 10.093, 7994.302857142857, 7927.404285714286, 1709.9, 1701.3, 2.1754, 2.1692, 2.178, 2.1577, 3.1, 3.0389999999999997, 3.0210000000000004, 111.3, 111.33, 521.75, 3799.09, 3805.87, 3814.2, 3796.58
2018-08-27, 2299.3, 2.259, 2.27, 2.296, 2.259, 1.154, 560.29, 559.32, 561.52, 559.32, 7587.19, 7557.67, 7.7015, 163.73, 162.28, 2.972, 75647.35, 76628.66, 75647.35, 2.167, 2.178, 12394.52, 12444.35, 12344.45, 1064.46, 1043.56, 1040.73, 2279.76, 2258.94, 2281.74, 1.278, 1.2990000000000002, 1.2670000000000001, 11557.1, 11604.6, 2874.69, 2862.35, 2862.35, 2.7969999999999997, 2.7489999999999997, 2729.43, 2717.08, 1300.63, 1289.63, 7945.98, 7907.81, 7949.71, 7907.1, 141.98, 143.16, 141.69, 0.6729999999999999, 2.85, 2.812, 1133.32, 1.3081, 1.3008, 0.364, 0.33799999999999997, 76820.0, 77255.0, 76195.0, 16.0313, 16.0734, 15.8951, 69.31, 67.78, 49633.77, 49719.88, 22601.77, 22452.42, 2.381, 2.404, 9052.9, 9051.25, 9075.88, 101.05, 98.35, 1648.43, 816.82, 814.08, 818.94, 0.9004, 0.8998, 75.82, 76.42, 74.68, 1440.37, 1.0044, 0.9944, 1725.67, 1718.36, 1726.97, 271.57, 273.2, 1248.2, 1249.2, 1228.6, 9589.5, 9559.7, 1.2815, 346.5, 346.25, 20741.96, 20628.23, 5968.75, 5975.41, 1.411, 1.4140000000000001, 1.38, 0.6692, 0.6636, 0.6698, 6056.16, 6044.22, 0.102, 0.095, 855.53, 858.98, 861.1, 851.84, 1123.8, 1126.74, 1633.845, 16382.8, 16400.9, 9.9931, 8019.731428571428, 7947.617142857142, 1704.59, 1697.59, 2.2022, 2.177, 2.2175, 2.1766, 3.145, 3.0839999999999996, 3.082, 111.23, 111.5, 513.5, 3805.57, 3797.64, 3820.0, 3797.64
2018-08-28, 2303.12, 2.298, 2.266, 2.301, 2.265, 1.1631, 564.13, 562.0, 564.41, 561.31, 7611.955, 7567.58, 7.65, 162.72, 162.51, 2.908, 76264.27, 78007.58, 76264.27, 2.162, 2.162, 12538.31, 12562.37, 12429.34, 1084.13, 1071.46, 1068.58, 2312.93, 2281.87, 2312.93, 1.274, 1.274, 1.274, 11691.95, 11700.95, 2896.74, 2884.69, 2884.69, 2.805, 2.806, 2780.9, 2736.32, 1299.46, 1291.57, 8017.9, 7989.64, 8024.94, 7976.6, 141.28, 142.11, 141.1, 0.669, 2.8510000000000004, 2.815, 1131.97, 1.3028, 1.2951, 0.382, 0.324, 78385.0, 78585.0, 77050.0, 15.9306, 15.9952, 15.7864, 68.97, 68.34, 50416.27, 49789.19, 22799.64, 22682.39, 2.372, 2.377, 9098.7, 9101.66, 9108.2, 102.2, 101.95, 1665.18, 815.43, 816.44, 819.72, 0.9058, 0.9032, 76.21, 76.34, 75.39, 1432.41, 1.0025, 0.9983, 1728.41, 1727.33, 1737.63, 271.99, 271.59, 1251.2, 1252.9, 1245.2, 9659.8, 9596.2, 1.284, 348.5, 343.0, 20797.82, 20785.96, 6025.97, 5993.76, 1.442, 1.444, 1.385, 0.6696, 0.6692, 0.6703, 6052.83, 6043.17, 0.1, 0.095, 855.22, 856.06, 858.54, 852.15, 1114.75, 1117.19, 1642.48, 16416.09, 16475.34, 9.973, 8045.16, 7967.83, 1717.45, 1708.94, 2.2149, 2.1993, 2.2194, 2.1926, 3.167, 3.142, 3.114, 111.08, 111.36, 522.75, 3820.86, 3815.53, 3826.16, 3804.9
2018-08-29, 2309.03, 2.3209999999999997, 2.2969999999999997, 2.333, 2.273, 1.1678, 563.03, 565.24, 565.51, 563.03, 7636.72, 7577.49, 7.6155, 162.91, 162.34, 2.8760000000000003, 77927.7, 78038.05, 77149.44, 2.195, 2.195, 12527.42, 12597.02, 12527.42, 1078.28, 1079.5, 1075.3, 2316.28, 2313.85, 2323.45, 1.452, 1.47, 1.433, 11738.5, 11760.2, 2897.52, 2901.45, 2893.5, 2.8289999999999997, 2.83, 2777.98, 2782.29, 1299.25, 1292.88, 8030.04, 8039.01, 8046.31, 8009.59, 141.19, 141.25, 140.71, 0.6970000000000001, 2.888, 2.844, 1135.09, 1.297, 1.2886, 0.397, 0.359, 78049.0, 78565.0, 77585.0, 15.8039, 15.8832, 15.7561, 69.2, 68.21, 50023.98, 50518.28, 22813.47, 22813.47, 2.353, 2.385, 9084.26, 9114.75, 9115.25, 102.25, 100.2, 1671.44, 813.27, 815.08, 816.77, 0.9059, 0.9052, 75.95, 76.97, 75.73, 1429.62, 1.0028, 0.9983, 1728.42, 1729.07, 1733.45, 268.08, 271.94, 1249.6, 1247.9, 1242.5, 9606.5, 9598.4, 1.2893, 345.75, 340.75, 20620.05, 20834.2, 6042.65, 6042.89, 1.482, 1.485, 1.413, 0.6709, 0.6696, 0.6728, 6044.46, 6010.23, 0.1, 0.095, 857.09, 855.29, 858.54, 854.06, 1108.8, 1112.84, 1651.64, 16464.93, 16464.93, 9.9443, 8036.56, 8002.76, 1728.22, 1716.57, 2.2114, 2.2214, 2.2335, 2.2082, 3.1839999999999997, 3.175, 3.116, 111.19, 111.36, 522.5, 3816.01, 3825.33, 3833.22, 3816.01
2018-08-30, 2307.35, 2.3209999999999997, 2.313, 2.339, 2.313, 1.1695, 565.15, 564.4, 565.58, 561.97, 7635.74, 7545.08, 7.6105, 162.82, 162.48, 2.8569999999999998, 77471.84, 78782.51, 77399.08, 2.206, 2.206, 12561.68, 12569.06, 12499.53, 1085.01, 1075.32, 1070.79, 2348.44, 2316.73, 2348.44, 1.492, 1.5019999999999998, 1.4380000000000002, 11691.9, 11753.2, 2914.04, 2900.62, 2898.4, 2.736, 2.7439999999999998, 2769.29, 2774.86, 1302.12, 1294.56, 8109.69, 8044.34, 8113.56, 8042.1, 141.505, 141.195, 141.025, 0.7090000000000001, 2.898, 2.866, 1144.34, 1.2931, 1.2899, 0.414, 0.373, 78969.0, 79365.0, 77815.0, 15.8091, 15.8531, 15.7326, 69.76, 68.37, 50187.48, 50048.84, 22848.22, 22819.97, 2.362, 2.369, 9083.84, 9087.41, 9088.39, 99.2, 99.2, 1679.51, 811.93, 813.44, 816.04, 0.9081, 0.8981, 77.14, 77.42, 75.67, 1427.23, 1.0029, 0.9946, 1734.75, 1729.05, 1737.02, 270.4, 268.1, 1246.5, 1246.8, 1242.8, 9569.5, 9502.3, 1.2876, 341.0, 340.25, 20760.07, 20614.44, 6065.15, 6025.6, 1.485, 1.495, 1.4509999999999998, 0.6717, 0.6705, 0.6722, 6011.76, 6010.23, 0.10099999999999999, 0.098, 860.7, 857.02, 862.7, 856.3, 1108.3, 1115.33, 1650.83, 16380.57, 16432.89, 9.9284, 8037.05, 7970.59, 1723.03, 1714.14, 2.2421, 2.2159, 2.249, 2.209, 3.128, 3.1889999999999996, 3.1239999999999997, 111.67, 111.84, 546.0, 3817.46, 3818.57, 3826.42, 3807.13
2018-08-31, 2322.88, 2.272, 2.322, 2.323, 2.27, 1.1707, 563.37, 564.54, 564.54, 561.09, 7563.21, 7497.54, 7.5985, 162.88, 162.22, 2.875, 78388.83, 78388.83, 76372.21, 2.228, 2.2230000000000003, 12494.24, 12529.3, 12400.12, 1075.55, 1090.56, 1072.95, 2330.92, 2352.06, 2359.58, 1.454, 1.493, 1.454, 11676.8, 11698.8, 2901.13, 2908.94, 2895.22, 2.7889999999999997, 2.78, 2737.74, 2769.33, 1302.49, 1294.89, 8088.36, 8094.2, 8133.3, 8069.57, 142.03, 141.5, 141.11, 0.6920000000000001, 2.888, 2.855, 1150.28, 1.2906, 1.29, 0.41200000000000003, 0.345, 76798.0, 78805.0, 76610.0, 15.7536, 15.7776, 15.6569, 70.5, 69.55, 49653.14, 50178.57, 22869.5, 22832.83, 2.367, 2.374, 9042.06, 9054.38, 9065.53, 98.35, 98.35, 1678.05, 810.07, 811.92, 813.07, 0.8986, 0.8951, 77.77, 78.03, 77.18, 1446.94, 0.9986, 0.9915, 1732.35, 1734.35, 1740.66, 268.67, 270.46, 1239.5, 1243.3, 1237.4, 9467.6, 9445.1, 1.3027, 341.5, 340.5, 20495.1, 20721.43, 6018.96, 6075.27, 1.49, 1.493, 1.464, 0.6657, 0.6716, 0.6718, 6045.56, 6044.67, 0.111, 0.10099999999999999, 858.85, 860.62, 861.85, 855.4, 1111.18, 1116.19, 1659.17, 16375.33, 16439.24, 9.9152, 8015.21, 7921.99, 1730.65, 1720.41, 2.2483, 2.2461, 2.2575, 2.2384, 3.2, 3.115, 3.1060000000000003, 110.98, 111.78, 535.75, 3781.68, 3812.99, 3812.99, 3780.57
2018-09-03, 2307.03, 2.228, 2.262, 2.262, 2.218, 1.1671, 558.42, 561.95, 562.14, 557.93, 7516.46, 7428.67, 7.6035, 163.33, 162.56, 2.886, 76385.67, 77202.24, 76025.96, 2.2, 2.211, 12364.06, 12426.86, 12348.91, 1092.29, 1074.87, 1069.86, 2345.85, 2328.52, 2345.85, 1.429, 1.465, 1.42, 11680.5, 11727.65, 2901.52, 2898.37, 2891.73, 2.6710000000000003, 2.7, 2725.25, 2730.11, 1304.88, 1294.07, 8109.54, 8079.31, 8119.82, 8079.31, 142.155, 142.025, 141.735, 0.6829999999999999, 2.8680000000000003, 2.8310000000000004, 1151.7, 1.2983, 1.2971, 0.364, 0.32799999999999996, 77196.0, 77655.0, 76350.0, 15.7578, 15.7872, 15.6764, 70.36, 69.64, 49547.68, 49540.09, 22865.15, 22678.03, 2.312, 2.3680000000000003, 8973.56, 9012.08, 9012.08, 98.1, 98.1, 1671.41, 802.52, 809.95, 811.63, 0.897, 0.8937, 77.42, 77.79, 77.0, 1450.39, 0.9941, 0.9847, 1740.75, 1731.49, 1742.09, 275.11, 268.74, 1241.1, 1247.9, 1241.6, 9399.1, 9375.1, 1.3014, 341.0, 340.75, 20269.47, 20509.35, 6018.46, 5984.96, 1.4869999999999999, 1.494, 1.4609999999999999, 0.6621, 0.6655, 0.6663, 6078.71, 6072.12, 0.106, 0.098, 855.78, 858.65, 861.03, 852.71, 1113.96, 1118.45, 1667.17, 16361.23, 16390.4, 10.0196, 7985.245, 7918.195, 1721.99, 1712.92, 2.2413, 2.2454, 2.25, 2.2349, 3.239, 3.201, 3.156, 111.04, 111.15, 546.5, 3740.71, 3769.48, 3769.48, 3733.85
2018-09-04, 2315.72, 2.2315, 2.2485, 2.257, 2.2215, 1.1596, 559.78, 558.5, 560.46, 557.7, 7516.06, 7432.18, 7.5935, 163.0, 162.38, 2.8960000000000004, 76675.48, 76675.48, 75728.84, 2.222, 2.222, 12346.41, 12358.17, 12300.47, 1085.19, 1093.34, 1082.4, 2346.08, 2344.3, 2353.09, 1.406, 1.4469999999999998, 1.3980000000000001, 11582.35, 11751.8, 2899.12, 2897.665, 2888.430000000001, 2.6755000000000004, 2.6980000000000004, 2720.73, 2716.4, 1297.08, 1287.89, 8100.395, 8083.63, 8111.945, 8060.725, 141.68, 142.24, 141.35, 0.6779999999999999, 2.862, 2.862, 1147.32, 1.3039, 1.3039, 0.34700000000000003, 0.314, 76539.0, 77145.0, 76065.0, 15.7122, 15.7557, 15.5964, 70.2, 69.54, 49488.48, 49574.12, 22707.38, 22684.43, 2.291, 2.3209999999999997, 9003.47, 8971.2, 9003.47, 97.225, 96.85, 1664.47, 802.21, 803.35, 804.27, 0.894, 0.8937, 78.15, 78.44, 77.3, 1448.14, 0.9911, 0.9838, 1737.065, 1736.145, 1741.445, 267.4, 275.08, 1206.3, 1209.6, 1201.3, 9376.1, 9356.1, 1.2971, 365.25, 365.25, 20395.79, 20269.06, 5967.58, 6025.41, 1.49, 1.494, 1.4569999999999999, 0.6601, 0.6622, 0.6632, 6083.96, 6079.2, 0.122, 0.109, 849.45, 856.24, 856.24, 848.41, 1115.65, 1118.74, 1675.17, 16318.745, 16333.330000000002, 9.9945, 7955.28, 7914.4, 1726.3, 1718.87, 2.2693, 2.2468, 2.2795, 2.2388, 3.1860000000000004, 3.22, 3.168, 111.08, 111.19, 538.75, 3729.6, 3745.69, 3746.72, 3721.13
2018-09-05, 2291.77, 2.235, 2.235, 2.252, 2.225, 1.1623, 553.41, 560.63, 561.61, 551.81, 7535.12, 7437.65, 7.532, 163.4, 162.94, 2.9, 76192.18, 76192.18, 74605.49, 2.234, 2.228, 12210.21, 12402.87, 12162.71, 1082.21, 1086.16, 1074.73, 2336.38, 2348.65, 2358.88, 1.43, 1.433, 1.393, 11520.3, 11602.55, 2896.72, 2896.96, 2885.13, 2.68, 2.696, 2750.58, 2720.65, 1297.61, 1289.64, 8091.25, 8087.95, 8104.07, 8042.14, 142.48, 141.68, 141.64, 0.684, 2.906, 2.855, 1147.68, 1.3092, 1.3087, 0.363, 0.33299999999999996, 75017.0, 76485.0, 74925.0, 15.616, 15.689, 15.6011, 71.4, 69.08, 48884.17, 49491.41, 22696.9, 22612.15, 2.2969999999999997, 2.306, 8951.89, 9034.5, 9047.66, 96.35, 95.6, 1663.22, 802.92, 802.21, 807.0, 0.9034, 0.8988, 78.17, 79.72, 77.44, 1431.56, 0.9934, 0.9851, 1733.38, 1740.8, 1740.8, 268.82, 267.34, 1233.6, 1243.2, 1230.3, 9376.3, 9308.7, 1.2867, 351.5, 347.25, 20601.0, 20509.76, 5905.3, 5974.76, 1.465, 1.4709999999999999, 1.432, 0.6556, 0.6601, 0.6609, 6091.41, 6091.41, 0.11900000000000001, 0.111, 848.01, 849.45, 852.53, 847.11, 1112.1, 1122.49, 1671.42, 16276.26, 16276.26, 10.0034, 8002.38, 7934.99, 1724.86, 1713.96, 2.2547, 2.2465, 2.3093, 2.2388, 3.036, 3.1239999999999997, 3.0189999999999997, 111.45, 111.55, 530.25, 3705.22, 3741.34, 3746.82, 3691.17
2018-09-06, 2287.61, 2.241, 2.239, 2.2680000000000002, 2.2319999999999998, 1.1581, 546.91, 551.79, 552.35, 546.52, 7457.86, 7357.98, 7.5455, 163.96, 163.16, 2.815, 74712.14, 75369.51, 74276.4, 2.245, 2.245, 12040.46, 12167.36, 12035.76, 1068.88, 1078.99, 1068.88, 2321.33, 2333.04, 2341.37, 1.444, 1.48, 1.41, 11476.95, 11542.65, 2888.6, 2891.59, 2876.92, 2.6839999999999997, 2.688, 2704.34, 2741.38, 1306.1, 1293.09, 7995.17, 8073.53, 8077.84, 7962.35, 142.675, 142.525, 142.005, 0.685, 2.917, 2.884, 1152.4, 1.3188, 1.3157, 0.401, 0.345, 75367.0, 75795.0, 74435.0, 15.627, 15.6883, 15.57, 69.59, 68.56, 48595.37, 48757.87, 22580.83, 22570.52, 2.276, 2.309, 8868.86, 8919.58, 8933.3, 100.1, 100.1, 1645.29, 805.49, 803.14, 808.37, 0.9008, 0.8954, 77.27, 78.09, 76.91, 1438.21, 0.9932, 0.9867, 1727.65, 1732.73, 1732.73, 270.16, 268.93, 1236.0, 1237.3, 1233.7, 9301.3, 9301.3, 1.2854, 356.0, 351.0, 20581.78, 20580.5, 5683.5, 5868.78, 1.475, 1.484, 1.431, 0.659, 0.6558, 0.6601, 6127.88, 6116.03, 0.121, 0.11199999999999999, 849.83, 848.25, 854.32, 846.38, 1118.36, 1126.64, 1649.48, 16144.62, 16156.75, 9.9875, 7976.52, 7601.82, 1711.37, 1685.95, 2.2345, 2.2534, 2.2575, 2.2285, 2.947, 2.984, 2.87, 111.53, 111.76, 522.25, 3671.46, 3690.51, 3699.48, 3659.97
