@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_High numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Low numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute GAS_Open numeric
@attribute GAS_High numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_Open numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute EUR_KRW_Open numeric
@attribute EUR_KRW_High numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_High numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_High numeric
@attribute OMXS_High numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_Low numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Low numeric
@attribute IBEX_High numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_High numeric
@attribute Corn_Now numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_High numeric
@attribute SPAIN_10_YEAR_Now numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute CSE_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_High numeric
@attribute CAD_KRW_Low numeric
@attribute USD_KRW_Open numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute Tadawul_Open numeric
@attribute SET_Now numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_High numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute Silver_High numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric

@data
2016-9-13, 7.88, 0.04, 0.0001, -0.003, -0.0019, 0.0011, -8.7, 0.068, -0.22, 1.35, 0.01, 0.08, 586.38, -1625.09, -450.24, 0.04, -141.67, -261.35, -239.93, -26.57, -22.14, -8.35, -27.85, -23.82, 0.107, 0.037000000000000005, -201.35, -159.3, 31.23, -48.22, -0.017, 0.005, -0.021, -56.87, -57.92, -60.84, -78.29, 8.27, 9.55, 85.98, -119.92, 1.155, 1.3, 0.066, 0.065, 9.97, 7.12, -0.0011, 0.0105, 0.0071, 0.075, 0.068, -1280.0, 0.1087, 0.087, -1.79, -0.84, 261.79, -962.81, -246.01, -227.78, 0.054000000000000006, 0.07400000000000001, 0.062, 0.07, -137.12, -111.58, 239.62, -45.48, -0.25, -5.05, -14.38, -0.0001, -0.0001, -0.002, 0.31, -1.07, -0.86, 10.77, 9.1, -0.0026, 16.66, -37.67, -20.43, 2.56, -0.15, -8.7, -8.7, -255.1, 0.0071, 0.001, -0.75, 0.0, 2.25, -316.2, -461.45, -488.61, -455.24, -44.985, -0.002, 0.047, 0.085, 6.615, 0.009000000000000001, -0.1, -0.51, 0.01, 11.28, -10.61, -18.44, -45.51, 0.0786, 0.0765, -19.8275, -33.43, -24.8, 0.0111, -0.026, -0.0246, 0.024, 0.21, -0.26, -0.41, -0.3670000000000001, -0.58, -0.585, -3.0, 4.0, 2.88, 0.098, 0.105, -35.42, -80.69, -76.58
2016-9-19, 16.42, 0.046, -0.0014, 0.0004, -0.0007, -0.0008, -0.49, 0.043, 3.09, -0.42, 0.08199999999999999, 0.018000000000000002, -1765.34, -15.18, -1052.06, 0.01, -45.17, 102.61, 83.47, 5.18, 3.31, -15.4, 3.52, -3.09, -0.021, 0.01, 27.75, 37.4, -32.02, 29.61, 0.018000000000000002, 0.008, 0.027000000000000003, 1.53, -12.48, -11.23, 8.81, -0.86, 13.15, -56.63, 83.11, 1.49, 0.05, -0.006999999999999999, -0.022, 11.28, 2.53, 0.0137, -0.0006, 0.0066, 0.011, -0.014, -480.0, 0.1347, 0.0061, 0.49, 0.05, -566.76, 262.35, 16.29, -14.94, 0.008, -0.006999999999999999, -0.008, -0.019, 75.53, 36.26, -258.32, -95.7, -2.35, 1.5, 0.62, -0.0041, 0.0048, 0.0, -1.22, -0.41, 0.06, 5.78, 6.93, -0.0035, -23.55, 15.92, -1.32, -0.68, 1.16, -3.6, -3.6, 43.3, -0.0143, -0.0007, -10.0, -0.5, -5.75, -292.53, 60.05, 61.94, -119.45, -44.985, 0.023, -0.028, -0.028, 6.615, -0.003, 6.61, 5.28, 0.85, -2.23, -6.52, 16.05, -138.28, 0.1255, 0.0796, -19.8275, 34.99, 18.75, -0.0186, -0.0012, 0.0109, 0.032, -0.81, -0.03, -0.14, -0.025, 0.135, 0.135, 5.5, 0.88, -0.75, -0.001, -0.008, -40.09, 29.68, 20.71
2016-9-20, 9.93, -0.01, -0.0046, -0.0075, -0.0064, -0.0056, -0.04, -0.021, -1.03, 2.87, 0.054000000000000006, 0.016, 529.61, -555.04, 623.71, 0.075, -12.73, -133.2, -56.1, -25.38, -16.49, -17.53, -36.14, -19.95, 0.015, -0.027000000000000003, 27.75, 37.4, 12.1, -6.48, 0.039, 0.037000000000000005, 0.049, 2.54, -19.71, -3.07, -3.42, 12.44, -12.48, 79.77, 82.41, -0.485, 1.35, 0.032, 0.042, -9.84, 2.22, 0.003, 0.0172, 0.0035, -0.026, -0.01, -250.0, -0.0583, 0.1173, -2.88, -1.65, -283.16, -791.74, -180.715, -97.68, 0.01, 0.019, 0.006999999999999999, 0.026, -59.39, -2.63, 53.42, -8.11, 4.15, 3.3, -5.64, 0.0161, 0.0049, 0.0115, -1.15, -1.29, -1.11, -13.74, -19.34, 0.005, 20.21, -8.91, 5.43, 1.43, 3.12, -6.4, -6.4, -187.7, -0.0168, -0.0251, 18.0, 10.0, 12.0, -148.49, -674.58, -475.41, -287.84, 63.43, -0.07, -0.037000000000000005, -0.029, -57.65, -0.0155, -8.43, -5.0, -1.79, 18.21, 17.95, 8.63, 153.5, -0.0185, 0.1393, -19.8275, 45.89, 51.57, -0.0285, -0.0118, -0.0217, 0.005, 0.34, -0.35, 0.16, 0.316, -0.295, 0.065, -3.25, -1.88, 0.75, 0.101, 0.057, 29.51, -31.6, -19.82
2016-9-21, 10.28, 0.003, -0.0019, 0.0018, 0.0018, -0.0001, 0.91, -0.027000000000000003, -0.43, -0.87, -0.02, 0.114, 386.08, -122.58, 272.77, 0.02, 19.99, 24.81, 44.87, 7.03, -1.43, 4.81, 0.51, -11.98, -0.005, -0.022, 27.65, -14.9, 0.64, 1.95, 0.011, 0.012, 0.006999999999999999, -3.05, 21.85, 1.17, 10.56, -5.8, -0.82, 6.32, -7.36, -0.52, -0.01, 0.015, -0.012, -0.93, -0.79, -0.0015, -0.0007, 0.0018, 0.014, -0.012, -150.0, -0.0348, -0.0278, -0.05, -0.57, 470.29, -57.8, -180.715, -97.68, -0.006999999999999999, 0.014, 0.015, 0.01, -12.45, -3.99, 9.79, -27.67, 4.0, 2.9, 3.42, -0.0008, 0.0046, 0.0029, -0.07, -0.63, -0.76, -5.0, -9.25, 0.0031, -4.2, 7.6, -1.73, 0.8, 0.08, 0.5, 0.5, -1.1, -0.0038, -0.0029, 3.25, 2.25, 2.75, -192.16, 139.61, -59.63, -52.81, 4.28, -0.049, -0.047, -0.04, -20.5, -0.0155, -0.75, -3.62, -3.0, -6.44, -9.49, -6.05, 41.86, 0.0021, -0.0323, -124.11, -18.95, -13.64, 0.0106, -0.0258, -0.0231, -0.06, -0.27, -0.34, -0.04, -0.011, 0.325, -0.035, -1.5, 1.0, 1.5, 0.0, 0.036000000000000004, 4.68, 0.09, 8.87
2016-9-22, 13.71, -0.029, 0.0034, -0.0027, -0.0016, -0.0023, 3.66, -0.0005, -2.0, -0.39, 0.142, 0.026, 657.46, 672.31, -29.56, -0.016, 42.63, 121.75, 55.6, 3.07, 10.73, 5.89, 10.16, 19.23, -0.029, -0.025, -25.8, -2.0, 23.36, -1.36, 0.0, -0.004, 0.001, 2.87, -5.59, 4.63, 1.66, -4.98, -5.72, 53.83, 7.46, 0.21, -1.81, -0.019, -0.014, -3.2, -8.22, -0.0088, -0.0016, -0.0005, -0.035, 0.0, 675.0, -0.013, -0.1841, 1.37, 1.95, 587.86, 475.69, 68.63, 231.93, 0.019, -0.031, 0.013, -0.015, 104.74, 49.72, 163.74, 80.22, 1.05, 3.3, 9.81, 0.0009, -0.0021, 0.0004, 0.95, 0.84, 1.29, -7.07, -11.42, 0.0009, 16.71, -3.62, 6.99, 1.38, -0.65, 13.6, 5.5, 102.2, 0.0038, -0.0016, -0.5, -1.25, 3.0, 142.72, -9.33, 73.66, 125.5, 11.75, 0.017, -0.013, -0.024, 21.67, -0.021, -4.51, 1.58, -3.59, -2.25, 0.35, -4.99, 80.48, 0.0196, 0.0015, -10.82, 13.39, 12.68, 0.024, 0.0276, 0.038, 0.031, -0.23, 0.73, -1.23, 0.491, 0.486, 0.486, 1.75, -1.0, 1.0, -0.003, -0.048, 25.51, 46.65, 37.26
2016-9-23, 4.37, -0.016, 0.0018, 0.0041, 0.0058, 0.0058, 3.6, -0.0815, 0.11, -2.01, -0.004, -0.006999999999999999, 600.25, 887.84, 1081.6, -0.041, 237.69, 22.1, 90.58, 20.31, 22.52, 27.63, 11.99, 12.43, -0.093, -0.079, 83.05, 80.5, 14.06, 26.36, 0.019, 0.034, 0.022, 16.44, 16.84, 21.99, 17.53, -11.26, -8.2, 44.34, 59.61, -2.13, -0.67, -0.04, -0.045, -2.74, -0.41, -0.0059, -0.0087, -0.0135, 0.019, -0.07400000000000001, 865.0, -0.1582, -0.0212, 1.12, 1.02, 1045.86, 584.96, 143.995, -7.52, -0.078, -0.02, -0.066, -0.042, -23.36, 32.36, 98.76, 142.45, -1.3, 2.1, 13.34, 0.0006, 0.0, -0.0006, 0.82, 0.69, 0.61, -13.27, -1.13, 0.0034, 18.4, 16.81, 18.22, -1.63, 0.92, 11.8, 22.6, 128.7, 0.0051, 0.0077, -3.25, 0.5, -3.25, 287.87, 102.98, 227.04, 159.86, 63.61, -0.08199999999999999, -0.059, -0.058, 13.33, 0.01, 3.43, -3.16, 1.79, -13.36, 22.03, 11.53, 188.41, -0.0525, 0.0188, -4.046666667, 18.82, 16.58, 0.0252, 0.0183, 0.0235, -0.098, -1.39, -1.87, -0.22, 0.334, 0.299, 0.324, 1.0, 2.75, 2.0, -0.07400000000000001, -0.031, 49.61, 11.45, 37.0
2016-9-26, -6.96, -0.07, 0.0019, 0.0016, -0.0014, 0.0014, 3.05, 0.0035, -0.02, 0.12, -0.079, -0.07, -297.17, -331.61, 1.17, -0.056, -47.21, 143.96, 93.15, 9.6, -3.26, -13.47, 15.16, -5.93, -0.017, -0.029, 7.4, -17.5, -12.49, 2.35, 0.021, 0.006, 0.021, -8.41, 6.37, -7.64, -2.27, 1.75, 0.18, -33.77, 4.17, 0.075, 0.295, -0.026, -0.002, -0.76, -0.74, 0.0126, -0.0054, 0.0077, -0.09, 0.002, -295.0, 0.0301, 0.048, 0.45, -1.3, -196.57, 1036.83, 143.995, -7.52, -0.017, -0.027000000000000003, -0.023, -0.019, 36.68, -13.22, -131.01, -66.12, -3.85, -6.15, -1.98, -0.0024, 0.0071, -0.0003, -1.76, 0.43, -1.34, 4.64, -13.19, 0.0042, -8.82, 16.51, -0.52, -2.34, -2.15, -3.0, -5.7, -72.2, -0.0104, -0.0035, -0.25, -3.0, -1.0, -184.85, 122.81, -105.72, -82.69, -22.7, 0.048, 0.021, 0.03, 14.27, 0.01, -7.59, -0.98, -5.76, -0.5, -2.49, 3.02, -110.25, -0.0198, -0.0402, -4.046666667, -13.11, -11.67, -0.0469, 0.0108, -0.0312, 0.027000000000000003, 0.42, 0.31, 0.58, -0.287, -0.13, -0.155, -1.75, -2.25, -3.12, -0.065, -0.051, -11.81, 17.05, -22.48
2016-9-27, 15.71, -0.032, 0.0028, 0.0012, 0.0035, 0.0025, -6.67, 0.062, 0.75, 0.01, -0.046, -0.003, -643.47, -433.8, -504.61, -0.001, -233.26, -107.3, -225.32, -14.74, -9.59, -13.89, -18.8, -1.81, -0.024, -0.012, -72.85, -105.2, -18.59, -14.75, -0.008, -0.008, -0.009000000000000001, -53.47, -16.55, -18.56, -52.68, 3.02, 7.17, -48.26, -51.7, 0.405, 0.395, -0.006, -0.032, 5.33, 6.27, 0.0056, 0.0121, 0.0063, 0.0, -0.026, -970.0, 0.0493, 0.0264, -1.45, 0.21, -525.94, -190.23, -52.39, -101.14, -0.004, -0.011, -0.017, -0.02, -65.88, -78.24, -166.62, -166.0, 2.15, -0.95, -9.51, 0.0093, 0.0034, 0.0088, 1.46, -0.6, 0.09, -11.91, 7.77, -0.0002, -13.68, -8.99, -8.99, 2.03, 0.12, 2.9, 2.9, -128.5, 0.0001, -0.0102, -7.5, -2.0, -5.25, -260.36, -288.23, -294.94, -318.23, -13.03, -0.04, 0.016, -0.01, -0.27, 0.0, 0.17, -3.65, 0.96, 1.02, -2.49, 3.02, -61.32, 0.1207, -0.0253, -4.046666667, -2.74, -5.97, 0.0417, -0.0076, -0.0013, -0.025, 0.3, -0.14, -0.44, -0.217, -0.295, -0.295, -0.5, -2.5, -5.88, -0.023, -0.025, -52.82, -19.85, -21.48
2016-9-28, -9.76, -0.051, -0.0039, 0.0032, -0.0017, -0.003, -2.72, 0.0345, -1.83, 0.76, 0.062, 0.005, 328.96, -206.65, -493.47, -0.045, -32.23, -103.79, -119.94, 0.18, -4.39, -22.42, -3.55, -17.81, -0.002, -0.016, -59.0, -24.6, 13.83, -12.5, -0.006, -0.003, -0.019, 17.74, -53.65, -30.01, -10.99, 8.44, 2.94, 48.22, -21.55, 0.41, -1.04, -0.028, -0.028, 1.22, -7.82, -0.0029, 0.0059, 0.0038, -0.028, -0.042, 165.0, 0.0461, -0.0633, 1.0, -0.24, 479.3, -519.64, -316.54, -23.52, -0.002, -0.03, -0.002, -0.008, -21.43, -38.29, 133.47, 20.34, 0.15, 0.55, -7.86, 0.0013, -0.002, -0.004, -1.38, -0.38, -0.11, 8.34, -9.72, 0.0025, 5.44, -13.04, -6.83, -3.12, -2.55, -13.9, -13.9, 15.6, 0.0047, 0.0039, 2.75, -4.0, -1.25, -57.77, -3.16, 2.09, -96.53, 43.72, -0.021, -0.039, -0.028, 4.35, -0.021, -7.24, -3.26, -8.96, 4.55, -2.6, 2.9, -93.36, -0.1314, 0.1267, 43.59, -0.75, 9.61, -0.0391, -0.0158, -0.0023, 0.019, -0.72, -0.11, -0.15, -0.429, -0.18, -0.18, -5.75, -2.0, -1.25, -0.023, -0.023, -3.56, -16.24, -10.63
2016-9-29, 15.66, -0.028, 0.0001, -0.0039, -0.0024, -0.0009, 4.68, -0.0545, -0.77, -1.84, -0.017, -0.029, 973.28, 925.03, 942.76, 0.03, 76.86, -25.51, 151.46, -10.05, -1.99, 5.16, -22.58, 0.32, -0.034, -0.004, -37.7, 12.65, 11.44, 15.81, 0.004, -0.006999999999999999, 0.018000000000000002, -10.31, 26.11, 2.47, 15.19, -17.86, -18.08, 12.84, 58.55, -1.76, -0.2, -0.031, -0.003, -15.17, -4.72, -0.0115, -0.003, -0.0011, -0.029, 0.006999999999999999, 990.0, -0.1576, -0.024, -0.66, 0.16, 314.72, 476.99, 114.08, -168.09, -0.027000000000000003, 0.003, -0.024, -0.013, 16.82, 85.26, 110.94, 111.76, -0.6, 0.25, 7.34, -0.0064, -0.0055, -0.0018, 2.72, 1.68, 0.07, -10.61, 1.57, 0.005, 9.29, 5.79, 8.82, 0.53, -0.25, -7.1, -7.1, 25.5, -0.0003, 0.0006, -2.5, 0.0, 1.5, 87.5, -143.51, 46.37, 181.37, 13.38, 0.004, -0.022, -0.015, 29.03, -0.014, 3.99, -3.35, -1.05, -11.68, -3.08, -7.68, 56.07, -0.0669, -0.1284, -225.9, -9.81, -11.49, 0.0811, 0.0489, 0.0135, -0.024, 0.09, -0.17, 0.17, -0.043, -0.33, -0.325, 6.75, 2.25, 7.75, -0.022, -0.017, 23.13, -11.41, 2.76
2016-9-30, -25.09, 0.014, 0.0007, 0.0003, 0.0013, 0.0016, 1.87, 0.0225, 1.7, -0.85, 0.016, 0.038, -1005.2, 205.78, -61.69, 0.009000000000000001, -32.8, 119.71, -46.92, 22.87, 17.6, 15.44, 19.64, 19.04, 0.038, 0.039, 81.5, -144.9, -20.24, 7.05, 0.017, 0.018000000000000002, -0.002, 10.62, -8.53, 8.5, 7.59, -5.1, 5.51, -49.4, -1.42, 0.645, -0.135, 0.028, 0.0, 9.99, -0.17, 0.0063, -0.0115, -0.0085, 0.016, 0.019, 75.0, 0.0041, -0.0223, 2.24, 2.25, -374.49, 310.92, 101.31, 240.59, -0.012, 0.012, 0.011, 0.0, 59.7, -57.63, -195.79, 16.37, -2.95, 0.35, 6.85, 0.0005, 0.003, 0.0004, 0.55, 0.85, 2.29, -6.37, -0.25, -0.0018, -17.92, 8.89, -0.35, -1.36, 0.76, 2.4, 2.4, 58.3, -0.0049, 0.0027, 0.0, 1.0, -0.75, 116.57, 278.95, 128.22, 77.39, 41.33, 0.009000000000000001, 0.004, 0.02, 15.98, -0.006999999999999999, 3.67, 5.86, 6.24, -4.93, -7.97, -2.41, 133.85, 0.061, -0.073, -196.26, 11.85, 10.97, 0.0192, 0.0342, 0.065, 0.029, 0.27, 1.03, 0.39, 0.071, 0.175, 0.17, -2.25, -0.5, -4.0, 0.027000000000000003, 0.006999999999999999, -21.49, 36.54, 25.53
2016-10-4, 11.23, -0.016, 0.0018, 0.0008, 0.0002, -0.0044, -7.98, 0.011, -0.22, 1.75, -0.044, -0.055, 16.48, -720.75, -20.43, -0.02, 105.48, -304.91, -180.29, -4.98, -7.05, -18.12, -7.56, -19.65, -0.034, 0.029, -211.2, -3.05, 17.14, -12.39, 0.005, 0.013, 0.02, 6.22, 2.08, 0.0, 1.15, 12.41, 1.16, 42.85, -22.44, 0.215, 0.795, -0.033, -0.006999999999999999, 1.82, 5.74, -0.0014, 0.0064, 0.001, -0.012, -0.026, -720.0, 0.0142, 0.0592, 0.56, 0.44, -426.27, -371.61, -131.85, -258.88, -0.054000000000000006, -0.044, -0.047, -0.066, -206.65, -127.71, 164.7, 3.39, 1.4, -2.3, -3.81, 0.0038, 0.0003, 0.0011, -0.18, -0.56, 0.22, 8.01, 1.78, -0.0028, 13.9, -15.66, 0.12, -0.32, -1.0, -8.7, -8.7, -59.4, 0.0006, -0.0037, 7.5, 4.0, -3.0, 62.22, -414.81, -60.08, -331.42, -36.34, -0.042, 0.022, -0.018000000000000002, 6.47, -0.004, 0.3, -1.4, 0.86, 10.37, -0.836666667, -6.53, 17.51, -0.042, 0.064, -58.98, -8.22, -8.8, 0.0177, 0.0035, 0.0172, -0.024, 0.34, -0.09, 0.11, 0.024, 0.175, 0.375, -3.75, -2.87, -7.75, -0.023, -0.022, 6.39, -98.59, -42.99
2016-10-5, -1.86, 0.055, -0.0037, -0.0014, -0.0013, -0.0015, 10.46, 0.0805, 2.2, 0.09, -0.059, 0.013, 972.18, 679.33, 620.5, 0.065, 108.59, 252.28, 302.31, 12.04, 10.85, 7.02, -1.82, 0.73, 0.055, 0.026, 188.5, 180.9, -17.78, 6.86, -0.035, -0.03, -0.037000000000000005, 8.687999999999999, 5.242000000000001, 7.808, 4.312, 0.32, 11.91, -22.34, 24.62, 1.38, 0.55, 0.076, 0.076, -2.72, -0.83, 0.0063, -0.0024, 0.002, 0.045, 0.049, 605.0, 0.2103, 0.0926, 0.89, 1.22, 663.47, -71.31, 187.06, 249.65, 0.054000000000000006, 0.017, 0.019, 0.054000000000000006, 91.42, 143.25, -139.7, -55.85, -4.1, -4.0, 17.27, 0.0075, 0.0139, 0.0104, 1.81, 2.3, 2.13, -12.01, -12.37, 0.0061, -11.87, 6.09, -5.78, 4.76, 5.68, -48.3, -48.3, 4.7, -0.0248, -0.0161, 11.5, 11.5, 18.5, -92.98, 248.47, -66.42, 304.58, 44.87, 0.127, 0.07, 0.036000000000000004, 56.64, 0.032, 7.08, 5.6, 4.96, 1.46, -0.836666667, -6.53, -257.83, -0.0213, -0.0543, -58.98, 26.57, 14.91, 0.0265, 0.0351, 0.0444, 0.07400000000000001, 0.61, 1.2, 0.81, -1.426, -0.9, -1.1, -3.0, -5.63, 2.75, 0.102, 0.093, 9.31, 49.33, 11.8
2016-10-6, 12.3, 0.071, 0.0001, -0.0006, -0.0002, 0.0053, -1.07, 0.002, -0.23, 1.86, 0.066, 0.068, 915.11, 897.53, 448.18, 0.025, -33.83, 42.65, -5.62, -7.62, -7.04, -9.17, -2.56, -13.82, 0.05, 0.036000000000000004, 36.35, -4.7, 9.24, -8.22, -0.01, -0.009000000000000001, -0.004, 8.687999999999999, 5.242000000000001, 7.808, 4.312, 13.16, 0.37, 26.36, -8.21, 0.0, 1.16, 0.056, 0.057, 3.05, 7.28, -0.0016, 0.0071, 0.0017, 0.042, 0.048, 905.0, 0.0097, 0.128, 0.61, 0.84, 232.15, 306.88, 126.38, 97.15, 0.056, 0.046, 0.055, 0.054000000000000006, 28.82, -2.73, 112.58, 2.05, 0.75, 2.5, -1.13, 0.0074, 0.0032, 0.0068, 0.99, 0.54, 0.88, 3.14, 3.06, -0.0021, 8.59, -5.5, 4.16, 3.52, -1.35, -0.8, -0.8, -21.9, 0.0021, -0.009000000000000001, -0.5, 0.25, 1.75, 168.56, -99.37, 114.62, -92.97, -22.68, 0.059, 0.044, 0.053, -11.63, -0.001, -0.15, 0.64, 3.41, 12.45, -0.836666667, -6.53, 113.15, -0.0789, -0.009000000000000001, 109.23, 0.14, 11.5, 0.0279, 0.0249, 0.0282, 0.099, 1.25, 0.7, 1.11, -0.079, -0.65, -0.65, -0.25, 10.0, -1.0, 0.03, 0.054000000000000006, -2.98, -2.73, -5.82
2016-10-7, -11.5, 0.01, -0.0054, 0.0, -0.0024, -0.0052, 2.54, 0.003, 0.05, -0.23, 0.057, 0.013, 389.9, 246.69, 730.27, 0.005, -16.98, 105.51, 51.05, -0.92, 5.76, 8.03, -9.79, 5.61, 0.047, 0.081, -37.65, -46.75, 1.04, 3.07, -0.008, -0.021, -0.015, 8.687999999999999, 5.242000000000001, 7.808, 4.312, -1.75, -2.55, -9.17, 1.31, 0.1, -0.22, 0.024, 0.023, -0.31, -0.19, 0.0042, -0.0016, 0.0016, 0.039, 0.015, 210.0, -0.039, -0.0443, 0.39, 0.23, -196.65, 215.11, 125.71, 126.93, 0.031, 0.02, 0.025, 0.019, 14.45, -12.35, -12.53, -27.7, -1.8, -2.3, 6.29, -0.0013, 0.0006, 0.0007, 0.65, 0.66, 0.1, 0.47, -8.32, -0.0026, -2.13, 7.25, -6.32, -0.97, 3.45, -15.8, -15.8, 58.2, -0.0133, -0.0011, -7.25, -1.5, -6.75, 15.04, 322.69, 107.21, 264.18, -12.9, -0.051, -0.015, 0.023, -12.82, 0.002, -2.21, -0.19, -1.35, -1.56, -5.18, 10.97, -16.74, -0.0418, -0.0794, 59.41, 3.94, 3.84, 0.0135, 0.0093, -0.002, -0.013, 0.61, 0.5, 0.66, -0.34600000000000003, -0.115, -0.085, 12.25, 1.25, 1.5, 0.026, 0.037000000000000005, -2.66, 35.97, 16.22
2016-10-10, 3.02, 0.04, 0.005, -0.0054, -0.0007, -0.0036, -4.69, -0.0005, 0.06, 0.05, 0.003, 0.147, 464.74, 550.58, 408.64, 0.004, -77.94, -91.44, -72.33, 10.32, 4.63, -3.86, 9.78, 7.14, 0.098, 0.103, -47.0, -20.85, -7.03, 5.97, 0.02, 0.018000000000000002, 0.016, 8.687999999999999, 5.242000000000001, 7.808, 4.312, -5.63, -0.72, -14.45, 8.33, -0.005, 0.095, 0.023, 0.026, -2.5, -5.86, 0.008, 0.0042, 0.0065, 0.005, 0.038, 515.0, 0.0332, 0.0216, 0.94, 0.07, -348.17, -177.98, -30.48, -76.15, -0.012, 0.015, 0.008, 0.006999999999999999, -50.48, -39.65, -28.01, 31.61, 1.6, 0.6, -3.46, 0.005, 0.0578, 0.0045, -0.58, 0.09, 0.01, -14.5, -86.4, 0.0001, -9.68, -1.4, -0.19, 1.18, -0.24, -1.0, -1.0, -84.1, -0.0182, -0.0135, -0.75, -3.0, 1.0, -86.35, -6.04, -31.89, -40.27, -38.06, 0.004, 0.003, 0.026, 15.38, 0.0, -4.97, -2.03, -3.37, 0.34, 3.855, -2.625, -68.24, 0.1107, -0.0417, -39.165, -9.52, -8.71, -0.0165, 0.0042, 0.0006, 0.036000000000000004, 0.44, -0.12, -0.47, 0.036000000000000004, -0.49, -0.245, -10.5, -8.5, 1.0, 0.042, 0.019, -33.38, -16.04, -19.58
