@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Low_x numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute GAS_Low numeric
@attribute Brazil_Open numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_Open numeric
@attribute NASDAQ_Now numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute CHF_KRW_Now numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute US_COFFEE_Open numeric
@attribute AUD_KRW_Open numeric
@attribute AUD_KRW_High numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Now numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Open numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute Corn_Open numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute SPAIN_10_YEAR_Open numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_Low numeric
@attribute CSE_Open numeric
@attribute CSE_High numeric
@attribute CSE_Low numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute CAD_KRW_Now numeric
@attribute CAD_KRW_Open numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute TA_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute Tadawul_Now numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_High numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_High numeric
@attribute Silver_Open numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_High numeric
@attribute AUS_10_YEAR_Now numeric
@attribute BEL_Now numeric

@data
2010-3-10, 1.41, 0.001, 0.001, 0.001, 0.001, -0.0029, -0.0002, -0.006999999999999999, -1.3, -1.19, -4.4, -16.1, 0.3, -0.42, -0.19, -0.011, 0.018000000000000002, -277.51, -63.25, -0.115, 9.98, 5.97, -27.27, 3.54, 9.81, 6.075, -0.049, -0.049, 1.95, -0.84, 4.32, -1.87, -0.035, 15.91, 16.85, 26.02, 0.44, -3.41, 8.47, 0.33, 0.04, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, -0.021, -0.021, 0.85, -0.029, -0.029, -0.029, 990.0, -0.0373, -0.5, -0.59, 95.05, 20.06, -18.27, 29.2, 0.0, 0.0, 0.0, 0.0, 17.12, 11.86, -11.54, 3.7, -0.68, 3.64, 0.0019, 0.0042, 0.0024, 0.0051, -0.56, -0.75, -11.37, -17.83, 0.0066, 0.0001, 2.52, -0.7, -0.39, 5.82, -2.51, -6.2, -0.0062, -0.006999999999999999, -2.5, -3.25, -4.25, -42.41, -20.39, -21.31, -142.5, 30.72, -0.024, -0.024, -0.0022, 10.46, -5.58, -17.43, 0.002, 3.82, -1.58, 2.66, -5.89, -10.12, -74.42, -65.04, 0.0714, -0.0055, -23.89, -6.47, -28.67, -7.46, -6.52, 0.11, -0.0157, -0.0133, -0.016, -0.016, -0.016, -0.016, -0.31, -0.35, -0.16, 1.25, -4.25, -0.045, 5.48
2010-3-11, -5.62, 0.022, 0.022, 0.022, 0.022, 0.0059, -0.003, 0.0044, -0.25, 2.04, 38.3, 22.3, -0.71, 0.32, -0.38, 0.043, -0.026, 1004.25, 1322.52, 0.134, 50.83, 51.77, 36.58, -0.03, 7.9, 0.91, 0.021, 0.021, 5.16, 2.66, 2.89, 5.19, -0.005, -20.21, 13.89, 1.14, -1.15, -0.42, 18.27, -0.715, -0.105, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, 0.021, 0.021, -0.14, 0.021, 0.021, 0.021, 305.0, 0.0024, 1.12, 0.65, 87.39, 81.76, -3.73, -11.47, -0.01, -0.01, -0.01, -0.01, 5.27, 2.95, 7.89, -0.8, 7.12, 1.56, 0.0051, 0.0023, 0.0037, 0.0015, 0.57, 0.52, -5.11, -1.5, 0.0006, 0.0066, 5.3, 4.83, 5.26, -0.74, 5.47, -6.2, -0.0018, -0.0071, -5.5, -4.0, -5.5, 282.85, -42.86, 215.71, 85.6, 13.05, 0.005, 0.005, 0.0038, -25.88, -26.41, -10.47, -0.015, -4.9, 3.66, -5.59, 2.86, -4.4, 29.52, 23.14, -0.1391, 0.0693, 35.85, -23.89, 18.26, -3.38, -0.62, 0.13, 0.0264, 0.028, 0.008, 0.008, 0.008, 0.008, 0.5, 0.51, 0.125, -5.5, -2.5, -0.015, 27.85
2010-3-12, 6.12, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, -0.036000000000000004, 0.0019, 0.0056, 0.0009, 0.79, -0.33, -23.3, 9.3, 0.35, -0.56, -0.17, -0.119, -0.035, 403.3, -166.14, -0.001, -8.09, 2.62, 32.09, 0.93, -0.77, -7.77, 0.077, 0.077, 4.63, 3.74, 1.98, -1.1, -0.013, 2.35, -16.51, -15.06, 6.23, -0.03, 9.51, 0.385, 0.265, 0.036000000000000004, 0.036000000000000004, 0.036000000000000004, 0.008, 0.008, 4.52, 0.027000000000000003, 0.027000000000000003, 0.027000000000000003, -315.0, -0.0096, -0.65, 0.52, -87.34, -147.01, 101.03, 72.14, -0.12, -0.12, -0.12, -0.12, -21.86, 44.51, 0.85, 0.55, -2.76, 0.3, -0.0037, 0.0049, -0.0014, 0.0001, -0.2, 0.43, -9.12, 4.62, 0.0, 0.0014, 2.29, 1.58, -0.96, 3.3, 1.65, -5.7, 0.0078, -0.0021, -2.25, -2.75, -0.75, -97.8, 175.93, 34.83, 181.29, 6.3, 0.042, 0.042, -0.0038, -7.96, 20.67, 4.52, 0.014, 4.57, -3.1, 3.03, -3.64, 3.03, -12.85, -7.0, 0.0335, -0.1207, 4.05, 24.43666667, 12.45333333, 3.81, 8.74, 3.99, -0.0012, -0.0087, 0.017, 0.017, 0.017, 0.017, 0.18, -0.07, -0.34, -10.5, -10.5, 0.132, -20.64
2010-3-15, -13.24, 0.04, 0.04, 0.04, 0.04, 0.0084, 0.0022, 0.0109, 0.23, 1.11, 8.3, 17.7, -0.43, 0.31, -0.01, -0.04, -0.038, -80.21, -70.02, -0.005, 16.48, 35.33, 27.31, 27.35, 6.93, 6.18, -0.059, -0.059, -0.25, 7.75, 3.17, 7.98, 0.029, -37.87, 0.83, -13.41, 4.73, 5.91, -0.8, -0.415, -0.505, -0.028, -0.028, -0.028, -0.026, -0.026, 6.75, -0.02, -0.02, -0.02, 300.0, -0.0196, 0.78, -0.76, 94.2, 167.44, 86.31, 149.5, -0.06, -0.06, -0.06, -0.06, -15.13, 12.85, 50.79, 1.75, 2.52, -2.44, -0.002, -0.0038, -0.0009, -0.0016, -0.89, -0.95, 13.48, 8.86, -0.0039, -0.0001, -0.63, 7.23, 3.67, -1.62, 1.11, -1.3, 0.0124, 0.0088, -0.5, -0.5, 1.5, 24.34, 50.64, 74.53, 66.58, -10.01, -0.016, -0.016, 0.002, 31.08, 18.21, 26.78, 0.025, 3.13, 3.19, -3.56, 1.38, 1.34, 65.81, 44.83, -0.0325, 0.0262, 4.05, 24.43666667, 12.45333333, 5.58, 2.71, 2.17, -0.021, 0.0182, 0.005, 0.005, 0.005, 0.005, -0.11, 0.33, 0.195, 3.5, 4.5, 0.013, 11.76
2010-3-16, -1.49, -0.046, -0.046, -0.046, -0.046, -0.0087, 0.0099, -0.0019, -0.85, -3.06, -31.7, -24.2, 0.82, -0.45, 0.0, -0.009000000000000001, -0.043, -561.13, -718.62, -0.133, -41.55, -36.69, -35.93, -7.85, 11.0, 3.07, -0.03, -0.03, 0.52, -3.18, -2.43, -5.52, -0.071, -36.47, -40.75, -44.0, -2.14, 6.58, -5.45, 0.685, 0.405, -0.016, -0.016, -0.016, -0.006, -0.006, 1.57, -0.004, -0.004, -0.004, -1155.0, -0.0175, -1.85, -1.44, 24.535, -9.01, 0.72, 24.62, 0.02, 0.02, 0.02, 0.02, -11.5, 17.46, 11.64, -4.1, 0.05, 2.26, 0.0023, -0.0004, 0.0016, 0.0, -1.5, -1.43, 7.94, 8.68, 0.0028, 0.0001, -2.18, -3.55, -3.17, 3.03, 1.03, 1.5, -0.0132, 0.0111, 8.75, 9.0, 8.75, -191.96, -59.99, -181.72, -150.58, 3.1, 0.005, 0.005, 0.0004, 12.54, 9.05, 10.19, 0.005, 4.41, 4.6, 5.66, -4.81, 1.34, -30.78, -46.34, 0.0535, -0.0609, 4.05, 24.43666667, 12.45333333, 1.71, 3.35, 4.92, -0.0364, -0.0377, -0.008, -0.008, -0.008, -0.008, -0.24, -0.28, -0.145, 3.25, 0.75, -0.01, -16.48
2010-3-17, 34.85, -0.051, -0.051, -0.051, -0.051, 0.0096, -0.01, 0.0007, -2.0, 0.92, 26.5, 5.7, -0.03, 0.73, 0.54, -0.044, -0.011, -316.05, 399.04, 0.113, 67.43, 37.92, 32.12, 0.55, -0.43, 1.27, -0.034, -0.034, 8.95, 2.3, 9.3, 8.9, 0.024, 15.9, -36.23, -19.68, 11.08, -4.17, 15.8, -0.07, -0.16, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, -0.044, -0.044, 7.61, -0.026, -0.026, -0.026, 620.0, 0.0411, 0.79, 0.19, 24.535, -9.01, -30.27, -83.48, -0.03, -0.03, -0.03, -0.03, 49.33, 43.83, 19.12, 0.35, 0.62, 3.28, -0.0054, 0.0006, -0.0006, -0.0034, 1.13, -0.02, -5.8, 4.33, 0.0049, -0.0024, 5.17, -0.71, 3.65, -1.52, 1.76, 13.1, 0.0193, -0.0121, -1.25, 2.75, 1.0, 246.62, -107.11, 99.78, 46.09, 43.325, -0.011, -0.011, 0.0038, -1.29, -11.66, -55.35, -0.001, 5.62, 3.31, -0.2, 6.6, 2.39, 80.93, 100.76, 0.0332, 0.0869, 35.47, -25.31, 9.25, 9.17, 16.22, 10.01, 0.0567, 0.0165, 0.006, 0.006, 0.006, 0.006, -0.01, -0.07, 0.065, -3.0, 2.25, -0.03, 22.77
2010-3-18, -7.69, 0.032, 0.032, 0.032, 0.032, -0.0034, 0.0093, 0.0032, 4.06, 3.61, 24.2, 26.5, -0.98, 0.04, -0.41, -0.044, -0.043, 921.24, 354.39, -0.041, 53.29, 44.84, 60.87, 32.98, 21.72, 27.17, -0.03, -0.03, 6.75, 9.11, 9.56, 9.59, 0.084, 57.64, 25.33, 56.92, -11.97, 11.41, 11.08, -0.735, -0.145, -0.015, -0.015, -0.015, -0.011, -0.011, -5.31, -0.017, -0.017, -0.017, 410.0, -0.0024, 0.99, 2.4, 225.67, 220.25, 125.27, 70.61, -0.05, -0.05, -0.05, -0.05, 17.58, 47.69, 43.83, 1.5, 7.31, 1.08, -0.0061, -0.0055, -0.0054, -0.006, 2.94, 3.28, 23.02, 5.88, 0.003, 0.006, 4.4, 5.72, 7.18, -3.24, -3.03, 3.5, 0.0078, 0.0199, 4.0, 5.5, 2.0, 282.73, 435.62, 255.9, 345.87, 43.325, -0.011, -0.011, 0.0078, -58.02, -44.56, -14.55, 0.006, -2.01, 6.0, -5.7, -2.5, 8.54, 21.49, 76.52, -0.0652, 0.038, 60.84, 35.46, 55.9, 21.08, 14.9, 19.33, 0.0252, 0.021, -0.048, -0.048, -0.048, -0.048, 0.1, -0.02, 0.375, 5.0, 9.25, 0.02, 34.05
2010-3-19, 10.94, -0.029, -0.029, -0.029, -0.029, -0.0131, -0.0038, -0.0075, 0.62, -0.65, -2.0, -1.2, 0.57, -0.91, -0.06, -0.218, -0.226, -218.78, -403.78, -0.02, -11.97, 3.44, 4.47, 2.86, 13.05, -1.94, -0.01, -0.01, -0.38, 6.19, -2.07, 1.22, -0.021, -4.39, 53.34, 12.83, -7.19, -12.71, 2.19, 0.76, -0.03, 0.006, 0.006, 0.006, 0.04, 0.04, 2.25, 0.014, 0.014, 0.014, -350.0, 0.0126, -0.24, -0.04, -22.65, -89.04, -102.95, 52.47, -0.05, -0.05, -0.05, -0.05, 5.73, 45.5, 47.08, 0.25, -2.1, 2.66, -0.0046, -0.0062, -0.0093, -0.0037, -0.48, 0.37, -1.9, 1.95, 0.0, 0.0032, -2.37, 1.71, 0.55, -5.18, -6.19, 3.1, -0.0078, 0.0066, 5.25, 2.0, 4.0, -117.43, -42.7, 21.08, -34.83, -19.02, 0.043, 0.043, 0.0016, -17.24, -24.29, -13.1, 0.02, 2.01, -1.82, 5.8, -0.1, -0.92, 10.05, -77.26, 0.0511, -0.0825, 6.066666667000001, 36.16, 18.49, 9.91, 1.98, 1.87, -0.0204, -0.0078, 0.029, 0.029, 0.029, 0.029, 0.07, 0.09, 0.02, 1.75, -5.5, 0.02, -10.77
2010-3-22, -13.44, 0.041, 0.041, 0.041, 0.041, -0.0073, -0.0125, -0.0114, 1.57, 0.19, 7.5, 14.3, 0.27, 1.04, 0.5, 0.084, -0.004, -24.78, -199.32, 0.026, -29.88, 2.56, -39.03, -8.09, -6.67, -9.55, -0.028, -0.028, -5.93, 0.55, 1.43, -5.83, -0.02, 21.66, -6.41, 6.07, -9.43, -6.54, -16.87, -0.105, 0.015, 0.005, 0.005, 0.005, 0.011, 0.011, -4.9, -0.02, -0.02, -0.02, -175.0, 0.0312, -0.68, -1.82, 48.48, 145.74, 80.69, -55.83, -0.01, -0.01, -0.01, -0.01, -16.98, -37.19, 46.56, 1.7, 1.05, -1.95, 0.0092, -0.0042, 0.0046, 0.0006, -1.6, -1.7, 0.49, -7.98, -0.0055, -0.0019, -7.72, 0.33, -9.61, -4.05, -2.25, -16.9, -0.0234, -0.0074, 2.25, -0.25, 2.5, -97.85, 104.07, 102.77, -135.75, 5.73, 0.018000000000000002, 0.018000000000000002, -0.0054, -12.88, -18.72, -14.0, -0.005, -4.53, 0.66, -1.01, 3.69, -5.055, -81.85, -82.11, -0.032, 0.06, 6.066666667000001, 36.16, 18.49, -6.02, 6.63, 3.77, -0.0424, -0.0202, 0.01, 0.01, 0.01, 0.01, 0.05, -0.09, -0.155, 0.62, -2.13, -0.02, -15.57
2010-3-23, 9.15, -0.033, -0.033, -0.033, -0.033, 0.0022, -0.0082, -0.006, -5.5, -4.77, -5.6, -50.0, 0.3, -0.15, 0.55, -0.09, -0.014, -887.52, -874.05, 0.006, 5.07, -54.45, -45.8, -17.86, -31.18, -17.85, -0.032, -0.032, 5.91, -9.43, -1.38, -2.45, -0.048, 6.83, 22.91, 13.68, 5.25, -9.1, 20.99, 0.24, 0.43, -0.026, -0.026, -0.026, -0.032, -0.032, 4.98, -0.041, -0.041, -0.041, -895.0, 0.0705, -0.68, -1.29, 168.01, 96.43, -25.285, 3.585, -0.03, -0.03, -0.03, -0.03, -14.33, 43.91, -39.0, -0.35, -5.69, -2.16, -0.0038, 0.01, 0.0024, 0.0047, 0.66, -1.2, -28.71, -15.33, 0.0059, -0.005, 9.02, -12.52, -3.68, 6.12, -2.32, -9.4, 0.0087, -0.0253, -1.75, 0.0, -1.0, -64.49, -346.26, -394.19, -217.26, -40.57, -0.06, -0.06, -0.0064, -10.49, 2.06, 1.81, -0.0055, 0.22, -1.67, 2.11, -0.49, -5.055, -55.96, -82.0, 0.0804, -0.0238, 6.066666667000001, 36.16, 18.49, 7.01, 10.85, 6.21, 0.006999999999999999, -0.0265, -0.019, -0.019, -0.019, -0.019, -0.22, 0.06, -0.53, -4.87, 2.13, 0.025, -4.83
2010-3-24, -0.81, 0.014, 0.014, 0.014, 0.014, -0.0056, 0.0038, 0.0002, 0.75, 3.88, 29.1, 61.0, 0.2, 0.23, -0.57, 0.051, 0.022, 235.12, 1014.39, -0.016, 29.77, 43.44, 70.5, -0.76, 8.73, 6.07, -0.018000000000000002, -0.018000000000000002, 8.36, 9.22, 6.9, 10.95, 0.068, -21.46, 7.3, -0.37, -4.94, 6.57, 19.84, 0.085, -0.115, -0.033, -0.033, -0.033, 0.026, 0.026, 1.97, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, 430.0, -0.0814, 0.71, 2.28, 216.4, 245.35, -25.285, 3.585, 0.07, 0.07, 0.07, 0.07, 10.73, 102.94, 46.18, 0.9, 5.39, 3.12, -0.0001, -0.0047, -0.0025, -0.0003, 0.16, 1.85, 16.05, 1.08, 0.0011, 0.0067, 7.39, 13.25, 13.14, 4.1, 5.95, 0.0, -0.0058, 0.0117, -2.5, -4.0, -8.0, 143.08, 119.9, 157.18, 198.09, 18.46, -0.027000000000000003, -0.027000000000000003, 0.0028, -1.92, -3.08, -12.33, -0.0055, 4.35, -0.42, 0.8, -3.7, 2.67, 56.52, 123.22, -0.0329, 0.0811, 46.22, -29.43, 10.05, 8.19, -4.79, 5.75, 0.0181, 0.0151, -0.023, -0.023, -0.023, -0.023, 0.1, -0.3, 0.115, 0.12, -5.25, -0.01, 14.89
2010-3-25, 7.38, 0.076, 0.076, 0.076, 0.076, -0.0186, -0.0068, -0.0069, 4.41, 0.92, 4.3, -8.5, 0.14, 0.12, 0.58, -0.025, -0.006, 333.43, -169.78, 0.012, 21.73, 13.7, -16.59, -14.72, -12.12, -5.71, 0.075, 0.075, -6.45, 6.23, -1.68, 2.18, -0.055, 3.69, -18.03, -6.22, -19.26, -6.7, -16.48, 0.21, 0.22, 0.04, 0.04, 0.04, 0.16699999999999998, 0.16699999999999998, -14.58, 0.035, 0.035, 0.035, 60.0, 0.11, -0.56, -0.97, 64.66, 37.45, 40.88, 36.31, 0.17, 0.17, 0.17, 0.17, 2.79, -52.68, 100.44, 1.45, 1.26, -0.57, -0.0023, -0.0003, -0.0038, -0.0058, -1.08, -0.95, -7.08, -6.27, -0.0121, 0.0003, -6.62, 4.99, 2.74, -7.52, -1.47, -9.3, -0.0171, -0.006999999999999999, -7.75, -5.75, -3.5, 32.81, 144.44, 52.58, -67.74, 53.99, 0.006999999999999999, 0.006999999999999999, -0.0036, -12.33, -30.46, -12.41, -0.009000000000000001, -10.64, 1.92, 1.5, 4.5, 12.05, -3.43, -4.46, -0.2298, -0.0391, 18.15, 46.22, 19.58, 12.1, 10.66, 11.79, -0.0311, -0.0071, 0.013, 0.013, 0.013, 0.013, 1.59, 1.93, -0.025, -10.62, -8.75, 0.043, 0.36
2010-3-26, 9.33, -0.006, -0.006, -0.006, -0.006, -0.0035, -0.0179, -0.0116, -1.25, 2.67, 49.7, 37.1, 0.65, 0.13, 0.47, -0.124, -0.112, -466.18, -367.13, 0.029, 93.95, 94.86, 73.29, -11.39, -1.57, -3.31, 0.043, 0.043, -1.99, -2.67, 7.65, -0.92, 0.019, -37.63, -7.57, -25.39, 1.48, -19.0, -1.35, 0.565, 0.605, 0.067, 0.067, 0.067, 0.027000000000000003, 0.027000000000000003, 3.0, 0.08199999999999999, 0.08199999999999999, 0.08199999999999999, -205.0, -0.0108, -0.16, 0.22, -108.54, -34.29, 13.82, 28.45, -0.04, -0.04, -0.04, -0.04, 14.22, 5.06, -50.11, -0.15, -11.14, -1.11, 0.0011, -0.0021, 0.0013, -0.0009, -0.01, 0.3, -17.37, 1.87, 0.0027, -0.0102, -4.58, -1.0, -4.49, -4.32, -3.5, 0.0, -0.0059, -0.0164, 1.25, 0.0, -5.0, 235.76, -37.91, 205.89, 263.58, 24.3, 0.019, 0.019, 0.0022, -7.95, 0.45, -2.31, 0.015, 7.42, -8.17, 4.5, 3.2, 5.85, 4.13, -4.97, -0.0107, -0.2369, 4.356666667, 18.97333333, 15.12333333, -2.81, -2.48, -7.76, -0.0014, 0.0, 0.013, 0.013, 0.013, 0.013, 0.53, 0.56, 0.0, 2.0, -2.5, 0.055, 22.4
2010-3-29, -5.73, 0.019, 0.019, 0.019, 0.019, 0.0134, -0.0036, 0.0042, 2.61, -0.61, -24.6, 22.4, -0.51, 0.73, 0.08, -0.109, -0.084, -473.78, -352.15, -0.095, -12.9, -3.55, 67.62, 7.41, 2.76, 8.38, 0.005, 0.005, 0.86, -2.45, -6.76, -3.61, 0.0, 40.54, -34.14, 16.35, 11.02, 2.71, -2.28, -0.46, 0.2, -0.006, -0.006, -0.006, -0.03, -0.03, 6.0, -0.026, -0.026, -0.026, -605.0, 0.1414, -0.02, -0.56, -29.56, -42.64, 167.52, 37.48, 0.01, 0.01, 0.01, 0.01, -55.22, 9.15, 3.78, 2.55, 4.59, -3.53, 0.0036, 0.001, 0.0032, 0.0057, -0.32, -0.43, 1.03, -10.73, -0.0087, 0.0019, -0.13, -8.04, -2.09, -1.35, -5.64, 6.8, 0.0092, -0.0061, -9.25, -8.5, 1.0, 29.41, 203.66, 41.34, 175.25, 13.93, 0.026, 0.026, 0.0, 7.71, 55.33, 14.48, 0.02, -6.17, 6.25, -3.5, 5.8, 1.735, -8.03, -48.66, -0.0138, 0.0013, 4.356666667, 18.97333333, 15.12333333, -3.32, -1.74, 0.08, 0.0004, -0.0035, -0.017, -0.017, -0.017, -0.017, -0.01, -0.06, -0.335, -10.63, -8.25, -0.03, -15.17
2010-3-30, 8.2, 0.019, 0.019, 0.019, 0.019, 0.0065, 0.0208, 0.008, -0.07, 0.0, 7.7, -10.9, -0.51, -0.59, -0.53, -0.03, -0.036000000000000004, 239.06, 656.89, 0.141, 36.8, 36.9, 22.54, 25.16, 7.24, 8.4, -0.049, -0.049, 6.63, 0.13, 0.92, 6.23, 0.123, 64.08, 58.83, 62.57, 2.86, 18.08, 9.23, -0.48, -0.43, -0.021, -0.021, -0.021, 0.015, 0.015, -0.87, -0.017, -0.017, -0.017, 1110.0, 0.0591, 1.32, 0.64, 111.68, 62.11, -9.9, 14.69, 0.04, 0.04, 0.04, 0.04, 11.63, 45.5, 7.94, -0.9, -7.44, 1.27, -0.0008, 0.0059, -0.0005, 0.0014, 1.88, 0.71, 9.22, 3.92, 0.0147, -0.0105, 3.28, 1.56, 2.48, 6.15, 2.09, 17.1, 0.0085, 0.0136, 0.75, 2.0, -0.25, 41.1, 138.05, 67.26, 31.41, -18.31, -0.049, -0.049, 0.0022, 21.665, -0.395, 16.99, 0.015, 2.33, -5.39, -3.5, -4.5, 1.735, -5.7, 48.29, -0.0305, -0.0118, 4.356666667, 18.97333333, 15.12333333, -2.14, -6.45, -9.72, 0.0491, 0.0489, 0.0, 0.0, 0.0, 0.0, -0.1, -0.11, 0.4, -0.87, 1.75, 0.052000000000000005, 8.47
2010-3-31, -7.34, 0.006, 0.006, 0.006, 0.006, -0.0065, -0.0009, 0.0032, 1.21, 0.69, -38.4, -21.8, -0.53, -0.42, -0.87, 0.131, 0.027000000000000003, 1260.58, 1069.21, 0.018000000000000002, -14.4, 30.65, 7.3, 17.88, 36.91, 21.28, 0.002, 0.002, 0.05, 6.04, 2.98, 1.21, 0.039, 4.67, 47.78, 2.3, -12.71, -4.96, 6.33, -0.51, -0.82, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.008, -0.008, -7.57, -0.025, -0.025, -0.025, 380.0, -0.0919, -0.04, 1.59, 140.61, 144.25, 110.67, 112.22, 0.06, 0.06, 0.06, 0.06, 20.84, 11.56, 45.79, 2.3, 11.48, -0.05, -0.0091, -0.0026, -0.0021, -0.009000000000000001, 0.11, 1.23, -0.63, 5.18, 0.0019, 0.0159, 1.69, 2.26, 0.58, -0.06, 4.25, -8.3, 0.0081, 0.0035, 0.5, -1.0, -3.0, -101.63, 71.11, 58.93, 9.19, 3.5, 0.005, 0.005, 0.0045, 21.665, -0.395, 16.99, 0.0, -2.03, 2.07, -3.8, -10.5, 1.735, 26.77, 65.46, -0.09, -0.0484, 44.94, -25.7, 19.51, -7.62, 9.67, 5.06, 0.0059, -0.0129, -0.03, -0.03, -0.03, -0.03, 0.5, 0.23, 0.4, 1.0, 3.75, 0.012, -9.28
2010-4-1, 26.32, -0.016, -0.016, -0.016, -0.016, 0.0099, -0.0064, 0.001, -1.82, -0.42, 7.3, -16.5, -0.04, -0.61, 0.31, -0.104, 0.006, 17.74, -177.42, 0.028, 11.1, -41.32, -27.28, 14.46, 4.51, 5.18, -0.036000000000000004, -0.036000000000000004, -3.84, -2.0, -3.27, -3.15, 0.016, -19.36, 5.74, -2.47, 12.7, -13.03, -12.73, 0.15, -0.05, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, -0.025, -0.025, 13.72, -0.01, -0.01, -0.01, 10.0, 0.0005, 1.11, 0.45, -159.42, -74.48, -7.2, 116.52, -0.06, -0.06, -0.06, -0.06, 1.95, -50.79, 12.32, 0.75, -2.59, 0.59, -0.0002, -0.0095, -0.0055, -0.0009, 1.42, 0.39, 3.51, 10.76, -0.003, 0.0023, -5.3, -1.53, -1.21, 2.53, -0.84, 0.9, 0.0116, 0.0087, -11.25, -10.0, -8.25, -155.37, -231.03, -94.83, -262.42, -20.97, -0.012, -0.012, -0.0023, -8.69, -21.4, -41.54, 0.009000000000000001, 5.94, -3.24, 1.1, 4.1, 1.735, 18.76, -39.48, -0.073, -0.0899, -13.98, 44.94, -0.92, 17.0, 6.92, 13.78, 0.0399, 0.04, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, 0.54, 0.61, 0.13, 7.62, -0.13, -0.02, -7.66
