@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute FTSE_Now_x numeric
@attribute IDR_KRW_Open numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute GAS_Now numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute RTSI_Open numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_High numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute EUR_KRW_Now numeric
@attribute EUR_KRW_High numeric
@attribute EUR_KRW_Low numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Open numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_Low numeric
@attribute INR_KRW_High numeric
@attribute INR_KRW_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute OMXS_Open numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute AUD_KRW_Low numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_Low numeric
@attribute BRENT_OIL_Open numeric
@attribute BRENT_OIL_High numeric
@attribute BRENT_OIL_Low numeric
@attribute GBP_KRW_Open numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Open numeric
@attribute BRL_KRW_High numeric
@attribute BRL_KRW_Low numeric
@attribute Gold_Now numeric
@attribute Gold_Open numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute Corn_Now numeric
@attribute Corn_High numeric
@attribute Corn_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute SPAIN_10_YEAR_High numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute CSE_Now numeric
@attribute CSE_Open numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute CAD_KRW_Open numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute Tadawul_Open numeric
@attribute Tadawul_High numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute HEATING_OIL_Now numeric
@attribute HEATING_OIL_Open numeric
@attribute HEATING_OIL_Low numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute USD_JPY_High numeric
@attribute Silver_Now numeric
@attribute Silver_Open numeric
@attribute US_WHEAT_Now numeric
@attribute US_WHEAT_Open numeric
@attribute US_WHEAT_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Open numeric
@attribute BEL_Low numeric

@data
2012-08-30, 1906.38, 1.8019999999999998, 1.784, 1.2529, 1.2574, 1.2517, 330.15, 5743.53, 11.896, 178.75, 178.63, 179.04, 178.35, 2.634, 57369.19, 58552.67, 0.723, 0.723, 1428.86, 1409.15, 1437.14, 1437.09, 1.505, 5287.8, 5343.85, 5345.5, 1410.49, 1409.32, 1413.95, 1406.57, 3.4619999999999997, 3.44, 3.4330000000000003, 2053.23, 2066.82, 2073.95, 1422.46, 1427.27, 1420.26, 3078.05, 3087.24, 146.07, 2.145, 2.145, 1.652, 1184.54, 1186.96, 1189.47, 1179.98, 0.9883, 0.9901, 0.9864, 1.375, 1.375, 57790.0, 59015.0, 57470.0, 20.4211, 20.3185, 95.49, 96.08, 94.76, 39908.9, 39950.65, 9045.73, 9073.99, 9033.83, 3.06, 3.03, 6421.96, 6424.95, 6414.81, 13107.48, 13103.46, 13144.81, 13081.27, 1044.07, 1040.39, 1174.82, 1172.88, 0.7941, 0.7903, 112.34, 113.3, 111.5, 1794.8, 814.21, 819.59, 553.7, 554.99, 559.56, 552.17, 1659.8, 1667.2, 7306.0, 7339.2, 7365.4, 7274.3, 1.5833, 1.5818, 1.5856, 1.5802, 810.25, 812.0, 787.75, 14943.57, 15028.2, 14880.82, 4138.33, 4072.85, 6.5820000000000025, 0.8044, 0.8057, 5114.15, 5108.59, 0.802, 0.8059999999999999, 1148.63, 1135.35, 1135.33, 1120.75, 1109.43, 1124.1, 1107.79, 12009.79, 12025.22, 12033.99, 14.446, 14.5012, 7137.81, 7142.72, 1237.82, 1220.16, 3.1157, 3.1195, 3.0939, 5.879, 78.78, 30.831, 30.75, 902.25, 876.0, 874.13, 3.1180000000000003, 3.1180000000000003, 2349.19, 2343.13
2012-08-31, 1905.12, 1.768, 1.7519999999999998, 1.2506, 1.2565, 1.2488, 327.54, 5719.45, 11.872, 178.72, 178.6, 178.88, 178.4, 2.748, 57256.43, 57507.82, 0.7340000000000001, 0.7340000000000001, 1410.16, 1383.79, 1429.82, 1425.21, 1.453, 5315.05, 5268.6, 5342.8, 1399.48, 1410.08, 1410.08, 1397.01, 3.4410000000000003, 3.4360000000000004, 3.425, 2052.58, 2044.03, 2060.18, 1419.45, 1425.46, 1416.14, 3066.73, 3067.54, 146.05, 2.16, 2.16, 1.6280000000000001, 1181.92, 1183.6, 1187.48, 1178.61, 0.9894, 0.9933, 0.9888, 1.3230000000000002, 1.3230000000000002, 57647.0, 57475.0, 57345.0, 20.4317, 20.348, 94.62, 95.3, 93.95, 39885.39, 39910.17, 9062.07, 9062.07, 8960.24, 3.04, 3.01, 6378.29, 6406.67, 6368.72, 13000.71, 13101.29, 13101.37, 12978.91, 1042.15, 1033.02, 1167.96, 1165.03, 0.7916, 0.7899, 112.5, 113.44, 112.25, 1795.73, 817.77, 817.77, 553.92, 553.27, 555.36, 551.25, 1653.5, 1655.4, 7195.0, 7278.1, 7304.7, 7178.8, 1.5786, 1.5832, 1.5876, 1.5771, 811.5, 819.0, 807.0, 14780.55, 14896.32, 14722.33, 4066.42, 4004.14, 6.629, 0.8001, 0.8031, 5180.15, 5115.69, 0.807, 0.802, 1146.52, 1134.88, 1135.3, 1120.58, 1123.84, 1123.87, 1116.96, 11886.65, 11986.87, 12007.91, 14.4113, 14.4571, 7122.173333333332, 7130.876666666668, 1217.15, 1207.53, 3.1245, 3.1231, 3.115, 5.818, 78.74, 30.366999999999997, 30.675, 903.5, 902.38, 897.38, 3.057, 3.057, 2345.36, 2324.58
2012-09-03, 1912.71, 1.776, 1.751, 1.2577, 1.2638, 1.2493, 329.28, 5711.48, 11.876, 178.59, 178.6, 179.05, 178.4, 2.799, 57061.45, 57834.73, 0.7170000000000001, 0.7170000000000001, 1384.32, 1381.01, 1422.91, 1417.79, 1.474, 5258.5, 5298.2, 5303.25, 1406.58, 1400.07, 1413.09, 1398.96, 3.4539999999999997, 3.4389999999999996, 3.405, 2047.52, 2046.29, 2059.3, 1426.31, 1433.21, 1417.0, 3069.64, 3078.52, 146.07, 2.17, 2.17, 1.548, 1187.09, 1180.94, 1193.48, 1179.55, 0.9924, 0.9933, 0.9851, 1.347, 1.347, 57627.0, 58060.0, 57075.0, 20.4368, 20.3264, 96.47, 94.75, 94.51, 39421.65, 39885.39, 8891.75, 8933.99, 8839.91, 3.03, 3.01, 6388.01, 6370.52, 6355.96, 13090.84, 13002.72, 13151.87, 13002.64, 1037.39, 1034.24, 1170.41, 1164.7, 0.792, 0.7913, 112.48, 114.93, 112.36, 1789.96, 808.61, 814.79, 558.64, 553.48, 559.77, 552.31, 1684.6, 1658.6, 7420.5, 7173.7, 7424.7, 7161.4, 1.5867, 1.5785, 1.5897, 1.5776, 802.75, 813.75, 796.0, 15100.48, 14806.75, 14773.16, 4068.02, 3978.08, 6.8329999999999975, 0.7979, 0.8042, 5215.57, 5151.02, 0.7979999999999999, 0.8029999999999999, 1142.64, 1133.79, 1134.78, 1120.135, 1118.795, 1122.1, 1115.295, 11949.26, 11932.31, 11985.09, 14.4224, 14.5046, 7106.536666666668, 7119.033333333333, 1227.48, 1211.38, 3.1696, 3.138, 3.1249, 5.796, 78.65, 31.37, 30.435, 888.63, 903.38, 881.13, 3.037, 3.037, 2329.12, 2327.64
2012-09-04, 1907.13, 1.776, 1.776, 1.2594, 1.2611, 1.2556, 331.89, 5758.41, 11.854, 178.53, 178.13, 178.72, 178.04, 2.8265, 57281.45, 57456.87, 0.691, 0.691, 1386.66, 1386.66, 1439.31, 1421.07, 1.6540000000000001, 5253.75, 5276.5, 5295.8, 1405.76, 1403.3049999999994, 1411.1999999999994, 1397.76, 3.4615, 3.4410000000000003, 3.417, 2059.15, 2044.82, 2066.78, 1424.91, 1427.34, 1420.26, 3066.445, 3080.3900000000012, 145.62, 2.204, 2.204, 1.561, 1186.66, 1186.96, 1188.7, 1181.94, 0.987, 0.9881, 0.9851, 1.3530000000000002, 1.3530000000000002, 57599.0, 57500.0, 57350.0, 20.4322, 20.3478, 95.885, 95.565, 94.74, 39802.94, 39409.43, 8836.61, 8893.39, 8773.4, 3.0, 2.97, 6437.66, 6376.55, 6375.69, 13063.39, 13047.435, 13122.13, 12989.865, 1040.42, 1039.99, 1159.12, 1157.14, 0.792, 0.7904, 114.7, 115.98, 114.03, 1799.17, 810.345, 819.28, 556.6, 557.86, 558.76, 555.88, 1688.75, 1673.85, 7434.2, 7398.5, 7442.1, 7351.2, 1.5887, 1.5868, 1.59, 1.5849, 804.875, 816.0, 798.0, 15267.17, 15068.45, 15040.03, 4118.33, 4047.28, 6.9239999999999995, 0.7987, 0.8016, 5250.99, 5186.35, 0.785, 0.7959999999999999, 1147.77, 1131.98, 1133.79, 1119.69, 1113.75, 1120.33, 1113.63, 11945.48, 11955.134999999998, 11979.89, 14.465, 14.505, 7090.9, 7107.19, 1239.19, 1229.15, 3.1988, 3.1763, 3.1647, 5.84, 78.39, 32.185, 31.653000000000002, 887.565, 897.69, 881.13, 2.9930000000000003, 2.9930000000000003, 2339.11, 2336.35
2012-09-05, 1874.03, 1.735, 1.735, 1.2567, 1.263, 1.2557, 328.66, 5672.01, 11.854, 178.61, 178.36, 178.78, 178.34, 2.8539999999999996, 56233.9, 57272.08, 0.7070000000000001, 0.7070000000000001, 1406.04, 1403.37, 1436.52, 1434.1, 1.629, 5274.0, 5249.15, 5278.35, 1404.94, 1406.54, 1409.31, 1396.56, 3.469, 3.443, 3.429, 2043.65, 2060.61, 2063.82, 1424.52, 1431.34, 1422.62, 3063.25, 3082.26, 145.74, 2.207, 2.207, 1.574, 1186.18, 1185.47, 1191.83, 1183.9, 0.9857, 0.9876, 0.984, 1.374, 1.374, 56547.0, 57400.0, 56505.0, 20.4451, 20.3344, 95.3, 96.38, 94.97, 39549.43, 39803.47, 8787.97, 8804.44, 8729.22, 3.01, 2.98, 6362.82, 6438.75, 6355.83, 13035.94, 13092.15, 13092.39, 12977.09, 1050.25, 1032.53, 1158.91, 1156.5, 0.7921, 0.79, 115.51, 116.65, 113.93, 1796.77, 812.08, 823.77, 554.94, 556.05, 558.51, 554.2, 1692.9, 1689.1, 7488.2, 7460.6, 7542.8, 7444.2, 1.587, 1.5885, 1.5911, 1.5858, 807.0, 818.25, 800.0, 15222.63, 15297.15, 15185.65, 4128.16, 4098.31, 6.82, 0.7972, 0.7996, 5327.22, 5256.51, 0.7879999999999999, 0.782, 1146.78, 1133.63, 1131.58, 1113.52, 1119.38, 1121.21, 1112.34, 11941.7, 11977.96, 11974.69, 14.4449, 14.4855, 7078.53, 7079.59, 1241.73, 1232.33, 3.1468, 3.1815, 3.1445, 5.709, 78.46, 32.348, 31.66, 886.5, 892.0, 881.13, 3.02, 3.02, 2363.22, 2345.28
2012-09-06, 1881.24, 1.756, 1.7180000000000002, 1.2601, 1.2626, 1.2502, 328.83, 5657.86, 11.847, 179.01, 178.83, 179.06, 178.45, 2.795, 56863.91, 56904.02, 0.7170000000000001, 0.7170000000000001, 1405.71, 1385.27, 1421.62, 1420.33, 1.6469999999999998, 5225.7, 5243.9, 5259.5, 1403.44, 1404.94, 1408.81, 1401.25, 3.532, 3.47, 3.45, 2037.68, 2038.87, 2048.32, 1432.59, 1435.21, 1419.37, 3072.57, 3082.75, 146.09, 2.246, 2.246, 1.5959999999999999, 1189.47, 1185.39, 1192.71, 1181.19, 0.9859, 0.9921, 0.9855, 1.412, 1.412, 57186.0, 56450.0, 56450.0, 20.4185, 20.2737, 95.36, 95.61, 94.26, 39573.92, 39550.09, 8756.59, 8759.26, 8679.82, 3.01, 2.98, 6425.2, 6370.18, 6362.36, 13047.48, 13036.09, 13095.91, 13018.74, 1033.86, 1028.93, 1158.26, 1154.13, 0.7913, 0.7885, 114.1, 114.38, 112.73, 1798.55, 822.11, 824.88, 557.36, 554.61, 558.4, 554.61, 1690.8, 1690.4, 7494.0, 7468.7, 7562.4, 7421.6, 1.5902, 1.5871, 1.5937, 1.5827, 789.75, 807.25, 789.0, 15128.08, 15220.33, 15021.56, 4105.73, 4065.7, 6.6370000000000005, 0.7939, 0.7957, 5372.13, 5335.47, 0.8029999999999999, 0.8109999999999999, 1149.32, 1136.66, 1135.8, 1113.67, 1111.67, 1116.24, 1106.28, 11990.14, 11934.09, 11994.0, 14.4471, 14.5167, 7050.34, 7056.08, 1238.85, 1230.41, 3.1176, 3.1514, 3.1104, 5.688, 78.53, 32.272, 32.295, 867.88, 886.38, 865.63, 2.9730000000000003, 2.9730000000000003, 2341.75, 2328.71
2012-09-07, 1929.58, 1.838, 1.755, 1.2631, 1.2652, 1.2562, 336.43, 5777.34, 11.852, 178.81, 178.81, 179.03, 178.57, 2.7760000000000002, 58321.24, 58328.33, 0.733, 0.733, 1390.92, 1390.51, 1455.07, 1420.73, 1.714, 5238.4, 5217.65, 5260.6, 1432.12, 1403.44, 1432.12, 1403.44, 3.523, 3.5260000000000002, 3.4989999999999997, 2051.92, 2040.67, 2052.95, 1432.72, 1435.36, 1423.5, 3087.94, 3135.81, 146.09, 2.256, 2.256, 1.676, 1189.21, 1188.49, 1191.9, 1180.43, 0.9908, 0.9916, 0.9808, 1.554, 1.554, 58633.0, 57675.0, 57130.0, 20.3946, 20.2374, 95.53, 96.0, 94.59, 39987.06, 39572.52, 8690.34, 8697.0, 8646.03, 3.0, 2.97, 6527.87, 6442.95, 6442.95, 13292.0, 13045.23, 13294.13, 13045.08, 1040.25, 1038.41, 1166.36, 1154.32, 0.7923, 0.7902, 113.67, 115.15, 112.55, 1806.18, 821.2, 839.23, 559.22, 556.95, 559.55, 554.8, 1702.6, 1696.4, 7862.0, 7536.2, 7864.9, 7533.0, 1.5932, 1.5901, 1.5942, 1.5881, 797.25, 800.25, 787.25, 15780.32, 15189.5, 15141.2, 4103.68, 4080.82, 6.402, 0.7933, 0.8031, 5388.92, 5375.87, 0.809, 0.8, 1146.97, 1134.15, 1136.1, 1112.57, 1112.75, 1117.47, 1109.83, 12139.73, 12041.08, 12144.34, 14.4874, 14.499, 7065.480000000001, 7070.49, 1246.98, 1237.23, 3.1425, 3.1326, 3.1213, 5.494, 79.02, 32.619, 32.225, 890.75, 867.75, 867.63, 3.0, 3.0, 2350.98, 2347.92
2012-09-10, 1924.7, 1.854, 1.7990000000000002, 1.2816, 1.2818, 1.2626, 337.57, 5794.8, 11.793, 178.2, 177.93, 178.47, 177.87, 2.682, 58362.67, 58874.645, 0.759, 0.759, 1437.37, 1434.96, 1474.58, 1454.88, 1.686, 5342.1, 5309.45, 5347.15, 1437.92, 1432.12, 1437.92, 1431.45, 3.656, 3.5260000000000002, 3.5260000000000002, 2127.76, 2062.99, 2145.0, 1448.99, 1448.99, 1425.65, 3133.22, 3139.61, 145.49, 2.217, 2.217, 1.6680000000000001, 1196.59, 1188.1, 1198.87, 1179.03, 0.9826, 0.9837, 0.9765, 1.527, 1.527, 58665.5, 58717.5, 57882.5, 20.4487, 20.273, 96.42, 94.7, 94.08, 40043.87, 39990.44, 8821.37, 8871.65, 8804.27, 3.07, 3.03, 6537.32, 6540.45, 6523.61, 13306.64, 13289.53, 13320.27, 13266.22, 1064.53, 1064.53, 1174.15, 1160.31, 0.7925, 0.7923, 112.8, 114.65, 112.34, 1805.81, 838.0, 843.78, 557.32, 558.68, 559.09, 556.29, 1737.5, 1696.7, 7882.8, 7882.1, 8027.0, 7834.4, 1.6006, 1.5930000000000002, 1.6035, 1.5922, 795.0, 801.25, 790.0, 16110.27, 15940.17, 15899.94, 4154.97, 4126.19, 5.886, 0.8009999999999999, 0.8126, 5496.85, 5396.01, 0.8220000000000001, 0.812, 1153.05, 1130.3, 1129.05, 1122.02, 1120.11, 1125.625, 1118.005, 12268.01, 12194.5, 12270.97, 14.3638, 14.4928, 7080.62, 7084.900000000002, 1255.89, 1246.1, 3.1489, 3.1329, 3.111, 5.186, 79.01, 33.633, 32.57, 905.5, 890.63, 884.88, 3.1180000000000003, 3.1180000000000003, 2406.78, 2406.23
2012-09-11, 1920.0, 1.828, 1.825, 1.2759, 1.2813, 1.2755, 335.5, 5793.2, 11.771, 178.13, 177.79, 178.31, 177.73, 2.812, 58404.1, 59420.96, 0.706, 0.706, 1471.8, 1462.77, 1478.83, 1464.9, 1.733, 5363.45, 5361.9, 5375.45, 1429.08, 1437.92, 1438.74, 1428.98, 3.7, 3.656, 3.65, 2134.89, 2128.07, 2140.17, 1440.15, 1447.91, 1439.24, 3131.34, 3133.89, 145.33, 2.251, 2.251, 1.6540000000000001, 1192.69, 1196.88, 1197.6, 1189.47, 0.978, 0.9791, 0.9754, 1.548, 1.548, 58698.0, 59760.0, 58635.0, 20.4324, 20.3379, 96.54, 96.24, 95.34, 39991.19, 40045.23, 8853.19, 8874.54, 8838.18, 3.05, 3.01, 6507.87, 6533.22, 6505.9, 13254.29, 13308.56, 13324.1, 13251.39, 1067.59, 1066.89, 1166.54, 1165.23, 0.7996, 0.7974, 114.55, 115.05, 113.92, 1809.34, 842.25, 844.3, 558.25, 555.85, 559.19, 555.65, 1728.7, 1733.1, 7857.7, 7839.4, 7890.8, 7796.9, 1.5989, 1.6004, 1.6021, 1.5958, 781.0, 800.75, 779.0, 16092.06, 16099.87, 15975.4, 4163.89, 4128.35, 5.768, 0.8109999999999999, 0.8133, 5592.03, 5504.46, 0.804, 0.815, 1155.15, 1129.0, 1130.3, 1131.47, 1127.47, 1133.78, 1126.18, 12215.43, 12257.18, 12303.78, 14.439, 14.454, 7095.76, 7099.31, 1254.87, 1249.35, 3.1668, 3.1506, 3.1452, 5.127999999999999, 78.33, 33.574, 33.655, 888.5, 908.75, 885.38, 3.057, 3.057, 2407.03, 2406.51
2012-09-12, 1950.03, 1.86, 1.824, 1.2855, 1.2872, 1.2754, 336.11, 5792.19, 11.772, 178.11, 178.05, 178.43, 177.85, 2.992, 59422.55, 59514.81, 0.7120000000000001, 0.7120000000000001, 1476.44, 1460.1, 1478.05, 1466.05, 1.739, 5390.0, 5336.1, 5393.35, 1433.56, 1429.13, 1437.76, 1429.13, 3.715, 3.68, 3.668, 2120.55, 2127.52, 2127.52, 1450.2, 1452.34, 1438.61, 3105.01, 3117.86, 145.42, 2.17, 2.17, 1.7, 1201.26, 1192.47, 1203.56, 1190.9, 0.9779, 0.9781, 0.9712, 1.5419999999999998, 1.5419999999999998, 59899.0, 58900.0, 58770.0, 20.4206, 20.3006, 97.17, 96.29, 96.08, 39998.97, 39988.22, 8811.33, 8814.03, 8769.47, 3.03, 3.0, 6503.3, 6476.89, 6470.43, 13323.36, 13254.6, 13354.34, 13253.21, 1064.15, 1060.44, 1176.68, 1163.82, 0.7979, 0.7965, 114.65, 115.46, 114.37, 1804.33, 839.34, 845.15, 559.51, 557.94, 560.07, 555.28, 1731.8, 1736.0, 7930.4, 7820.1, 7933.4, 7730.0, 1.607, 1.5988, 1.6085, 1.5983, 782.25, 786.0, 778.25, 16226.66, 15985.21, 15842.76, 4157.28, 4127.76, 5.8260000000000005, 0.8083, 0.8194, 5590.9, 5600.94, 0.8, 0.8009999999999999, 1154.17, 1128.34, 1128.95, 1130.71, 1124.89, 1131.16, 1122.82, 12220.45, 12239.16, 12264.13, 14.415, 14.5218, 7072.6, 7094.08, 1253.05, 1244.61, 3.1857, 3.1645, 3.155, 5.251, 78.28, 33.509, 33.7, 883.88, 888.25, 882.38, 3.0469999999999997, 3.0469999999999997, 2402.2, 2392.13
2012-09-13, 1950.69, 1.905, 1.855, 1.29, 1.2937, 1.2816, 336.1, 5782.08, 11.764, 178.19, 178.04, 178.24, 177.69, 3.063, 59921.8, 60135.78, 0.743, 0.743, 1480.05, 1478.27, 1478.54, 1472.92, 1.831, 5431.0, 5404.45, 5435.55, 1436.56, 1433.56, 1439.15, 1432.99, 3.71, 3.688, 3.688, 2126.55, 2129.69, 2137.89, 1454.01, 1457.96, 1443.44, 3115.33, 3120.12, 145.08, 2.214, 2.214, 1.758, 1202.41, 1200.7, 1206.73, 1196.83, 0.9732, 0.9771, 0.9715, 1.643, 1.643, 60369.0, 60110.0, 59525.0, 20.4531, 20.3159, 97.01, 96.85, 96.31, 40248.38, 40006.48, 8827.21, 8959.96, 8821.8, 3.04, 3.01, 6489.8, 6497.33, 6478.17, 13333.35, 13321.62, 13373.62, 13317.52, 1078.58, 1073.46, 1179.44, 1174.25, 0.7996, 0.7966, 115.0, 116.67, 115.0, 1812.26, 841.8, 845.17, 556.02, 559.13, 559.93, 555.04, 1730.6, 1742.2, 7992.1, 7972.5, 8076.6, 7928.7, 1.6107, 1.607, 1.6131, 1.6062, 771.0, 786.25, 761.5, 16419.79, 16262.83, 16200.97, 4177.16, 4142.37, 5.71, 0.8172, 0.8236, 5668.3, 5596.65, 0.8109999999999999, 0.8009999999999999, 1158.53, 1127.06, 1128.54, 1133.84, 1133.02, 1135.79, 1128.53, 12232.62, 12262.31, 12284.75, 14.4998, 14.5187, 7086.8, 7121.84, 1259.96, 1252.62, 3.2152, 3.1809, 3.1782, 5.041, 77.96, 33.233000000000004, 33.7, 889.88, 884.0, 869.0, 3.0980000000000003, 3.0980000000000003, 2420.82, 2413.17
2012-09-14, 2007.58, 1.876, 1.855, 1.2989, 1.3002, 1.2857, 334.6, 5819.92, 11.764, 178.33, 178.04, 178.45, 177.93, 3.037, 61958.12, 62116.61, 0.77, 0.77, 1482.67, 1477.81, 1472.6, 1468.33, 1.8130000000000002, 5435.35, 5435.2, 5447.45, 1459.99, 1436.56, 1463.76, 1435.34, 3.727, 3.7030000000000003, 3.688, 2110.38, 2123.84, 2130.08, 1465.77, 1467.69, 1450.79, 3117.66, 3167.63, 145.16, 2.1830000000000003, 2.1830000000000003, 1.7209999999999999, 1206.84, 1201.77, 1207.75, 1197.34, 0.9764, 0.9776, 0.9665, 1.56, 1.56, 62386.0, 60150.0, 59920.0, 20.4545, 20.3314, 98.31, 96.93, 96.51, 40654.38, 40227.34, 8950.01, 9022.2, 8932.1, 3.11, 3.04, 6513.22, 6488.37, 6478.01, 13539.86, 13329.71, 13573.33, 13325.11, 1082.47, 1080.81, 1190.39, 1176.37, 0.8006, 0.799, 115.6, 117.48, 115.45, 1814.74, 845.09, 860.64, 558.49, 555.49, 559.65, 555.13, 1769.1, 1728.7, 7935.9, 7957.6, 7968.3, 7865.1, 1.6155, 1.6109, 1.6177, 1.6082, 776.75, 778.0, 766.25, 16244.28, 16449.84, 16119.2, 4185.02, 4162.15, 5.73, 0.8196, 0.8322, 5777.22, 5674.22, 0.828, 0.82, 1154.12, 1128.82, 1127.14, 1133.05, 1131.5, 1133.13, 1128.67, 12360.16, 12234.75, 12366.04, 14.4651, 14.6343, 7109.79, 7135.28, 1262.06, 1253.81, 3.2113, 3.2104, 3.1798, 5.058, 77.87, 34.716, 33.285, 901.38, 890.0, 885.75, 3.1519999999999997, 3.1519999999999997, 2435.5, 2421.54
2012-09-17, 2002.35, 1.9680000000000002, 1.8880000000000001, 1.3127, 1.3171, 1.298, 338.28, 5915.55, 11.771, 176.89, 178.23, 178.31, 176.51, 2.943, 62105.47, 63428.28, 0.7959999999999999, 0.7959999999999999, 1484.98, 1484.98, 1535.38, 1472.59, 1.966, 5577.65, 5528.35, 5586.65, 1465.77, 1460.07, 1474.51, 1460.07, 3.852, 3.752, 3.7489999999999997, 2123.85, 2127.39, 2136.23, 1466.51, 1471.2, 1453.85, 3166.24, 3195.67, 143.95, 2.259, 2.259, 1.869, 1204.95, 1205.88, 1209.51, 1194.31, 0.9682, 0.9724, 0.9632, 1.71, 1.71, 62559.0, 62800.0, 62185.0, 20.5737, 20.2021, 99.0, 98.04, 97.99, 40693.47, 40651.93, 9097.92, 9193.27, 9081.8, 3.11, 3.06, 6559.16, 6574.15, 6543.74, 13593.37, 13540.4, 13653.24, 13533.94, 1103.45, 1102.04, 1178.43, 1177.17, 0.8039, 0.8034, 115.66, 117.95, 115.58, 1821.85, 856.1, 868.5, 555.24, 558.05, 558.32, 551.95, 1769.8, 1771.0, 8154.5, 8101.9, 8231.0, 8087.5, 1.6217, 1.6157, 1.626, 1.6144, 777.5, 792.0, 775.5, 16624.45, 16615.82, 16493.1, 4269.05, 4205.42, 5.852, 0.8305, 0.8354, 5926.9, 5789.4, 0.802, 0.825, 1164.43, 1117.05, 1128.62, 1134.3125, 1133.99, 1135.6575, 1130.8000000000004, 12499.47, 12446.13, 12529.77, 14.5558, 14.5646, 7132.7800000000025, 7148.72, 1279.67, 1270.71, 3.2395, 3.2093, 3.2031, 4.968999999999999, 78.39, 34.603, 34.595, 925.88, 901.5, 898.75, 3.197, 3.197, 2456.61, 2454.62
