@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute HONH_KONG_10_YEAR_Now numeric
@attribute HONH_KONG_10_YEAR_Open numeric
@attribute HONH_KONG_10_YEAR_High numeric
@attribute HONH_KONG_10_YEAR_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_Open numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute SANGHAI_Now numeric
@attribute SANGHAI_Open numeric
@attribute SANGHAI_High numeric
@attribute SANGHAI_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_Open numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Open numeric
@attribute WTI_High numeric
@attribute WTI_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SOUTH_KOREA_10_YEAR_Now numeric
@attribute SOUTH_KOREA_10_YEAR_Open numeric
@attribute SOUTH_KOREA_10_YEAR_High numeric
@attribute SOUTH_KOREA_10_YEAR_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_Open numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute GBP_USD_Open numeric
@attribute GBP_USD_High numeric
@attribute GBP_USD_Low numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_Open_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute JAPAN_10_YEAR_Now numeric
@attribute JAPAN_10_YEAR_Open numeric
@attribute JAPAN_10_YEAR_High numeric
@attribute JAPAN_10_YEAR_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_Open numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_Open numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute ITALY_10_YEAR_Now numeric
@attribute ITALY_10_YEAR_Open numeric
@attribute ITALY_10_YEAR_High numeric
@attribute ITALY_10_YEAR_Low numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Open numeric
@attribute USD_JPY_High numeric
@attribute USD_JPY_Low numeric
@attribute AUS_10_YEAR_Now numeric
@attribute AUS_10_YEAR_Open numeric
@attribute AUS_10_YEAR_High numeric
@attribute AUS_10_YEAR_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2013-12-24, 2001.59, 2.68, 2.6889999999999996, 2.6919999999999997, 2.6639999999999997, 1.3696, 1.367, 1.3666, 395.52, 392.88, 395.52, 392.81, 6678.61, 6606.58, 6678.61, 6606.2, 174.71, 174.81, 175.04, 174.42, 51356.1, 51187.57, 51604.98, 51187.57, 2.334, 2.346, 2.346, 2.334, 9488.82, 9436.49, 9488.82, 9427.54, 1453.1, 1429.91, 1455.22, 1426.94, 1507.49, 1497.31, 1510.02, 1495.22, 2.969, 2.9610000000000003, 2.9730000000000003, 2.944, 6284.5, 6267.2, 6317.5, 6266.95, 3.35, 3.347, 3.353, 3.344, 2089.71, 2089.54, 2099.52, 2068.54, 136.77, 136.86, 137.04, 136.62, 2.931, 2.891, 2.935, 2.8760000000000003, 1.0606, 1.064, 1.0655, 1.058, 1.882, 1.8769999999999998, 1.8940000000000001, 1.869, 51833.0, 51830.0, 52050.0, 51625.0, 98.91, 99.2, 99.31, 98.64, 15879.875, 15873.295, 15950.035, 15802.18, 3.58, 3.6, 3.61, 3.58, 8107.1, 8084.59, 8107.9, 8060.39, 1320.56, 1311.52, 1320.56, 1311.52, 1157.22, 1151.39, 1157.34, 1151.04, 9758.4, 9696.1, 9758.4, 9650.5, 1.6356, 1.6332, 1.6377, 1.6325, 18697.15, 18616.47, 18697.15, 18554.03, 0.6859999999999999, 0.685, 0.6944999999999999, 0.6799999999999999, 1060.5, 1061.9, 1062.7, 1059.9, 1348.99, 1344.58, 1356.58, 1343.27, 13447.7, 13399.92, 13463.53, 13399.92, 10.1864, 10.1925, 10.2235, 10.1776, 4.183, 4.141, 4.199, 4.14, 104.11, 104.08, 104.12, 103.75, 4.263, 4.285, 4.291, 4.2589999999999995, 2887.58, 2871.98, 2887.58, 2871.46
2013-12-26, 1999.3, 2.717, 2.695, 2.727, 2.678, 1.3684, 1.3697, 1.3655, 396.61, 395.27, 397.53, 395.27, 6694.17, 6678.61, 6712.1, 6672.22, 174.62, 174.68, 174.93, 174.35, 51356.1, 51356.1, 51356.1, 51356.1, 2.346, 2.346, 2.346, 2.346, 9522.343333333332, 9477.176666666666, 9522.343333333332, 9467.99, 1454.02, 1453.1, 1457.65, 1451.35, 1506.41, 1506.89, 1510.82, 1500.68, 2.987, 2.9930000000000003, 2.9939999999999998, 2.97, 6268.4, 6296.45, 6301.5, 6262.0, 3.417, 3.3569999999999998, 3.425, 3.3569999999999998, 2092.91, 2094.07, 2111.81, 2079.81, 136.715, 136.71, 136.955, 136.54, 2.9810000000000003, 2.929, 2.987, 2.9219999999999997, 1.0631, 1.0606, 1.0637, 1.0604, 1.882, 1.882, 1.882, 1.882, 51726.5, 51905.0, 52047.5, 51575.0, 99.22, 98.62, 99.3, 98.53, 15889.33, 15955.9, 16029.65, 15849.0, 3.58, 3.58, 3.59, 3.56, 8145.366666666668, 8114.463333333332, 8145.9, 8097.176666666667, 1325.18, 1316.5666666666666, 1325.57, 1316.5666666666666, 1157.22, 1157.65, 1163.67, 1157.44, 9819.5, 9767.3, 9826.4, 9756.3, 1.6376, 1.6355, 1.6383, 1.6322, 18783.606666666667, 18677.96, 18783.606666666667, 18624.14, 0.682, 0.6829999999999999, 0.693, 0.674, 1060.2, 1061.35, 1061.95, 1059.75, 1341.67, 1347.45, 1351.59, 1338.68, 13518.02, 13447.7, 13531.41, 13447.7, 10.1585, 10.1806, 10.194, 10.1461, 4.187, 4.184, 4.2010000000000005, 4.184, 104.36, 104.09, 104.41, 104.07, 4.244, 4.273, 4.283, 4.24, 2899.42, 2891.02, 2899.42, 2888.91
2013-12-27, 2002.28, 2.717, 2.717, 2.717, 2.717, 1.3691, 1.3679, 1.3662, 398.8, 397.19, 399.26, 397.19, 6722.52, 6686.3899999999985, 6733.105, 6683.195, 174.37, 174.51, 174.68, 174.14, 51221.01, 51357.99, 51609.85, 51184.96, 2.346, 2.346, 2.346, 2.346, 9555.866666666667, 9517.863333333333, 9555.866666666667, 9508.44, 1448.29, 1447.5, 1467.85, 1444.83, 1501.47, 1501.1, 1506.74, 1499.19, 3.0295, 3.0015, 3.0385, 2.984, 6278.9, 6270.1, 6302.75, 6259.45, 3.45, 3.42, 3.4410000000000003, 3.42, 2073.1, 2102.66, 2102.66, 2070.55, 136.585, 136.59, 136.755, 136.35, 2.992, 2.998, 3.0, 2.951, 1.0648, 1.0631, 1.0652, 1.0616, 1.9165, 1.892, 1.9180000000000001, 1.892, 51620.0, 51980.0, 52045.0, 51525.0, 99.55, 99.2, 99.7, 99.05, 16174.44, 16087.07, 16186.04, 16082.28, 3.57, 3.59, 3.59, 3.56, 8183.633333333332, 8144.336666666667, 8183.9, 8133.963333333332, 1329.8, 1321.6133333333335, 1330.58, 1321.6133333333335, 1162.65, 1161.85, 1167.96, 1161.41, 9859.8, 9803.5, 9863.25, 9791.3, 1.6412, 1.6349, 1.6439, 1.6347, 18870.06333333333, 18739.45, 18870.06333333333, 18694.25, 0.7120000000000001, 0.701, 0.716, 0.6990000000000001, 1059.25, 1059.75, 1060.55, 1057.55, 1333.42, 1329.44, 1335.02, 1328.3, 13553.0, 13482.81, 13567.86, 13482.81, 10.1068, 10.1451, 10.149, 10.0955, 4.188, 4.187, 4.188, 4.187, 104.81, 104.35, 104.84, 104.35, 4.291, 4.25, 4.303999999999999, 4.25, 2910.235, 2897.875, 2910.235, 2896.82
2013-12-30, 2011.34, 2.7880000000000003, 2.7239999999999998, 2.792, 2.7119999999999997, 1.3742, 1.3692, 1.3686, 400.99, 399.11, 400.99, 399.11, 6750.87, 6694.17, 6754.11, 6694.17, 173.79, 173.98, 174.34, 173.41, 51266.56, 51239.46, 51395.28, 51207.0, 2.381, 2.405, 2.405, 2.378, 9589.39, 9558.55, 9589.39, 9548.89, 1445.39, 1448.29, 1460.36, 1445.05, 1494.83, 1501.83, 1504.99, 1494.37, 3.072, 3.01, 3.083, 2.998, 6313.8, 6292.8, 6324.9, 6289.4, 3.47, 3.43, 3.445, 3.4160000000000004, 2101.25, 2074.59, 2110.36, 2069.59, 136.0, 136.56, 136.69, 135.77, 3.002, 2.989, 3.02, 2.972, 1.0706, 1.065, 1.0721, 1.0619, 1.9509999999999998, 1.902, 1.954, 1.902, 51660.0, 51650.0, 51800.0, 51615.0, 100.32, 99.63, 100.75, 99.37, 16178.94, 16229.43, 16232.69, 16056.73, 3.54, 3.59, 3.6, 3.53, 8221.9, 8174.21, 8221.9, 8170.75, 1334.42, 1326.66, 1335.59, 1326.66, 1161.09, 1165.39, 1165.85, 1157.73, 9900.1, 9839.7, 9900.1, 9826.3, 1.6481, 1.6413, 1.658, 1.6406, 18956.52, 18800.94, 18956.52, 18764.36, 0.713, 0.7170000000000001, 0.7170000000000001, 0.7040000000000001, 1054.67, 1057.85, 1059.05, 1053.75, 1326.41, 1326.24, 1329.2, 1321.355, 13587.98, 13517.92, 13604.31, 13517.92, 10.0282, 10.104, 10.1187, 10.0154, 4.217, 4.239, 4.24, 4.2010000000000005, 105.17, 104.79, 105.18, 104.62, 4.2810000000000015, 4.288, 4.303999999999999, 4.261, 2921.05, 2904.73, 2921.05, 2904.73
2013-12-31, 2011.34, 2.739, 2.7910000000000004, 2.795, 2.7289999999999996, 1.3805, 1.3744, 1.3729, 399.77, 401.53, 401.95, 399.08, 6731.27, 6750.87, 6768.44, 6718.16, 174.16, 173.64, 174.18, 173.56, 51507.16, 51274.46, 51995.79, 51274.46, 2.384, 2.376, 2.384, 2.352, 9552.16, 9586.53, 9594.35, 9552.16, 1442.73, 1445.39, 1449.9, 1436.68, 1504.08, 1496.27, 1504.76, 1492.15, 3.036, 3.074, 3.076, 3.023, 6291.1, 6336.4, 6344.05, 6273.15, 3.4210000000000003, 3.42, 3.425, 3.4160000000000004, 2097.53, 2108.88, 2112.01, 2095.06, 136.14, 135.89, 136.31, 135.83, 2.972, 3.0060000000000002, 3.015, 2.967, 1.0648, 1.0703, 1.073, 1.0635, 1.9409999999999998, 1.9609999999999999, 1.964, 1.9369999999999998, 51791.0, 51850.0, 54030.0, 51680.0, 99.29, 100.15, 100.42, 99.13, 16291.31, 16269.22, 16320.22, 16182.71, 3.57, 3.54, 3.57, 3.53, 8202.98, 8215.21, 8215.73, 8169.37, 1332.95, 1334.8, 1338.53, 1326.73, 1160.59, 1160.63, 1162.6, 1158.86, 9901.9, 9919.5, 9949.8, 9864.8, 1.6502, 1.6468, 1.6534, 1.646, 18967.71, 18934.73, 19024.97, 18921.77, 0.737, 0.711, 0.75, 0.7090000000000001, 1055.72, 1054.28, 1057.07, 1053.78, 1319.4, 1323.04, 1323.38, 1314.41, 13581.39, 13587.55, 13597.48, 13572.26, 10.0397, 10.0221, 10.05, 9.9983, 4.086, 4.244, 4.247, 4.083, 105.16, 105.13, 105.41, 104.95, 4.271, 4.298, 4.325, 4.266, 2915.33, 2922.07, 2929.91, 2913.6
2014-01-02, 1967.19, 2.7739999999999996, 2.755, 2.793, 2.739, 1.3746, 1.3803, 1.3742, 401.79, 400.6, 401.92, 400.23, 6749.09, 6731.27, 6756.98, 6731.25, 174.38, 174.08, 174.49, 174.07, 50924.205, 51398.325, 51825.965, 50760.38000000001, 2.349, 2.376, 2.376, 2.349, 9476.1, 9592.39, 9607.64, 9473.185, 1429.1175, 1444.725, 1448.3875, 1424.3175, 1494.5975, 1498.2375, 1504.6525, 1485.365, 3.032, 3.045, 3.057, 3.0269999999999997, 6304.0, 6307.35, 6317.3, 6287.3, 3.4419999999999997, 3.42, 3.44, 3.405, 2115.98, 2090.68, 2120.27, 2087.42, 136.155, 136.08, 136.165, 136.06, 3.0260000000000002, 2.98, 3.036, 2.98, 1.0623, 1.0649, 1.0659, 1.0613, 1.9409999999999998, 1.9409999999999998, 1.9409999999999998, 1.9409999999999998, 51180.5, 51825.0, 52990.0, 51027.5, 98.42, 99.25, 99.39, 98.15, 16195.7025, 16238.8, 16281.1675, 16103.1425, 3.62, 3.5700000000000003, 3.62, 3.565, 8225.473333333333, 8203.113333333333, 8235.373333333333, 8168.96, 1328.65, 1334.39, 1336.62, 1323.745, 1163.64, 1160.64, 1165.64, 1160.64, 9916.7, 9910.5, 9923.3, 9881.7, 1.6558, 1.6502, 1.6581, 1.6474, 18948.67, 19007.55, 19110.980000000003, 18903.85, 0.7355, 0.7184999999999999, 0.74875, 0.7130000000000001, 1050.5, 1048.27, 1050.5, 1046.52, 1329.39, 1323.61, 1330.67, 1320.65, 13621.55, 13581.45, 13644.28, 13580.89, 10.0244, 10.0328, 10.0685, 10.0128, 4.0889999999999995, 4.0889999999999995, 4.093999999999999, 4.0889999999999995, 105.31, 105.13, 105.35, 104.83, 4.2410000000000005, 4.251, 4.269, 4.24, 2923.82, 2913.47, 2923.82, 2912.49
2014-01-03, 1946.14, 2.742, 2.78, 2.8, 2.734, 1.3672, 1.3756, 1.3630000000000002, 399.82, 403.37, 404.43, 399.64, 6717.91, 6749.09, 6759.37, 6707.48, 173.62, 173.58, 173.84, 173.2, 50341.25, 51522.19, 51656.14, 50246.3, 2.417, 2.396, 2.417, 2.396, 9400.04, 9598.25, 9620.93, 9394.21, 1415.505, 1444.06, 1446.875, 1411.955, 1485.115, 1500.205, 1504.545, 1478.58, 3.035, 3.089, 3.092, 3.023, 6221.15, 6301.25, 6358.3, 6211.3, 3.432, 3.466, 3.466, 3.423, 2109.39, 2112.13, 2113.11, 2101.02, 135.485, 136.09, 136.125, 135.18, 2.991, 3.0380000000000003, 3.0410000000000004, 2.978, 1.0671, 1.0645, 1.068, 1.0588, 1.946, 1.963, 1.9709999999999999, 1.933, 50570.0, 51800.0, 51950.0, 50375.0, 95.44, 98.5, 98.97, 95.34, 16100.095, 16208.38, 16242.115, 16023.575, 3.67, 3.6, 3.67, 3.6, 8247.966666666665, 8191.016666666666, 8255.016666666666, 8168.55, 1324.35, 1333.98, 1334.71, 1320.76, 1150.72, 1160.5, 1160.5, 1146.6, 9760.3, 9923.6, 9952.0, 9758.4, 1.6454, 1.6566, 1.6606, 1.6415, 18929.63, 19080.37, 19196.99, 18885.93, 0.7340000000000001, 0.726, 0.7475, 0.7170000000000001, 1050.55, 1051.15, 1052.45, 1048.45, 1322.52, 1335.69, 1337.77, 1321.92, 13594.19, 13621.4, 13621.4, 13528.29, 10.0277, 10.0252, 10.0487, 9.9554, 3.972, 4.085, 4.088, 3.972, 104.77, 105.23, 105.44, 104.52, 4.331, 4.238, 4.343999999999999, 4.238, 2880.45, 2928.53, 2931.58, 2880.45
2014-01-06, 1953.28, 2.75, 2.735, 2.786, 2.73, 1.3588, 1.3672, 1.3582, 401.97, 400.38, 402.6, 399.13, 6730.67, 6717.91, 6747.33, 6699.27, 174.42, 173.84, 174.75, 173.76, 50981.09, 50348.27, 50981.09, 50268.72, 2.412, 2.414, 2.414, 2.406, 9435.15, 9409.66, 9453.48, 9367.99, 1401.8925, 1443.395, 1445.3625, 1399.5925, 1475.6325000000006, 1502.1725, 1504.4375, 1471.795, 3.029, 3.033, 3.049, 3.0189999999999997, 6211.15, 6194.55, 6221.7, 6171.25, 3.406, 3.428, 3.428, 3.3939999999999997, 2083.14, 2101.54, 2102.17, 2075.9, 136.12, 135.45, 136.36, 135.44, 2.998, 2.984, 3.012, 2.969, 1.0635, 1.0672, 1.0675, 1.0603, 1.944, 1.9409999999999998, 1.9580000000000002, 1.929, 50931.0, 50305.0, 51575.0, 50305.0, 93.96, 95.47, 95.74, 93.86, 16004.4875, 16177.96, 16203.0625, 15944.0075, 3.69, 3.67, 3.72, 3.66, 8270.46, 8178.92, 8274.66, 8168.14, 1325.12, 1324.02, 1330.69, 1320.52, 1156.09, 1151.76, 1157.76, 1151.22, 9798.0, 9765.0, 9830.1, 9722.5, 1.6416, 1.6454, 1.6477, 1.6397, 19112.65, 19002.98, 19163.22, 18950.98, 0.7324999999999999, 0.7335, 0.74625, 0.721, 1055.5, 1052.4, 1057.4, 1051.9, 1321.08, 1327.91, 1329.88, 1318.395, 13548.86, 13594.19, 13594.19, 13521.75, 10.0663, 10.0191, 10.1435, 10.0133, 3.94, 3.958, 3.9739999999999998, 3.9339999999999997, 104.86, 104.78, 104.87, 104.05, 4.343999999999999, 4.323, 4.359, 4.313, 2903.99, 2883.14, 2909.24, 2876.76
2014-01-07, 1959.44, 2.716, 2.748, 2.763, 2.708, 1.3628, 1.3589, 1.3571, 399.85, 401.71, 402.71, 399.6, 6730.73, 6730.67, 6751.98, 6714.64, 176.03, 174.37, 176.44, 174.24, 50973.62, 50980.15, 51002.29, 50451.42, 2.435, 2.435, 2.435, 2.435, 9428.0, 9419.44, 9468.8, 9399.81, 1388.28, 1442.73, 1443.85, 1387.23, 1466.15, 1504.14, 1504.33, 1465.01, 2.972, 3.01, 3.017, 2.9619999999999997, 6191.45, 6220.85, 6224.7, 6170.25, 3.412, 3.384, 3.412, 3.384, 2045.71, 2078.68, 2078.68, 2034.01, 137.4, 136.05, 137.73, 136.0, 2.958, 3.013, 3.013, 2.947, 1.0655, 1.0636, 1.0683, 1.061, 1.9080000000000001, 1.9269999999999998, 1.9280000000000002, 1.905, 51366.0, 51250.0, 51400.0, 50680.0, 93.43, 94.18, 94.59, 93.2, 15908.88, 16147.54, 16164.01, 15864.44, 3.66, 3.7, 3.7, 3.65, 8272.23, 8262.65, 8285.12, 8232.49, 1325.6799999999996, 1326.685, 1330.39, 1321.945, 1147.16, 1159.27, 1159.85, 1146.97, 9888.5, 9768.4, 9928.7, 9766.4, 1.6406, 1.641, 1.6435, 1.6338, 19233.74, 19095.65, 19303.82, 19095.63, 0.731, 0.741, 0.745, 0.725, 1065.46, 1055.85, 1068.05, 1055.05, 1319.64, 1320.13, 1321.99, 1314.87, 13495.54, 13548.86, 13560.64, 13473.23, 10.2232, 10.0562, 10.2537, 10.0467, 3.929, 3.928, 3.9539999999999997, 3.926, 104.22, 104.85, 104.94, 103.88, 4.391, 4.353, 4.4110000000000005, 4.353, 2892.96, 2903.79, 2912.65, 2890.73
2014-01-08, 1958.96, 2.68, 2.713, 2.721, 2.677, 1.3616, 1.3627, 1.3596, 402.97, 400.58, 403.27, 399.23, 6755.45, 6730.73, 6768.89, 6718.07, 176.74, 175.9, 177.07, 175.6, 50430.02, 50981.58, 51477.81, 50429.14, 2.406, 2.207, 2.406, 2.207, 9506.2, 9446.25, 9518.72, 9416.86, 1389.315, 1415.505, 1421.52, 1387.545, 1464.41, 1485.065, 1487.26, 1462.71, 2.9539999999999997, 2.977, 2.983, 2.9419999999999997, 6162.25, 6203.9, 6221.5, 6144.75, 3.411, 3.41, 3.4139999999999997, 3.397, 2047.32, 2034.22, 2052.28, 2029.25, 137.92, 137.34, 138.21, 137.06, 2.9410000000000003, 2.9610000000000003, 2.967, 2.937, 1.0766, 1.0654, 1.0783, 1.065, 1.889, 1.9069999999999998, 1.912, 1.881, 50672.0, 51295.0, 51825.0, 50600.0, 93.67, 93.6, 94.22, 93.35, 15814.37, 15835.41, 15935.37, 15784.25, 3.65, 3.64, 3.68, 3.64, 8319.4, 8290.96, 8346.25, 8267.8, 1326.24, 1329.35, 1330.09, 1323.37, 1157.63, 1150.86, 1160.02, 1147.16, 10178.7, 9912.5, 10188.5, 9881.9, 1.6403, 1.6406, 1.644, 1.6374, 19468.75, 19263.05, 19500.01, 19190.06, 0.696, 0.731, 0.732, 0.69, 1069.5, 1065.7, 1071.8, 1063.9, 1328.99, 1320.84, 1331.25, 1317.71, 13596.93, 13495.05, 13617.09, 13495.05, 10.2227, 10.2169, 10.2761, 10.1839, 3.878, 3.929, 3.929, 3.863, 104.62, 104.2, 104.73, 104.16, 4.334, 4.333, 4.343999999999999, 4.31, 2911.57, 2898.96, 2916.68, 2886.04
2014-01-09, 1946.11, 2.721, 2.6910000000000003, 2.736, 2.682, 1.3575, 1.3617, 1.3554, 403.86, 403.56, 403.9, 402.63, 6721.78, 6755.45, 6755.53, 6713.39, 176.11, 176.55, 176.88, 175.69, 50576.64, 50431.23, 50792.61, 50423.58, 2.412, 2.412, 2.412, 2.412, 9497.84, 9512.79, 9516.26, 9467.95, 1390.35, 1388.28, 1399.19, 1387.86, 1462.67, 1465.99, 1470.19, 1460.41, 2.983, 2.964, 2.984, 2.94, 6174.6, 6178.05, 6192.1, 6160.35, 3.3930000000000002, 3.409, 3.425, 3.389, 2044.34, 2047.26, 2062.95, 2037.11, 137.435, 137.79, 138.035, 137.17, 2.991, 2.945, 3.01, 2.945, 1.0819, 1.0766, 1.0831, 1.0756, 1.905, 1.893, 1.91, 1.8730000000000002, 50816.0, 50600.0, 51090.0, 50580.0, 92.33, 93.96, 94.18, 92.26, 16121.45, 15943.68, 16121.45, 15906.57, 3.64, 3.66, 3.67, 3.61, 8352.82, 8340.09, 8352.82, 8310.24, 1324.83, 1330.25, 1332.22, 1323.2, 1157.46, 1159.18, 1159.37, 1151.97, 10253.6, 10190.4, 10282.0, 10117.2, 1.6448, 1.6403, 1.6472, 1.6376, 19436.3, 19509.26, 19640.56, 19383.41, 0.7170000000000001, 0.695, 0.7170000000000001, 0.695, 1065.7, 1068.65, 1070.35, 1063.95, 1327.07, 1331.47, 1333.3, 1323.86, 13614.63, 13596.93, 13639.2, 13586.76, 10.1636, 10.2132, 10.2254, 10.1255, 3.888, 3.886, 3.8939999999999997, 3.8489999999999998, 104.86, 104.58, 105.12, 104.56, 4.311, 4.275, 4.319, 4.275, 2932.73, 2914.6, 2932.73, 2909.94
2014-01-10, 1938.54, 2.6860000000000004, 2.7260000000000004, 2.728, 2.681, 1.3609, 1.3577, 1.355, 401.97, 403.52, 405.0, 401.11, 6691.34, 6721.78, 6746.41, 6679.31, 175.56, 176.63, 176.88, 175.27, 49321.68, 50575.78, 50575.78, 49258.63, 2.438, 2.447, 2.447, 2.437, 9421.61, 9492.24, 9549.5, 9402.8, 1388.86, 1390.35, 1398.48, 1387.48, 1465.14, 1462.67, 1470.64, 1460.99, 2.975, 2.9939999999999998, 3.003, 2.9560000000000004, 6168.35, 6181.7, 6188.05, 6148.25, 3.3539999999999996, 3.38, 3.38, 3.345, 2027.62, 2041.77, 2057.2, 2026.45, 137.085, 137.4, 138.015, 136.86, 2.969, 2.987, 3.0010000000000003, 2.96, 1.084, 1.0818, 1.0877, 1.0817, 1.91, 1.9069999999999998, 1.93, 1.883, 49603.0, 50800.0, 50835.0, 49500.0, 91.66, 92.58, 92.93, 91.24, 15880.33, 16002.88, 16004.56, 15838.44, 3.67, 3.65, 3.7, 3.64, 8295.9, 8341.2, 8362.8, 8283.48, 1323.58, 1327.46, 1332.66, 1322.3, 1158.35, 1161.26, 1163.88, 1152.17, 10234.2, 10255.7, 10383.0, 10186.3, 1.6481, 1.6448, 1.6497, 1.6441, 19503.0, 19479.53, 19718.49, 19339.77, 0.703, 0.7170000000000001, 0.7170000000000001, 0.7, 1063.0, 1069.4, 1070.2, 1061.8, 1324.17, 1323.04, 1328.56, 1319.8, 13629.41, 13614.73, 13644.16, 13585.01, 10.1402, 10.1588, 10.209, 10.1146, 3.883, 3.895, 3.8960000000000004, 3.8360000000000003, 104.83, 104.83, 105.05, 104.55, 4.343, 4.354, 4.3610000000000015, 4.328, 2928.72, 2931.08, 2942.48, 2921.43
