@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute EUR_KRW_High numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Open numeric
@attribute HKD_KRW_High numeric
@attribute HKD_KRW_Low numeric
@attribute CHF_KRW_Now numeric
@attribute CHF_KRW_Open numeric
@attribute CHF_KRW_High numeric
@attribute CHF_KRW_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_Open numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_Open numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute S&P_TSX_Low numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2016-02-26, 1920.16, 189.06, 188.5, 190.41, 188.36, 41887.9, 42083.56, 42326.62, 41441.7, 1371.72, 158.915, 158.53, 160.125, 158.41, 1247.29, 1245.28, 1257.93, 1242.26, 42492.0, 42605.0, 42950.0, 42000.0, 0.6723, 0.6662, 0.6734, 0.6645, 1235.2, 1233.01, 1243.95, 1232.11, 12633.69, 3357.57, 3297.79
2016-02-29, 1916.66, 190.07, 188.81, 190.5, 188.02, 41593.08, 41889.06, 42495.22, 41416.54, 1370.82, 159.885, 158.73, 160.265, 158.29, 1247.12, 1245.6, 1254.66, 1235.33, 42151.0, 43050.0, 43200.0, 41910.0, 0.6629, 0.6724, 0.6777, 0.662, 1243.13, 1234.89, 1245.99, 1230.79, 12781.15, 3402.89, 3362.12
2016-03-02, 1947.42, 188.93, 189.93, 190.53, 188.45, 42793.86, 41599.44, 43052.61, 41599.44, 1362.36, 159.215, 159.9, 160.275, 158.75, 1240.1, 1247.09, 1251.2, 1232.02, 43313.0, 42225.0, 43645.0, 42145.0, 0.6591, 0.6627, 0.6651, 0.6566, 1238.24, 1243.5, 1246.1, 1234.89, 12784.79, 3371.82, 3326.48
2016-03-03, 1958.17, 187.01, 187.36, 188.85, 186.7, 44893.48, 44121.93, 44982.91, 43841.19, 1344.26, 157.62, 158.0, 159.14, 157.38, 1229.15, 1230.57, 1240.72, 1224.82, 45375.0, 44820.0, 45525.0, 44330.0, 0.6675, 0.6631, 0.6681, 0.6594, 1225.1, 1229.39, 1237.2, 1224.69, 12857.97, 3449.02, 3394.54
2016-03-04, 1955.63, 185.57, 186.77, 187.39, 184.93, 47193.39, 44900.39, 47374.52, 44900.39, 1335.49, 156.03, 157.43, 157.94, 155.44, 1220.74, 1227.25, 1232.63, 1214.54, 47801.0, 45700.0, 48000.0, 45605.0, 0.6722, 0.6679, 0.6761, 0.6659999999999999, 1212.07, 1224.69, 1227.7, 1208.89, 13025.54, 3441.31, 3407.52
2016-03-07, 1957.87, 184.16, 185.41, 185.93, 183.53, 49084.87, 47193.67, 50023.75, 47193.67, 1329.58, 154.375, 155.89, 156.205, 153.79, 1205.86, 1220.1, 1223.21, 1201.3, 49713.0, 50775.0, 50775.0, 48855.0, 0.6816, 0.6724, 0.6823, 0.6716, 1198.5, 1211.57, 1214.0, 1194.69, 13150.54, 3451.34, 3404.71
2016-03-08, 1946.12, 184.12, 183.96, 185.45, 183.71, 49246.1, 49089.16, 49639.26, 48746.43, 1324.53, 154.545, 154.24, 155.555, 154.02, 1205.5, 1204.24, 1212.18, 1199.91, 49781.0, 49400.0, 50450.0, 49220.0, 0.6801, 0.6811, 0.6817, 0.675, 1199.89, 1198.9, 1208.5, 1197.29, 13235.25, 3421.02, 3380.09
2016-03-09, 1952.95, 185.99, 183.87, 186.04, 183.86, 49102.14, 49244.43, 49913.77, 48846.92, 1337.52, 155.815, 154.35, 155.845, 154.33, 1214.3, 1203.79, 1222.14, 1202.08, 49702.0, 49315.0, 50480.0, 49140.0, 0.6745, 0.6802, 0.6805, 0.6733, 1210.24, 1199.84, 1210.9, 1199.74, 13256.75, 3385.45, 3337.33
2016-03-10, 1969.33, 185.65, 185.83, 187.08, 185.05, 48665.09, 49102.41, 50000.84, 48623.35, 1337.18, 155.725, 155.68, 156.875, 155.24, 1212.66, 1213.06, 1220.67, 1204.71, 49230.0, 49905.0, 50575.0, 49080.0, 0.6653, 0.6746, 0.6811, 0.6639, 1209.85, 1210.25, 1218.36, 1207.05, 13342.74, 3414.51, 3369.63
2016-03-11, 1971.41, 185.3, 185.45, 186.45, 183.47, 49571.11, 48666.75, 49974.19, 47922.39, 1354.23, 155.36, 155.54, 156.42, 154.18, 1224.28, 1210.45, 1231.05, 1187.36, 50114.0, 50070.0, 50560.0, 48370.0, 0.6668, 0.6657, 0.6714, 0.6624, 1205.44, 1209.85, 1214.86, 1198.61, 13298.32, 3486.5, 3355.04
2016-03-14, 1972.27, 182.89, 185.1, 186.07, 182.16, 49638.68, 49573.88, 50038.37, 49156.02, 1354.02, 153.09, 155.22, 156.0, 152.5, 1208.75, 1222.65, 1230.2, 1198.43, 49992.0, 50500.0, 50595.0, 49590.0, 0.6754, 0.667, 0.6776, 0.6661, 1187.9, 1205.09, 1211.1, 1184.39, 13434.45, 3439.68, 3395.2
2016-03-15, 1969.97, 182.93, 182.68, 183.61, 182.09, 48867.33, 49639.02, 50165.85, 48756.51, 1330.89, 153.25, 152.94, 153.68, 152.39, 1204.34, 1207.55, 1213.21, 1196.87, 49216.0, 50250.0, 50965.0, 48760.0, 0.6675, 0.674, 0.6761, 0.6659, 1189.05, 1188.12, 1192.56, 1183.92, 13426.11, 3458.7, 3432.45
2016-03-16, 1974.9, 183.43, 182.68, 183.99, 182.1, 47130.02, 48866.35, 48866.35, 46684.42, 1331.45, 153.965, 153.06, 154.385, 152.67, 1210.44, 1202.72, 1215.61, 1198.32, 47445.0, 47800.0, 48445.0, 47055.0, 0.6602, 0.6674, 0.6687, 0.6585, 1194.94, 1189.05, 1197.84, 1186.26, 13284.22, 3434.9, 3412.91
2016-03-17, 1987.99, 180.76, 183.12, 183.8, 180.17, 47763.43, 47129.74, 47813.79, 46520.81, 1333.12, 151.96, 153.78, 154.25, 151.51, 1206.7, 1208.7, 1216.39, 1200.98, 48113.0, 47450.0, 48630.0, 46820.0, 0.6724, 0.6601, 0.674, 0.6576, 1178.94, 1194.94, 1197.14, 1176.95, 13402.02, 3441.06, 3408.09
2016-03-18, 1992.12, 178.37, 180.47, 180.99, 177.71, 50913.79, 47770.46, 51268.15, 47770.46, 1324.57, 148.93, 151.77, 152.13, 148.36, 1193.56, 1205.07, 1208.09, 1188.46, 51327.0, 50600.0, 51820.0, 49815.0, 0.6852, 0.6728, 0.6865, 0.6714, 1154.94, 1178.94, 1180.26, 1152.14, 13494.57, 3459.13, 3362.53
2016-03-21, 1989.76, 179.91, 178.15, 180.15, 178.02, 50814.66, 50915.46, 51307.69, 50202.02, 1318.93, 150.11, 148.74, 150.15, 148.62, 1200.06, 1191.48, 1205.38, 1190.53, 51060.0, 51800.0, 51815.0, 50560.0, 0.6796, 0.6852, 0.6876, 0.6781, 1164.3, 1154.59, 1164.7, 1153.79, 13490.1, 3428.86, 3394.57
2016-03-22, 1996.81, 179.08, 179.64, 180.83, 178.28, 51171.55, 50815.53, 51370.19, 50764.53, 1320.33, 149.79, 149.97, 150.9, 149.11, 1197.34, 1197.99, 1207.76, 1188.54, 51609.0, 51250.0, 51750.0, 51085.0, 0.6762, 0.6794, 0.6804, 0.6747, 1161.3, 1164.49, 1170.3, 1157.7, 13479.27, 3452.26, 3397.78
2016-03-23, 1995.12, 178.31, 178.79, 179.78, 177.45, 51010.19, 51170.48, 51215.15, 50811.59, 1310.26, 149.26, 149.61, 150.38, 148.54, 1189.75, 1195.74, 1202.44, 1185.04, 51393.0, 50920.0, 51610.0, 50900.0, 0.6753, 0.6761, 0.6777, 0.6721, 1157.27, 1160.99, 1165.9, 1152.84, 13493.49, 3425.31, 3370.68
2016-03-24, 1985.97, 179.65, 178.09, 179.75, 177.82, 49690.05, 51004.57, 51004.57, 49490.73, 1308.04, 150.73, 149.12, 150.82, 148.88, 1198.45, 1188.11, 1200.72, 1185.22, 49948.0, 51240.0, 51240.0, 49590.0, 0.6706, 0.6758, 0.6775, 0.6687, 1168.85, 1157.62, 1169.51, 1155.83, 13364.98, 3457.88, 3412.62
2016-03-25, 1983.81, 179.37, 179.37, 180.01, 178.57, 49657.39, 49686.04, 49686.04, 48777.8, 1309.23, 150.615, 150.54, 151.025, 149.89, 1197.77, 1196.44, 1200.69, 1190.8, 49980.0, 49050.0, 50075.0, 48985.0, 0.6702, 0.6706, 0.6725, 0.6673, 1168.55, 1168.85, 1171.26, 1164.4, 13255.47, 3412.5, 3364.75
2016-03-28, 1982.54, 179.41, 179.1, 180.19, 178.62, 50247.81, 49686.28, 50417.575, 49232.16, 1311.04, 150.695, 150.43, 151.365, 150.02, 1195.83, 1196.14, 1201.73, 1191.86, 50577.0, 49687.5, 50757.5, 49655.0, 0.6686, 0.6704, 0.6719, 0.6674, 1169.05, 1168.55, 1174.56, 1165.41, 13266.34, 3409.8033333333333, 3362.94
2016-03-29, 1994.91, 179.18, 179.26, 180.19, 178.59, 50838.23, 49686.52, 51149.11, 49686.52, 1310.18, 150.305, 150.56, 151.365, 149.93, 1197.37, 1194.98, 1200.89, 1190.46, 51174.0, 50325.0, 51440.0, 50325.0, 0.6722, 0.6686, 0.6737, 0.6669, 1165.99, 1169.9, 1174.2, 1164.59, 13277.21, 3407.106666666666, 3361.13
2016-03-30, 2002.14, 177.62, 178.91, 179.46, 177.34, 51154.99, 50839.28, 51764.75, 50387.33, 1313.04, 149.025, 150.12, 150.585, 148.77, 1195.37, 1195.41, 1201.94, 1188.88, 51379.0, 51280.0, 52060.0, 50595.0, 0.6851, 0.6724, 0.6873, 0.6712, 1155.74, 1166.05, 1168.09, 1155.26, 13270.17, 3404.41, 3359.32
2016-03-31, 1995.85, 176.93, 177.41, 178.24, 175.88, 51248.92, 51154.99, 52261.94, 50899.85, 1308.58, 147.53, 148.84, 149.41, 146.87, 1185.34, 1193.17, 1198.8, 1181.18, 51399.0, 51965.0, 52515.0, 51085.0, 0.6922, 0.6851, 0.6968, 0.6843, 1143.85, 1155.29, 1158.88, 1139.79, 13475.37, 3431.36, 3396.98
2016-04-01, 1973.57, 177.54, 176.78, 177.71, 175.5, 50055.27, 51248.29, 51248.29, 49642.15, 1304.96, 147.6, 147.39, 147.99, 146.2, 1190.51, 1184.13, 1194.27, 1179.05, 50173.0, 51110.0, 51110.0, 49770.0, 0.6909, 0.6925, 0.6973, 0.6885, 1144.97, 1143.92, 1147.5, 1134.69, 13475.28, 3405.6, 3369.64
2016-04-04, 1978.97, 177.18, 177.36, 178.81, 176.83, 50561.53, 50054.41, 50767.88, 49360.87, 1317.48, 148.04, 147.46, 149.06, 147.1, 1198.85, 1188.66, 1205.65, 1185.67, 50728.0, 49750.0, 50950.0, 49425.0, 0.6891, 0.6907, 0.6937, 0.6835, 1147.89, 1145.28, 1155.89, 1142.39, 13323.57, 3360.47, 3316.03
2016-04-05, 1962.74, 177.84, 177.0, 178.02, 176.64, 48779.99, 50556.18, 50556.18, 48600.45, 1314.46, 148.575, 147.9, 148.725, 147.58, 1201.42, 1194.81, 1203.03, 1192.56, 48864.0, 50300.0, 50465.0, 48575.0, 0.6835, 0.6895, 0.6905, 0.6826, 1152.16, 1147.9, 1153.3, 1145.57, 13314.6, 3410.83, 3342.36
2016-04-06, 1971.32, 179.21, 177.66, 179.53, 177.37, 49053.62, 48778.04, 49629.43, 48148.75, 1325.53, 149.655, 148.44, 149.925, 148.19, 1214.11, 1200.12, 1217.92, 1196.93, 49162.0, 48255.0, 49795.0, 48130.0, 0.6804, 0.6832, 0.684, 0.6758, 1160.81, 1152.16, 1162.88, 1150.29, 13262.24, 3352.5, 3310.06
2016-04-07, 1973.89, 178.35, 179.04, 179.39, 177.83, 48096.24, 49053.82, 49053.82, 47873.65, 1324.32, 149.015, 149.51, 150.045, 148.52, 1209.29, 1212.81, 1216.26, 1200.83, 48265.0, 48840.0, 49100.0, 47940.0, 0.6824, 0.6807, 0.6847, 0.6775, 1155.84, 1160.89, 1163.69, 1153.09, 13237.91, 3347.82, 3316.75
2016-04-08, 1972.05, 179.6, 178.11, 179.79, 177.44, 48513.1, 48099.11, 48940.48, 48099.11, 1323.44, 149.56, 148.87, 149.79, 148.2, 1214.73, 1207.99, 1218.43, 1202.3, 48550.0, 48100.0, 49035.0, 48060.0, 0.6777, 0.6824, 0.6864, 0.6759999999999999, 1160.8, 1156.14, 1162.01, 1150.86, 13217.17, 3360.65, 3311.3
2016-04-11, 1970.37, 178.12, 179.32, 180.12, 177.1, 50292.93, 48517.02, 50485.98, 48517.02, 1323.12, 148.44, 149.38, 150.04, 147.73, 1206.73, 1213.11, 1216.87, 1198.55, 50407.0, 49800.0, 50580.0, 49650.0, 0.6805, 0.6784, 0.6843, 0.6779999999999999, 1151.64, 1160.85, 1164.06, 1147.44, 13328.35, 3362.84, 3327.78
2016-04-12, 1981.32, 176.89, 177.81, 178.79, 176.46, 50165.47, 50303.33, 51088.89, 50078.23, 1319.07, 147.35, 148.28, 148.95, 147.01, 1197.74, 1206.35, 1213.19, 1193.63, 50229.0, 50700.0, 51140.0, 50060.0, 0.6859, 0.6804, 0.688, 0.6791, 1142.64, 1151.56, 1155.45, 1141.44, 13422.13, 3392.22, 3336.82
2016-04-14, 2015.93, 176.92, 176.74, 177.79, 176.49, 52001.86, 50166.46, 52327.21, 50166.46, 1310.6, 147.515, 147.18, 148.165, 147.02, 1197.48, 1196.71, 1204.65, 1192.57, 52010.0, 50860.0, 52400.0, 50575.0, 0.6925, 0.6861, 0.693, 0.6851, 1143.89, 1142.29, 1148.95, 1141.29, 13444.45, 3378.41, 3340.47
2016-04-15, 2014.71, 177.97, 176.68, 178.94, 176.56, 52411.02, 53150.34, 53699.35, 52242.23, 1306.23, 148.745, 147.6, 149.525, 147.5, 1193.18, 1183.84, 1199.62, 1181.92, 53424.0, 53770.0, 54775.0, 53215.0, 0.6848, 0.6924, 0.6927, 0.6827, 1153.74, 1146.24, 1159.95, 1145.43, 13629.59, 3461.93, 3430.62
2016-04-18, 2009.1, 177.13, 177.72, 178.41, 176.49, 53227.74, 52414.24, 53390.42, 52414.24, 1302.58, 147.89, 148.57, 149.09, 147.43, 1185.46, 1190.98, 1196.52, 1180.16, 54290.0, 54250.0, 54450.0, 53620.0, 0.6922, 0.6848, 0.6934, 0.6845, 1146.99, 1153.7, 1156.4, 1144.59, 13596.15, 3475.67, 3446.74
2016-04-19, 2011.36, 176.72, 176.9, 178.2, 176.1, 52894.08, 53228.74, 53478.75, 52305.37, 1303.81, 147.55, 147.71, 148.78, 147.1, 1186.77, 1183.75, 1194.7, 1182.32, 53858.0, 54800.0, 54925.0, 53215.0, 0.695, 0.6916, 0.6959, 0.6843, 1144.28, 1146.89, 1153.8, 1141.79, 13548.83, 3472.76, 3421.3
2016-04-20, 2005.83, 174.82, 176.5, 177.03, 173.77, 53710.05, 52894.08, 54054.03, 52894.08, 1296.82, 145.585, 147.42, 147.865, 144.85, 1173.71, 1185.59, 1189.09, 1167.19, 54703.0, 54400.0, 55045.0, 53990.0, 0.7044, 0.695, 0.7056, 0.6944, 1128.99, 1144.76, 1146.7, 1124.8, 13739.21, 3514.43, 3471.4
2016-04-21, 2022.1, 175.21, 174.59, 176.01, 174.3, 53630.93, 53710.68, 53857.36, 53149.0, 1292.14, 146.185, 145.41, 146.695, 145.2, 1166.22, 1171.75, 1183.37, 1162.53, 54467.0, 54300.0, 54790.0, 54040.0, 0.6978, 0.7045, 0.7052, 0.6969, 1133.74, 1129.05, 1137.76, 1127.44, 13854.02, 3502.61, 3469.52
2016-04-22, 2015.49, 176.09, 174.91, 176.31, 174.62, 53269.405, 53670.375, 53743.715, 52889.24000000001, 1292.93, 147.13, 146.0, 147.31, 145.77, 1170.3, 1164.41, 1176.66, 1162.62, 54108.0, 54125.0, 54515.0, 53657.5, 0.6912, 0.6974, 0.6985, 0.6898, 1141.39, 1133.7, 1142.82, 1131.8, 13844.74, 3510.5, 3469.61
2016-04-25, 2014.55, 176.9, 175.86, 177.09, 175.46, 52907.88, 53630.07, 53630.07, 52629.48, 1294.6, 148.26, 146.96, 148.4, 146.53, 1175.2, 1168.36, 1177.09, 1166.43, 53749.0, 53950.0, 54240.0, 53275.0, 0.6853, 0.6914, 0.6941, 0.6835, 1149.99, 1141.39, 1151.3, 1138.2, 13854.35, 3511.01, 3479.57
2016-04-26, 2019.63, 177.3, 176.64, 177.39, 176.22, 51861.71, 52911.07, 52948.66, 51748.28, 1298.82, 148.43, 148.07, 148.63, 147.58, 1180.73, 1172.91, 1182.26, 1171.98, 52716.0, 53800.0, 53800.0, 52550.0, 0.6855, 0.6854, 0.6879, 0.6838, 1151.21, 1149.4, 1152.9, 1145.74, 13755.98, 3505.71, 3461.3
2016-04-27, 2015.4, 176.77, 177.06, 177.55, 176.29, 53082.5, 51867.04, 53107.76, 51838.25, 1301.66, 148.01, 148.29, 148.63, 147.63, 1179.09, 1179.22, 1184.13, 1174.58, 53964.0, 53100.0, 54180.0, 52680.0, 0.6902, 0.6858, 0.6914, 0.6851, 1147.9, 1151.21, 1152.8, 1146.09, 13792.98, 3486.38, 3464.52
2016-04-28, 2000.93, 176.91, 176.54, 177.82, 175.72, 54477.78, 53094.22, 54559.56, 53094.22, 1311.06, 148.15, 147.87, 148.89, 147.17, 1183.08, 1177.27, 1192.25, 1172.67, 55397.0, 54000.0, 55630.0, 54000.0, 0.6836, 0.6898, 0.6912, 0.6809999999999999, 1149.01, 1147.9, 1154.93, 1142.59, 13823.51, 3484.85, 3453.88
2016-04-29, 1994.15, 175.67, 176.73, 177.15, 175.16, 54311.97, 54475.28, 54977.7, 53963.1, 1302.95, 146.635, 148.01, 148.325, 146.28, 1176.66, 1181.44, 1184.93, 1171.54, 55071.0, 55050.0, 55840.0, 54825.0, 0.6963, 0.6841, 0.6996, 0.6839, 1137.6, 1149.32, 1150.51, 1136.2, 13780.23, 3478.21, 3423.36
2016-05-02, 1978.15, 176.83, 175.4, 177.49, 174.88, 53910.51, 54316.76, 54705.14, 53591.6, 1315.76, 147.585, 146.46, 148.125, 146.02, 1192.9, 1174.7, 1197.77, 1171.68, 54635.0, 55400.0, 55560.0, 54360.0, 0.6975, 0.696, 0.7, 0.6951, 1144.83, 1137.29, 1149.07, 1133.9, 13889.23, 3457.44, 3402.03
2016-05-03, 1986.41, 175.64, 176.71, 177.16, 175.37, 53561.53, 53909.53, 54112.79, 53265.28, 1315.95, 146.56, 147.45, 147.85, 146.33, 1191.42, 1192.73, 1196.84, 1183.43, 54266.0, 54800.0, 54990.0, 54030.0, 0.7020000000000001, 0.6973, 0.7025, 0.6961, 1137.1, 1145.4, 1146.9, 1136.7, 13836.38, 3430.58, 3405.34
2016-05-04, 1976.71, 177.44, 175.43, 177.55, 174.9, 52260.19, 53557.14, 53557.14, 52260.19, 1327.67, 148.395, 146.38, 148.495, 145.93, 1207.69, 1189.56, 1209.75, 1186.28, 53027.0, 53615.0, 53640.0, 52910.0, 0.6914, 0.7015, 0.7055, 0.6908, 1151.89, 1137.19, 1152.63, 1133.77, 13599.93, 3415.13, 3365.97
2016-05-09, 1967.81, 179.7, 177.18, 179.86, 176.92, 52552.8, 52253.14, 52672.44, 51930.77, 1342.78, 150.35, 148.2, 150.48, 147.99, 1218.64, 1205.96, 1221.46, 1203.38, 53301.0, 52600.0, 53420.0, 52395.0, 0.688, 0.6915, 0.6941, 0.6857, 1167.1, 1151.8, 1168.11, 1150.11, 13570.02, 3374.13, 3332.14
2016-05-10, 1982.5, 180.39, 179.71, 180.98, 178.64, 50990.06, 51716.51, 51716.51, 49907.77, 1343.11, 151.415, 150.56, 151.915, 149.72, 1210.46, 1201.01, 1215.38, 1194.47, 51694.0, 52400.0, 52565.0, 50150.0, 0.6768, 0.6815, 0.6851, 0.6763, 1175.6, 1170.01, 1179.46, 1163.31, 13535.54, 3367.01, 3321.89
2016-05-11, 1980.1, 179.64, 180.11, 180.61, 179.28, 53070.91, 50994.01, 53070.91, 50994.01, 1340.91, 150.855, 151.24, 151.605, 150.55, 1199.8, 1208.37, 1212.64, 1196.88, 53801.0, 52100.0, 54200.0, 52095.0, 0.6762, 0.6771, 0.6782, 0.6717, 1170.94, 1175.64, 1176.95, 1170.05, 13581.98, 3396.5, 3349.01
2016-05-12, 1977.49, 179.54, 179.34, 180.17, 178.56, 52764.46, 53072.4, 53976.29, 52735.94, 1335.8, 150.185, 150.67, 151.215, 149.62, 1200.29, 1197.74, 1205.07, 1193.22, 53365.0, 54005.0, 54720.0, 53180.0, 0.6819, 0.6762, 0.6847, 0.6751, 1165.55, 1170.94, 1173.56, 1162.55, 13737.33, 3361.33, 3333.77
2016-05-13, 1966.99, 179.59, 179.3, 179.91, 178.38, 53241.31, 52765.27, 53798.05, 52424.04, 1335.71, 150.82, 150.0, 150.98, 149.58, 1206.11, 1198.71, 1209.71, 1194.35, 53767.0, 53750.0, 54475.0, 52970.0, 0.682, 0.6821, 0.6855, 0.6809999999999999, 1170.35, 1165.35, 1171.46, 1161.88, 13670.24, 3408.82, 3337.25
2016-05-16, 1967.91, 180.16, 179.34, 180.81, 178.6, 51804.31, 53236.48, 53249.73, 51365.57, 1335.19, 151.575, 150.66, 152.135, 150.06, 1206.35, 1204.61, 1210.16, 1198.72, 52256.0, 53500.0, 53840.0, 51800.0, 0.6768, 0.682, 0.6835, 0.6759, 1176.8, 1170.49, 1181.03, 1166.11, 13725.53, 3384.01, 3324.83
2016-05-17, 1968.06, 180.67, 179.89, 181.08, 179.68, 51802.92, 51803.33, 52305.46, 51584.51, 1338.06, 151.76, 151.44, 152.18, 151.23, 1204.95, 1204.77, 1210.55, 1201.89, 52241.0, 52240.0, 52855.0, 51750.0, 0.6791, 0.6771, 0.6811, 0.6744, 1178.2, 1176.65, 1181.3, 1175.29, 13807.24, 3372.23, 3345.82
2016-05-18, 1956.73, 180.55, 180.44, 180.83, 179.5, 50839.44, 51795.46, 51946.1, 50689.36, 1335.3, 151.655, 151.62, 151.885, 150.75, 1200.53, 1203.31, 1206.25, 1196.11, 51286.0, 52500.0, 52805.0, 51125.0, 0.6811, 0.6794, 0.6848, 0.6783, 1177.24, 1178.2, 1179.18, 1171.39, 13873.67, 3391.75, 3338.08
2016-05-19, 1946.78, 181.92, 180.3, 182.53, 179.92, 50561.7, 50836.08, 51373.21, 50300.63, 1343.78, 153.2, 151.51, 153.71, 151.2, 1204.24, 1198.9, 1213.73, 1196.67, 50931.0, 51005.0, 51855.0, 50610.0, 0.674, 0.6812, 0.6813, 0.6726, 1189.55, 1177.6, 1193.54, 1175.14, 13792.21, 3353.17, 3320.92
2016-05-20, 1947.67, 181.38, 181.76, 182.44, 181.05, 50132.53, 50556.06, 50556.06, 49588.26, 1338.66, 152.875, 153.09, 153.645, 152.66, 1198.63, 1202.74, 1209.08, 1195.43, 50518.0, 50760.0, 50760.0, 49955.0, 0.6743, 0.6744, 0.6771, 0.6714, 1187.48, 1189.19, 1193.3, 1186.89, 13690.16, 3369.44, 3338.36
2016-05-23, 1955.25, 181.12, 181.14, 182.28, 180.84, 49722.75, 50132.65, 50821.74, 49722.75, 1339.33, 152.69, 152.74, 153.6, 152.47, 1197.94, 1196.89, 1204.8, 1194.5, 50174.0, 50880.0, 51240.0, 49995.0, 0.6771, 0.6751, 0.679, 0.6743, 1186.2, 1187.48, 1192.85, 1185.47, 13863.85, 3392.88, 3366.7
2016-05-24, 1937.68, 180.49, 181.69, 181.96, 180.17, 49330.42, 49709.17, 49709.17, 48694.73, 1337.23, 152.325, 152.57, 153.375, 152.03, 1195.68, 1195.0, 1202.49, 1191.45, 49653.0, 49300.0, 49970.0, 48960.0, 0.6764, 0.6762, 0.6813, 0.6753, 1183.24, 1191.3, 1191.32, 1182.15, 13892.065, 3410.17, 3365.11
2016-05-25, 1960.51, 181.21, 180.22, 182.38, 180.11, 49345.19, 49330.42, 50002.07, 49152.88, 1338.79, 152.955, 152.14, 153.875, 152.07, 1196.26, 1194.07, 1205.78, 1191.78, 49679.0, 49750.0, 50355.0, 49460.0, 0.6738, 0.6764, 0.6769, 0.6705, 1188.24, 1183.24, 1195.22, 1182.55, 13920.28, 3454.78, 3371.22
2016-05-26, 1957.06, 180.32, 180.95, 181.69, 179.58, 49482.86, 49346.5, 50356.95, 49346.5, 1327.63, 152.19, 152.77, 153.43, 151.81, 1192.22, 1194.05, 1200.56, 1187.82, 49760.0, 50090.0, 50720.0, 49630.0, 0.674, 0.6738, 0.6774, 0.6723, 1181.85, 1188.25, 1191.65, 1180.05, 13963.68, 3499.27, 3462.12
2016-05-27, 1969.17, 179.97, 180.11, 180.97, 178.87, 49267.175, 49413.91, 50081.045, 49107.53, 1326.27, 151.935, 152.01, 152.735, 151.05, 1192.81, 1190.25, 1199.28, 1186.73, 49780.0, 49780.0, 49780.0, 49780.0, 0.674, 0.6737, 0.6767, 0.6692, 1180.05, 1181.85, 1186.06, 1174.25, 14048.99, 3516.22, 3485.91
2016-05-30, 1967.13, 180.74, 179.77, 180.93, 179.28, 49051.49, 49481.32, 49805.14, 48868.56, 1323.09, 152.735, 151.82, 152.905, 151.5, 1192.57, 1190.84, 1195.04, 1186.95, 49310.0, 49900.0, 50125.0, 49135.0, 0.6697, 0.6744, 0.6764, 0.6688, 1186.25, 1179.69, 1187.5, 1177.39, 14045.59, 3528.39, 3506.69
2016-05-31, 1983.4, 182.03, 180.59, 182.1, 180.52, 48964.34, 49051.17, 49203.06, 48799.22, 1336.06, 154.235, 152.63, 154.295, 152.63, 1207.77, 1191.21, 1208.62, 1191.15, 49189.0, 49555.0, 49605.0, 49060.0, 0.6695, 0.6693, 0.6707, 0.6676, 1193.39, 1187.35, 1193.81, 1186.65, 14068.85, 3535.22, 3509.05
2016-06-01, 1982.72, 180.73, 181.76, 182.52, 180.24, 48471.71, 48963.18, 49269.22, 48291.51, 1339.08, 153.095, 154.05, 154.635, 152.77, 1197.41, 1205.79, 1211.12, 1194.12, 48703.0, 49220.0, 49540.0, 48510.0, 0.6764, 0.67, 0.6782, 0.6692, 1189.74, 1190.26, 1194.55, 1188.2, 14063.26, 3539.12, 3503.03
2016-06-02, 1985.11, 181.35, 180.44, 181.85, 180.27, 49012.65, 48468.19, 49056.89, 48199.87, 1337.0, 153.44, 152.91, 153.98, 152.79, 1206.61, 1195.8, 1211.43, 1193.7, 49197.0, 48475.0, 49320.0, 48275.0, 0.6817, 0.6759, 0.6831, 0.6758, 1192.37, 1189.39, 1196.4, 1188.25, 13959.59, 3522.32, 3486.02
2016-06-03, 1985.84, 180.25, 181.19, 181.81, 179.87, 49887.24, 49007.81, 49905.57, 48780.54, 1338.15, 152.73, 153.3, 153.79, 152.46, 1198.5, 1204.99, 1210.45, 1195.17, 50148.0, 49005.0, 50200.0, 48940.0, 0.6811, 0.6818, 0.6835, 0.6779, 1186.81, 1192.37, 1194.96, 1185.38, 14017.05, 3526.12, 3501.02
2016-06-07, 2011.63, 177.24, 180.01, 180.95, 176.98, 50619.5, 49888.31, 50634.36, 49888.31, 1335.3, 149.785, 152.59, 153.225, 149.57, 1192.16, 1196.7, 1208.25, 1187.35, 50832.0, 50015.0, 50890.0, 50015.0, 0.6958, 0.6812, 0.6964, 0.6802, 1163.55, 1187.16, 1190.56, 1163.35, 14128.16, 3536.86, 3470.44
