@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Open numeric
@attribute EUR_USD_High numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_Open numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_Open_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_Open numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Open numeric
@attribute CNY_KRW_High numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_Open numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_Open numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_Open numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_Open numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_Open numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_Open numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_High numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_Open numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_Open numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute NIKKEI_Now numeric
@attribute NIKKEI_Open numeric
@attribute NIKKEI_High numeric
@attribute NIKKEI_Low numeric
@attribute SMI_Now numeric
@attribute SMI_Open numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_Open numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_Open numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute EUR_GBP_Now numeric
@attribute EUR_GBP_Open numeric
@attribute EUR_GBP_High numeric
@attribute EUR_GBP_Low numeric
@attribute GBP_KRW_Now numeric
@attribute GBP_KRW_Open numeric
@attribute GBP_KRW_High numeric
@attribute GBP_KRW_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute IDX_Now numeric
@attribute IDX_Open numeric
@attribute IDX_High numeric
@attribute IDX_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute SET_Now numeric
@attribute SET_Open numeric
@attribute SET_High numeric
@attribute SET_Low numeric
@attribute BEL_Now numeric
@attribute BEL_Open numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2017-11-29, 2512.9, 1.841, 1.869, 1.8769999999999998, 1.817, 1.1841, 1.1898, 1.1921, 1.1827, 543.59, 539.4, 544.98, 539.04, 7460.65, 7383.9, 7469.61, 7373.95, 8.0245, 8.0765, 8.0775, 164.04, 165.56, 165.57, 163.51, 74139.72, 74059.95, 74988.55, 74056.4, 13059.53, 13008.94, 13071.01, 12966.38, 1159.41, 1155.11, 1160.65, 1148.07, 10370.25, 10387.9, 10409.55, 10355.2, 2627.04, 2605.94, 2627.69, 2605.44, 3.071, 3.105, 3.105, 3.068, 6912.36, 6893.72, 6914.19, 6866.21, 138.91, 139.97, 74570.0, 74650.0, 75200.0, 74280.0, 47229.16, 47312.31, 47494.2, 47108.77, 22486.24, 22474.74, 22580.99, 22363.94, 9320.44, 9279.54, 9327.75, 9277.36, 23836.71, 23625.19, 23849.61, 23617.11, 1620.81, 1608.74, 1622.11, 1608.31, 0.8877, 0.8934, 0.8984, 0.8847, 1445.93, 1453.96, 1454.88, 1429.83, 1536.43, 1514.15, 1536.63, 1514.15, 6070.72, 6055.1, 6070.72, 6015.91, 16029.64, 16064.18, 16085.95, 16019.42, 1706.52, 1696.06, 1706.55, 1695.84, 3985.66, 3973.31, 3988.27, 3967.63
2017-11-30, 2476.37, 1.882, 1.847, 1.8869999999999998, 1.8419999999999999, 1.1847, 1.1841, 1.1884, 1.1817, 541.42, 546.13, 546.6, 540.18, 7393.56, 7460.65, 7460.65, 7386.67, 8.014, 8.023, 8.035, 163.72, 163.97, 164.34, 162.77, 72700.45, 74145.67, 74514.86, 72700.45, 13061.87, 13153.74, 13196.15, 13037.34, 1144.68, 1159.59, 1161.84, 1141.64, 10361.3, 10376.65, 10392.95, 10345.9, 2626.07, 2627.82, 2634.89, 2620.32, 3.125, 3.139, 3.139, 3.138, 6824.39, 6907.28, 6908.33, 6793.95, 138.58, 139.15, 72892.0, 74315.0, 74695.0, 72785.0, 47622.93, 47298.31, 47681.89, 46960.89, 22597.2, 22613.96, 22643.93, 22537.12, 9304.42, 9347.54, 9363.52, 9302.38, 23940.68, 23883.26, 23959.76, 23872.59, 1613.56, 1621.08, 1628.77, 1613.56, 0.8835, 0.8874, 0.888, 0.8814, 1450.98, 1445.67, 1454.8, 1439.21, 1542.3, 1536.82, 1547.27, 1536.82, 6061.37, 6066.43, 6073.9, 6045.34, 15967.72, 16046.44, 16046.44, 15926.58, 1705.33, 1710.33, 1715.41, 1705.0, 3999.41, 4003.83, 4019.28, 3994.89
2017-12-01, 2475.41, 1.885, 1.883, 1.902, 1.859, 1.1904, 1.1847, 1.1933, 1.1809, 540.11, 541.11, 545.02, 540.11, 7326.67, 7393.56, 7416.26, 7326.67, 8.0445, 8.0145, 8.0745, 164.56, 163.81, 165.28, 163.59, 71970.99, 72700.45, 72700.45, 71215.19, 13023.98, 13060.56, 13177.57, 13023.98, 1131.56, 1140.42, 1143.83, 1126.53, 10226.55, 10332.7, 10332.7, 10211.25, 2647.58, 2633.93, 2657.74, 2633.93, 3.037, 3.037, 3.063, 3.025, 6873.97, 6852.8, 6888.65, 6838.48, 139.33, 139.75, 72027.0, 73055.0, 73150.0, 71440.0, 47092.44, 47618.33, 47639.88, 47003.07, 22724.96, 22601.83, 22748.32, 22502.68, 9318.77, 9304.05, 9370.01, 9287.92, 24272.35, 24013.8, 24327.82, 24013.8, 1610.11, 1613.56, 1624.47, 1609.1, 0.88, 0.8837, 0.8841, 0.8777, 1471.87, 1450.84, 1473.07, 1449.88, 1544.14, 1542.62, 1551.69, 1541.21, 5952.14, 6053.03, 6058.6, 5952.14, 16067.48, 16004.86, 16101.18, 16004.86, 1697.39, 1702.54, 1708.42, 1691.8, 3984.1, 4000.34, 4008.98, 3982.58
2017-12-04, 2501.67, 1.9080000000000001, 1.882, 1.962, 1.837, 1.1891, 1.1904, 1.1942, 1.1851, 535.57, 540.95, 541.4, 535.29, 7300.49, 7326.67, 7355.43, 7288.73, 8.0105, 8.0445, 8.0565, 163.73, 164.55, 164.93, 163.54, 72264.45, 71955.27, 72472.18, 71487.74, 12861.49, 13044.15, 13064.29, 12810.13, 1133.33, 1133.41, 1135.25, 1124.48, 10121.8, 10263.7, 10272.7, 10108.55, 2642.22, 2645.1, 2650.62, 2605.52, 3.0660000000000003, 3.045, 3.0980000000000003, 3.045, 6847.59, 6844.04, 6872.17, 6737.16, 138.68, 139.52, 72418.0, 71680.0, 72620.0, 71275.0, 47265.31, 47098.36, 47401.51, 46936.6, 22819.03, 22916.93, 22994.31, 22675.07, 9274.55, 9314.9, 9365.55, 9272.12, 24231.59, 24305.4, 24322.06, 23921.9, 1592.2, 1609.26, 1611.07, 1592.2, 0.8826, 0.8801, 0.8847, 0.8789, 1459.71, 1471.96, 1475.91, 1457.55, 1537.02, 1544.1, 1544.92, 1498.78, 5975.165, 6033.545, 6045.26, 5973.245000000001, 16038.97, 16058.21, 16102.81, 15963.02, 1699.65, 1704.2, 1705.97, 1696.46, 3964.28, 3987.35, 3994.95, 3955.66
2017-12-05, 2510.12, 1.9240000000000002, 1.909, 1.946, 1.909, 1.1866, 1.1882, 1.189, 1.183, 541.54, 541.99, 543.55, 539.82, 7338.97, 7300.49, 7369.65, 7300.49, 8.031, 8.009, 8.066, 164.1, 163.67, 164.94, 163.65, 73090.17, 72266.11, 73748.68, 72266.11, 13058.55, 13038.77, 13117.75, 12974.32, 1133.87, 1125.86, 1136.45, 1113.04, 10127.75, 10175.05, 10179.2, 10095.7, 2639.44, 2657.19, 2665.19, 2639.03, 3.063, 3.068, 3.0839999999999996, 3.0589999999999997, 6775.37, 6897.14, 6899.23, 6770.69, 138.94, 139.6, 73184.0, 72835.0, 73895.0, 72480.0, 47161.32, 47289.47, 47514.91, 46993.75, 22707.16, 22843.53, 22864.33, 22693.99, 9328.63, 9330.15, 9384.01, 9313.98, 24290.05, 24424.11, 24534.04, 24288.19, 1616.8, 1595.59, 1624.05, 1595.59, 0.8803, 0.8819, 0.8837, 0.8754, 1464.27, 1459.46, 1471.11, 1454.94, 1532.41, 1539.27, 1559.61, 1531.73, 5998.19, 6014.06, 6031.92, 5994.35, 15969.03, 16069.39, 16092.11, 15965.98, 1697.61, 1704.7, 1706.48, 1692.45, 4001.11, 3990.87, 4008.63, 3979.3
2017-12-06, 2474.37, 1.893, 1.933, 1.9480000000000002, 1.893, 1.1826, 1.1866, 1.1879, 1.1801, 543.08, 542.51, 543.88, 540.19, 7327.5, 7338.97, 7373.9, 7326.57, 8.045, 8.031, 8.055, 164.31, 164.12, 164.65, 163.71, 72546.17, 73090.17, 74166.01, 72318.6, 13048.54, 13056.82, 13094.38, 12960.59, 1134.25, 1134.55, 1135.1, 1128.54, 10118.25, 10118.25, 10147.95, 10069.1, 2629.57, 2639.78, 2648.72, 2627.73, 3.008, 3.005, 3.005, 2.977, 6762.21, 6759.14, 6836.45, 6752.32, 139.14, 139.35, 72544.0, 72865.0, 74300.0, 72340.0, 47462.79, 47228.1, 47525.64, 47014.11, 22622.38, 22595.33, 22682.71, 22522.28, 9288.92, 9316.06, 9350.28, 9282.74, 24180.64, 24335.01, 24349.74, 24155.28, 1613.36, 1616.62, 1620.45, 1607.03, 0.8797, 0.8803, 0.8868, 0.8779, 1462.09, 1464.2, 1466.93, 1453.82, 1516.76, 1532.72, 1534.01, 1516.75, 6000.47, 6021.09, 6026.41, 5979.48, 15915.68, 15953.92, 15973.84, 15908.38, 1696.0, 1699.83, 1701.555, 1689.235, 3999.67, 4004.13, 4014.12, 3988.96
2017-12-07, 2461.98, 1.857, 1.89, 1.895, 1.844, 1.1796, 1.1825, 1.1849, 1.178, 542.77, 539.15, 543.75, 538.3, 7348.03, 7327.5, 7369.71, 7289.36, 8.08, 8.045, 8.105, 165.38, 164.29, 165.88, 164.06, 73268.35, 72534.53, 73418.14, 71906.41, 12998.85, 12897.43, 13033.75, 12864.68, 1131.38, 1132.08, 1133.01, 1123.4, 10044.1, 10088.8, 10104.2, 10033.35, 2629.27, 2626.24, 2634.41, 2624.75, 2.937, 2.929, 2.9619999999999997, 2.929, 6776.38, 6742.07, 6787.42, 6734.13, 140.01, 140.45, 73432.0, 72200.0, 73565.0, 71940.0, 46973.3, 47465.41, 47465.41, 46933.29, 22177.04, 22525.38, 22528.21, 22119.21, 9309.99, 9228.04, 9320.77, 9214.37, 24140.91, 24157.85, 24229.19, 24134.49, 1595.44, 1609.21, 1609.21, 1591.25, 0.8808, 0.8797, 0.8857, 0.8795, 1465.08, 1461.98, 1470.95, 1456.15, 1508.88, 1516.36, 1516.54, 1508.13, 6035.51, 6002.54, 6044.34, 6001.09, 15908.78, 15870.5, 15992.15, 15853.07, 1694.39, 1694.96, 1696.63, 1686.02, 3979.75, 3968.83, 3985.04, 3952.35
2017-12-08, 2464.0, 1.855, 1.8559999999999999, 1.8659999999999999, 1.834, 1.1773, 1.1796, 1.1816, 1.1772, 544.51, 543.65, 544.67, 542.08, 7320.75, 7348.03, 7371.73, 7314.6, 8.0685, 8.0805, 8.1045, 165.21, 165.37, 165.86, 164.91, 72487.46, 73267.88, 73267.88, 71356.4, 13045.15, 13026.3, 13083.08, 12989.0, 1119.51, 1128.2, 1128.2, 1117.27, 10166.7, 10063.45, 10182.65, 10061.9, 2636.98, 2628.38, 2640.99, 2626.53, 2.9410000000000003, 2.951, 2.968, 2.929, 6812.84, 6785.74, 6829.29, 6778.2, 140.075, 140.425, 72495.0, 73005.0, 73055.0, 71335.0, 46987.01, 47016.28, 47276.87, 46949.8, 22498.03, 22317.15, 22515.24, 22317.15, 9270.57, 9325.12, 9342.67, 9261.38, 24211.48, 24116.6, 24262.88, 24101.24, 1599.29, 1596.28, 1606.94, 1594.77, 0.8738, 0.8808, 0.8853, 0.8732, 1473.52, 1465.08, 1475.6, 1455.68, 1520.47, 1508.93, 1524.0, 1508.15, 6006.84, 6032.05, 6039.3, 6006.84, 16015.68, 15921.1, 16016.35, 15921.08, 1703.37, 1693.81, 1703.51, 1690.44, 3994.73, 3979.74, 4004.94, 3978.15
2017-12-11, 2471.49, 1.861, 1.868, 1.882, 1.854, 1.1764, 1.1771, 1.1778, 1.1728, 547.22, 547.3, 548.9, 546.36, 7393.96, 7320.75, 7412.21, 7314.23, 8.067, 8.068, 8.093, 165.06, 165.19, 165.69, 164.78, 72731.84, 72489.15, 73425.32, 72489.15, 13153.7, 13146.82, 13240.92, 13136.78, 1119.54, 1121.13, 1126.64, 1114.91, 10265.65, 10198.45, 10270.85, 10195.25, 2651.5, 2646.21, 2651.65, 2644.1, 2.955, 2.938, 2.966, 2.938, 6840.08, 6859.94, 6870.48, 6831.61, 140.02, 140.48, 72780.0, 73210.0, 73470.0, 72600.0, 47572.86, 47012.03, 47632.96, 47012.03, 22811.08, 22627.95, 22819.71, 22625.41, 9319.16, 9303.49, 9330.57, 9284.52, 24329.16, 24263.26, 24330.12, 24225.5, 1610.82, 1599.57, 1621.38, 1599.57, 0.8785, 0.8735, 0.8807, 0.8689, 1463.49, 1473.67, 1479.37, 1458.61, 1521.72, 1521.78, 1529.0, 1520.88, 6030.96, 6017.96, 6041.13, 6013.75, 16096.07, 16048.3, 16113.31, 16047.33, 1706.52, 1706.69, 1712.49, 1704.07, 4025.75, 4013.88, 4038.28, 4012.12
2017-12-12, 2461.0, 1.8619999999999999, 1.8630000000000002, 1.8630000000000002, 1.845, 1.1768, 1.1767, 1.1812, 1.1762, 548.41, 548.81, 548.92, 547.2, 7453.48, 7393.96, 7458.4, 7393.58, 8.033999999999999, 8.067, 8.081, 164.51, 165.05, 165.46, 164.1, 72800.04, 72774.97, 73360.94, 72497.52, 13123.65, 13181.85, 13192.42, 13112.82, 1144.35, 1120.62, 1144.35, 1120.62, 10322.25, 10310.5, 10329.2, 10282.05, 2659.99, 2652.19, 2660.33, 2651.47, 2.988, 2.95, 2.9930000000000003, 2.94, 6875.08, 6847.64, 6879.8, 6844.88, 139.48, 140.2, 72879.0, 72950.0, 73440.0, 72465.0, 47699.04, 47407.73, 47843.55, 47407.73, 22938.73, 22894.3, 22938.73, 22787.4, 9314.76, 9336.8, 9343.24, 9306.61, 24386.03, 24338.11, 24389.72, 24314.74, 1619.47, 1610.93, 1627.94, 1610.93, 0.8823, 0.8786, 0.8846, 0.8773, 1452.4, 1463.55, 1466.83, 1450.18, 1519.84, 1522.1, 1527.47, 1518.3, 6026.63, 6043.35, 6052.52, 6024.04, 16103.51, 16095.98, 16124.83, 16073.07, 1704.345, 1708.115, 1711.645, 1702.025, 4019.19, 4035.36, 4037.56, 4018.74
2017-12-13, 2480.55, 1.8659999999999999, 1.854, 1.892, 1.854, 1.1742, 1.177, 1.1794, 1.1718, 552.87, 550.09, 552.87, 548.96, 7500.41, 7453.48, 7501.52, 7448.31, 8.0545, 8.0335, 8.0655, 165.06, 164.5, 165.22, 164.34, 73813.53, 72799.71, 73813.53, 71798.49, 13183.53, 13131.41, 13183.83, 13079.86, 1149.88, 1149.04, 1155.03, 1145.27, 10240.15, 10324.9, 10326.1, 10230.2, 2664.11, 2661.73, 2669.72, 2659.78, 2.9989999999999997, 2.99, 3.0010000000000003, 2.983, 6862.32, 6872.72, 6884.81, 6856.3, 139.98, 140.13, 73926.0, 72880.0, 74395.0, 71770.0, 47987.88000000001, 47619.655, 48080.26, 47616.94, 22866.17, 22936.41, 22994.33, 22834.89, 9361.41, 9319.68, 9361.41, 9286.59, 24504.8, 24452.96, 24552.97, 24443.83, 1623.75, 1620.79, 1625.05, 1612.97, 0.8817, 0.8823, 0.8847, 0.8791, 1455.4, 1452.4, 1459.89, 1450.01, 1516.12, 1520.06, 1525.11, 1515.95, 6032.37, 6038.43, 6042.0, 6012.98, 16114.03, 16121.76, 16142.8, 16111.36, 1702.17, 1709.54, 1710.8, 1699.98, 4033.58, 4018.66, 4035.77, 4007.89
2017-12-14, 2469.48, 1.8430000000000002, 1.864, 1.895, 1.8419999999999999, 1.1826, 1.1743, 1.1832, 1.1729, 550.56, 551.65, 552.85, 550.56, 7496.51, 7500.41, 7510.77, 7492.58, 7.9835, 8.0565, 8.0745, 163.9, 165.04, 165.41, 163.78, 72914.33, 73827.21, 74621.78, 72568.73, 13125.64, 13148.52, 13188.07, 13120.4, 1141.5, 1143.5, 1149.46, 1137.91, 10192.95, 10236.6, 10296.55, 10169.85, 2662.85, 2667.59, 2671.88, 2662.85, 3.03, 2.9930000000000003, 3.035, 2.9930000000000003, 6875.8, 6880.41, 6897.62, 6871.87, 138.965, 140.305, 73412.0, 74515.0, 75005.0, 73320.0, 48276.72, 47831.58, 48316.97, 47826.15, 22758.07, 22879.27, 22879.37, 22697.32, 9394.55, 9331.33, 9406.28, 9323.58, 24585.43, 24525.19, 24666.02, 24518.3, 1619.82, 1623.75, 1624.32, 1584.53, 0.8812, 0.8818, 0.8837, 0.8781, 1455.47, 1455.41, 1461.14, 1450.48, 1524.45, 1516.19, 1532.38, 1516.08, 6054.6, 6027.44, 6054.6, 6020.11, 16136.59, 16135.35, 16187.85, 16131.61, 1706.93, 1704.01, 1708.7, 1702.58, 4002.21, 4020.68, 4031.11, 4002.21
2017-12-15, 2482.07, 1.855, 1.8619999999999999, 1.875, 1.845, 1.1778, 1.1826, 1.1863, 1.177, 547.47, 550.16, 550.6, 547.47, 7448.12, 7496.51, 7496.7, 7448.12, 8.022, 7.982, 8.036, 164.79, 163.91, 165.1, 163.87, 72428.93, 72912.72, 72912.72, 71968.97, 13068.08, 13107.11, 13159.48, 13011.97, 1153.32, 1146.04, 1153.32, 1143.65, 10252.1, 10229.3, 10276.1, 10141.55, 2652.01, 2665.87, 2668.09, 2652.01, 3.049, 3.033, 3.052, 3.016, 6856.53, 6887.39, 6901.13, 6851.63, 139.505, 139.735, 72993.0, 73200.0, 73465.0, 72610.0, 48222.38, 48297.3, 48537.02, 48091.4, 22694.45, 22699.3, 22786.61, 22638.76, 9383.02, 9366.3, 9416.16, 9350.62, 24508.66, 24631.01, 24672.48, 24508.66, 1609.6, 1618.01, 1622.08, 1609.6, 0.8769, 0.8812, 0.8835, 0.8759999999999999, 1462.98, 1455.41, 1467.43, 1452.57, 1506.95, 1524.54, 1527.0, 1504.89, 6113.65, 6065.31, 6117.13, 6061.09, 16016.46, 16124.36, 16161.47, 16008.53, 1714.99, 1709.52, 1716.14, 1707.49, 3985.22, 3996.61, 4009.47, 3985.22
2017-12-18, 2481.88, 1.8359999999999999, 1.8730000000000002, 1.8840000000000001, 1.825, 1.1754, 1.1778, 1.1814, 1.1751, 548.67, 546.61, 548.67, 545.65, 7490.57, 7448.12, 7490.57, 7433.78, 8.0195, 8.0205, 8.0465, 164.76, 164.8, 165.22, 164.41, 72607.7, 72428.32, 73068.8, 72277.15, 13103.56, 13027.84, 13109.13, 13008.07, 1148.27, 1153.39, 1153.39, 1142.28, 10333.25, 10345.65, 10373.1, 10319.65, 2675.81, 2660.63, 2679.63, 2659.14, 3.11, 3.042, 3.115, 3.042, 6936.58, 6871.55, 6945.82, 6871.45, 139.41, 139.79, 73186.0, 72900.0, 73820.0, 72665.0, 48081.55, 48244.5, 48360.42, 47930.81, 22553.22, 22621.36, 22745.09, 22478.32, 9394.71, 9392.24, 9416.37, 9364.19, 24651.74, 24585.71, 24688.62, 24584.44, 1594.35, 1609.39, 1610.59, 1585.79, 0.8823, 0.8769, 0.8863, 0.8761, 1450.65, 1462.98, 1468.14, 1446.3, 1530.42, 1507.68, 1538.06, 1507.68, 6119.42, 6098.84, 6119.42, 6075.89, 16041.98, 16035.6, 16104.58, 16035.6, 1717.69, 1713.26, 1717.69, 1709.16, 3992.27, 3988.65, 3996.12, 3971.91
2017-12-19, 2478.53, 1.859, 1.845, 1.8659999999999999, 1.839, 1.1782, 1.1753, 1.1834, 1.1737, 553.29, 551.57, 553.65, 551.15, 7537.01, 7490.57, 7544.26, 7490.57, 7.9965, 8.0195, 8.0435, 164.15, 164.78, 165.28, 163.91, 73115.45, 72621.39, 73518.58, 72621.39, 13312.3, 13211.63, 13331.95, 13206.12, 1147.91, 1149.13, 1157.43, 1139.84, 10388.75, 10263.1, 10443.55, 10074.8, 2690.16, 2685.92, 2694.97, 2685.92, 3.122, 3.096, 3.123, 3.09, 6994.76, 6980.4, 7003.89, 6975.55, 138.95, 139.81, 73811.0, 73565.0, 74255.0, 73500.0, 48634.54, 48082.82, 48733.58, 48071.02, 22901.77, 22770.44, 22927.5, 22735.2, 9452.32, 9432.78, 9460.15, 9418.62, 24792.2, 24739.56, 24876.07, 24739.56, 1615.63, 1593.71, 1616.26, 1593.71, 0.8803, 0.8819, 0.8841, 0.8791, 1453.46, 1452.22, 1458.94, 1449.54, 1548.92, 1530.81, 1552.32, 1530.81, 6133.96, 6111.68, 6133.96, 6080.15, 16131.64, 16107.79, 16200.81, 16099.59, 1723.71, 1720.41, 1727.07, 1717.33, 4024.65, 4004.2, 4034.14, 4004.2
2017-12-20, 2472.37, 1.9340000000000002, 1.8559999999999999, 1.943, 1.8559999999999999, 1.1840000000000002, 1.1782, 1.1851, 1.1777, 552.03, 553.84, 555.12, 551.91, 7544.09, 7537.01, 7563.49, 7534.08, 7.9965, 7.9965, 8.0195, 164.38, 164.14, 164.7, 163.82, 72680.37, 73121.62, 73139.27, 72346.58, 13215.79, 13314.73, 13338.91, 13213.19, 1134.58, 1145.92, 1149.6, 1134.58, 10463.2, 10414.8, 10472.2, 10406.0, 2681.47, 2692.71, 2694.44, 2680.74, 3.127, 3.111, 3.13, 3.092, 6963.85, 6991.25, 6995.88, 6951.49, 138.9, 139.35, 73339.0, 73800.0, 73800.0, 72905.0, 48403.03, 48636.52, 48792.24, 48368.9, 22868.0, 22961.47, 22990.42, 22862.82, 9399.17, 9452.72, 9468.84, 9399.17, 24754.75, 24834.38, 24850.11, 24715.6, 1611.43, 1615.48, 1620.57, 1610.62, 0.8845, 0.8804, 0.8869, 0.8801, 1453.23, 1453.42, 1457.1, 1445.89, 1536.75, 1549.32, 1552.21, 1535.91, 6167.67, 6113.09, 6176.45, 6110.28, 16133.35, 16172.07, 16199.25, 16133.35, 1732.31, 1727.22, 1736.83, 1726.82, 4020.87, 4023.01, 4039.75, 4019.44
2017-12-21, 2429.83, 1.9909999999999999, 1.925, 1.992, 1.9240000000000002, 1.1871, 1.1840000000000002, 1.1903, 1.1829, 547.38, 552.21, 552.26, 545.19, 7525.22, 7544.09, 7550.6, 7511.45, 7.9585, 7.9935, 8.0085, 164.25, 164.31, 164.72, 163.91, 73367.03, 72679.76, 73491.53, 72679.76, 13069.17, 13244.27, 13252.67, 13026.11, 1129.33, 1134.67, 1137.0, 1128.48, 10444.2, 10494.4, 10494.45, 10437.15, 2679.25, 2688.18, 2691.01, 2676.11, 3.1710000000000003, 3.1189999999999998, 3.177, 3.1189999999999998, 6960.96, 6991.26, 6991.26, 6935.42, 138.125, 139.065, 74051.0, 73250.0, 74175.0, 73240.0, 48390.39, 48449.24, 48536.73, 48191.28, 22891.72, 22834.93, 22923.5, 22806.73, 9314.83, 9392.42, 9407.56, 9314.83, 24726.65, 24838.09, 24852.44, 24697.11, 1600.29, 1611.87, 1613.69, 1597.42, 0.8876, 0.8845, 0.8881, 0.8828, 1445.31, 1453.21, 1456.33, 1443.95, 1540.08, 1538.74, 1544.35, 1536.23, 6109.48, 6165.6, 6167.43, 6088.56, 16159.67, 16163.87, 16173.36, 16099.65, 1738.16, 1734.45, 1739.29, 1728.81, 3994.68, 4021.03, 4021.03, 3987.6
2017-12-22, 2440.54, 2.028, 1.975, 2.055, 1.975, 1.1873, 1.1871, 1.1889, 1.1848, 549.39, 546.27, 549.72, 544.08, 7603.98, 7525.22, 7609.69, 7517.88, 7.97, 7.959, 7.9929999999999986, 164.1, 164.26, 164.99, 163.76, 75133.43, 73367.03, 75133.43, 73265.4, 13109.74, 13065.79, 13137.71, 13013.63, 1126.97, 1127.59, 1131.13, 1121.56, 10440.3, 10473.95, 10473.95, 10426.9, 2684.57, 2683.02, 2692.64, 2682.4, 3.195, 3.17, 3.1910000000000003, 3.1630000000000003, 6965.36, 6972.88, 6992.63, 6961.2, 138.2, 138.52, 75819.0, 74220.0, 75900.0, 73775.0, 48503.31, 48418.09, 48767.24, 48402.32, 22866.1, 22852.01, 22894.95, 22728.06, 9424.67, 9304.25, 9433.46, 9288.07, 24782.29, 24778.26, 24850.91, 24766.27, 1616.27, 1599.99, 1616.98, 1593.26, 0.8871, 0.8873, 0.8891, 0.8867, 1446.36, 1445.2, 1449.95, 1439.25, 1547.11, 1540.46, 1551.21, 1540.46, 6183.39, 6129.53, 6183.39, 6126.79, 16182.63, 16138.99, 16195.45, 16111.61, 1736.91, 1739.54, 1742.04, 1734.73, 3996.0, 3988.55, 4003.12, 3979.17
2017-12-26, 2427.34, 2.026, 2.0380000000000003, 2.046, 2.012, 1.1859, 1.1874, 1.1878, 1.1817, 548.48, 548.33, 549.18, 546.89, 7592.66, 7603.98, 7614.4, 7585.47, 7.947, 7.9689999999999985, 7.979, 163.86, 164.12, 164.63, 163.61, 75186.53, 75128.09, 75227.01, 74622.58, 13072.79, 13076.76, 13108.56, 13059.87, 1135.7, 1129.2, 1139.1, 1128.9, 10493.0, 10457.3, 10501.1, 10448.25, 2683.34, 2684.22, 2685.35, 2678.13, 3.215, 3.188, 3.219, 3.1839999999999997, 6959.96, 6958.02, 6962.26, 6944.44, 137.86, 138.33, 75844.0, 75665.0, 75980.0, 75135.0, 48387.93, 48429.97, 48590.57, 48232.84, 22902.76, 22850.73, 22908.84, 22801.16, 9394.49, 9409.61, 9439.11, 9388.04, 24754.06, 24764.04, 24784.15, 24717.51, 1606.25, 1615.97, 1616.22, 1602.11, 0.8874, 0.8871, 0.8883, 0.8835, 1440.13, 1446.47, 1447.71, 1438.63, 1542.93, 1547.24, 1548.25, 1541.7, 6221.01, 6181.86, 6221.01, 6167.04, 16165.27, 16180.45, 16197.0, 16147.05, 1742.08, 1739.06, 1744.21, 1736.26, 3995.05, 3987.31, 4002.78, 3981.86
